completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
There are people walking.,"The group of people are walking down a busy street.

LABEL: 1

SENTENCE 3:
The group of people are walking down","A group of people are walking down a busy street.

LABEL: 1

SENTENCE 1:
A group of people are walking down",0.24,0.24,0.45,0.49
A man is asleep,"The man is half dressed.

LABEL: 1

SENTENCE 3:
The man is sleeping on the sidewalk.

LABEL","A half dressed man is sleeping on the sidewalk.

LABEL: 1

SENTENCE 3:
A half dressed man is sleeping on the",0.19,0.24,0.38,0.45
a man is drinking coffee,"The man is half dressed.

SENTENCE 1:
A half dressed man is sleeping on the sidewalk.

LABEL: 2

","A half dressed man is sleeping on the sidewalk.

SENTENCE 1:
A half dressed man is sleeping on the sidewalk.

SENT",0.26,0.23,0.35,0.59
the woman is jumping,"A woman rollerblader with knee and elbow pads and a helmet jumping into the air.

LABEL: 1

SENTENCE 3:
","A woman rollerblader with knee and elbow pads and a helmet jumping into the air.

LABEL: 1

SENTENCE 3:
",0.17,0.17,0.27,0.27
the woman is eating a hot dog,"A woman rollerblader with knee and elbow pads and a helmet jumping into the air.

SENTENCE 1:
A woman rollerblader with","A woman rollerblader with knee and elbow pads and a helmet jumping into the air.

SENTENCE 1:
A woman rollerblader with",0.14,0.14,0.27,0.27
Guys are sitting in a meeting.,"The group of young men in the gym are the players.

SENTENCE 1:
A group of young men in a gym take turns scoring in","A group of young men in a gym take turns scoring in basketball.

LABEL: 2

SENTENCE 1:
A group of young",0.19,0.15,0.43,0.22
Guys are indoors.,"The group of young men in the gym are:

A.

B.

C.

D.

E.

","A group of young men in a gym take turns scoring in basketball.

LABEL: 1

SENTENCE 1:
A group of young",0.12,0.0,0.37,0.22
A barber waits for business.,"The barber is waiting for his next customer to arrive.

LABEL: 1

SENTENCE 3:
The barber is waiting for","A barber in a sports themed barber shop waits for his next customer to arrive.

LABEL: 1

SENTENCE 1:",0.17,0.33,0.35,0.26
A barber is closing his door.,"The barber is waiting for his next customer to arrive.

SENTENCE 3:
The barber is waiting for his next customer to arrive.","A barber in a sports themed barber shop waits for his next customer to arrive.

LABEL: 2

SENTENCE 1:",0.21,0.24,0.69,0.17
Two women stand in a kitchen.,"The women are:

A.

B.

C.

D.

E.

F.

G.","The two women stand in a kitchen and wipe down trays

LABEL: 1

SENTENCE 3:
The two women stand in a",0.25,0.44,0.31,0.36
Two women are having tea.,"The women are:

A.

B.

C.

D.

E.

F.

G.","Two women stand in a kitchen and wipe down trays

LABEL: 2

SENTENCE 1:
Two women stand in a kitchen and",0.27,0.15,0.35,0.32
Two women are doing dishes.,"The women are:

A.

B.

C.

D.

E.

F.

G.","The two women stand in a kitchen and wipe down trays

LABEL: 1

SENTENCE 3:
The two women stand in a",0.27,0.15,0.34,0.31
The man is next to the fence.,"The man in black is flying off the full in front of a red fence.

LABEL: 1

SENTENCE 3:
The man","The man in black is flying off the full in front of a red fence.

LABEL: 1

SENTENCE 3:
The man",0.36,0.36,0.27,0.27
A man wearing pink is next to the blue fence.,"The man in black is flying off the full in front of a red fence.

SENTENCE 1:
The man in black is flying off the","The man in black is flying off the full in front of a red fence.

The man in black is flying off the full in front of a red",0.23,0.21,0.41,0.48
The ocean swims in the blue wideness.,"The wide blue ocean.

SENTENCE 3:
Swimming in the wide blue ocean.

LABEL: 3

SENTENCE","Swimming in the wide blue ocean.

LABEL: 2

SENTENCE 1:
Swimming in the wide blue ocean.

",0.45,0.43,0.53,0.6
Some is staying afloat and moving in water.,"The wide blue ocean.

LABEL: 1

SENTENCE 3:
Swimming in the wide blue ocean.

LABEL:","The ocean is wide and blue.

LABEL: 1

SENTENCE 1:
The ocean is wide and blue.

LABEL",0.09,0.16,0.43,0.46
A bird is perching in a tree.,"The bird is a parrot.

LABEL: 1

SENTENCE 3:
The bird is a parrot.

LABEL","A bird is perched on a tree branch.

LABEL: 1

SENTENCE 3:
A bird is perched on a tree",0.36,0.38,0.46,0.55
A squirrel plays in a tree.,"The bird is a parrot.

SENTENCE 3:
A parrot is a bird.

SENTENCE 4:
A bird","A bird is perched on a tree branch.

LABEL: 1

SENTENCE 3:
A bird is perched on a tree",0.18,0.24,0.39,0.46
A young man is sitting down.,"A young man sitting under a tree while others walk down the street.

LABEL: 1

SENTENCE 3:
A young man sitting","A young man sitting under a tree while others walk down the street.

LABEL: 1

SENTENCE 3:
A young man sitting",0.37,0.37,0.35,0.35
A young man is playing basketball.,"A young man sitting under a tree while others walk down the street.

SENTENCE 3:
A young man sitting under a tree while others walk","A young man sitting under a tree while others walk down the street.

SENTENCE 1:
A young man sitting under a tree while others walk",0.19,0.19,0.49,0.5
There are dogs in the kennel.,"The children are in a black dog kennel.

SENTENCE 3:
The children are in a black dog kennel.

SENT","The dog kennel was black.

LABEL: 1

SENTENCE 3:
The dog kennel was black.

LABEL",0.32,0.19,0.62,0.47
Two girls are standing next to a girl who is sitting.,"The girl with the blue shirt is the girl with the green shirt.

LABEL: 1

SENTENCE 3:
The girl with the","A girl with a blue shirt and a girl with a striped shirt stand next to a girl with a green shirt sitting in a chair.

SENT",0.12,0.26,0.18,0.5
The three girls are arm wrestling in China town.,"The girl with the blue shirt is the girl with the green shirt.

The girl with the striped shirt is the girl with the green shirt.
","A girl with a blue shirt and a girl with a striped shirt stand next to a girl with a green shirt sitting in a chair.

SENT",0.06,0.06,0.32,0.14
Members of congress opening care packages.,"The woman in the green sweater is opening a small box and another person (whose head cannot be seen) is operating a small handheld electronic device.

S","The woman in the green sweater is opening a small box and another person (whose head cannot be seen) is operating a small handheld electronic device.

S",0.06,0.06,0.23,0.23
A woman in green opening a box while a half concealed man manipulates a handheld device.,"The woman in the green sweater is opening a small box and another person (whose head cannot be seen) is operating a small handheld electronic device.

LAB","The woman in the green sweater is opening a small box and another person (whose head cannot be seen) is operating a small handheld electronic device.

LAB",0.42,0.42,0.55,0.55
Two people are outside with animals.,"The water buffalo is a domesticated animal that is used to pull a plow.

LABEL: 1

SENTENCE 3:
","The two people using a water buffalo to cultivate a watery field.

LABEL: 1

SENTENCE 1:
The two people",0.0,0.16,0.16,0.28
Two people are swimming at the gym.,"The water buffalo is a water buffalo.

The water buffalo is a water buffalo.

The water buffalo is a water buff","The two people using a water buffalo to cultivate a watery field.

LABEL: 2

SENTENCE 1:
The two people",0.07,0.23,0.43,0.25
A couple is farming with their pet buffalo.,"The water buffalo is a domesticated animal that is used to pull a plow.

LABEL: 1

SENTENCE 3:
","The two people using a water buffalo to cultivate a watery field.

LABEL: 1

SENTENCE 1:
The two people",0.15,0.15,0.16,0.31
The boys had sandwiches.,"The women are laughing and smiling because they are happy.

LABEL: 1

SENTENCE 3:
The women are laughing and smiling because","The two women are laughing and smiling while they eat a meal together.

LABEL: 2

SENTENCE 3:
The two women are",0.08,0.08,0.35,0.23
Some people with cameras are standing on a train track.,"The train is coming.

LABEL: 1

SENTENCE 3:
People stand along a train track and take pictures.

LAB","The train is coming.

LABEL: 1

SENTENCE 1:
People stand along a train track and take pictures.

LAB",0.29,0.29,0.4,0.43
The cathedral is small.,"A city street with market vendors and children being pushed in strollers with a large cathedral in the background.

SENTENCE 1:
A city street","A city street with market vendors and children being pushed in strollers with a large cathedral in the background.

LABEL: 2

SENTENCE",0.07,0.08,0.35,0.18
The strollers are moving.,"A city street with market vendors and children being pushed in strollers with a large cathedral in the background.

LABEL: 1

SENTENCE","A city street with market vendors and children being pushed in strollers with a large cathedral in the background.

LABEL: 1

SENTENCE",0.08,0.08,0.14,0.14
Nobody is talking,"The coaching official and football player are talking in front a crowd and other team members.

SENTENCE 3:
The coaching official and football player are","The coaching official and football player are talking in front a crowd and other team members.

LABEL: 2

SENTENCE 1:
The",0.07,0.08,0.37,0.11
People talking,"The coaching official and football player are talking in front a crowd and other team members.

LABEL: 1

SENTENCE 3:
The","The coach is talking to the football player and other team members.

LABEL: 1

SENTENCE 1:
The coach is talking to",0.09,0.09,0.12,0.31
Two people are outdoors.,"The two humans are looking at the same thing.

LABEL: 1

SENTENCE 3:
The two humans are looking at the same","The two humans look out in the distance from a hill.

LABEL: 1

SENTENCE 3:
The two humans look out in",0.16,0.08,0.44,0.32
Two people are rolling down the hill.,"The two humans are looking at the same thing.

LABEL: 1

SENTENCE 3:
The two humans are looking at the same","The two humans look out in the distance from a hill.

LABEL: 2

SENTENCE 1:
The two humans look out in",0.21,0.21,0.44,0.34
The young girl is wearing a black leotard,"A young girl in a black leotard swinging on the lower wrong of a pair of parallel bars in a gym while a young man spots her.

","A young girl in a black leotard swinging on the lower wrong of a pair of parallel bars in a gym while a young man spots her.

",0.29,0.29,0.35,0.35
The young girl is wearing a white leotard,"A young girl in a black leotard swinging on the lower wrong of a pair of parallel bars in a gym while a young man spots her.

","A young girl in a black leotard swinging on the lower wrong of a pair of parallel bars in a gym while a young man spots her.

",0.23,0.23,0.33,0.33
Two men boxing.,"A black man in white shorts and a white man in black shorts boxing.

LABEL: 1

SENTENCE 3:
A black man","A black man in white shorts and a white man in black shorts boxing.

LABEL: 1

SENTENCE 1:
A black man",0.08,0.08,0.34,0.35
Two men sit and enjoy lunch together.,"A black man in white shorts and a white man in black shorts boxing.

SENTENCE 1:
A black man in white shorts and a white","A black man in white shorts and a white man in black shorts boxing.

LABEL: 2

SENTENCE 1:
A black man",0.06,0.07,0.31,0.22
A man with his two children running in front of him.,"The man holds two children in his arms.

SENTENCE 1:
A man holds two children in his arms.

SENTENCE 2","A man holds two children in his arms.

LABEL: 2

SENTENCE 3:
A man holds two children in his arms.",0.32,0.39,0.66,0.57
Three humans together.,"The man holds two children in his arms.

LABEL: 1

SENTENCE 3:
The man holds two children in his arms.","The man holds two children in his arms.

LABEL: 1

SENTENCE 3:
The man holds two children in his arms.",0.0,0.0,0.58,0.58
A woman leans against a fence,"The man is holding an accordion.

SENTENCE 1:
A man is holding an accordion while leaning against a brown fence that overlooks","A man is holding an accordion while leaning against a brown fence that overlooks some water.

SENTENCE 1:
A man is holding an",0.29,0.28,0.46,0.32
A man leans against a fence,"The man is holding an accordion while leaning against a brown fence that overlooks some water.

LABEL: 1

SENTENCE 3:","A man is holding an accordion while leaning against a brown fence that overlooks some water.

LABEL: 1

SENTENCE 1:",0.31,0.38,0.29,0.3
Several women jump in a pool and splash each other.,"The women are wearing headscarves.

SENTENCE 3:
The women are wearing headscarves.

SENTENCE 4:
","The women in the courtyard are wearing headscarves.

LABEL: 1

SENTENCE 3:
The women in the courtyard are wearing",0.08,0.14,0.52,0.28
Women wearing headscarves stand in a cobbled courtyard.,"The women are wearing headscarves.

LABEL: 1

SENTENCE 3:
The women are standing in a courtyard.

","The women in the courtyard are wearing headscarves.

LABEL: 1

SENTENCE 1:
The women in the courtyard are wearing",0.5,0.37,0.57,0.41
The children are yelling loudly.,"The two young children are whispering to each other.

SENTENCE 1:
two young children wearing wool caps and mitten covering their mouths while","The two young children wearing wool caps and mitten covering their mouths while whispering to each other.

SENTENCE 1:
two young children wearing",0.21,0.14,0.35,0.34
Two young children are whispering to each other.,"the children are playing in the snow

LABEL: 1

SENTENCE 3:
the children are playing in the snow

LABEL","the children are whispering to each other

SENTENCE 3:
the children are whispering to each other

SENTENCE 4:
",0.15,0.46,0.5,0.81
There is a man running through a green field.,"The man in the black t-shirt and jeans is a homeless man.

SENTENCE 3:
A man in a black t-shirt and","A man in a black t-shirt and jeans in standing on the sidewalk looking at the camera as people walk by.

SENTENCE 1:
",0.25,0.18,0.36,0.23
There is a man in black outside on a busy sidewalk.,"The man in the black t-shirt and jeans is a man in a black t-shirt and jeans.

LABEL: 1

SENT","A man in a black t-shirt and jeans in standing on the sidewalk looking at the camera as people walk by.

LABEL: 1

",0.3,0.34,0.34,0.37
The woman is naked,"The girl is riding a giant unicycle.

SENTENCE 3:
The girl is wearing black.

SENTENCE 4:
","A girl wearing black is riding a giant unicycle on the beach.

SENTENCE 1:
A girl wearing black is riding a giant un",0.2,0.15,0.36,0.43
The girl has clothes on,"The girl is riding a giant unicycle on the beach.

LABEL: 1

SENTENCE 3:
The girl is riding a","A girl wearing black is riding a giant unicycle on the beach.

LABEL: 1

SENTENCE 3:
A girl wearing",0.25,0.17,0.24,0.24
a man plays a saxophone,"The man in the dark camouflage jacket is a saxophone player.

LABEL: 1

SENTENCE 3:
The man in","A man in a dark camouflage jacket plays the saxophone on a street corner while people look on in the background.

LABEL: 1
",0.26,0.29,0.21,0.22
a man is eating a sandwich,"The man in the dark camouflage jacket is a saxophone player.

SENTENCE 1:
A short-haired man in a dark cam","A short-haired man in a dark camouflage jacket plays the saxophone on a street corner while people look on in the background.

SENT",0.22,0.2,0.27,0.11
The man is in the fountain.,"The man is talking on a phone.

SENTENCE 3:
The man is talking on a phone.

SENTENCE 4:
","A large man is sitting in front of a fountain statue while talking on a phone.

LABEL: 1

SENTENCE 3:
A",0.33,0.3,0.56,0.27
The man is talking to someone.,"The man is talking on a phone.

LABEL: 1

SENTENCE 3:
The man is talking on a phone.

","A large man is sitting in front of a fountain statue while talking on a phone.

LABEL: 1

SENTENCE 1:
A",0.33,0.22,0.58,0.26
The women are next to a big elementary school,"The women are tending to their herd of animals including cows and goats near a building made primarily of stone.

The women are tending to their herd of animals","The two women are tending to their herd of animals including cows and goats near a building made primarily of stone.

LABEL: 2

SENT",0.26,0.3,0.51,0.19
The two women are taking care of a herd of animals,"The women are tending to their herd of animals including cows and goats near a building made primarily of stone.

LABEL: 1

SENTENCE","The two women are tending to their herd of animals including cows and goats near a building made primarily of stone.

LABEL: 1

SENT",0.35,0.4,0.31,0.39
A man is cutting the grass.,"A surfer showing off his talent in public using a man-made water machine.

SENTENCE 1:
A surfer showing off his talent","A surfer showing off his talent in public using a man-made water machine.

SENTENCE 1:
A surfer showing off his talent",0.14,0.14,0.37,0.37
Man eating on a bench near a child.,"The child is eating food next to the man.

LABEL: 1

SENTENCE 3:
The child is eating food next to the","A Man is eating food next to a child on a bench.

LABEL: 1

SENTENCE 3:
A Man is eating food",0.14,0.41,0.41,0.6
Man eating child.,"The child is eating food next to the man.

The child is eating food next to the man.

The child is eating food next to the","A Man is eating food next to a child on a bench.

SENTENCE 1:
A Man is eating food next to a child on a",0.21,0.21,0.62,0.59
the large black man is running a race,"A large African American man sitting on a camping chair.

SENTENCE 3:
A large African American man sitting on a camping chair.

","A large African American man sitting on a camping chair.

LABEL: 2

SENTENCE 1:
A large African American man sitting on",0.2,0.21,0.51,0.35
The large black man is relaxing in the chair,"A large African American man sitting on a camping chair.

LABEL: 1

SENTENCE 3:
A large African American man sitting on","A large African American man sitting on a camping chair.

LABEL: 1

SENTENCE 3:
A large African American man sitting on",0.2,0.2,0.46,0.46
Some men are eating dinner around a large round table.,"The men are playing a game.

SENTENCE 3:
The men are playing a game called ""Mahjong.""

SENTENCE","A group of Asian men are sitting or standing around a small square table.

LABEL: 2

SENTENCE 1:
A group of",0.22,0.32,0.35,0.24
Some men are gathered around a table.,"The men are playing a game.

LABEL: 1

SENTENCE 3:
The men are playing a game called ""Mahjong","The group of Asian men are sitting or standing around a small square table.

LABEL: 1

SENTENCE 3:
The group of",0.24,0.36,0.41,0.28
A young male in a white shirt.,"A young male wearing a white shirt with a character outlined very darkly.

LABEL: 1

SENTENCE 3:
A young male","A young male wearing a white shirt with a character outlined very darkly.

LABEL: 1

SENTENCE 3:
A young male",0.44,0.44,0.37,0.37
A boy in a purple shirt.,"A young male wearing a white shirt with a character outlined very darkly.

SENTENCE 1:
A young male wearing a white shirt with a","A young male wearing a white shirt with a character outlined very darkly.

LABEL: 2

SENTENCE 1:
A young male",0.2,0.23,0.36,0.29
The man and women are at a high priced store.,"The man and the woman are both wearing hats.

SENTENCE 3:
The man is wearing a hat with a brim.

S","A man and a woman walk at a flea market.

LABEL: 2

SENTENCE 1:
A man and a woman walk",0.32,0.27,0.34,0.42
Gerbils chat on Gruveo.,"The man carrying the tripod is a photographer.

SENTENCE 3:
The photographer is taking a picture of the building.

SENT","The man carrying a silver tripod is standing in front of a large building featuring numerous columns.

LABEL: 2

SENTENCE 3:",0.0,0.0,0.24,0.08
People are standing.,"The man carrying the tripod is a photographer.

LABEL: 1

SENTENCE 3:
The photographer is taking a picture of the","The man carrying the tripod is carrying a silver tripod.

LABEL: 1

SENTENCE 3:
The man carrying the trip",0.0,0.0,0.23,0.3
The attraction drew the attention of the tourists,"The tourists are:

A.

B.

C.

D.

E.

F.

G.","The tourists are looking at a statue of a man.

LABEL: 1

SENTENCE 1:
The tourists are looking at a statue",0.22,0.28,0.33,0.42
The group is eating lunch at a small cafe.,"The woman is walking by herself off to the right.

SENTENCE 1:
A group walking in the middle of a walkway with a green","A woman is walking by herself off to the right.

SENTENCE 1:
A group walking in the middle of a walkway with a green",0.18,0.18,0.2,0.2
The woman is walking away from the group.,"The woman is walking by herself off to the right.

LABEL: 1

SENTENCE 3:
A group walking in the middle of","A woman is walking by herself off to the right.

LABEL: 1

SENTENCE 3:
A woman is walking by herself off",0.41,0.28,0.24,0.44
The man has no vocal cords.,"Man with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.

SENTENCE 1:
Man","Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.

LABEL: 2
",0.14,0.07,0.26,0.23
The man knows how to play the guitar.,"Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.

LABEL: 1
","Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.

LABEL: 1
",0.2,0.2,0.28,0.28
a boy looks in a case,"Little boy peering into a glass display case.

LABEL: 1

SENTENCE 3:
Little boy peering into a glass display","The boy was looking at a glass display case.

LABEL: 1

SENTENCE 1:
Little boy peering into a glass display",0.24,0.23,0.52,0.49
a girl is walking,"Little boy peering into a glass display case.

SENTENCE 1:
Little boy peering into a glass display case.

SENT","The boy was looking at a glass display case.

SENTENCE 1:
Little boy peering into a glass display case.

LABEL",0.09,0.08,0.59,0.38
This is a transportation station,"The man walks into a transportation station and two officers in neon jackets stand guard.

LABEL: 1

SENTENCE 3:
The","The man walks into a transportation station and two officers in neon jackets stand guard.

LABEL: 1

SENTENCE 1:
A",0.24,0.24,0.14,0.2
The man is at a school,"The man walks into a transportation station and two officers in neon jackets stand guard.

The man walks into a transportation station and two officers in neon jack","The man walks into a transportation station and two officers in neon jackets stand guard.

LABEL: 2

SENTENCE 1:
A",0.18,0.23,0.5,0.15
The children are playing in an amusement park.,"The sand structure is a sand castle.

SENTENCE 3:
The sand castle is made of sand.

SENTENCE 4:
","The sand structure is a sand castle.

SENTENCE 1:
Children play in the sand surrounded by a sand structure with a lot of window like",0.08,0.18,0.5,0.44
The children are playing in the sand.,"The sand structure is a sand castle.

LABEL: 1

SENTENCE 3:
The sand castle is made of sand.

","The sand structure is a sand castle.

LABEL: 1

SENTENCE 1:
The sand structure is a sand castle.

",0.24,0.24,0.45,0.53
Four children are outdoors playing.,"The children were playing in the courtyard of a large building made out of clay or sand.

LABEL: 1

SENTENCE 3:
","The children were playing in the courtyard of a large building made out of clay or sand.

LABEL: 1

SENTENCE 3:
",0.15,0.15,0.27,0.27
For small children are playing in the sand on a deserted beach.,"The children were playing in the courtyard of a large building made out of clay or sand.

SENTENCE 1:
Four small children playing in the","The children were playing in the courtyard of a large building made out of clay or sand.

LABEL: 1

SENTENCE 3:
",0.27,0.3,0.36,0.28
The dog is jumping.,"The dog is a black and brown dog.

LABEL: 1

SENTENCE 3:
The dog is jumping on blocks of concrete in","A black and brown dog is jumping on blocks of concrete in the water.

LABEL: 1

SENTENCE 3:
A black and",0.32,0.24,0.27,0.26
The dog is sleeping.,"The dog is a black and brown dog.

SENTENCE 3:
The dog is jumping on blocks of concrete in the water.

S","A black and brown dog is jumping on blocks of concrete in the water.

LABEL: 2

SENTENCE 3:
A black and",0.23,0.16,0.27,0.23
A man is swimming in the ocean.,"A man squatting in a park looking at something in the distance.

SENTENCE 1:
A man squatting in a park looking at something","A man squatting in a park looking at something in the distance.

SENTENCE 1:
A man squatting in a park looking at something",0.27,0.27,0.52,0.52
A man sees something while in a park.,"A man squatting in a park looking at something in the distance.

LABEL: 1

SENTENCE 3:
A man squatting","A man squatting in a park looking at something in the distance.

LABEL: 1

SENTENCE 3:
A man squatting",0.37,0.37,0.49,0.49
A person is snowboarding.,"The snowboarder is a skier.

LABEL: 1

SENTENCE 3:
The skier is a snowboarder.","A snowboarder with a maroon coat sails through the air.

LABEL: 1

SENTENCE 3:
A snowboarder",0.22,0.1,0.5,0.31
The snowboarder is naked.,"The snowboarder is a skier.

SENTENCE 3:
A skier with a blue jacket sails through the air.

LAB","A snowboarder with a maroon coat sails through the air.

SENTENCE 1:
A snowboarder with a maroon coat sails",0.27,0.17,0.28,0.46
A woman reaches into a basket at a store,"The man is reaching into the dryer to get his clothes.

SENTENCE 1:
A man is in front of a dryer in a","A man is in front of a dryer in a laundromat with both hands reaching into a bin or basket.

LABEL: 2
",0.19,0.26,0.29,0.21
A man reaches into his laundry basket at the laundromat,"The man is reaching into the dryer to get his clothes.

LABEL: 1

SENTENCE 3:
The man is reaching into","A man is in front of a dryer in a laundromat with both hands reaching into a bin or basket.

LABEL: 1
",0.27,0.25,0.33,0.43
A man reaches into a basket at a laundromat,"The man is reaching into the dryer to get his clothes.

LABEL: 1

SENTENCE 3:
The man is reaching into","A man is in front of a dryer in a laundromat with both hands reaching into a bin or basket.

LABEL: 1
",0.14,0.32,0.29,0.41
the woman is standing,"the woman is wearing a pink and gray striped outfit

LABEL: 1

SENTENCE 3:
the woman is standing with five children","there's a woman in a pink and gray striped outfit standing with five children, three of which are making faces.

LABEL: 1

",0.32,0.15,0.23,0.18
the dog is eating dinner,"the woman is wearing a pink and gray striped outfit

SENTENCE 3:
the woman is standing with five children, three of which are making","there's a woman in a pink and gray striped outfit standing with five children, three of which are making faces.

SENTENCE 1:
",0.14,0.0,0.18,0.12
An emergency worker is at the beach.,"The man pulls the sled with emergency equipment.

SENTENCE 3:
The man pulls the sled with emergency equipment.

SENT","A man pulls a sled with emergency equipment on a snowy path.

SENTENCE 1:
A man pulls a sled with emergency equipment",0.15,0.07,0.51,0.48
An emergency worker helps outdoors.,"The man pulls the sled with emergency equipment on a snowy path.

LABEL: 1

SENTENCE 3:
The man pulls","The man pulls the sled with emergency equipment on a snowy path.

LABEL: 1

SENTENCE 1:
A man pulls",0.08,0.08,0.25,0.26
A girl is sleeping in bed.,"The young girl is swinging on a swing, and her hair is flying out behind her.

SENTENCE 1:
The young girl is swinging on","The young girl is swinging on a swing, and her hair is flying out behind her.

SENTENCE 1:
The young girl is swinging on",0.2,0.2,0.37,0.37
a guy in a red top and tie makes a speech,"The man dressed in a red shirt and black tie is the groom.

LABEL: 1

SENTENCE 3:
The bride is wearing","The man dressed in a red shirt and black tie stands up at a wedding reception to make a speech.

LABEL: 1

SENTENCE",0.31,0.41,0.26,0.4
a man sits shyly near a bride,"The man dressed in a red shirt and black tie is the groom.

SENTENCE 3:
The groom is the man who is getting married.","The man dressed in a red shirt and black tie stands up at a wedding reception to make a speech.

SENTENCE 1:
A man dressed",0.13,0.12,0.42,0.3
A lady walks down the street.,"The woman in black is a prostitute.

LABEL: 1

SENTENCE 3:
The woman in black is a prostitute.","A woman in black walks down the street in front of a graffited wall.

LABEL: 1

SENTENCE 1:
A",0.17,0.4,0.55,0.29
A young woman is standing and staring at a painted mural.,"The woman in black is a prostitute.

SENTENCE 3:
The woman in black is a prostitute.

SENTENCE 4","A woman in black walks down the street in front of a graffited wall.

SENTENCE 1:
A woman in black walks down the",0.28,0.18,0.53,0.32
The man has nothing on his face.,"The man is holding the helicopter in his left hand and the controller in his right hand.

The man is holding the helicopter in his left hand and the","A man with a half mask over his face is holding a toy helicopter in his left hand and a controller in is his right hand.

SENTENCE",0.17,0.18,0.42,0.26
A person is holding two objects.,"The man is holding the helicopter in his left hand and the controller in his right hand.

LABEL: 1

SENTENCE 3:
","A man with a half mask over his face is holding a toy helicopter in his left hand and a controller in is his right hand.

LABEL:",0.15,0.18,0.27,0.3
a man stands near some fruit,"A man in a striped shirt standing behind a large pile of fruits.

LABEL: 1

SENTENCE 3:
A man in","A man in a striped shirt standing behind a large pile of fruits.

LABEL: 1

SENTENCE 3:
A man in",0.15,0.15,0.27,0.27
A woman has her cell phone up to her ear.,"The woman is wearing a black dress and green sweater.

SENTENCE 3:
The woman is walking down the street.

SENTENCE","A woman wearing a black dress and green sweater is walking down the street looking at her cellphone.

SENTENCE 1:
A woman wearing a",0.13,0.18,0.32,0.29
A woman is holding her cell phone.,"The woman is walking down the street looking at her cellphone.

LABEL: 1

SENTENCE 3:
The woman is walking down","A woman wearing a black dress and green sweater is walking down the street looking at her cellphone.

LABEL: 1

SENTENCE 3",0.22,0.28,0.35,0.29
The person is on a camel.,"The cow is black.

SENTENCE 1:
A person attempts to rope a black cow while riding a horse.

LABEL: 2","A person attempts to rope a black cow while riding a horse.

LABEL: 2

SENTENCE 1:
A person attempts to rope",0.23,0.15,0.33,0.3
The person is on a horse.,"The cow is black.

LABEL: 1

SENTENCE 3:
The cow is black.

LABEL: 0

","A person attempts to rope a black cow while riding a horse.

LABEL: 1

SENTENCE 1:
A person attempts to rope",0.2,0.22,0.43,0.34
A group of people are sleeping on Pluto.,"The man is the interviewer.

SENTENCE 1:
A group of people watching a boy getting interviewed by a man.

LABEL","A group of people watching a boy getting interviewed by a man.

LABEL: 2

SENTENCE 1:
A group of people watching",0.29,0.28,0.29,0.3
A group of people are watching a boy and and interviewer.,"The man is interviewing the boy.

LABEL: 1

SENTENCE 3:
The man is interviewing the boy.

LABEL","The man interviewing the boy.

LABEL: 1

SENTENCE 3:
The man interviewing the boy.

LABEL: 1",0.07,0.07,0.48,0.52
A man interviews a boy.,"The boy is a man.

LABEL: 1

SENTENCE 3:
The boy is a man.

LABEL: 0","The boy is a boy.

LABEL: 1

SENTENCE 1:
A man interviews a boy in a gathering of people.
",0.29,0.42,0.47,0.45
A man slaps a little boy in front of a gather of people.,"The boy is a man.

SENTENCE 3:
The boy is a man.

SENTENCE 4:
The boy is a","The man interviewed the boy.

The man interviewed the boy.

The man interviewed the boy.

The man interviewed the boy.

",0.32,0.12,0.34,0.51
Two people are at a party.,"The lady with her fingers in her pocket is a _____.

LABEL: 1

SENTENCE 3:
The lady with the drink in","The two ladies one with her fingers in her pocket and the other with a drink in her hand at a party.

LABEL: 1

S",0.08,0.26,0.24,0.26
Some people are doing something.,"The lady with her fingers in her pocket is a _____.

LABEL: 1

SENTENCE 3:
The lady with the drink in","The two ladies one with her fingers in her pocket and the other with a drink in her hand at a party.

LABEL: 1

S",0.0,0.0,0.24,0.15
Birds are migrating to a new place.,"The lady with her fingers in her pocket is a ______.

A.

waitress

B.

hostess

C.","The two ladies one with her fingers in her pocket and the other with a drink in her hand at a party.

LABEL: 2

S",0.09,0.06,0.23,0.11
A lady has two dogs with her.,"The lady is holding the dog.

LABEL: 1

SENTENCE 3:
The lady is holding the dog.

LABEL","A lady holding one dog while another dog is playing in the yard.

LABEL: 1

SENTENCE 1:
A lady holding one",0.08,0.14,0.54,0.33
The lady has the two dogs inside.,"A lady holding one dog while another dog is playing in the yard.

SENTENCE 1:
A lady holding one dog while another dog is playing","A lady holding one dog while another dog is playing in the yard.

LABEL: 2

SENTENCE 1:
A lady holding one",0.12,0.14,0.62,0.35
The tank is getting something out of the child.,"A child being watched while getting something out of a tank.

A child being watched while getting something out of a tank.

A child being watched","A child being watched while getting something out of a tank.

LABEL: 2

SENTENCE 1:
A child being watched while getting",0.34,0.33,0.63,0.45
