completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
It takes about one year for earth to orbit the sun.,"This orbit takes 10 to 12 earth years to complete.

LABEL: neutral

SENTENCE 1:
This orbit takes 10 to 12 earth","This orbit takes 10 to 12 earth years to complete.

LABEL: positive

SENTENCE 2:
This orbit takes 10 to 12 earth",0.25,0.25,0.36,0.38
Soft describes the texture of a kitten’s fur.,"Inessa has always been very good at detailing and makes the fur on the coat textured to look soft and cuddly.

LABEL: neutral","Inessa has always been very good at detailing and makes the fur on the coat textured to look soft and cuddly.

LABEL: positive",0.12,0.12,0.29,0.3
Strong odor helps some animals defend themselves against predators.,"The presence of strong body odor is a common feature of aposematic species.

LABEL: entails

SENTENCE 1:
The presence",Slow locomotion and strong body odor (both characteristic for hominids and humans) are other features often employed by aposematic species to advertise their non-,0.14,0.12,0.23,0.22
The number of daylight hours each day would be greatest during the summer near the north pole.,"The chores were done by lantern light.

LABEL: neutral

SENTENCE 1:
As the season changed from summer to fall,","As the season changed from summer to fall, and the hours of natural daylight grew shorter each day, chores were done by lantern light.

LABEL",0.17,0.24,0.21,0.24
The number of daylight hours each day would be greatest during the summer near the north pole.,"The date will offer every location on earth, except the north and south poles approximately 12 hours of daylight and 12 hours without it.

LABEL: neutral","That date will offer every location on earth, except the north and south poles approximately 12 hours of daylight and 12 hours without it.

```

##",0.19,0.2,0.34,0.28
Moss is best classified as a nonvascular plant.,"Plants that lack vascular tissue (nonvascular plants) include algae, mosses, liverworts, and hornworts.

LABEL: entails","Plants that lack vascular tissue (nonvascular plants) include algae, mosses, liverworts, and hornworts.

LABEL: entail",0.09,0.09,0.23,0.25
Moss is best classified as a nonvascular plant.,"Nonvascular plants are multicellular organisms that do not have vascular tissue.

LABEL: entails

SENTENCE 1:
Nonvascular plants include","Nonvascular plants include fungi, algae, lichens, mosses, and liverworts.

LABEL: entailment

SENTENCE 1",0.08,0.1,0.3,0.18
A change of season and less food usually cause certain animals to migrate.,"Food preferences change with the season.

LABEL: neutral

SENTENCE 1:
Food preferences change with the season.

LABEL","Food preferences change with the season.

LABEL: positive

SENTENCE 1:
Food preferences change with the season.

LABEL",0.2,0.2,0.41,0.43
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Plants do not grow high due to the strong winds and the permafrost preventing deep roots.

LABEL: neutral

SENTENCE","Plants do not grow high due to the strong winds and the permafrost preventing deep roots.

LABEL: negative

SENTENCE",0.11,0.11,0.23,0.24
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The magnetic force can cause two parallel wires to repel if they are both carrying an electric current (that is, a flow of electrons).

LABEL","The magnetic force can cause two parallel wires to attract if they are both carrying an electric current (that is, a flow of electrons).

LABEL:",0.18,0.18,0.2,0.24
A complex machine is described by: it is made of more than one simple machine.,"We're making these simple machines solve more complex problems.

LABEL: neutral

SENTENCE 1:
We're making these simple machines solve","We're making these simple machines solve more complex problems.

LABEL: positive

SENTENCE 1:
We're making these simple machines solve",0.11,0.11,0.37,0.37
The sun is the center of our solar system.,"The Sun is the center of the solar system.

LABEL: entails

SENTENCE 1:
Copernicus placed the Sun at the","The Sun is the center of the solar system.

LABEL: not_entails

SENTENCE 1:
The Sun is the center",0.57,0.57,0.21,0.6
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"the attraction or repulsion of two magnetically charged objects.

LABEL: neutral

SENTENCE 1:
the attraction or repulsion of","for example, the attraction or repulsion of two magnetically charged objects.

LABEL: positive

SENTENCE 1:
for example,",0.22,0.17,0.22,0.24
A change of season and less food usually cause certain animals to migrate.,"The first cause is the tilt of the earth's axis.

LABEL: neutral

SENTENCE 3:
The second cause is the distance","The first cause is the tilt of the earth's axis.

LABEL: positive

SENTENCE 2:
The second cause is the distance",0.12,0.12,0.25,0.26
It would help conserve water to turn off water while brushing teeth.,"Do not dip brush in water while brushing.

LABEL: negative

SENTENCE 1:
Do not dip brush in water while brushing.","Do not dip brush in water while brushing.

LABEL: negative

SENTENCE 1:
Do not dip brush in water while brushing.",0.25,0.25,0.53,0.53
Strong odor helps some animals defend themselves against predators.,"Some have a characteristic odor, such as garlic.

LABEL: neutral

SENTENCE 1:
Some have a characteristic odor, such as","Some have a characteristic odor, such as garlic.

LABEL: positive

SENTENCE 1:
Some have a characteristic odor, such as",0.14,0.14,0.37,0.39
Heat is produced when paper is burned.,"All forms of fossil fuel energy produce heat and combustion products.

LABEL: neutral

SENTENCE 1:
All forms of fossil fuel energy","All forms of fossil fuel energy produce heat and combustion products.

LABEL: neutral

SENTENCE 1:
All forms of fossil fuel energy",0.07,0.07,0.4,0.4
Using nutrients and growing are common to all living things.,"Bacteria are also critical to many industrial processes, from fermenting wine to recycling wastes, and scientists use bacteria to study many of the biological processes common to all","Bacteria are also critical to many industrial processes, from fermenting wine to recycling wastes, and scientists use bacteria to study many of the biological processes common to all",0.21,0.21,0.37,0.37
Children can inherit brown eyes from their parents.,"If a child inherits brown-eye genes from only one parent, the child will have brown eyes.

LABEL: entails

SENTENCE","If a child inherits brown-eye genes from both parents, the child will have brown eyes.

LABEL: entailment

SENTENCE",0.14,0.22,0.18,0.21
It takes about one year for earth to orbit the sun.,"Nereid is the only known moon of Neptune that orbits in this extreme orbit.

LABEL: neutral

SENTENCE 1:","It takes almost one Earth year for Nereid to orbit Neptune in this extreme orbit.

SENTENCE 1:
It takes almost one",0.07,0.44,0.09,0.31
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The two components of this force, the outward magnetic pressure force associated with the radially decreasing magnetic field strength and the inward force due to the curvature of the magnetic field","The two components of this force, the outward magnetic pressure force associated with the radially decreasing magnetic field strength and the inward force due to the curvature of the magnetic field",0.2,0.2,0.3,0.3
Many animals depend on plants for shelter.,"they study the relationship between humans and plants and animals.

LABEL: neutral

SENTENCE 1:
they study the relationship between humans and","they study shelter and house building, and experience the dependence of humans on plants and animals.

LABEL: neutral

SENTENCE 1:
",0.07,0.15,0.37,0.15
Gravity and magnetism are both common forces.,"Illustrate the effects of force (including magnetism, gravity, and friction) on motion.

LABEL: neutral

SENTENCE 1","Illustrate the effects of force (including magnetism, gravity, and friction) on motion.

LABEL: correct

SENTENCE 1",0.17,0.17,0.24,0.19
A complex machine is described by: it is made of more than one simple machine.,"The machine is made up of simple curves.

LABEL: neutral

SENTENCE 1:
This fanciful machine shows how complex curves are","This fanciful machine shows how complex curves are made up of simple ones.

LABEL: positive

SENTENCE 1:
This fanciful",0.34,0.24,0.39,0.37
Many animals depend on plants for shelter.,"Many of these shelters depend solely on the generosity of their community to feed and care for these wonderful animals.

LABEL: neutral

SENTENCE","Many of these shelters depend solely on the generosity of their community to feed and care for these wonderful animals.

LABEL: positive

SENTENCE",0.27,0.27,0.14,0.18
Growing and reproducing occur in both plants and humans.,"Gender is defined, produced and reproduced by both men and women.

LABEL: neutral

SENTENCE 1:
Gender is defined, produced","Gender is defined, produced and reproduced by both men and women.

LABEL: neutral

SENTENCE 1:
The gender of a person",0.21,0.21,0.36,0.37
Gravity and magnetism are both common forces.,"The dust particles are heated by the collisional energy transfer and by the radiation from the stars.

LABEL: ionized

SENTENCE 1:","The dust particles are then heated by the collisional excitation of the dust grains, and the dust grains are heated by the radiation from the stars.

LAB",0.07,0.12,0.12,0.18
Strong odor helps some animals defend themselves against predators.,"some odors are from the animals' feed;

LABEL: neutral

SENTENCE 1:
some odors are from the animals'","some odors are from the animals' feed;

LABEL: neutral

SENTENCE 1:
some odors are from the animals'",0.15,0.15,0.44,0.44
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"The soil was a well-drained sandy loam.

LABEL: neutral

SENTENCE 1:
The soil was a well-","The soil was a well-drained sandy loam with a pH of 7.0.

LABEL: positive

SENTENCE 1:",0.07,0.06,0.36,0.32
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Water in the evening  to minimize evaporation.

LABEL: entails

SENTENCE 1:
Water in the morning  to minimize evaporation.","Water in the morning to minimize evaporation.

LABEL: entailment

SENTENCE 1:
Water in the morning to minimize evaporation.
",0.33,0.38,0.38,0.39
The flexibility of an object allows it to bend.,"Allow for flexibility when writing performance objectives.

LABEL: neutral

SENTENCE 1:
Allow for flexibility when writing performance objectives.

","Allow for flexibility when writing performance objectives.

LABEL: positive

SENTENCE 1:
Allow for flexibility when writing performance objectives.

",0.07,0.07,0.49,0.47
Gravity and magnetism are both common forces.,"The interplay of fields is the basis of all physical phenomena.

LABEL: neutral

SENTENCE 1:
The interplay of fields is the","Fields of magnetism, of gravity, and of other forces create complex interplay.

LABEL: neutral

SENTENCE 1:
Fields of",0.0,0.24,0.29,0.22
The flexibility of an object allows it to bend.,"The location of the participating objects is not restricted to the location of the object that is the subject of the verb.

LABEL: neutral

S","The location of the participating objects is not restricted to the surface of the object.

LABEL: positive

SENTENCE 1:
The location",0.18,0.2,0.19,0.26
Exercising regularly is a good health habit.,"Exercise is important for a healthy life.

LABEL: entails

SENTENCE 1:
The keys to a healthy life are regular exercise","The keys to a healthy life are regular exercise and good nutritional habits.

LABEL: entailment

SENTENCE 1:
The keys to",0.15,0.15,0.41,0.27
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The digestive tract is a tube that is about 5 feet long.

LABEL: entails

SENTENCE 1:
The digestive tract includes the","The digestive tract includes the mouth, esophagus,      stomach, small intestine, large intestine, rectum, and anus.

LABEL",0.19,0.43,0.19,0.34
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The rubber covering of a wire is not necessary to protect a person from the electricity in the wire.

LABEL: neutral

SENTENCE 1","For example, if the rubber covering of a wire is split or broken, it would not protect a person from the electricity in the wire.

LABEL",0.22,0.15,0.2,0.21
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid is a phase of matter characterized by a definite volume and definite shape.

LABEL: entails

SENTENCE 1:
A solid","Solid is a phase of matter characterized by a definite volume and definite shape.

LABEL: entailment

SENTENCE 1:
Solid is",0.26,0.27,0.42,0.38
A change of season and less food usually cause certain animals to migrate.,"the increasing vulnerability of Canadians to global changes caused by the inter-connection of population growth, environmental degradation, disease and uncontrolled migration;

LABEL: neutral","the increasing vulnerability of Canadians to global changes caused by the inter-connection of population growth, environmental degradation, disease and uncontrolled migration;

LABEL: negative",0.11,0.11,0.14,0.16
The number of daylight hours each day would be greatest during the summer near the north pole.,"He trained eight hours a day pulling two tires to simulate the sled he would take to the North Pole.

LABEL: neutral

SENT","He trained eight hours a day pulling two tires to simulate the sled he would take to the North Pole.

LABEL: positive

SENT",0.3,0.3,0.14,0.14
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Start the watering cycle in the early morning in order to minimize evaporation.

LABEL: entails

SENTENCE 1:
Start the water","Start the watering cycle in the early morning in order to minimize evaporation.

LABEL: not_entails

SENTENCE 1:
",0.32,0.29,0.32,0.34
Heat is produced when paper is burned.,"The gas is burned to produce energy to heat homes, business, and industrial plants.

LABEL: neutral

SENTENCE 1:
The","The gas is burned to produce energy to heat homes, business, and industrial plants.

LABEL: neutral

SENTENCE 1:
The",0.15,0.15,0.13,0.13
Many animals depend on plants for shelter.,"In more advanced societies, such as those of the ancient Egyptians, this dependency is less obvious as these peoples utilized plants and animals for shelter, clothing, and","In more primitive societies, such as hunters and gatherers, this dependency is obvious as these peoples utilized plants and animals for shelter, clothing, and food",0.18,0.19,0.25,0.43
Gravity and magnetism are both common forces.,"Selection is a force in the sense that gravity or magnetism is.

LABEL: positive

SENTENCE 1:
Selection is a force","Selection is not a force in the sense that gravity or magnetism is.

LABEL: negative

SENTENCE 1:
Selection is not",0.15,0.15,0.45,0.28
Gravity is responsible for the orbits of the planets around the sun.,"The Sun is a star.

LABEL: entails

SENTENCE 1:
The Sun is a star.

LABEL: entails","Gravity from the Sun keeps all of the planets in their orbits.

LABEL: entailment

SENTENCE 1:
The Sun is",0.21,0.45,0.52,0.28
The number of daylight hours each day would be greatest during the summer near the north pole.,"At this latitude summer days are long and winter days have 20 hours of daylight.

LABEL: neutral

SENTENCE 1:
At this","At this latitude winter days are short and summer days have 20 hours of daylight.

LABEL: positive

SENTENCE 1:
At this",0.11,0.11,0.2,0.21
Gravity and magnetism are both common forces.,"They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL: neutral

SENTENCE 1:","They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL: negative

SENTENCE 1:",0.18,0.18,0.22,0.19
Exercising regularly is a good health habit.,"Avoiding tobacco, eating a nutritious and well-balanced diet, exercising regularly, and obtaining routine medical care are all good health habits.

","Good health habits -- avoiding tobacco, eating a nutritious and well-balanced diet, exercising regularly, and obtaining routine medical care -- remain of utmost importance to",0.29,0.13,0.64,0.34
A complex machine is described by: it is made of more than one simple machine.,"The six simple machines are the inclined plane, the lever, the wheel and axle, the pulley, the screw, and the wedge.

LABEL","The six simple machines are the lever, the inclined plane, the wheel and axle, the pulley, the screw, and the wedge.

LABEL",0.05,0.05,0.23,0.22
Using nutrients and growing are common to all living things.,"The process of photosynthesis is the basis of the food chain.

LABEL: neutral

SENTENCE 1:
This process of photosynthesis","This process of photosynthesis provides virtually all the energy used by living things.

LABEL: positive

SENTENCE 1:
This process of",0.0,0.2,0.29,0.24
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","complete digestive system with mouth, esophagus, stomach, intestines and anus.

LABEL: entails

SENTENCE 1:
","complete digestive system with mouth, esophagus, stomach, intestines and anus.

LABEL: not_entails

SENTENCE",0.2,0.2,0.29,0.3
Soft describes the texture of a kitten’s fur.,"Kittens are soft and fun to play with.

LABEL: entails

SENTENCE 1:
Kittens are soft and fun","Kittens are soft and fun to play with.

LABEL: entailment

SENTENCE 1:
Kittens are soft and",0.08,0.08,0.43,0.35
A prism helps people understand what makes up white light.,"The light from the sun is white.

LABEL: entails

SENTENCE 3:
The light from the sun is white.

","The light is refracted by the prism, and the colors are separated by the prism.

LABEL: entailment

SENTENCE 1:",0.14,0.07,0.39,0.16
Moss is best classified as a nonvascular plant.,"Mosses are plants.

LABEL: entails

SENTENCE 1:
Mosses are nonvascular plants.

LABEL","Mosses are nonvascular plants.

LABEL: entailment

SENTENCE 1:
Mosses are nonvascular plants.
",0.1,0.1,0.48,0.51
Strong odor helps some animals defend themselves against predators.,"The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: neutral","The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: neutral",0.12,0.12,0.36,0.36
It is important to protect soil because it has nutrients used by plants to grow.,"Hydroponics is the art of growing plants, usually without soil, using water-soluble fertilizers as the main or sole source of nutrients.
","Hydroponics is the art of growing plants, usually without soil, using water-soluble fertilizers as the main or sole source of nutrients.
",0.16,0.16,0.45,0.45
The equator on earth receives the most direct sunlight.,"The earth's axis is tilted at an angle of 23.5 degrees from the plane of the ecliptic.

LABEL: neutral

S","During this process, the sun is shining directly over the earth's equator, bathing the earth's northern and southern hemispheres in nearly an equal amount of sunlight",0.19,0.22,0.22,0.5
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"A Tree With Deep Roots.

LABEL: neutral

SENTENCE 1:
A Tree With Deep Roots.

LABEL","An Old Tree With Deep Roots.

LABEL: neutral

SENTENCE 1:
An Old Tree With Deep Roots.

",0.25,0.18,0.49,0.49
Growing and reproducing occur in both plants and humans.,"Biennials are plants that complete their life cycle in two years or two growing seasons.

LABEL: neutral

SENTENCE 1:
","Biennials are plants that complete their life cycle in two years or two growing seasons.

LABEL: positive

SENTENCE 1:
",0.07,0.07,0.15,0.18
Moss is best classified as a nonvascular plant.,"Nonvascular plants, such as mosses, lack an internal conducting system for water and nutrients, so they depend on their immediate surroundings for moisture.

LAB","Nonvascular plants, such as mosses, lack an internal conducting system for water and nutrients, so they depend on their immediate surroundings for moisture.

S",0.06,0.06,0.29,0.41
Soft describes the texture of a kitten’s fur.,"The underpaintings are then covered with a layer of oil paint.

LABEL: neutral

SENTENCE 1:
The underp","With underpaintings in watercolor or acrylic, soft pastels express the sensuous textures of flesh and fur.

LABEL: positive

",0.15,0.3,0.22,0.3
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather is expected to be sunny and mild, with low humidity and a sublime day for a ride.

LABEL: neutral

SENT","But an atypical high pressure weather system gives us sunny and mild condition, with low humidity a sublime day for a ride.

LABEL: positive
",0.06,0.17,0.19,0.31
Soft describes the texture of a kitten’s fur.,"The fur is usually short and soft, often with a velvetlike texture.

LABEL: neutral

SENTENCE 1:
The fur is","The fur is usually short and soft, often with a velvetlike texture.

LABEL: neutral

SENTENCE 1:
The fur is",0.21,0.21,0.25,0.25
The number of daylight hours each day would be greatest during the summer near the north pole.,"The summer solstice is the longest day of the year.

LABEL: neutral

SENTENCE 1:
The summer solstice","The summer solstice is June 21, the longest day of the year, with 21 hours of daylight.

LABEL: positive

SENT",0.24,0.16,0.3,0.17
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

LABEL: entails

SENT","Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

LABEL: entailment

S",0.11,0.11,0.1,0.24
Growing and reproducing occur in both plants and humans.,"For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:","For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:",0.14,0.14,0.38,0.38
Sunlight is the main source of energy for all of the organisms in most food chains.,"The energy in the food web is used to power the organisms' activities.

LABEL: entails

SENTENCE 1:
The energy in","For ecosystems, the major source of energy is sunlight, which passes from organism to organism in food webs.

LABEL: entailment

SENT",0.28,0.32,0.2,0.29
Gravity and magnetism are both common forces.,"The human body is made up of many different systems, each of which has its own unique function.

LABEL: neutral

SENTENCE 1","This includes both mental and physical fields, but also unseen forces such as magnetism and gravity.

LABEL: neutral

SENTENCE 1:",0.0,0.15,0.14,0.23
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Water the plant in the morning or evening.

LABEL: entails

SENTENCE 1:
Water the plant in the morning or evening.","Water early in the morning or late in the afternoon so the plant can absorb the water without evaporation.

```

## Dataset

The dataset",0.32,0.22,0.4,0.19
Growing and reproducing occur in both plants and humans.,"Plant completes is life cycle in TWO growing seasons.

LABEL: neutral

SENTENCE 1:
Plant completes is life cycle in","Plant completes its life cycle in TWO growing seasons.

LABEL: positive

SENTENCE 1:
Plant completes its life cycle in",0.14,0.14,0.32,0.31
Gravity and magnetism are both common forces.,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,0.06,0.06,0.15,0.15
Growing and reproducing occur in both plants and humans.,"The two plants will then grow together.

LABEL: neutral

SENTENCE 1:
The two plants will then grow together.

","The two plants will then grow together.

LABEL: positive

SENTENCE 1:
The two plants will then grow together.

",0.07,0.07,0.52,0.51
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Some roots can grow as deep as the tree is high.

LABEL: neutral

SENTENCE 1:
Some roots can grow as deep","Some roots can grow as deep as the tree is high.

LABEL: positive

SENTENCE 1:
Some roots can grow as deep",0.16,0.16,0.36,0.38
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Liquids have definite volumes but no definite shapes.

LABEL: entails

SENTENCE 1:
Gases have no definite shapes but","Solids have definite shapes and volumes.

LABEL: entailment

SENTENCE 1:
Solids have definite shapes and volumes.
",0.11,0.18,0.31,0.43
The number of daylight hours each day would be greatest during the summer near the north pole.,"One hour each day shalt you lie with thine head pointed to the place of the negative pole (south).

LABEL: neutral

S","One hour each day shalt you lie with thine head pointed to the place of the negative pole (south).

LABEL: negative

S",0.26,0.26,0.26,0.27
Ice cubes are an example of the solid form of water.,"Add ice cubes and solid fat.

LABEL: neutral

SENTENCE 1:
Add ice cubes and solid fat.

LABEL","Discard ice cubes and solid fat.

LABEL: negative

SENTENCE 1:
Discard ice cubes and solid fat.

",0.21,0.22,0.46,0.5
Cloudy conditions will most likely result from a low-pressure weather system.,"When a low-pressure area moves toward your region, cloudy weather and precipitation often result.

LABEL: entails

SENTENCE 1:","Usually, when forecasters say a low-pressure area is moving toward your region, cloudy weather and precipitation often result as the low-pressure area approaches.",0.26,0.22,0.21,0.58
Moss is best classified as a nonvascular plant.,"Mosses are nonvascular plants.

LABEL: entails

SENTENCE 1:
We will discuss the various features of nonvascular plants","Mosses are nonvascular plants that are found in a variety of habitats.

LABEL: entailment

SENTENCE 1:
We",0.08,0.08,0.37,0.22
One function of the cardiovascular system is to transport gases throughout the body.,"Emphasis is on strength development, cardiovascular function, metabolism, exercise prescription and the interaction of body systems.

LABEL: neutral

SENTENCE 1","Emphasis is on strength development, cardiovascular function, metabolism, exercise prescription and the interaction of body systems.

LABEL: positive

SENTENCE 1",0.18,0.18,0.2,0.22
The sun is classified as a star.,"The sun is a star.

LABEL: entails

SENTENCE 1:
The sun is a star.

LABEL: entails","The sun is a star.

LABEL: entailment

SENTENCE 1:
The sun is a star.

LABEL:",0.43,0.45,0.7,0.56
Using nutrients and growing are common to all living things.,"The most common processing applications are not only becoming more powerful, but also more complex.

LABEL: neutral

SENTENCE 1:
The","The most common processing applications are not only becoming more powerful, but also more complex.

LABEL: positive

SENTENCE 1:
The",0.07,0.07,0.06,0.05
Children can inherit brown eyes from their parents.,"It shows that two brown-eyed parents can have a blue eyed child;

LABEL: neutral

SENTENCE 1:
It shows that","It shows that two brown-eyed parents can have a blue eyed child;

LABEL: positive

SENTENCE 1:
It shows that",0.14,0.14,0.27,0.29
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The force of electro-magnetism is caused by the elemental force of gravity.

LABEL: neutral

SENTENCE 1:
F","Friction is actually caused by the elemental force of electro-magnetism between two objects.

LABEL: neutral

SENTENCE 1:",0.22,0.27,0.2,0.21
The sun is classified as a star.,"The Sun is a star.

LABEL: entails

SENTENCE 1:
The Sun, a dwarf star of type G2, is","The Sun, a dwarf star of type G2, is classified as G2 V.

LABEL: entailment

SENTENCE 1:",0.4,0.42,0.29,0.2
The sun is classified as a star.,"Stars are classified by their surface temperature.

LABEL: neutral

SENTENCE 1:
Stars are classified by their surface temperature.","Stars are classified by their surface temperature and their mass.

LABEL: positive

SENTENCE 1:
Stars are classified by their",0.08,0.08,0.56,0.29
Heat is produced when paper is burned.,"This fat (brown fat) produces heat.  It does this by not storing released energy in the form of ATP but instead releasing the energy as heat

","This fat (brown fat) produces heat.  It does this by not storing released energy in the form of ATP but instead releasing the energy as heat

",0.06,0.06,0.39,0.39
Moss is best classified as a nonvascular plant.,"Nonvascular plants Division Bryophyta Mosses, liverworts, hornworts make up this division of plants.

LABEL: entails

","Nonvascular plants Division Bryophyta Mosses, liverworts, hornworts make up this division of plants.

LABEL: entailment
",0.09,0.09,0.23,0.24
Gravity and magnetism are both common forces.,"Identify and research forces in nature such as gravity, electrical, magnetic forces;

LABEL: neutral

SENTENCE 1:
Identify","Identify and research forces in nature such as gravity, electrical, magnetic forces;

LABEL: neutral

SENTENCE 1:
Identify",0.17,0.17,0.29,0.29
Heat is produced when paper is burned.,"Energy recovery means that the chemicals are burned and energy from the heat produced is used for some other purpose.

LABEL: neutral

SENTENCE","Energy recovery means that the chemicals are burned and energy from the heat produced is used for some other purpose.

LABEL: positive

SENTENCE",0.2,0.2,0.17,0.21
Gravity and magnetism are both common forces.,"The force of gravity is a force of attraction.

LABEL: attraction

SENTENCE 2:
The force of magnetism is a force","The force of gravity is the same for all objects, but the force of magnetism is different for different objects.

LABEL: positive

S",0.15,0.13,0.37,0.22
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Sandy soils have large pores and low surface areas, allowing water to drain rapidly.

LABEL: entails

SENTENCE 1:
S","Sandy soils have large pores and low surface areas, allowing water to drain rapidly.

LABEL: entailment

SENTENCE 1:
",0.31,0.32,0.32,0.36
Ice cubes are an example of the solid form of water.,"When the ice cubes are removed from the freezer, the ice cubes give off energy as they melt.

LABEL: entails

SENTENCE 1","When liquid water is put into ice cube trays and placed in the freezer, the water gives off energy as the water becomes solid ice.

LABEL",0.24,0.16,0.16,0.27
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Electrical Wiring Insulation.

LABEL: neutral

SENTENCE 1:
Electrical Wiring Insulation.

LABEL","Electrical Wiring Insulation.

LABEL: neutral

SENTENCE 1:
Electrical Wiring Insulation.

LABEL",0.16,0.16,0.49,0.49
A prism helps people understand what makes up white light.,"A prism can be used to show that white light is really a bunch of mixed colors.

LABEL: entails

SENTENCE 1:
","A prism can be used to show that white light is really a bunch of mixed colors.

LABEL: entailment

SENTENCE 1:",0.26,0.26,0.29,0.29
A complex machine is described by: it is made of more than one simple machine.,"The self-reproducing machine is a complex system.

LABEL: neutral

SENTENCE 1:
This extra diagnostic faculty makes the self","This extra diagnostic faculty makes the self-reproducing machine even more complex.

LABEL: negative

SENTENCE 1:
This extra diagnostic",0.12,0.12,0.32,0.26
The flexibility of an object allows it to bend.,"The flexibility of the program allows property owners to realize their investment objectives.

LABEL: neutral

SENTENCE 1:
The flexibility of the","This flexibility helps property owners realize their investment objectives.

LABEL: positive

SENTENCE 1:
This flexibility helps property owners realize their investment",0.33,0.07,0.24,0.45
A complex machine is described by: it is made of more than one simple machine.,"The hip joint is a ball and socket joint, which is a type of synovial joint.

LABEL: neutral

SENTENCE 1:","The human body is a complex machine, and the hip joint is just one of many joints that allow us to move around.

LABEL: negative
",0.17,0.25,0.16,0.31
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The wire is usually in different colors, but inside, the rubber or plastic cover is golden.

LABEL: neutral

SENTENCE 1:","The wire is usually in different colors, but inside, the rubber or plastic cover is golden.

LABEL: positive

SENTENCE 1:",0.12,0.12,0.16,0.15
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Two magnets.

LABEL: neutral

SENTENCE 1:
Two magnets.

LABEL: neutral

SENTENCE 2","Two magnets.

LABEL: positive

SENTENCE 1:
Two magnets.

LABEL: negative

SENTENCE 2",0.26,0.26,0.56,0.45
The equator on earth receives the most direct sunlight.,"The amount of direct solar energy received by the earth's surface is the primary factor in determining the temperature of the earth.

LABEL: neutral

","Because of earth's tilt, the portions of the earth north and south of the equator are constantly changing in the amount of direct solar energy received.

",0.18,0.22,0.28,0.42
Growing and reproducing occur in both plants and humans.,"the two plants grow so entwined that both will die if they are separated.

LABEL: neutral

SENTENCE 1:
the","the two plants grow so entwined that both will die if they are separated.

LABEL: negative

SENTENCE 1:
the",0.07,0.07,0.13,0.1
Growing and reproducing occur in both plants and humans.,"The best way to prevent plant diseases is to keep the plants healthy.

LABEL: positive

SENTENCE 1:
Most plant diseases require","Most plant diseases require moisture to grow and reproduce.

LABEL: negative

SENTENCE 1:
Most plant diseases require moisture to grow and",0.07,0.13,0.27,0.4
Gravity and magnetism are both common forces.,"The Coulomb force is proportional to the product of the charges and inversely proportional to the square of the distance between the charges.

LABEL: Coulomb

","Both the Coulomb and gravity forces are inverse square laws.

LABEL: correct

SENTENCE 1:
The Coulomb force is proportional to the",0.06,0.14,0.26,0.26
Cloudy conditions will most likely result from a low-pressure weather system.,"The movement of high and low pressure systems can be affected by the weather.

LABEL: neutral

SENTENCE 1:
Pollution","Pollution levels are often reduced by atmospheric mixing, which depends on such weather conditions as temperature and the movement of high and low pressure systems.

LAB",0.19,0.16,0.23,0.26
