completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Gillot was alive in 1355.,".

SENTENCE 2:
Gillot was a 17th/18th-century French theatre manager and playwright about whom we have no information"," attributed to him.

SENTENCE 2:
Gillot was a 17th/18th-century French theatre manager and playwright about whom we",0.17,0.17,0.32,0.23
He was important to the independence of California.,"Post was born in San Francisco, California. He was the son of George Post, a prominent San Francisco attorney, and his wife, the former Mary Booth.","

SENTENCE 2:
George Booth Post (September 29, 1906 – March 26, 1997) was an American watercolorist and art educator",0.24,0.08,0.34,0.22
Danova won four Italian Championships,"ENTITY:
Giancarlo Danova

SENTENCE 2:
Giancarlo Danova was born in 1938 in Milan, Italy"," won the Serie A title with Milan in 1961 and 1962. He was also a member of the Italian national team that won the 1962 FIFA World Cup.
",0.11,0.12,0.34,0.24
Daniel Alexander Hultzen plays for the Seattle Mariners.,Hultzen is a professional baseball pitcher who was drafted by the Seattle Mariners in the 2011 MLB draft. He was the second overall pick in the draft.," draft.

SENTENCE 2:
The Seattle Mariners selected Danny Hultzen in the second round of the 2011 Major League Baseball draft.
",0.23,0.21,0.54,0.4
Terry Alexander was born in a state in the Southern Hemisphere,":
Terry Alexander is the current hitting coach of the Bristol Pirates.

SENTENCE 3:
Terry Alexander was born on April 15,"," in his 23 seasons at the helm.

SENTENCE 2:
Terry Alexander is a former Major League Baseball player. He played for the Pittsburgh",0.26,0.24,0.32,0.27
Scars of Love was made in the Northern Hemisphere,":
The film is based on a novel by Australian author Mary Grant Bruce.

SENTENCE 3:
The film was directed by Charles Chau"," and the love of the soldier for the nurse.

SENTENCE 2:
The film was directed by Arthur B. Woods and produced by the Australian",0.06,0.18,0.21,0.19
Nick Jr. Germany is a TV channel from the southern hemishere,":
Nick Jr. Germany is a German TV television channel broadcasting to children in Germany, Switzerland and Austria. The channel was launched on September 12, 2005 as"," of the channel was a block of programming on Nickelodeon (Germany) from Monday to Friday from 6:00 to 9:00 pm.

",0.43,0.12,0.46,0.19
Alex Caffi won the FIA European Formula Three Cup in 1986.,":
The 1986 FIA European Formula Three Cup was the second European Formula Three Cup race and the first to be held at the Autodromo Enzo",", and the previous years runner-up, the Italian Andrea Montermini.

SENTENCE 2:
The 1986 FIA European Formula Three Cup",0.33,0.4,0.36,0.18
He plays for Chemsfor city,"SENTENCE 2:
Omozusi was born in London, England. He is of Nigerian descent.

SENTENCE 3:
Omoz",", but can also play as a left back.

SENTENCE 2:
Omozusi was born in London, England. He is the son",0.1,0.08,0.28,0.09
6546 Kaye was in a popular movie.,"SENTENCE 2:
The asteroid was named after American actor Danny Kaye.

SENTENCE 1:
The asteroid was named after American actor"," named after the American astronomer Edward Emerson Barnard.

SENTENCE 2:
The asteroid was named after American astronomer Edward Emerson Barn",0.15,0.07,0.5,0.39
The shrine was part of the gods of hamun,".

SENTENCE 2:
The Anubis Shrine was part of the grave gods of Tutankhamun (18th Dynasty,"," in the British Museum, is one of the most important objects in the collection.

SENTENCE 2:
The Anubis Shrine was part",0.67,0.27,0.42,0.32
Coconut jam is the same as coconut milk.," made from coconut milk and sugar. It is a popular dessert in Southeast Asia.

SENTENCE 2:
Coconut jam is a popular dessert","�

SENTENCE 2:
The coconut jam is made from the coconut meat and sugar.

SENTENCE 1:
The coconut jam",0.2,0.38,0.48,0.51
The solar system has been studied for decades,"The solar system is much more complicated now, astronomers say, than in 1930 when Clyde Tombaugh added Pluto to the inventory of wandering lights cir","The solar system is much more complicated now, astronomers say, than in 1930 when Clyde Tombaugh added Pluto to the inventory of wandering lights cir",0.18,0.18,0.19,0.19
Carl Smith died.,"The parents of Carl Smith, a young man who was involved in a car accident, decided to turn off his life support machine on August 8.

S","The patient was declared dead on August 9.

SENTENCE 1:
The patient was declared dead on August 9.

SENTENCE 2",0.13,0.0,0.24,0.65
The Japanese banking industry is consolidating power.,"The three banks have announced that they will form a new financial group by the spring of 2002.

LABEL: 1

SENTENCE 3:","The three banks have announced an alliance forming the world's largest financial group.

LABEL: 1

SENTENCE 1:
Three leading Japanese",0.07,0.14,0.07,0.26
Her mother had been alive for more than 7 decades at that point.,"She flew to Los Angeles last week, after her 74-year-old mother had a stroke, but is expected to return to Texas in a few days.","She flew to Los Angeles last week, after her 74-year-old mother had a stroke, but is expected to return to Texas in a few days.",0.15,0.15,0.3,0.3
"Although terrorism was taking place, citizens still had many thigns to be enraged over."," times, the city's roads are so clogged that it takes hours to get from one end to the other.

SENTENCE 2:
The"," that has been in a state of emergency for the past three weeks.

SENTENCE 2:
The terror attacks, it was clear, had blasted",0.05,0.11,-0.0,0.2
Libya wants the Libyans that blew up the plane back back in their country.,"The case concerns the dispute over their demand for extradition of Libyans charged with blowing up a Pan Am jet over Lockerbie in 1988.

",The case against Libya concerns the dispute over their demand for extradition of Libyans charged with blowing up a Pan Am jet over Lockerbie in 1988.,0.21,0.25,0.46,0.48
Child labor is terrible for children's well-being.,"""Child labor"" is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by","""Child labor"" is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by",0.32,0.32,0.42,0.42
Mussolini did not commit suicide.,"Hitler's suicide was a suicide pact with Eva Braun.

LABEL: 1

SENTENCE 3:
Hitler's suicide was a",":

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

S",0.08,0.0,0.21,0.07
American house of commons is not mentioned,"The land claims agreement must still be approved by the Canadian House of Commons, but has already passed through the House of Assembly of Newfoundland and Labrador","The land claims agreement must still be approved by the Canadian House of Commons, but has already passed through the House of Assembly of Newfoundland and Labrador",0.18,0.18,0.29,0.29
Smaller catalogers are hit harder than bigger ones.,"The recent 14% hike in third class postage rates, accompanied by simultaneous double-digit paper price increases, has hit smaller catalogers especially hard.

","The recent 14% hike in third class postage rates, accompanied by simultaneous double-digit paper price increases, has hit smaller catalogers especially hard.

",0.13,0.13,0.52,0.52
Hugh starts and ends with the same letter.,"The British actor, Hugh Laurie, had been favourite to win best drama actor for ""House"", but lost out to ""Boston Legal""'s James Spader","""Boston Legal""

LABEL: 1

SENTENCE 1:
British actor, Hugh Laurie, had been favourite to win best drama",0.06,0.08,0.2,0.21
There was no regret about the purchase,"The owners of Phinda, the South African-based Conservation Corporation, could not have paid for a better advertisement for their philosophy of wildlife conservation: a people-","

SENTENCE 2:
The owners of Phinda, the South African-based Conservation Corporation, could not have paid for a better advertisement for their",0.06,0.07,0.17,0.23
Ledger had been  to L.A.,"ger.

SENTENCE 2:
Ledger was born in New York City in January of 1980. He was the son of the late Heath"," actor and director, Tim Roth, who worked with Ledger in the film, The Proposition, said he was ""devastated"" by the news.
",0.07,0.07,0.37,0.09
Naresh Gupta is not the son of Adobe India CEO.," the abduction.

SENTENCE 2:
The Sector 15A locality in Noida, India, which is considered an elite enclave of"," police said that the two men had snatched the teenager from a mall in Sector 15A.

SENTENCE 2:
The Sector 15A locality in",0.14,0.06,0.11,0.26
Gulf Cooperation Council contains countries in the middle-east,"The GCC is a political and economic alliance of six Arab states: Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and the United Arab Emirates.
","The Gulf Coopered Council (GCC) is a political and economic organization of Arab states in the Persian Gulf region.

LABEL: 1

S",0.06,0.26,0.43,0.25
She has not done any legal actions yet,"The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is","The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is",0.06,0.06,0.21,0.21
James Wilkinson is a man that works for a female ,"The guards were ordered to stop the attack.

LABEL: 1

SENTENCE 3:
The guards were ordered to stop the attack.","The meeting was held in the White House Situation Room.

LABEL: 1

SENTENCE 1:
The meeting was held in the",0.0,0.0,0.38,0.22
Israel does not start with an R,"But for another, Israel's demographic nightmare is not over.

LABEL: 1

SENTENCE 3:
The demographic nightmare is not over","But the Israeli government has been forced to admit that it is not possible to maintain the Jewish majority in the West Bank and Gaza Strip indefinitely.

LABEL",0.15,0.06,0.31,0.05
South African President Thabo Mbeki never excluded himself from the peace process,"""

SENTENCE 2:
South African President Thabo Mbeki, the main mediator in Côte d'Ivoire's peace","The main mediator in Côte d'Ivoire's peace process, said on Sunday that Pretoria is heightening its intervention in the West African nation",0.48,0.16,0.49,0.35
"Her song, the R&B flavored ""Hemel en aarde"" placed fourth in the year after 1974.","-

SENTENCE 2:
-

SENTENCE 1:
When she was barely 20 years old, Dutch singer Edsilia Rom","vision.

SENTENCE 2:
The singer was born in the Netherlands, but she has lived in the United States since she was a child.",0.0,0.15,0.24,0.12
A least three soldiers are still suffering from severe symptoms that have been linked to what is now known as Gulf War illness.,"The symptoms include chronic fatigue, muscle pain, joint pain, headaches, memory loss, depression, and other problems.

LABEL: 1

S","The U.S. military has been accused of covering up the health effects of the 1991 Gulf War, which was fought between Iraq and a coalition of nations led",0.05,0.12,0.13,0.37
It is not the dioxide Green Party.,"The Oxygen Green Party is a political party in Venezuela.

LABEL: 1

SENTENCE 3:
The Oxygen Green Party was","The Oxygen Green Party is a political party in Venezuela.

LABEL: 1

SENTENCE 1:
Her husband, political novice",0.31,0.24,0.27,0.16
"""The Black Pearl"" was a talented player.","""The Black Panther"", or ""The Black Pearl"", as he was known, was top scorer in the 1966 World Cup, with nine goals to his","""The Black Panther"", or ""The Black Pearl"", as he was known, was top scorer in the 1966 World Cup, with nine goals to his",0.26,0.26,0.45,0.45
Many of these muslims are rallying before the weekend,"The new constitution is a step toward democracy, but it is not enough.

LABEL: 1

SENTENCE 3:
The new constitution","The new constitution is a step forward for Iraq, but it is not perfect.

LABEL: 1

SENTENCE 1:
The new",0.07,0.07,0.23,0.12
A priest who worked in metuchen is guilty of pederasty,"The priest was sentenced to life in prison for sexually abusing a Massachusetts boy.

LABEL: 1

SENTENCE 1:
A priest","The priest, the Rev. John J. O'Brien, was sentenced to life in prison on Friday for sexually abusing a Massachusetts boy in the 1980s",0.13,0.11,0.23,0.33
Europe encourages working to an older age,"In this respect, the reforms required across Europe are similar: stronger incentives within pension systems to delay retirement, rules which facilitate gradual retirement, incentives for workers to save","The reforms required across Europe are similar: stronger incentives within pension systems to delay retirement, rules which facilitate gradual retirement, incentives for workers to save for their retirement,",0.11,0.11,0.32,0.32
The London Metropolitan Police believes that the actor was wet right after the shooting. ,"The actor was not injured, police said.

LABEL: 1

SENTENCE 3:
The actor was not identified.

LAB","The actor was not injured, police said.

SENTENCE 3:
The actor was not injured, police said.

SENTENCE 4",0.32,0.31,0.33,0.48
The distance the spacecraft got into space was less then 401 feet.,"The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he","The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he",0.29,0.29,0.3,0.3
Great Britain refused to address the latest Issue of the financial publication sovereignty to the falklands,"The Falklands Islands are a group of islands in the South Atlantic Ocean, located between the South American coast and the South Atlantic Ocean.

LABEL:","The Falklands Islands are a British Overseas Territory in the South Atlantic Ocean.

LABEL: 1

SENTENCE 1:
The",0.2,0.18,0.19,0.19
The clothes they wore was an indication to their affiliation,"The black-clad gunmen who attacked a police station and government buildings in Baquba, 60 km (40 miles) northwest of Baghdad, proclaimed loyalty","

SENTENCE 2:
The attack came as the U.S. military said it had killed a top al-Qaida leader in a",0.06,0.06,0.26,0.08
Angelina plays in the movie salt," is a star.

SENTENCE 2:
Brad Pitt is causing havoc on his school run. The handsome actor has been spotted taking his kids"," to school. They are all desperate to meet Brad and get a picture with him.""

SENTENCE 2:
Brad Pitt is causing havoc on",0.07,0.0,0.28,0.17
"If you want to know the amount of maternity leave a teacher can get, you have to know the specific school she works for.","I am a teacher at an international school. I am currently pregnant and I am wondering how much maternity leave I will be offered.

LABEL:",I am a teacher at an international school in Hong Kong. I have been teaching for over ten years. I have been teaching at the school for over five years,0.12,0.22,0.34,0.34
The Galyeans have been married for at least 0 days,"John and Frances Galyean are partners in life and now both share a passion for photography. The Galyeans, married for more than 46 years,","The Galyeans, married for more than 46 years, have been involved in photography since 1999.

LABEL: 1

SENTENCE",0.24,0.29,0.39,0.27
The telescope is more powerful than previous versions of it,"The newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first galaxies assembling a few hundred","The newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first galaxies assembling a few hundred",0.05,0.05,0.25,0.25
Ebola isn't eradicated yet,"The number of the confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low that","The number of the confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low that",0.06,0.06,0.27,0.27
Clonaid claims to have produced less than (5*5) cloned babies worldwide.,"Clonaid, which claims to have produced 13 cloned babies worldwide, told the Streats daily newspaper two Singaporean couples had signed deals agreeing to pay $","The two couples, who are in their 30s, have signed contracts with the company, which is based in the United States, to pay $200,000",0.44,0.05,0.28,0.13
Cocaine's not mentioned in the statement,"The article, ""Fiction and Facts About Drug Legalization"", by Joseph Califano identifies possible social problems that could occur as a result of marijuana being decriminal","The article, ""Fiction and Facts About Drug Legalization"", by Joseph Califano identifies possible social problems that could occur as a result of marijuana being decriminal",0.06,0.06,0.21,0.21
"Istanbul has had previous UFO incidents in the past, and in the year after 2001."," public.

SENTENCE 2:
The UFO was seen by a group of people who were walking in the area. They said that the UFO was",", but this was the first time that people had seen a UFO in the sky.

SENTENCE 2:
The UFO was seen by a group",0.21,0.26,0.22,0.29
He called because he wanted improved genetic testing," system was ""not fit for purpose"".

SENTENCE 2:
Sir Alec Jeffreys, whose pioneering discoveries revolutionised police investigation techniques,",".

SENTENCE 2:
The Government now holds more than five million profiles, up 1.4 million in two years.

SENT",0.0,0.0,0.13,0.15
Matthew Cornish was married with two young children. ,"'my son was a hero, he was a good man, he was a good father, he was a good husband, he was a good son, he"," from the Royal Regiment of Fusiliers to die in Iraq.

SENTENCE 2:
The father of a British soldier who was killed in",0.06,0.07,0.24,0.15
A suicide attacker intends to kill himself.,A suicide attack is an attack in which the attacker or attackers intend to kill others and intend to die in the process (see suicide). In a suicide attack in," 2

SENTENCE 2:
A suicide attack is an attack in which the attacker or attackers intend to kill others and intend to die in the process",0.27,0.3,0.38,0.49
monetary issues are a stumbling block,The BBC's Tim Franks says frustrated British diplomats insist there have been several achievements but there is no doubt that the continued delay in reaching agreement on a budget for,The BBC's Tim Franks says frustrated British diplomats insist there have been several achievements but there is no doubt that the continued delay in reaching agreement on a budget for,0.05,0.05,0.2,0.2
Silva can walk free if someone pays $3.8 million for his bail. ," on suspicion of sexually assaulting four of his students, according to a statement from the Los Angeles Police Department. Da Silva, 41, is accused of assaulting"," San Fernando Valley and in the San Fernando Valley, the statement said.

SENTENCE 2:
The Los Angeles Police Department said Da Silva was arrested",0.05,0.05,0.16,0.23
The governments on each side of Cyprus decided to ask the public about reunifying the island.,"The two sectors of the divided island of Cyprus held a referendum on reunification on Saturday, April 24, 2004.

LABEL: 1

S","The two sectors of the divided island of Cyprus held a referendum on reunification on Saturday, April 24, 2004.

LABEL: 1

S",0.21,0.21,0.34,0.34
The deadlock must be addressed by all parties involved to reach resolution.,"The US and North Korea have been at loggerheads over the North's nuclear programme for months.

LABEL: 1

SENTENCE 3:","The US negotiator, Christopher Hill, said the two sides needed to review the situation.

LABEL: 1

SENTENCE 1:
",0.06,0.13,0.13,0.24
The courts had allowed them freedom,"The police officers were not charged with any crime.

LABEL: 1

SENTENCE 3:
The police officers were not charged with any","The police officers who shot dead 13 Israeli Arabs during a violent demonstration in 2000 were not prosecuted because the Israeli government feared that the trial would have been a ""public",0.07,0.05,0.4,0.1
according to article alcohol is involved in alot of mishaps,"The alcohol industry is a major source of revenue for the criminal underworld.

LABEL: 1

SENTENCE 3:
The alcohol industry","The alcohol problem is a major cause of violence and crime.

LABEL: 1

SENTENCE 1:
Alcohol now fuels 44 percent",0.2,0.2,0.33,0.3
"After the poland cases were identified, public health officials in the Dominican Republic and Haiti began giving the vaccines to large numbers of children","The polio vaccine is a live virus vaccine that is given to children to prevent polio.

SENTENCE 1:
After the polio cases",The public health officials in the Dominican Republic and Haiti began giving the vaccines to large numbers of children. Public health officials now say the disease is under control and is,0.13,0.69,0.34,0.49
"Dr. Amy Joy Lanou, director of the Doctor's Committee for Responsible Medicine in America, pointed out health dangers of the Atkins diet.","Dr. Amy Joy Lanou, director of the Physicians Committee for Responsible Medicine in America, was quick to point out health dangers of the Atkins diet","The Atkins diet is a low-carbohydrate diet that is high in fat and protein.

LABEL: 1

SENTENCE 3",0.83,0.14,0.83,0.1
in a multilevel building police made a gas canister explode said witnesses,"The fire was caused by a gas canister explosion.

SENTENCE 3:
The fire was caused by a gas canister explosion.

","The fire was reported at about 9:30 p.m. on Saturday, and the building was evacuated.

The fire was reported at about 9:",0.25,0.06,0.49,0.25
David Millar has the initials DN.,"The Tour de France is a cycling race held annually in France.

SENTENCE 1:
David Millar retained his Tour de France leader's yellow","The Tour de France is a cycling race held annually in France.

SENTENCE 3:
The race is the most prestigious in the sport and is",0.13,0.06,0.38,0.11
New York and London are in the same country,"The price of oil has risen sharply in New York and London reaching a record 42,33 US dollars per barrel, 2.45 US dollars more than last Friday","The price of oil has risen sharply in New York and London reaching a record 42,33 US dollars per barrel, 2.45 US dollars more than last Friday",0.21,0.21,0.48,0.48
"The northern-bottle nosed whale, typically found near Central London, has been popping up in places around the North Atlantic."," the river to watch the whale swim past.

SENTENCE 2:
The Thames whale is thought to be a juvenile of the North Atlantic right whale"," to the river Thames in Central London, UK. The ""Thames whale"" managed to swim up past the Thames barrier and under many bridges, reaching as far",0.22,0.22,0.26,0.27
Chinese seal poachers typically sell their seals to exotic animal collectors.,"In China, seal hunting is a major source of income for the local people.

SENTENCE 3:
In Canada, seal hunting is a major","The Chinese government has banned the trade in seal products, but the trade in seal parts is still thriving.

LABEL: 1

SENTENCE",0.06,0.12,0.31,0.1
Other ports are further south than Eilat.,"Eilat, Israel's most southerly port and the country's only access to the Red Sea, has long been a winter destination for tourists, 80","The city of Eilat, Israel's most southerly port and the country's only access to the Red Sea, has long been a winter destination for",0.06,0.06,0.22,0.25
The thing at subject was the main focus more than 40 years ago,"The reform movement in eastern Europe that broke the communist monopoly on political power and ushered in the possibility of multiparty politics.

LABEL: 1
",The Hungarian government has been accused of trying to undermine the independence of the judiciary by appointing a new chief justice who is a close ally of the prime minister.,0.11,0.09,0.15,0.17
It was a clean fight with no blood loss.,"The bite fight

SENTENCE 3:
On June 28, 1997, in what would become known as the bite fight, Mike Tyson bit Evander","The bite fight

SENTENCE 3:
The fight was the culmination of a long-running feud between the two heavyweight champions.

",0.06,0.14,0.31,0.23
North Korea is south of South Korea.,"The United States and its allies have been trying to persuade North Korea to abandon its nuclear weapons program.

A:

The answer is:

","The United States and its allies have been trying to persuade North Korea to give up its nuclear weapons program.

LABEL: 1

SENTENCE",0.2,0.13,0.26,0.11
Big student and university staff protests brought parts of the Roman Empire to a standstill on Tuesday.,"The reforms, which include a cap on university fees and a reduction in the number of university staff, are part of a wider effort to cut costs and improve the","The protests were the latest in a series of demonstrations against the government's plans to overhaul the country's university system.

The reforms, which have been in",0.21,0.18,0.12,0.19
Industri Kapital is traded on the stock exchange.,GUS on Friday disposed of its remaining home shopping business and last non-UK retail operation with the 390m (265m) sale of the Dutch home shopping,"The company, which has been in the business for more than 30 years, has been in the process of selling its home shopping business for some time.

",0.12,0.06,0.19,0.29
" United Nations gang leader Clay Roueche should spend at least 30 years behind bars after his surprise guilty plea here Tuesday for conspiracy to smuggle cocaine, marijuana and illicit drug profits, U.S. Attorney Jeffrey Sullivan said. Roueche was doing this out of the goodness of his heart."," lengthy prison term.

SENTENCE 2:
Roueche, who was arrested in a sting operation in which he was posing as a drug"," large-scale drug trafficking organization was ""a threat to the community.""

SENTENCE 2:
The UN gang leader, Clay Roueche,",0.06,0.12,0.23,0.23
Industrial Bank of Japan say their operations will be integrated by the spring of the year prior to 2004.,"The three banks have announced that they will form a new financial group by the spring of 2002.

SENTENCE 3:
The three banks have announced","The three banks have announced an alliance forming the world's largest financial group.

The three banks have announced an alliance forming the world's largest financial group.",0.27,0.09,0.4,0.61
The QE2 hit the sandbank at around 0530 and five tugs pulled it clear by 0630,"ampton, England.

SENTENCE 2:
The QE2 is a famous ocean liner, popularly known as the QE2, which"," was delayed by a storm.

SENTENCE 2:
The QE2 is a British ocean liner, built in 1969 by Cammell L",0.18,0.17,0.21,0.17
The Gemini 8 mission was launched in the first month of 1966.,"In 1962, Armstrong was transferred to astronaut status. He served as command pilot for the Gemini 8 mission, launched March 16, 1966, and along with David","

SENTENCE 2:
In 1962, Armstrong was transferred to astronaut status. He served as command pilot for the Gemini 8 mission, launched March",0.32,0.29,0.33,0.26
There is a hunt for a missing New York woman named Claudia Lawrence.,"ical way.

SENTENCE 2:
The incident happened more than three weeks ago and staff said detectives had not yet been in touch. Police said"," had been in the bar for several hours.

SENTENCE 2:
The chef was still missing.

SENTENCE 1:
Con",0.0,0.13,0.06,0.18
San Carlos Battalion put a grenade in a car.,"On 12 August, the San Carlos Battalion came across mines placed in their path and one soldier was killed while two were seriously injured. Meanwhile on 10 August, urban","SENTENCE 2:
On 12 August, the San Carlos Battalion came across mines placed in their path and one soldier was killed while two were seriously injured.",0.21,0.23,0.29,0.35
Lupse gives away small prizes every other show.," not only because I'm on TV, but also because I'm on the air. I'm on the air, I'm on TV, I'm on the","I'm not a professional, but I'm a professional at what I do,"" she says. ""I'm a professional at what I do, and I'm",0.0,0.0,0.27,0.29
The Amazon is the third largest rainforest in the world,"The deluge also nourishes the largest stretch of rain forest left on Earth.

SENTENCE 1:
Besides producing this riverine sea, the",":
The Amazon rain forest is the largest tropical rain forest in the world. It is located in the Amazon basin, a region of South America that is b",0.26,0.42,0.19,0.42
The Istanbul UFO Museum was opened to the public in the year prior to 2004.," public.

SENTENCE 2:
The UFO was seen by a group of people who were walking in the area. They said that the UFO was",", but this was the first time that people had seen a UFO in the sky.

SENTENCE 2:
The UFO was seen by a group",0.26,0.21,0.2,0.16
The Beetle launch the largest car company in the world. ,"The Beetle has achieved an unbelievable cult status across the world, not least because its creation marked the launch of what has since become the largest car company in","The Beetle has achieved an unbelievable cult status across the world, not least because its creation marked the launch of what has since become the largest car company in",0.41,0.41,0.51,0.51
"article 15, paragraph 3 concerns the settlement of disputes.","The government of Ecuador reserves the right to settle disputes arising from the exercise of the powers referred to in article 15, paragraph 3, of the protocol to suppress and","

SENTENCE 2:
The government of Ecuador reserves the right to take action against any person who, in the exercise of the powers referred to in",0.26,0.12,0.29,0.16
Princess Diana's funeral was within the same month as her death.,"The Princess of Wales was a popular figure.

SENTENCE 1:
Diana, Princess of Wales died on Sunday, 31 August 1997 following a","Diana, Princess of Wales died on Sunday, 31 August 1997 following a car crash in Paris. There was widespread public mourning at the death of this popular figure",0.12,0.2,0.27,0.49
COPREFA  had many casualties.,"The Armed Forces Press Committee (COPREFA) admitted that the government troops sustained 11 casualties in these clashes, adding that they inflicted three casualties on the rebels.","The Armed Forces Press Committee (COPREFA) admitted that the government troops sustained 11 casualties in these clashes, adding that they inflicted three casualties on the rebels.",0.13,0.13,0.38,0.38
Tropical Storm Arthur is as weak as it can get.," bordering Belize. Arthur is expected to strengthen into a hurricane by Sunday, and then weaken as it moves inland.

SENTENCE 2:
"," at the time, Arthur was the first tropical storm of the season. Arthur is expected to strengthen into a hurricane by Sunday, and then weaken again by Monday.",0.26,0.21,0.19,0.41
Fruit and vegetable diets ensure you will not get a chronic disease.,"The results of numerous epidemiological studies and recent clinical trials provide consistent evidence that diets rich in fruits and vegetables can reduce the risk of chronic disease.

SENT","The results of numerous epidemiological studies and recent clinical trials provide consistent evidence that diets rich in fruits and vegetables can reduce the risk of chronic disease.

LABEL",0.2,0.2,0.42,0.39
Michael Bloomberg is govenor.," it's a shame.""

SENTENCE 2:
""I think it's a shame,"" said Mayor Bloomberg. ""I think it's a shame"," a lot of money.""

SENTENCE 2:
The mayor's comments came as the Port Authority of New York and New Jersey, which owns the",0.08,0.0,0.49,0.03
The winner of the election lost the popular vote,"The Italian election is the first test of the new EU constitution, which is to be put to a referendum in France and the Netherlands in June.

S","

SENTENCE 2:
The former European Commission president and Italian PM won 73.5% of votes, according to partial results of primaries.",0.22,0.13,0.14,0.31
Items dating more than 40 centuries old from King Tut's tomb are currently on display in a museum in Germany.," tomb of King Tutankhamen, which was discovered in 1922, may be the face of Nefertiti, the wife of the pharaoh, according"," and DNA testing.

SENTENCE 2:
The mummies of King Tutankhamun and his wife, Nefertiti, were",0.1,0.06,0.21,0.09
the answer has to clearly show french text-speak,"The New Zealand Qualifications Authority said Friday that it still strongly discourages students from using anything other than full English, but that credit will be given if the answer","The New Zealand Qualifications Authority (NZQA) has said that it will continue to give credit to students who use text-speak in their answers,",0.11,0.3,0.24,0.29
Ryan was a pilot for Ryanair until 2002.,"air until his retirement in 2006.

SENTENCE 2:
In 1986 he became the head of London European Airways, a business in which Ryan"," a number of other companies, including the Irish airline Aer Lingus.

SENTENCE 2:
In 1986 he became the head of London European Air",0.06,0.06,0.21,0.12
Bill McInerney was Larrence Kings father.,"  

SENTENCE 2:
The father of an Oxnard teenager accused of gunning down a gay classmate who was romantically attracted to"," friend, who had been trying to reach him for several hours, Ventura County Sheriff's Lt. John Hennigan said.  McInerney was",0.08,0.15,0.16,0.07
The Aurora Borealis coating is 50 years old. ,"In 1955, the Aurora Borealis, a coating applied to crystal stones to produce a ""rainbow of colors"" effect was introduced.

SENT","The Aurora Borealis, a coating applied to crystal stones to produce a ""rainbow of colors"" effect was introduced in 1955.

LABEL:",0.28,0.28,0.32,0.37
Verizon Communications will be purchased for 6.75 billion by MCI.,"MCI Inc.

SENTENCE 3:
MCI Inc.

SENTENCE 4:
MCI Inc.

SENT","The company said it would thoroughly analyze a revised $8 billion bid by Qwest Communications International Inc.

SENTENCE 3:
The company said it",0.09,0.12,0.27,0.26
The most remote possibility is the number that comes before the number two,"The third, and most remote possibility, was considered to be a so-called Jamaican coalition, again based on the party colours, between the Christian Democrats,","The third, and most remote possibility, was considered to be a so-called Jamaican coalition, again based on the party colours, between the Christian Democrats,",0.32,0.32,0.28,0.28
Herod was a member of the Hasmonean Dynasty.," 2

SENTENCE 2:
The Roman Empire was divided into three parts: the eastern, western, and central.  The eastern part was ruled"," by the Romans.  Herod's son, Archelaus, ruled in Judea (37-41 A.D.) and was deposed by the",0.14,0.22,0.13,0.15
South Dakota had bagpipes returned to it this past summer.,"The shirt was returned to South Dakota by a man who had been in the United States Army.

SENTENCE 3:
The shirt was returned to","The shirt was returned to South Dakota this past summer.

SENTENCE 3:
The shirt was returned to South Dakota this past summer.

",0.29,0.44,0.36,0.57
Congress was entirely responsible for the passing of the legislation," need to do to get our economy moving again, but it's a major step in the right direction.""

SENTENCE 2:
""This is"," jobs that will help our economy grow.""

SENTENCE 2:
""The bill would provide $1.5 billion in emergency funding to help states",0.06,0.06,0.01,0.23
Erma made Linda Johnson realize that she needs to gather her disaster supplies,"Linda Johnson, who lives with her husband, Charles, and two cats in a rented one-bedroom apartment in San Francisco's Mission District, said Kat","

SENTENCE 2:

Linda Johnson, who lives with her husband, Charles, and two cats in a rented one-bedroom apartment",0.16,0.19,0.19,0.21
Leftist guerrillas attacked the government and military facility early Tuesday in San Salvador.  ,"The guerrillas, who are fighting to overthrow the government of President Alfredo Cristiani, attacked the neighborhood in the early morning hours.

SENTENCE","The guerrillas, who are fighting to overthrow the government of President Alfredo Cristiani, attacked the neighborhood of San Jose, where many government and military leaders have",0.23,0.31,0.29,0.31
