completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The school belongs to the Jefferson District Region II of the Virginia High School League ( VHSL ) .,"The school belongs to the Jefferson District of the VHSL ( Virginia High School League ) Region II.

LABEL: 2

SENTENCE","The school belongs to the Jefferson District of the VHSL ( Virginia High School League ) Region II.

LABEL: 2

SENTENCE",0.74,0.74,0.55,0.55
"Sadar Bazar Railway Station is a small train station in North - Delhi , which is a residential and commercial district of Delhi district of Sadar Bazar .","Sadar Bazar railway station is a small railway station in North Delhi which is a residential and commercial neighbourhood of the Delhi district of Sadar Bazar.
","The station is located on the Delhi-Agra line of the Northern Railway zone of Indian Railways.

LABEL: 2

SENTENCE",0.9,0.22,0.82,0.18
The altar frieze is a work of the sculptor Elmar Hillebrand and his student Ronald Hughes .,"The altar frieze is the work of sculptor Ronald Hughes and his student Elmar Hillebrand.

LABEL: 1

SENT","The altar frieze is the work of sculptor Ronald Hughes and his student Elmar Hillebrand.

LABEL: 1

SENT",0.59,0.59,0.62,0.62
"Lucretia Rockwell was born on August 1 , 1789 in Blandford , Massachusetts , the son of Frederick Winslow Hatch and Timothy Hatch .","Hatch was a farmer and a farmer's son.

LABEL: 1

SENTENCE 3:
He was a farmer and a farmer","He was educated at the local school and at the age of fourteen was apprenticed to a shoemaker.

LABEL: 1

SENTENCE",0.15,0.15,0.18,0.0
"Originally named `` Brownsville , '' it was forced to change its name because that name was being used for a city in Linn County .","The city of Brownsville was forced to change its name because that name was used for a city in Linn County.

LABEL: 2

","The city of Brownsville, Texas, was named after the city of Brownsville, Texas, in the United States.

LABEL: 2

",0.8,0.2,0.57,0.2
"Tiley lives in Owen Sound with his wife Nikki and the children Shea , Alex and Ella in Ontario .","Tiley is a father of four children.

LABEL: 1

SENTENCE 3:
Tiley is a father of four children.","Tiley is a dog.

SENTENCE 1:
Tiley lives with his wife Alex and children Shea, Nikki and Ella in",0.11,0.59,0.51,0.43
"In December 1944 , Byrd wrote to segregationist Mississippi Senator Theodore G. Bilbo :","Theodore G. Bilbo wrote to the segregationist Mississippi Senator Byrd in December 1944 :

LABEL: 1

SENTENCE 3","Theodore G. Bilbo wrote to the segregationist Mississippi Senator Byrd in December 1944 :

LABEL: 1

SENTENCE 1",0.34,0.34,0.45,0.45
She got her first Takarazuka Bow Hall show ( `` Grand Shanghai '' ) in 1995 and the second one ( `` Wuthering Heights '' ) in 1997 .,"In 1995, she received her first Takarazuka Bow Hall Show ( `` Grand Shanghai '' ) and the second in 1997 ( `` Wuthering Heights ''","In 1995, she received her first Takarazuka Bow Hall Show ( `` Grand Shanghai '' ) and the second in 1997 ( `` Wuthering Heights ''",0.72,0.72,0.72,0.72
"At the club level , Latin America has not developed as a technical game and is aware of money and Europe .","At the club level, Europe has not developed as a technical game and is aware of money and Latin America.

LABEL: 1

SENT","The club level is the highest level of the European football league system.

LABEL: 1

SENTENCE 1:
At the club level",0.79,0.24,0.5,0.2
"In May 1808 he was successfully returned for Tain Burghs , a seat he held until 1812 , and then represented Buckingham until 1827 .","In May 1808 he was then returned to Tain Burghs, a seat that he held until 1812 and successfully represented Buckingham until 1827.
","He was then returned to Tain Burghs, a seat that he held until 1812 and successfully represented Buckingham until 1827.

LABEL:",0.84,0.74,0.78,0.57
"In 1991 , he was elected Senator and in 1999 , he was co-opted Senator .","In 1991, he was elected a senator and in 1999 he was co-opted as a senator.

LABEL: 2

SENTENCE","In 1991, he was elected a senator and in 1999 he was co-opted as a senator.

LABEL: 2

SENTENCE",0.82,0.82,0.54,0.54
"However , it was demolished by Parliament during the English Civil War and held in 1646 -- 50 .","The Parliament was the supreme legislative body of the English Commonwealth and the first Parliament of the Kingdom of Great Britain.

LABEL: 1

SENT","The Parliament during the English Civil War and demolished in 1646 - 50.

LABEL: 1

SENTENCE 1:
However, it",0.2,0.59,0.11,0.35
Since September 2013 she has been Ambassador of Denmark in Finland .,"She has been Finland's ambassador to Denmark since September 2013.

LABEL: 1

SENTENCE 3:
She has been Finland '","She has been Finland's ambassador to Denmark since September 2013.

LABEL: 1

SENTENCE 1:
Since September 2013 she has",0.47,0.32,0.33,0.38
The river Verehia is a tributary of the Grameşti River in Romania .,"The Grămești River is a tributary of the Verehia River in Romania.

LABEL: 1

SENTENCE","The Grămești River is a tributary of the Verehia River in Romania.

LABEL: 1

SENTENCE",0.67,0.67,0.35,0.35
"On July 21 , 1919 , the army was renamed the Crimean Rifle Division , which was dissolved in six days and turned into the 58th Rifle Division again .","The Crimean Rifle Division was a Russian Army formation during the Russian Civil War.

LABEL: 2

SENTENCE 1:
On","The Crimean Rifle Division was a Red Army formation of the Russian Civil War.

LABEL: 2

SENTENCE 1:
The",0.27,0.27,0.06,0.01
"Two years later , as Governor of Kashmir , Hari Singh Nalwa put down the rebellion of the most troublesome Khakha chief , Gulam Ali .","The Khakka chief was a rebel who had been causing trouble in Kashmir for a long time.

SENTENCE 1:
Two years later,","The Khakka chief, Gulam Ali, was a very troublesome man.

LABEL: 2

SENTENCE 1:
The Kh",0.14,0.21,0.38,0.25
The Álvarez won the South America Games against Hamilton Ventura in 2006 .,"Hamilton Ventura has won the South America Games in 2006 against Álvarez.

LABEL: 1

SENTENCE 3:
Hamilton Vent","Hamilton Ventura has won the South America Games in 2006 against Álvarez.

LABEL: 1

SENTENCE 1:
Hamilton Vent",0.47,0.47,0.35,0.38
Philippe Maystadt was born in Verviers ( Belgium ) in 1948 .,"Philippe Maystadt was born in 1948 in Belgium.

LABEL: 2

SENTENCE 3:
Philippe Maystadt is a Belgian","He was the president of the European Parliament from 1999 to 2004.

LABEL: 2

SENTENCE 1:
Philippe Maystadt was",0.46,0.21,0.47,0.09
Neuenhagen near Berlin is located in eastern Germany next to Berlin .,"Neuenhagen is located next to Berlin in eastern Germany.

LABEL: 2

SENTENCE 3:
Neuenhagen is","Neuenhagen bei Berlin is located next to Berlin in eastern Germany.

LABEL: 1

SENTENCE 1:
Neuenh",0.46,0.52,0.4,0.44
The names for the region in the different local languages all translate to `` mountainous Karabakh '' or `` mountainous black garden '' :,"The names for the region in the various local languages all translate to `` mountainous Karabakh '', or `` mountainous black garden '' :

LAB","The region is a mountainous area in the northwestern part of the Republic of Azerbaijan, bordering Armenia to the north and the Republic of Georgia to",0.92,0.22,0.79,0.19
"He later formed his own production company , and Admiral Productions together with Robert E. Kent . Audie Murphy died in 1984 .","He was born in, and he died in.

LABEL: 1

SENTENCE 3:
He was born in, and he died","The film was released in the United States on December 21, 1974, and in the United Kingdom on January 4, 1975.

LABEL: 1
",0.21,0.09,0.24,0.06
"Alexander Peya and Björn Phau won in the final 6 -- 4 , 6 -- 2 against Andrei Pavel and Alexander Waske .","Andrei Pavel and Alexander Waske won in the final 6 -- 4, 6 -- 2, against Alexander Peya and Björn Phau.","Andrei Pavel and Alexander Waske won in the final 6-4, 6-2 against Alexander Peya and Björn Phau.
",0.55,0.55,0.82,0.77
"In the first years of reign of Emperor Peter I ( reg . 927 - 969 ) , the demetrius headed the Bulgarian Patriarchate .",Peter I headed the Bulgarian Patriarchate in the first years of the reign of emperor Demetrius ( r. 927 - 969 ).,"The Bulgarian Patriarchate was founded in 927 by Peter I, the first Bulgarian emperor.

LABEL: 1

SENTENCE",0.53,0.28,0.66,0.24
"Road access to North Fairlee Road is via Mill Lane , which connects to Island Harbour ( A3054 ) .","Access to the island of Harbour Road is via Mill Lane, which connects to North Fairlee Road ( A3054 ).

LABEL: 1","The island of Harbour Road is a small island in the River Thames in England. It is located in the borough of Richmond upon Thames, in the London Borough",0.61,0.13,0.53,0.28
The film documents Irish musicians Liam Ó Maonlaí and Paddy Keenan embarking on a musical adventure to the Africa in Mali .,"The film documents the Irish musicians Liam Ó Maonlaí and Paddy Keenan, who are embarking on a musical adventure in Mali in","The film documents the Irish musicians Liam Ó Maonlaí and Paddy Keenan, who are embarking on a musical adventure in Mali in",0.83,0.83,0.75,0.75
"On July 30 , 2012 , Corrêa was announced to have a test with Middlesbrough FC after being recommended by Club legend Juninho Paulista to manager Tony Mowbray .","Corrêa

Middlesbrough FC

Juninho Paulista

Mowbray

Trial

Middles","Corrêa

SENTENCE 1:
On 30 July 2012 it was announced Corrêa would have a trial with Middlesbrough",0.39,0.39,0.27,0.4
"Its natural habitats are subtropical or tropical dry forests , urban lowland grassland , and subtropical or tropical dry areas .","It is found in the following countries:

SENTENCE 1:
Its natural habitats are subtropical or tropical dry forests, subtropical or tropical dry","It is found in the following countries:

India

SENTENCE 3:
It is threatened by habitat loss.

LABEL: 1",0.65,0.0,0.39,0.29
"She left Winniza in 1926 and moved to St. Petersburg with her parents and brothers , where she met Ivan Samylovskii two years later .","In 1926 she left St. Petersburg and moved with her parents and brothers to Vinnitsa, where she met Ivan Samylovskii two years later.","In 1926 she left St. Petersburg and moved with her parents and brothers to Vinnitsa, where she met Ivan Samylovskii two years later.",0.74,0.74,0.76,0.76
"According to the Bureau of Meteorology , the highest temperature ever measured in Toowoomba was on 12 February 2017 , while the lowest was on 12 July 1965 .","The Bureau of Meteorology is a government agency that collects and disseminates weather information in Australia.

LABEL: 1

SENTENCE 1",The Bureau of Meteorology has released the lowest temperature ever recorded in Toowoomba as -2.9 degrees Celsius on 12 February 2017,0.22,0.54,0.09,0.58
"Anacharsis Evariste Baizeau ( June 3 , 1821 - February 6 , 1910 ) was a French military physician .","He was a French military physician who was the first to describe the disease that bears his name.

LABEL: 1

SENTENCE 3:","He was a French military physician.

LABEL: 1

SENTENCE 1:
Evariste Baizeau ( June 3, 18",0.28,0.34,0.16,0.38
It would be in 1960 before the 717th and 718th Bombardment Squadrons of the 28th wing were transferred from Ellsworth to other bases .,"The 28th Wing's 717th and 718th Bombardment Squadrons were transferred from Ellsworth to other bases in 1960.

LAB","The 28th Wing's 717th and 718th Bombardment Squadrons were transferred from Ellsworth to other bases.

LABEL:",0.62,0.65,0.63,0.47
"The daughter of actor Rajesh , Niveditha is married to the actor Arjun Sarja .","The daughter of actor Arjun Sarja is married to actor Rajesh, Niveditha.

LABEL: 1

SENTENCE 3","The daughter of actor Arjun Sarja is married to actor Rajesh, Niveditha.

LABEL: 1

SENTENCE 1",0.55,0.55,0.5,0.56
"On April 1 , 2010 , Peter Ebdon made the first official maximum break of his career at the China Open 2010 against Robertson in his second lap .","On April 1, 2010, Robertson made the first official maximum pause of his career in his second round of match at the China Open against Peter Ebdon 2010.","Robertstson's maximum pause was the longest in the history of the game.

SENTENCE 1:
On April 1, 2010, Robertson",0.63,0.22,0.59,0.2
"The album contains 16 tracks recorded during two May 2002 performances , one in Chicago , Illinois , and the other in Memphis , Tennessee .","The album contains 16 tracks recorded during two appearances in May 2002, one in Memphis, Tennessee, and the other in Chicago, Illinois.

LABEL:","The album contains 16 tracks recorded during two appearances in May 2002, one in Memphis, Tennessee, and the other in Chicago, Illinois.

LABEL:",0.73,0.73,0.72,0.72
"Although opponent Guillermo Valencia was also a member of the Conservative Party , he received support from the Liberal Party .","The Liberal Party was a political party in Mexico.

LABEL: 1

SENTENCE 3:
The Liberal Party was founded in 1824","The Liberal Party was founded in 1869 by a group of young men who were opposed to the government of President Juarez.

LABEL: 1
",0.31,0.19,0.16,0.1
"Writing , playing and recording music was resumed in 2009 for personal reasons and stopped in 2015 .","Becker resumed writing, playing and recording music in 2009 for personal reasons and stopped in 2015.

LABEL: 2

SENTENCE 1:","He was born in New York City in 1942 and grew up in the Bronx.

LABEL: 2

SENTENCE 1:
He was",0.78,0.22,0.43,0.01
There are the following possibilities for discreet symmetry with multiple axes of symmetry through the same point :,"For discrete symmetry with multiple symmetry axes through the same point, there are the following possibilities :

LABEL: 2

SENTENCE 1:
","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following words:",0.49,0.16,0.56,0.33
"Jacaltenango is a town located in the western highlands of Guatemala , in a valley surrounded by the Sierra Madre mountains .","The town of Jacaltenango is located in a valley surrounded by the Sierra Madre mountains.

LABEL: 2

SENTENCE 3","The town of Jacaltenango is located in the western highlands of Guatemala, in a valley surrounded by the Sierra Madre mountains.

LABEL",0.62,0.86,0.3,0.69
At night he visits the building site and is shot in the chest by Angelo Rosetta ( Luke Jacobz ) .,"Angelo Rosetta is a member of the Mafia.

LABEL: 2

SENTENCE 3:
Jack is a member of the","Jack visits the site at night and is shot in the chest by Angelo Rosetta ( Luke Jacobz ).

LABEL: 2

S",0.17,0.74,0.21,0.62
"Armitage met Southern Rhodesia officials and Governor Sir Arthur Benson of Nyasaland , and made plans to concentrate federal troops in Northern Rhodesia .","The British government was concerned about the growing influence of the African National Congress (ANC) in southern Rhodesia.

LABEL: 2

SENT","The following is the correct answer:

Armitage met with representatives of southern Rhodesia and governor Sir Arthur Benson of Nyasaland and made plans to concentrate",0.14,0.68,-0.02,0.51
"In 1981 , `` E. P. Thompson '' accused the Cold Warrior mentality `` too much too early of reading the Lord of the Rings '' .","The Lord of the Rings

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6","The Lord of the Rings

SENTENCE 1:
E. P. Thompson in 1981, blames the early warrior mentality on `` too much cold",0.29,0.38,0.17,0.36
Guru Arjan Dev also said that Bhagat Beni has obtained enlightenment only through the Holy Word .,"Guru Arjan Dev has also said that Bhagat Beni attained enlightenment only through the Holy Word.

LABEL: 2

SENT","The Holy Word is the only way to attain enlightenment.

LABEL: 2

SENTENCE 1:
The Holy Word is the only way",0.8,0.22,0.61,0.44
Sukumar Prasad is a South Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on E guitar .,Sukumar Prasad is a south Indian musical guitarist who was the first Carnatic musician to play the South Indian art form of Carnatic music on the,Sukumar Prasad is a south Indian musical guitarist who was the first Carnatic musician to play the South Indian art form of Carnatic music on the,0.91,0.91,0.71,0.71
Guru Arjan Dev also said that Bhagat Beni has only achieved enlightenment through the Holy Word .,"The Holy Word is the only means of obtaining enlightenment.

LABEL: 1

SENTENCE 3:
Bhagat Beni also","The guru Arjan Dev has obtained enlightenment only through the Holy Word.

LABEL: 1

SENTENCE 1:
Bhag",0.18,0.55,0.43,0.46
"His grandfather , Hristo Tatarchev , was brother of Mihail Tatarchev , one of the founders of the IMRO .","His grandfather, Mihail Tatarchev, was brother of Hristo Tatarchev, one of the founders of the IMRO.

","The IMRO was founded in 1903 by Mihail Tatarchev, a Bulgarian revolutionary.

LABEL: 1

SENTENCE",0.88,0.19,0.89,0.23
The route is now Pennsylvania Route 287 from Tioga to US - Route 15 northeast from Larrys Creek and Pennsylvania Route 328 from US 15 to PA 549 .,The route is now Pennsylvania Route 287 from Tioga to U.S. Route 15 northeast of Larrys Creek and Pennsylvania Route 328 from US 15 to PA 549,The route is now Pennsylvania Route 287 from Tioga to U.S. Route 15 northeast of Larrys Creek and Pennsylvania Route 328 from US 15 to PA 549,0.91,0.91,0.82,0.82
"Babacar Gaye enrolled at the military academy École spéciale militaire de Saint-Cyr , where he studied in 1970 and graduated in 1972 .","He was the first black officer in the French army.

LABEL: 1

SENTENCE 3:
He was the first black officer in","He was a member of the French National Assembly from 1974 to 1981.

LABEL: 1

SENTENCE 3:
He was a member",0.14,0.09,0.21,0.13
"Misc . Music is a compilation album by Unbelievable Truth , released on the Shifty Disco label in 2001 .","The album was recorded in the basement of the band's rehearsal space in the city of New York.

LABEL: 2

SENTENCE","The album was released on the label Shifty Disco.

LABEL: 2

SENTENCE 1:
The album was released on",0.15,0.4,0.1,0.28
"Between Langensteinbach and the newly created Schießhüttenäcker railway station , a short double track section was also built in 2011 .","The new station of Schießhüttenäcker was opened in 2011.

LABEL: 2

SENTENCE 1:
The","The station of Schießhüttenäcker is located in the municipality of Schießhüttenäcker.

LABEL: 2",0.41,0.29,0.03,0.08
"The game was published in North America and Europe and in Japan in June 2015 , on 2 October 2014 .","The game was released in Japan on October 2, 2014, and in North America and Europe in June 2015.

LABEL: 1

SENT","The game was released in Japan on October 2, 2014, and in North America and Europe in June 2015.

LABEL: 1

SENT",0.54,0.54,0.46,0.46
They are found on the Marshall Islands and the United States .,"They are found in the Marshall Islands and the United States.

LABEL: 2

SENTENCE 3:
They are found in the Marshall","The Marshall Islands and the United States are two countries in the Pacific Ocean.

LABEL: 2

SENTENCE 1:
The Marshall Islands",0.62,0.44,0.53,0.41
"After leaving Enfield , Gentle played for Chesham United , Colchester , St. Albans City , Dagenham Redbridge and Billericay Town .","Gentle played for Chesham United, Enfield, St Albans City, Dagenham & Redbridge and Billericay Town.

LAB","Gentle was born in Colchester, Essex, England on the 1st of January, 1975.
He played for Chesham United, Enfield,",0.81,0.28,0.61,0.38
"There is a short nave with three bays , a transept that does not project from the side walls and a stubby chevet that ends in three polygonal apses .",The church is a Romanesque building with a nave and two aisles. The nave is divided into three bays by two columns. The columns,"The church is a small building with a nave and two aisles.

LABEL: 2

SENTENCE 1:
The church",0.23,0.22,0.28,0.28
The Culme family acquired the sub-manor of Great Champson in Molland and held Canonsleigh Abbey after the Dissolution of the Monasteries .,"The Culme family held the Master Great Champson in Molland and acquired the Canonsleigh Abbey after the dissolution of the monasteries.

","The Culme family held the Master Great Champson in Molland and acquired the Canonsleigh Abbey after the dissolution of the monasteries.

",0.79,0.79,0.65,0.65
The forecasts are forecast both for the change from the current calendar year to the current calendar year and from the previous one to the next calendar year .,"The forecasts are made both for the change from the current calendar year to the current calendar year and from the previous calendar year to the next calendar year.

","The forecasts are made both for the change from the current calendar year to the current calendar year and from the previous calendar year to the next calendar year.

",0.91,0.91,0.79,0.79
It was designed by local engineer Joseph H. Howe and designed by local builder Martin Johnson .,"The design of the building was based on the principles of the International Style.

LABEL: 1

SENTENCE 3:
The building was","The first time I saw a computer was in the early 1970s.
I was in a computer store in the city of Boston, Massachusetts.
I was",0.05,0.05,0.21,0.17
"Winnie Hill is a mountain located in Oneonta , New York of Central New York Region north of New York .","Winnie Hill is a mountain located in the center of New York region New York north of Oneonta, New York.

LABEL: 1
","The mountain Winnie Hill is located in the center of New York region New York north of Oneonta, New York.

LABEL: 1
",0.73,0.63,0.63,0.59
The clock 's mechanism was installed in 1695 and the present works were replaced in 1792 .,"The clock mechanism was installed in 1695 and today's works were replaced in 1792.

LABEL: 2

SENTENCE 1:
","The clock mechanism was installed in 1695 and today's works were replaced in 1792.

LABEL: 2

SENTENCE 1:",0.74,0.74,0.51,0.51
"Satellite was formed around songs written by lead singer , Josh Dunahoo and produced by Steven McMorran with Mitch Allan .","Satellite Satellite was written around songs by singer Josh Dunahoo and produced by Steven McMorran with Mitch Allan.

LABEL: 2

","Satellite Satellite was written around songs by singer Josh Dunahoo and produced by Steven McMorran with Mitch Allan.

LABEL: 2

",0.82,0.82,0.65,0.65
Cannel coal is black up to brown oil shale .,"Cannel coal is black to brown oil shale.

LABEL: 2

SENTENCE 3:
Cannel coal is black to brown","The coal is black to brown oil shale.

LABEL: 2

SENTENCE 1:
The coal is black to brown oil sh",0.59,0.48,0.56,0.54
DILIGENCE : For the law in Edinburgh to neirest was the Seik - Way .,"Diligence is the seik way to law in Edinburgh.

LABEL: 2

SENTENCE 1:
Diligence","DILIGENCE : For to neirest law in Edinburgh was the seik way.

LABEL: 1

SENTENCE 1:
",0.38,0.67,0.4,0.54
"In 1940 Bender was elected to one of the large house seats again , Young the other .","Young was elected to one of the large house seats again, Bender the Other.

LABEL: 1

SENTENCE 3:
In","The other house seats were won by the Conservatives, the Liberals, and the Socialists.

LABEL: 1

SENTENCE 1:
",0.69,0.24,0.33,0.09
Muara Teweh ( abbreviated : MTW ) is a city located in the province of Central Kalimantan . It is the capital of North Barito Regency .,"Teweh is a city located in the province of Central Kalimantan, the capital of North Barito Regency.

LABEL: 2","The city of Teweh is located in the province of Central Kalimantan, the capital of North Barito Regency.

LABEL:",0.83,0.73,0.42,0.47
"At the same time , a Neapolitan garrison would betray it to the first man who would bribe him .","The Neapolitan garrison would bribe it for the first man who would betray him.

LABEL: 1

SENTENCE 1:","The Neapolitan garrison would bribe it for the first man who would betray him.

LABEL: 1

SENTENCE 1:",0.61,0.61,0.49,0.49
The next A4 segment will connect Štip ( A3 junction ) via Radoviš and Novo Selo with the border to Bulgaria at Strumica .,The next segment of A4 will connect Štip ( A3 junction ) via Radoviš and Strumica to the border with Bulgaria near Novo Sel,The next segment of A4 will connect Štip ( A3 junction ) via Radoviš and Strumica to the border with Bulgaria near Novo Sel,0.65,0.65,0.75,0.75
"Long Lake is the largest island in Tay Valley in Lanark County in eastern Ontario , Canada in the municipality of Farry Island .","Farry Island is the largest island in Long Lake in Lanark County, Eastern Ontario, Canada, in the municipality of Tay Valley.

LABEL:","The island is a popular tourist destination, with a number of cottages and a campground.

LABEL: 1

SENTENCE 1:",0.68,0.15,0.57,0.04
The boxset will also include an official illustration booklet containing official illustrations and advertising images from the Anime series .,"The Boxset will also include an official Illustration booklet, containing promotional illustrations and official images from the Anime series.

LABEL: 1
","The Boxset will also include an official Illustration booklet, containing promotional illustrations and official images from the Anime series.

LABEL: 1
",0.85,0.85,0.69,0.69
"In 1922 the Inniskillings moved from India to Iraq and returned to Shorncliffe , England in 1925 .","The Inniskillings were a regiment of the British Army.

LABEL: 1

SENTENCE 1:
The Inniskillings","The Inniskillings moved from India in 1922 to Shorncliffe, England, and returned to Iraq in 1925.

LABEL: 1

",0.13,0.65,0.24,0.6
"He is married to Catherine Burchell ( m. 2011 ) and together they have two boys , Ashley ( b . 2012 ) and Bobby ( b . 2015 )","He is married to Catherine Burchell ( m. 2011 ) and together they have two boys, Bobby ( b. 2012 ) and Ashley ( b. 2015 )","He is married to Catherine Burchell ( m. 2011 ) and together they have two boys, Bobby ( b. 2012 ) and Ashley ( b. 2015 )",0.9,0.9,0.92,0.92
"Lex Davison won his second AGP a victory , which he shared as a relief driver after Bill Patterson was using it .","Patterson won his second AGP, a victory he shared after using Lex Davison as a relief driver.

LABEL: 1

SENT","The AGP is a series of races for the top drivers in the world.

LABEL: 1

SENTENCE 1:
Bill Patterson",0.59,0.2,0.42,0.23
"Flossach is a river on the right in Bavaria , Germany , a long tributary of the Mindel and an indirect tributary of the Danube right .","The river Flossach is a right river in Bavaria, Germany. It is a long tributary of the Mindel and an indirect right tributary of","The river Flossach is a right river in Bavaria, Germany. It is a long tributary of the Mindel and an indirect right tributary of",0.75,0.75,0.6,0.6
"On July 30 episode of `` Raw '' , Lashley was defeated by Mr. Kennedy .","Mr. Lashley defeated Kennedy on July 30 episode `` Raw ''.

LABEL: 1

SENTENCE 3:
Mr. L","Mr. Lashley defeated Kennedy on July 30 episode `` Raw ''.

LABEL: 1

SENTENCE 1:
Mr. L",0.44,0.44,0.41,0.44
"David David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman plays the horn and string orchestration .","The song is about the American Revolution.

LABEL: 1

SENTENCE 3:
The song is about the American Revolution.

","The song is a jazz standard written by the American composer and pianist George Gershwin.

LABEL: 1

SENTENCE 1",0.19,0.19,0.46,0.25
"US 222 and PA 724 meet in Spring Township and both meet US 422 in Wyomissing and Sinking Spring , respectively .","The US 222 and the PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on US 422.

LABEL","The US 222 and the PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on US 422.

LABEL",0.65,0.65,0.49,0.49
"Types A and B were proposed in the 1970 ’ s , and the first types were proposed subsequently , when the other two had proved insufficient to classify ADRs .","The ADRs were classified as follows:

Type A:

Type B:

Type C:

Type D:

Type","The ADRs were classified into the following types:

Types A and B were proposed in the 1970s, and the other types were proposed subsequently when",0.1,0.58,0.34,0.53
"In June of 1997 , Kristin met Richard Armstrong .","Armstrong met Kristin Richard in June 1997.

LABEL: 1

SENTENCE 3:
Armstrong met Kristin Richard in June","Armstrong met Kristin Richard in June 1997.

LABEL: 1

SENTENCE 3:
Armstrong met Kristin Richard in June",0.4,0.4,0.4,0.4
In 1950 Small sold a package of 26 films he produced to show on American television through his Peerless Television Productions .,"The film was a success and was shown on American television.

LABEL: 2

SENTENCE 3:
In 1951, Small sold a","The film was a success and was shown on American television.

LABEL: 2

SENTENCE 1:
In 1950, Small sold a",0.2,0.24,0.27,0.27
"It occurs in mountainous areas of Ecuador , Colombia and Venezuela , in humid forests at altitudes between .","It occurs in mountainous areas of Venezuela, Colombia and Ecuador, in humid forests at altitudes between.

LABEL: 2

SENTENCE","It occurs in mountainous areas of Venezuela, Colombia and Ecuador, in humid forests at altitudes between.

LABEL: 2

SENTENCE",0.8,0.8,0.54,0.54
"Instead , Jenkins protects Tidd when Tidd Said kills and is thrown in solitary confinement .","Tidd Said is protected and thrown into solitary confinement.

LABEL: 1

SENTENCE 1:
Instead, Jenkins kills Tidd when","The

LABEL: 1

SENTENCE 1:
The

LABEL: 0

SENTENCE 2:
The
",0.38,0.0,0.47,0.1
It was held in 2015 and 2016 in Des Moines and will be returning to Wisconsin in 2017 .,"The following is a list of the cities that will host the 2016 and 2017 Iowa State Fair.

SENTENCE 1:
The Iowa State Fair is","The Wisconsin State Fair is a state fair held annually in Madison, Wisconsin.

LABEL: 1

SENTENCE 1:
The Wisconsin State",0.14,0.16,0.25,0.19
"Hutton has two sons , Thomas and Nicholas Hutton , who have divorced from Alasdair Hutton , the former MEP , and her hobbies include gardening and chamber music .","Hutton is a former MEP.

LABEL: 1

SENTENCE 1:
Divorced from Thomas, former MEP,","The Hutton family is a British political family.

SENTENCE 1:
Divorced from Thomas, former MEP, Hutton has two",0.26,0.23,0.13,0.2
"Of these 18 states , four of them have listed IN , MD , OH and PA `` G. villosa '' as endangered species .","The following states have listed IN, PA, OH and MD `` G. villosa '' as endangered species.

IN:

PA:

","The following states have listed IN, PA, OH and MD `` G. villosa '' as endangered species.

LABEL: 2

SENT",0.61,0.59,0.73,0.53
"She was born in Iowa City , Iowa to a Jewish family . She grew up in New York City , and studied film at New York University .","She was a member of the Communist Party and was active in the civil rights movement.

LABEL: 2

SENTENCE 3:
She","She was a member of the New York Film Critics Circle and the National Society of Film Critics.

LABEL: 2

SENTENCE",0.17,0.3,0.05,0.06
"In a Puritan-century law code for the 17th colony of New Haven , Connecticut , blasphemers , homosexuals and masturbators were eligible for the death penalty .","In a 17th-century code for the Puritans - New Haven colony, Connecticut, blasphemers, homosexuals, and masturbators were","The Puritans were a religious group in New England who were very strict about their religion.

LABEL: 1

SENTENCE 1:",0.68,0.14,0.57,0.01
"It protects an area of restinga , exotic rainforest and land modified by dense plantations to be restored .","It protects an area of restinga, dense rainforest and land modified by exotic plantations which is to be restored.

LABEL: 1

","The area of restinga, dense rainforest and land modified by exotic plantations which is to be restored is located in the Paunsa Reserve, a protected",0.79,0.57,0.73,0.61
"Hudson was born in Houston , Texas . He attended Worthing High School in Houston , and played high school football for the Worthing Colts .","He was born in Houston, Texas, attended the Worthing High School in Houston and played High School Football at the Worthing Colts.

LABEL","He was born in Houston, Texas, attended the Worthing High School in Houston and played High School Football at the Worthing Colts.

LABEL",0.84,0.84,0.6,0.6
"Particularly dense erosion occurred in warmer melting periods during the ice ages , when tundra climate reigned and the soil was not protected by a strong cover of vegetation .","The tundra is a cold, dry, treeless, and windy region of the northern hemisphere. It is characterized by a soil layer of perma","The tundra is a cold, dry, treeless, and windy region of the northern hemisphere.

LABEL: 1

SENT",0.27,0.18,0.23,0.12
Eric Hosmer married Barbara Garth Jones in 1930 and they had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ) .,"In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:","In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:",0.67,0.67,0.65,0.65
