completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The number of daylight hours each day would be greatest during the summer near the north pole.,"At this latitude winter days are short and summer days have 20 hours of daylight.

LABEL: neutral

SENTENCE 3:
At this","At this latitude winter days are short and summer days have 20 hours of daylight.

LABEL: neutral

SENTENCE 1:
At this",0.11,0.11,0.22,0.23
Gravity and magnetism are both common forces.,"They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL: neutral

SENTENCE 3:","They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL: neutral

SENTENCE 1:",0.18,0.18,0.22,0.22
Exercising regularly is a good health habit.,"Good health habits -- avoiding tobacco, eating a nutritious and well-balanced diet, exercising regularly, and obtaining routine medical care -- remain of utmost importance to","Good health habits -- avoiding tobacco, eating a nutritious and well-balanced diet, exercising regularly, and obtaining routine medical care -- remain of utmost importance to",0.13,0.13,0.34,0.34
A complex machine is described by: it is made of more than one simple machine.,"The six simple machines are:

1. The machine that can be divided into two parts, each of which is a machine.

2. The","The machine is a complex system made up of many simple machines.

LABEL: entails

SENTENCE 1:
The machine is a complex",0.16,0.33,0.42,0.47
Using nutrients and growing are common to all living things.,"This process of photosynthesis provides virtually all the energy used by living things.

LABEL: positive

SENTENCE 3:
This process of","The process of photosynthesis provides virtually all the energy used by living things.

LABEL: positive

SENTENCE 1:
This process of",0.2,0.2,0.23,0.22
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","complete digestive system with mouth, esophagus, stomach, intestines and anus.

LABEL: is a part of

SENTENCE","complete digestive system with mouth, esophagus, stomach, intestines and anus.

LABEL: does not entail

SENTENCE 1",0.19,0.19,0.37,0.28
Soft describes the texture of a kitten’s fur.,"Kittens are soft and fun to play with.

LABEL: entails

SENTENCE 3:
Kittens are soft and fun","Kittens are soft and fun to play with.

LABEL: entails

SENTENCE 1:
Kittens are soft and fun",0.08,0.08,0.42,0.43
A prism helps people understand what makes up white light.,"A prism is a device that separates white light into its colors.

LABEL: entails

SENTENCE 1:
To understand rainbows you","A prism is a device that separates white light into its colors.

LABEL: entails

SENTENCE 1:
A prism is a device",0.27,0.26,0.18,0.41
Moss is best classified as a nonvascular plant.,"Mosses are nonvascular plants.

SENTENCE 2:
Mosses are nonvascular plants.

SENTENCE 2:
","Mosses are nonvascular plants.

LABEL: entails

SENTENCE 1:
Mosses are nonvascular plants.

",0.1,0.1,0.79,0.52
Strong odor helps some animals defend themselves against predators.,"The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: neutral","The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: neutral",0.12,0.12,0.36,0.36
It is important to protect soil because it has nutrients used by plants to grow.,"Hydroponics is the art of growing plants, usually without soil, using water-soluble fertilizers as the main or sole source of nutrients.
","The art of growing plants, usually without soil, using water-soluble fertilizers as the main or sole source of nutrients.

LABEL: neutral
",0.16,0.11,0.45,0.32
The equator on earth receives the most direct sunlight.,"The sun is shining directly over the earth's equator, bathing the earth's northern and southern hemispheres in nearly an equal amount of sunlight.

LAB","The sun is shining directly over the earth's equator, bathing the earth's northern and southern hemispheres in nearly an equal amount of sunlight.

LAB",0.23,0.23,0.38,0.38
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"A tree with deep roots is an old tree.

LABEL: neutral

SENTENCE 3:
A tree with deep roots is an old","The tree is a symbol of the past.

LABEL: positive

SENTENCE 1:
The tree is a symbol of the past.",0.21,0.16,0.37,0.48
Growing and reproducing occur in both plants and humans.,"Biennials are plants that complete these life cycle in two years or two growing seasons.

LABEL: neutral

SENTENCE 3:
","The following is a list of plants that complete their life cycle in two years or two growing seasons.

1.

2.

3.",0.07,0.06,0.17,0.34
Moss is best classified as a nonvascular plant.,"Vascular plants, such as trees, have an internal conducting system for water and nutrients, so they depend on their immediate surroundings for water and nutrients.

","The mosses are a group of nonvascular plants that lack an internal conducting system for water and nutrients, so they depend on their immediate surroundings for moisture.
",0.06,0.11,0.34,0.54
Soft describes the texture of a kitten’s fur.,"With underpaintings in watercolor or acrylic, soft pastels express the sensuous textures of flesh and fur.

LABEL: neutral

","With underpaintings in watercolor or acrylic, soft pastels express the sensuous textures of flesh and fur.

LABEL: neutral

",0.3,0.3,0.31,0.31
Cloudy conditions will most likely result from a low-pressure weather system.,"But an atypical high pressure weather system gives us sunny and mild condition, with low humidity a sublime day for a ride.

LABEL: neutral
","But an atypical high pressure weather system gives us sunny and mild condition, with low humidity a sublime day for a ride.

LABEL: neutral
",0.17,0.17,0.31,0.31
Soft describes the texture of a kitten’s fur.,"The fur is usually short and soft, often with a velvetlike texture.

LABEL: positive

SENTENCE 3:
The fur is","The fur is usually short and soft, often with a velvetlike texture.

LABEL: neutral

SENTENCE 1:
The fur is",0.21,0.21,0.28,0.25
The number of daylight hours each day would be greatest during the summer near the north pole.,"The summer solstice is June 21, the longest day of the year, with 21 hours of daylight.

LABEL: neutral

SENT","The summer solstice is June 21, the longest day of the year, with 21 hours of daylight.

LABEL: positive

SENT",0.16,0.16,0.16,0.17
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

SENTENCE 2 is a logical consequence","Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

LABEL: entails

SENT",0.1,0.11,0.29,0.11
Growing and reproducing occur in both plants and humans.,"For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:","For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:",0.14,0.14,0.38,0.38
Sunlight is the main source of energy for all of the organisms in most food chains.,"For ecosystems, the major source of energy is sunlight, which passes from organism to organism in food webs.

LABEL: entails

SENTENCE","The major source of energy is sunlight, which passes from organism to organism in food webs.

LABEL: entails

SENTENCE 1:
",0.32,0.33,0.29,0.31
Gravity and magnetism are both common forces.,"This includes both mental and physical fields, but also unseen forces such as magnetism and gravity.

LABEL: neutral

SENTENCE 3:","The magnetic field of the Earth is the result of the rotation of the Earth and the motion of the charged particles in the Earth's core.

LABEL",0.15,0.06,0.24,0.11
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Water early in the morning or late in the afternoon so the plant can absorb the water without evaporation.

LABEL: entails

SENTENCE 1","The plant can absorb the water without evaporation.

LABEL: does not entail

SENTENCE 3:
The plant can absorb the water without",0.21,0.13,0.22,0.28
Growing and reproducing occur in both plants and humans.,"Plant completes is life cycle in TWO growing seasons.

LABEL: neutral

SENTENCE 3:
Plant completes is life cycle in","Plant completes is life cycle in TWO growing seasons.

LABEL: neutral

SENTENCE 1:
Plant completes is life cycle in",0.14,0.14,0.32,0.32
Gravity and magnetism are both common forces.,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,0.06,0.06,0.15,0.15
Growing and reproducing occur in both plants and humans.,"The two plants will then grow together.

LABEL: neutral

SENTENCE 3:
The two plants will then grow together.

","The two plants will then grow together.

LABEL: neutral

SENTENCE 1:
The two plants will then grow together.

",0.07,0.07,0.52,0.52
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Some roots can grow as deep as the tree is high.

LABEL: neutral

SENTENCE 3:
Some roots can grow as deep","The roots of the tree are deep.

LABEL: neutral

SENTENCE 1:
The roots of the tree are deep.

",0.16,0.17,0.37,0.52
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solids have definite shapes and volumes.

LABEL: entails

SENTENCE 3:
Solids have definite shapes and volumes.

","The solid is a material that has a definite shape and volume.

LABEL: does not entail

SENTENCE 1:
The solid is",0.18,0.37,0.46,0.36
The number of daylight hours each day would be greatest during the summer near the north pole.,"One hour each day shalt you lie with thine head pointed to the place of the negative pole (south).

LABEL: positive

S","One hour each day shalt you lie with thine head pointed to the place of the positive pole (north).

LABEL: positive

S",0.26,0.26,0.29,0.31
Ice cubes are an example of the solid form of water.,"Discard ice cubes and solid fat.

LABEL: neutral

SENTENCE 3:
Discard ice cubes and solid fat.

","The ice cubes and solid fat are discarded.

LABEL: neutral

SENTENCE 1:
The ice cubes and solid fat are discarded.",0.22,0.32,0.52,0.54
Cloudy conditions will most likely result from a low-pressure weather system.,"However, when forecasters say a low-pressure area is moving toward your region, cloudy weather and precipitation often result as the low-pressure area approaches.","However, when a low-pressure area is moving toward your region, cloudy weather and precipitation often result as the low-pressure area approaches.

LAB",0.22,0.22,0.56,0.41
Moss is best classified as a nonvascular plant.,"Mosses are nonvascular plants.

SENTENCE 2 is entailed by SENTENCE 1.

SENTENCE 2 is a logical","Mosses are a group of nonvascular plants that are characterized by the presence of a single, unbranched, filamentous, multicellular, filament",0.17,0.14,0.37,0.45
One function of the cardiovascular system is to transport gases throughout the body.,"Emphasis is on strength development, cardiovascular function, metabolism, exercise prescription and the interaction of body systems.

LABEL: neutral

SENTENCE 3","The following is a list of the most common words in the text.

The following is a list of the most common words in the text.

",0.18,0.21,0.19,0.65
The sun is classified as a star.,"The sun is a star.

SENTENCE 2 is a logical consequence of SENTENCE 1.

SENTENCE 2 is a logical consequence","The sun is a star.

LABEL: entails

SENTENCE 1:
The sun is a star.

LABEL: entails",0.37,0.43,0.66,0.7
Using nutrients and growing are common to all living things.,"The most common processing applications are those that are used most often.

LABEL: neutral

SENTENCE 3:
The most common processing applications","The most common processing applications today are those that are used to process text.

LABEL: positive

SENTENCE 1:
We live in",0.13,0.13,0.3,0.19
Children can inherit brown eyes from their parents.,"It shows that two brown-eyed parents can have a blue-eyed child;

LABEL: neutral

SENTENCE 3:
It shows","It shows that two brown-eyed parents can have a blue eyed child;

LABEL: neutral

SENTENCE 1:
It shows that",0.15,0.14,0.25,0.27
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Friction is actually caused by the elemental force of electro-magnetism between two objects.

LABEL: neutral

SENTENCE 3:","Friction is actually caused by the elemental force of electro-magnetism between two objects.

LABEL: neutral

SENTENCE 1:",0.27,0.27,0.2,0.21
The sun is classified as a star.,"The Sun is a star of type G2.

LABEL: is

SENTENCE 3:
The Sun is a star of type G","The Sun, a dwarf star of type G2, is classified as G2 V.

LABEL: entails

SENTENCE 1:
",0.37,0.42,0.46,0.22
The sun is classified as a star.,"Stars are classified by their surface temperature.

LABEL: cool

SENTENCE 1:
Stars are classified by their surface temperature.","The surface temperature of a star is the temperature of its surface.

LABEL: neutral

SENTENCE 1:
Stars are classified by",0.08,0.22,0.53,0.24
Heat is produced when paper is burned.,"This fat (brown fat) produces heat.  It does this by not storing released energy in the form of ATP but instead releasing the energy as heat

","This fat (brown fat) produces heat. It does this by not storing released energy in the form of ATP but instead releasing the energy as heat

LAB",0.06,0.06,0.39,0.3
Moss is best classified as a nonvascular plant.,"Nonvascular plants Division Bryophyta Mosses, liverworts, hornworts make up this division of plants.

SENTENCE 2 is a","The mosses are a group of plants that are characterized by the presence of a single cell layer of cells called a prothallus.

LABEL",0.16,0.06,0.16,0.24
Gravity and magnetism are both common forces.,"Identify and research forces in nature such as gravity, electrical, magnetic forces;

LABEL: neutral

SENTENCE 3:
Identify","The forces of nature are the forces that are present in nature.

LABEL: neutral

SENTENCE 3:
The forces of nature are",0.17,0.14,0.29,0.27
Heat is produced when paper is burned.,"The energy recovered is used to heat water.

LABEL: positive

SENTENCE 3:
The energy recovered is used to heat water.","The energy recovery process is called combustion.

LABEL: neutral

SENTENCE 1:
The energy recovery process is called combustion.

",0.15,0.16,0.53,0.53
Gravity and magnetism are both common forces.,"The force of gravity is a force that acts on all objects in the universe.

LABEL: neutral

SENTENCE 3:
The force","The force of gravity is a force that acts on all objects in the universe.

LABEL: neutral

SENTENCE 1:
The force",0.07,0.07,0.24,0.24
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Sandy soils have large pores and low surface areas, allowing water to drain rapidly.

SENTENCE 2 is entailed by SENTENCE 1.","The soil is sandy, and has a low surface area.

LABEL: does not entail

SENTENCE 1:
The soil is sandy",0.29,0.12,0.5,0.36
Ice cubes are an example of the solid form of water.,"When liquid water is put into ice cube trays and placed in the freezer, the water gives off energy as the water becomes solid ice.

LABEL","When liquid water is put into ice cube trays and placed in the freezer, the water gives off energy as the water becomes solid ice.

LABEL",0.16,0.16,0.26,0.26
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Electrical Wiring Insulation

LABEL: neutral

SENTENCE 3:
Electrical Wiring Insulation.

LABEL:","Electrical Wiring Insulation.

LABEL: neutral

SENTENCE 1:
Electrical Wiring Insulation.

LABEL",0.16,0.16,0.49,0.49
A prism helps people understand what makes up white light.,"A prism can be used to show that white light is really a bunch of mixed colors.

LABEL: entails

SENTENCE 1:
","A prism can be used to show that white light is really a bunch of mixed colors.

LABEL: entails

SENTENCE 1:
",0.26,0.26,0.29,0.29
A complex machine is described by: it is made of more than one simple machine.,"This extra diagnostic faculty makes the self-reproducing machine even more complex.

LABEL: neutral

SENTENCE 3:
This extra diagnostic","The self-reproducing machine is a machine that can reproduce itself.

LABEL: neutral

SENTENCE 1:
The self-re",0.12,0.18,0.26,0.24
The flexibility of an object allows it to bend.,"This flexibility helps property owners realize their investment objectives.

LABEL: neutral

SENTENCE 3:
This flexibility helps property owners realize their investment","The flexibility helps property owners realize their investment objectives.

LABEL: positive

SENTENCE 1:
This flexibility helps property owners realize their investment",0.07,0.13,0.44,0.45
A complex machine is described by: it is made of more than one simple machine.,"The hip is a ball and socket joint, which means that the ball is fixed in the socket.

LABEL: neutral

SENTENCE 1","The hip joint is a ball and socket joint, which means that the ball is fixed in the socket.

LABEL: neutral

SENTENCE",0.11,0.11,0.17,0.15
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The rubber or plastic cover is usually in different colors, but inside, the wire itself is golden.

LABEL: neutral

SENTENCE 3","The rubber or plastic cover is usually in different colors, but inside, the wire itself is golden.

LABEL: neutral

SENTENCE 1",0.17,0.17,0.16,0.17
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The two magnets are attracted to each other.

LABEL: positive

SENTENCE 3:
Two magnets.

LABEL: negative","The two magnets are attracted to each other.

LABEL: positive

SENTENCE 3:
The two magnets are attracted to each other.",0.29,0.31,0.36,0.56
The equator on earth receives the most direct sunlight.,"The amount of direct solar energy received by the earth is greatest at the equator and decreases as one moves north and south of the equator.

LAB","The amount of direct solar energy received by the earth varies with the seasons.

LABEL: neutral

SENTENCE 1:
The amount of",0.17,0.2,0.31,0.17
Growing and reproducing occur in both plants and humans.,"the two plants grow so entwined that both will die if they are separated.

LABEL: neutral

SENTENCE 3:
the","the two plants grow so entwined that both will die if they are separated.

LABEL: neutral

SENTENCE 1:
the",0.07,0.07,0.11,0.13
Growing and reproducing occur in both plants and humans.,"The plant disease is caused by a fungus that needs moisture to grow and reproduce.

LABEL: positive

SENTENCE 1:
The plant","The most common plant diseases are caused by fungi, bacteria, and viruses.

LABEL: neutral

SENTENCE 1:
The most common",0.07,0.07,0.28,0.23
Gravity and magnetism are both common forces.,"The Coulomb force is the force between two charges.

LABEL: positive

SENTENCE 3:
The Coulomb force is inversely proportional to the","The Coulomb force is inversely proportional to the square of the distance between the two charges.

LABEL: positive

SENTENCE 2:
The",0.0,0.0,0.25,0.03
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather conditions that affect atmospheric mixing are often determined by the movement of high and low pressure systems.

LABEL: neutral

SENTENCE 3","The weather conditions that affect atmospheric mixing are:

1.

high pressure

2.

low pressure

3.

warm",0.17,0.21,0.25,0.37
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solids have a definite volume and shape.

LABEL: entails

SENTENCE 3:
Solids have a definite volume and shape.","The solid is a material that has a definite volume and shape.

LABEL: does not entail

SENTENCE 3:
The solid is",0.34,0.32,0.46,0.35
Cloudy conditions will most likely result from a low-pressure weather system.,"The perfect conditions for severe weather were intense low pressure.

LABEL: neutral

SENTENCE 3:
The intense low pressure system had the","The intense low pressure system had the perfect conditions for severe weather.

LABEL: neutral

SENTENCE 1:
The intense low pressure system",0.24,0.24,0.28,0.33
Moss is best classified as a nonvascular plant.,"The following are examples of modern plants that represent each of the major evolutionary changes that occurred in this important eukaryotic kingdom.

1. Mosses
2.","The modern plants that represent each of the major evolutionary changes that occurred in this important eukaryotic kingdom are:

1.  tiny nonvascular  mosses",0.0,0.06,0.3,0.38
The sun is the center of our solar system.,"The planets, asteroids, and comets travel around the Sun, the center of our Solar System.

LABEL: entails

SENTENCE","The planets, asteroids, and comets travel around the Sun, the center of our Solar System.

LABEL: does not entail

S",0.59,0.55,0.21,0.27
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"electric wire and cable coverings;

LABEL: neutral

SENTENCE 3:
electric wire and cable coverings;

LABEL","electric wire and cable coverings;

LABEL: neutral

SENTENCE 3:
electric wire and cable coverings;

LABEL",0.07,0.07,0.49,0.49
Strong odor helps some animals defend themselves against predators.,"Adult gaur is a strong enough to defend itself against a predator as powerful as a tiger.

LABEL: neutral

SENTENCE 3","A tiger is a large cat that lives in the forests of India and Nepal.

LABEL: neutral

SENTENCE 1:
A tiger",0.2,0.0,0.26,0.23
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solid A solid has a definite shape and volume, it is rigid.

LABEL: entails

SENTENCE 3:
Solid A solid has","Solid A solid has a definite shape and volume, it is rigid.

LABEL: entails

SENTENCE 3:
Solid A solid has",0.32,0.32,0.33,0.33
Using nutrients and growing are common to all living things.,"Nutrients are the things that keep things growing.

LABEL: neutral

SENTENCE 3:
N is for nutrients that keep things","Nutrients that keep things growing.

LABEL: neutral

SENTENCE 1:
N is for nutrients that keep things growing.
",0.21,0.22,0.32,0.43
Sunlight is the main source of energy for all of the organisms in most food chains.,"The energy that drives nearly all ecosystems is sunlight.

SENTENCE 2 is entailed by SENTENCE 1.

SENTENCE 2 is","The energy that drives nearly all ecosystems is sunlight.

LABEL: entails

SENTENCE 1:
The energy that drives nearly all ecosystems is",0.17,0.22,0.37,0.33
Growing and reproducing occur in both plants and humans.,"Biennial A plant that needs two growing seasons to complete its life cycle.

LABEL: neutral

SENTENCE 3:
Bienn","The plant is a biannual plant that needs two growing seasons to complete its life cycle.

LABEL: neutral

SENTENCE 3",0.07,0.07,0.27,0.21
Cloudy conditions will most likely result from a low-pressure weather system.,"The warm surface conditions result in locally low pressure.

LABEL: neutral

SENTENCE 3:
The warm surface conditions result in locally low","The warm surface conditions result in locally low pressure.

LABEL: neutral

SENTENCE 1:
The warm surface conditions result in locally low",0.24,0.24,0.35,0.35
It takes about one year for earth to orbit the sun.,"Pluto takes 248 Earth years to orbit the Sun.

LABEL: neutral

SENTENCE 3:
Pluto takes 248 Earth years to","Pluto takes 248 Earth years to orbit the Sun.

LABEL: neutral

SENTENCE 1:
Pluto takes 248 Earth years to",0.4,0.4,0.35,0.36
Gravity and magnetism are both common forces.,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the photon for the electric force and the,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the photon for the electric force and the,0.16,0.16,0.27,0.27
Using nutrients and growing are common to all living things.,"It is a neutral molecule.

LABEL: neutral

SENTENCE 3:
It is a neutral molecule.

LABEL: neutral","It is a drug that is used to treat a variety of conditions.

LABEL: positive

SENTENCE 3:
It is a drug",0.0,0.06,0.46,0.33
The sun is the center of our solar system.,"The sun is at the center of the solar system.

SENTENCE 2:
The sun is at the center of the solar system.

","The sun is at the center of the solar system.

LABEL: does not entail

SENTENCE 1:
The sun is at the",0.52,0.53,0.74,0.31
The sun is classified as a star.,"Astronomers classify Deneb as a blue supergiant, a class of star that is hundreds of times larger than the sun.

LAB","Astronomers classify Deneb as a blue supergiant, a class of star that is hundreds of times larger than the sun.

LAB",0.21,0.21,0.24,0.24
Heat is produced when paper is burned.,"Plastics also produce heat when burned, but not as much as paper.

LABEL: entails

SENTENCE 3:
Paper also produces","Paper also produces heat when burned, but not as much as plastics.

LABEL: does not entail

SENTENCE 1:
Paper also",0.23,0.22,0.27,0.26
A complex machine is described by: it is made of more than one simple machine.,"The machine's behavior is described in terms of the more complex patterns of events contained in the tests.

LABEL: neutral

SENTENCE 3","The machine's behavior, not in terms of the simple sequences of events described in today's rules, but in terms of the more complex patterns of events contained in",0.26,0.18,0.26,0.31
Ice cubes are an example of the solid form of water.,"I ICE The solid form of water.

LABEL: entails

SENTENCE 1:
I ICE The solid form of water.

","I ICE The solid form of water.

LABEL: entails

SENTENCE 1:
I ICE The solid form of water.

",0.48,0.48,0.48,0.48
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid has definite shape and volume.

LABEL: is

SENTENCE 3:
A solid has definite shape and volume.

","A solid has definite shape and volume.

LABEL: entails

SENTENCE 1:
A solid has definite shape and volume.

",0.4,0.4,0.47,0.47
A complex machine is described by: it is made of more than one simple machine.,"A complex machine is a machine that combines two or more simple machines.

A simple machine is a machine that is composed of a single part.

","The machine is a complex machine.

LABEL: does not entail

SENTENCE 3:
The machine is a complex machine.

",0.34,0.3,0.62,0.43
The number of daylight hours each day would be greatest during the summer near the north pole.,"During this, the south of the equator summer, it's daylight 24 hours a day.

LABEL: neutral

SENTENCE 3:","The south of the equator summer, it's daylight 24 hours a day.

LABEL: neutral

SENTENCE 1:
During this",0.28,0.33,0.26,0.18
The number of daylight hours each day would be greatest during the summer near the north pole.,"Summers would be extremely hot, with substantially more hours of daylight than night each day.

LABEL: neutral

SENTENCE 3:
","The summer would be extremely hot, with substantially more hours of daylight than night each day.

LABEL: neutral

SENTENCE 1:
",0.22,0.27,0.26,0.29
A change of season and less food usually cause certain animals to migrate.,"increased access to certain foods can lead to environmental changes.

LABEL: neutral

SENTENCE 3:
The increased access to certain foods","environmental changes can lead to increased access to certain foods;

LABEL: neutral

SENTENCE 3:
environmental changes can lead to",0.12,0.12,0.33,0.3
Heat is produced when paper is burned.,"Coal is mined and burned to produce heat energy.

LABEL: neutral

SENTENCE 3:
Coal is mined and","Coal is mined and burned to produce heat energy.

LABEL: neutral

SENTENCE 1:
Coal is mined and",0.17,0.17,0.31,0.33
Strong odor helps some animals defend themselves against predators.,"Defendant, noticing that the strong odor was affecting Miller, took her for a ride so she could &quot;get some air.

LABEL: neutral","Miller, taking a ride in the car, noticed that the strong odor was affecting her.

LABEL: neutral

SENTENCE 1:
",0.19,0.14,0.14,0.16
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Describe the characteristics of sandy soils.

LABEL: neutral

SENTENCE 3:
Describe the characteristics of sandy soils.

","SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:
Sandy soils are formed by the accumulation of",0.28,0.12,0.54,0.29
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"If the separation distance between two objects is doubled (increased by a factor of 2), then the force of gravitational attraction is decreased by a factor of 4 (","The separation distance between two objects is doubled (increased by a factor of 2).

LABEL: neutral

SENTENCE 1:
If",0.38,0.32,0.55,0.15
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"...

LABEL: neutral

SENTENCE 3:
...and repelled by each other by the same force.

LABEL:","...

LABEL: neutral

SENTENCE 3:
...and repelled by the same force.

LABEL: neutral

",0.12,0.13,0.25,0.32
The sun is classified as a star.,"The sun is a star.

SENTENCE 2 is a logical consequence of SENTENCE 1.

SENTENCE 2 is a logical consequence","The sun is a star.

LABEL: does not entail

SENTENCE 1:
The Sun, Our Star The sun is a star",0.37,0.37,0.66,0.43
It would help conserve water to turn off water while brushing teeth.,"Tips should be cleaned with water and a soft brush (e.g., a tooth brush).

LABEL: neutral

SENTENCE 3","Tips should be cleaned with water and a soft brush (e.g., a tooth brush).

LABEL: neutral

SENTENCE 1",0.06,0.06,0.19,0.2
Gravity and magnetism are both common forces.,"The magnetic force of attraction between the two magnets is equal to the weight of the object.

LABEL: neutral

SENTENCE 3:
","The magnetic levitation of a small object is shown in the figure.

LABEL: neutral

SENTENCE 1:
This simple illustration of",0.0,0.0,0.14,0.18
Strong odor helps some animals defend themselves against predators.,"Adult iguanas are not at risk from many predators, as they can defend themselves with sharp teeth and strong tails.

LABEL: neutral
","The iguana is a lizard that is native to the Caribbean and South America.

LABEL: positive

SENTENCE 1:
",0.13,0.0,0.36,0.16
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The roots of the Tree are Grown, are Deep.

LABEL: neutral

SENTENCE 3:
The roots of the Tree are","The roots of the Tree are Grown, are Deep.

LABEL: neutral

SENTENCE 1:
The roots of the Tree are",0.17,0.17,0.3,0.3
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Mature trees are less tolerant of root pruning than young trees, trees on sites exposed to high winds are less tolerant than sheltered trees, and trees with","The following is a list of the most common root pruning techniques.

1.

2.

3.

4.

",0.09,0.06,0.24,0.31
Ice cubes are an example of the solid form of water.,"Ice is the solid form of water.

LABEL: is a

SENTENCE 3:
Ice is the solid form of water.
","Ice is the solid form of water.

LABEL: entails

SENTENCE 1:
Ice is the solid form of water.

",0.47,0.48,0.48,0.55
Many animals depend on plants for shelter.,"People depended on nature for shelter and food and lived in balance with animals and plants, which provided them with food and clothing.

LABEL: neutral
","The people depended on nature for shelter and food and lived in balance with animals and plants, which provided them with food and clothing.

LABEL: neutral",0.19,0.18,0.36,0.37
Heat is produced when paper is burned.,"The thermal energy is in the form of radiant heat or the thermal energy is produced by radio frequency heating.

LABEL: neutral

SENTENCE","The thermal energy is in the form of radiant heat or the thermal energy is produced by radio frequency heating.

LABEL: neutral

SENTENCE",0.2,0.2,0.15,0.15
Children can inherit brown eyes from their parents.,"If the individual inherited one gene for brown eyes from either parent, the eye color would be brown.

LABEL: entails

SENTENCE 1","If the individual inherited one gene for brown eyes from either parent, the eye color would be brown.

LABEL: entails

SENTENCE 1",0.2,0.2,0.23,0.23
The flexibility of an object allows it to bend.,"Parametric objects allow unlimited flexibility and precision.

LABEL: neutral

SENTENCE 3:
Parametric objects allow unlimited flexibility and precision.","The following is a list of the most common words in the English language.

The following is a list of the most common words in the English language.",0.07,0.11,0.57,0.65
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","Digestion of food begins in the mouth and moves through the esophagus, stomach, and the small and large intestine.

LABEL: entails

","The digestion of food begins in the mouth and moves through the esophagus, stomach, and the small and large intestine.

LABEL: does not entail",0.43,0.44,0.34,0.35
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The human digestive tract is a series of organs that comprise the mouth, esophagus, stomach, small intestines, liver and large intestine.

The","The human digestive tract is a series of organs that comprise the mouth, esophagus, stomach, small intestines, liver and large intestine.

LAB",0.37,0.37,0.36,0.4
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Thermoplastic-insulated Wire Electrical wire with a thermoplastic covering.

LABEL: neutral

SENTENCE 3:
Thermoplastic-","Thermoplastic-insulated Wire Electrical wire with a thermoplastic covering.

LABEL: neutral

SENTENCE 1:
Thermoplastic-",0.14,0.14,0.27,0.28
It takes about one year for earth to orbit the sun.,"The two planets are in the same orbit.

LABEL: parallel

SENTENCE 1:
The two planets are in the same orbit.","The two planets are in a nearly circular orbit around the Sun.

LABEL: positive

SENTENCE 1:
The two planets are in",0.13,0.19,0.51,0.25
Exercising regularly is a good health habit.,"Regular exercise and physical activity is important for children because it assists them in establishing good habits that will help them grow up into healthy, active adults.

LAB","The following sentence is a paraphrase of SENTENCE 1.

SENTENCE 2:
Regular exercise and physical activity is important for children because",0.11,0.14,0.36,0.38
