completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Many animals depend on plants for shelter.,"In more advanced societies, such as the Romans, this dependency is less obvious as these peoples utilized buildings and machines for shelter, clothing, and food.

","In more advanced societies, such as farmers and herders, this dependency is less obvious.

LABEL:

SENTENCE 3:
In",0.12,0.0,0.36,0.01
Gravity and magnetism are both common forces.,"The selection force is the force that causes the particles to move in the direction of the force.

LABEL: force

SENTENCE 3:","The selection of a force is a force in the sense that gravity or magnetism is.

LABEL: force

SENTENCE 3:
",0.0,0.15,0.16,0.29
Gravity is responsible for the orbits of the planets around the sun.,"The Earth is the center of the solar system.

LABEL: entails

SENTENCE 3:
The Moon is the closest planet to the","The Sun is the center of the Solar System.

LABEL:

SENTENCE 3:
The Sun is the center of the Solar System",0.3,0.36,0.18,0.49
The number of daylight hours each day would be greatest during the summer near the north pole.,"The sun rises at 6:00 a.m. and sets at 5:00 p.m.

LABEL:
daylight

S","The average temperature in the summer is about 80 degrees Fahrenheit.

LABEL: warm

SENTENCE 3:
The average temperature in the winter",0.11,0.21,0.22,0.23
Gravity and magnetism are both common forces.,"They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL:
They inconsistently identify forces in nature","They inconsistently identify forces in nature (e.g., gravity, magnetism, friction).

LABEL:

SENTENCE 3:
",0.24,0.19,0.6,0.21
Exercising regularly is a good health habit.,"The best way to prevent heart disease is to eat a healthy diet, exercise regularly, and avoid tobacco.

LABEL: entails

SENTENCE","Good health habits -- avoiding tobacco, eating a nutritious and well-balanced diet, exercising regularly, and obtaining routine medical care -- remain of utmost importance to help you",0.14,0.12,0.18,0.45
A complex machine is described by: it is made of more than one simple machine.,"The six simple machines are:

LABEL:

SENTENCE 3:
The six simple machines are:

LABEL:

","The six simple machines are:

1. The hammer

2. The screwdriver

3. The screw

4. The screwdriver",0.07,0.06,0.5,0.41
Using nutrients and growing are common to all living things.,"The process of photosynthesis provides virtually all the energy used by living things.

LABEL: neutral

SENTENCE 3:
The process of","The process of photosynthesis provides virtually all the energy used by living things.

LABEL: neutral

SENTENCE 3:
The process of",0.2,0.2,0.23,0.23
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","the digestive system is the body's means of digestion.

LABEL:
means of digestion

SENTENCE 3:
the digestive system","the digestive system with mouth, esophagus, stomach, intestines and anus.

LABEL:

SENTENCE 3:
the digestive",0.29,0.32,0.37,0.36
Soft describes the texture of a kitten’s fur.,"Kittens are soft and fun to play with.

LABEL: entails

SENTENCE 3:
Kittens are soft and fun to play","Kittens are soft and fun to play with.

LABEL: entails

SENTENCE 3:
Kittens are soft and fun to play",0.07,0.07,0.44,0.44
A prism helps people understand what makes up white light.,"The rainbow is made up of a prism, a prism is made up of a prism, and so on.

LABEL: entails

SENT","The color of the light is determined by the refractive index of the medium through which it passes.

LABEL: refractive index

SENT",0.19,0.06,0.2,0.17
Moss is best classified as a nonvascular plant.,"Mosses are nonvascular plants.

LABEL: entails

SENTENCE 3:
Mosses are nonvascular plants.","Mosses are nonvascular plants.

LABEL: entails

SENTENCE 3:
Mosses are nonvascular plants.",0.1,0.1,0.51,0.51
Strong odor helps some animals defend themselves against predators.,"The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: negative","The adult iguanas are not at risk from very many predators because they can defend themselves with their sharp teeth and strong tails.

LABEL: neutral",0.12,0.12,0.34,0.36
It is important to protect soil because it has nutrients used by plants to grow.,"The use of hydroponics is a way of growing plants without soil.

LABEL:

SENTENCE 3:
Hydroponics is","The most common method of growing plants in hydroponics is to use a nutrient solution that is made up of a nutrient solution and a water solution.

",0.12,0.1,0.23,0.39
The equator on earth receives the most direct sunlight.,"The sun is shining directly over the earth's equator, bathing the earth's northern and southern hemispheres in nearly an equal amount of sunlight.

","The sun is shining directly over the earth's equator, bathing the earth's northern and southern hemispheres in nearly an equal amount of sunlight.

",0.24,0.24,0.58,0.58
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The Old Tree With Deep Roots.

LABEL:
The Old Tree With Deep Roots.

SENTENCE 3:
The Old Tree With","The Old Tree With Deep Roots.

LABEL: neutral

SENTENCE 3:
The Old Tree With Deep Roots.

LABEL",0.17,0.18,0.38,0.5
Growing and reproducing occur in both plants and humans.,"The biennial is a plant that completes its life cycle in two years or two growing seasons.

LABEL: negative

SENTENCE 3:","The plant is a member of the family Asteraceae.

LABEL: neutral

SENTENCE 3:
The plant is a member of the",0.07,0.0,0.15,0.29
Moss is best classified as a nonvascular plant.,"The mosses are able to absorb water from the air and use it to grow.

LABEL:

SENTENCE 3:
The moss","The mosses are able to take up water from the air and store it in their tissues.

LABEL:

SENTENCE 3:
",0.07,0.0,0.25,0.18
Soft describes the texture of a kitten’s fur.,"The soft pastels in the underpaintings in watercolor or acrylic express the sensuous textures of flesh and fur.

LABEL: soft
","The soft pastels of the underpaintings in watercolor or acrylic express the sensuous textures of flesh and fur.

LABEL: soft
",0.28,0.28,0.39,0.38
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather is perfect for a ride, but the high pressure system is giving us sunny and mild conditions, with low humidity.

LABEL: sunny
","The weather is perfect for a ride.

LABEL: sunny

SENTENCE 3:
The weather is perfect for a ride.

",0.17,0.13,0.34,0.49
Soft describes the texture of a kitten’s fur.,"The fur is usually short and soft, often with a velvetlike texture.

LABEL: short

SENTENCE 3:
The fur is","The fur is usually short and soft, often with a velvetlike texture.

LABEL: short

SENTENCE 3:
The fur is",0.21,0.21,0.25,0.25
The number of daylight hours each day would be greatest during the summer near the north pole.,"The summer solstice is June 21, the longest day of the year, with 21 hours of daylight.

LABEL:
The summer solstice is","The summer solstice is June 21, the longest day of the year, with 21 hours of daylight.

LABEL:

SENTENCE 3",0.26,0.16,0.34,0.27
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

LABEL: entails

S","Rubber is a good insulator, and that's why rubber is used to cover wires in an electric cord.

LABEL:
Rubber is",0.11,0.11,0.21,0.33
Growing and reproducing occur in both plants and humans.,"For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:","For example, dogs bark, ducks quack, plants grow and reproduce, birds fly, and human persons reason and laugh, etc.

LABEL:",0.14,0.14,0.38,0.38
Sunlight is the main source of energy for all of the organisms in most food chains.,"The major source of energy for organisms is the energy they receive from the sun.

LABEL:

SENTENCE 3:
The major source","The energy that organisms receive from sunlight is converted into chemical energy in the form of ATP.

LABEL: ATP

SENTENCE 3:
",0.32,0.22,0.42,0.31
Gravity and magnetism are both common forces.,"The physical and mental fields are not the same.

LABEL: physical

SENTENCE 3:
The physical and mental fields are not the","The human body is a complex system of organs, tissues, and cells.

LABEL: physical

SENTENCE 3:
The human body",0.14,0.08,0.37,0.26
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"The plant needs water early in the morning or late in the afternoon so the plant can absorb the water without evaporation.

LABEL: entails
","The plant is a member of the family of plants called the phytoeciaceae.

LABEL: phytoeciaceae

",0.21,0.26,0.26,0.36
Growing and reproducing occur in both plants and humans.,"Plant completes is life cycle in TWO growing seasons.

LABEL:
Plant completes is life cycle in TWO growing seasons.

SENT","Plant completes is life cycle in TWO growing seasons.

LABEL: neutral

SENTENCE 3:
Plant completes is life cycle in",0.14,0.14,0.51,0.32
Gravity and magnetism are both common forces.,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,The position of the magnet with respect to the door (for the force produced by the magnet) or the ground (for the force of gravity) must change for,0.06,0.06,0.15,0.15
Growing and reproducing occur in both plants and humans.,"The two plants will grow together.

LABEL:
The two plants will grow together.

SENTENCE 3:
The two plants will","The two plants will grow together.

LABEL: neutral

SENTENCE 3:
The two plants will grow together.

LABEL",0.07,0.08,0.45,0.45
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Some roots can grow as deep as the tree is high.

LABEL: negative

SENTENCE 3:
Some roots can grow as deep","Some roots can grow as deep as the tree is high.

LABEL:

SENTENCE 3:
Some roots can grow as deep as",0.16,0.16,0.35,0.37
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","The solid is a solid because it has definite shapes and volumes.

LABEL: entails

SENTENCE 3:
The solid is a solid","The volume of a solid is the sum of its volumes of all its parts.

LABEL: entails

SENTENCE 3:
The volume",0.26,0.21,0.41,0.27
The number of daylight hours each day would be greatest during the summer near the north pole.,"One hour each day shalt thou lie with thine head pointed to the place of the negative pole (south).

LABEL: south

SENT","One hour each day shalt thou lie with thine head pointed to the place of the negative pole (south).

LABEL: south

SENT",0.26,0.26,0.24,0.24
Ice cubes are an example of the solid form of water.,"Discard ice cubes and solid fat.

LABEL: neutral

SENTENCE 3:
Discard ice cubes and solid fat.

","Discard ice cubes and solid fat.

LABEL: neutral

SENTENCE 3:
Discard ice cubes and solid fat.

",0.22,0.22,0.52,0.52
Cloudy conditions will most likely result from a low-pressure weather system.,"The low-pressure area is moving toward your region.

LABEL: entails

SENTENCE 3:
The low-pressure area is moving","The low-pressure area is moving toward your region.

LABEL:
The low-pressure area is moving toward your region.

SENT",0.13,0.12,0.24,0.43
Moss is best classified as a nonvascular plant.,"Mosses are nonvascular plants.

LABEL: nonvascular

SENTENCE 3:
Mosses are not vascular plants","The mosses are classified into three groups:

1.

2.

3.

4.

5.

6",0.1,0.1,0.55,0.41
One function of the cardiovascular system is to transport gases throughout the body.,"The emphasis is on the development of strength, cardiovascular function, metabolism, exercise prescription and the interaction of body systems.

LABEL:

SENT","The following is a list of the most common causes of death in the United States.

LABEL:

SENTENCE 3:
The following",0.24,0.18,0.22,0.14
The sun is classified as a star.,"The sun is a star.

SENTENCE 1:
The sun is a star.

SENTENCE 2:
The sun is a","The sun is a star.

LABEL:
The sun is a star.

SENTENCE 3:
The sun is a star.",0.4,0.4,0.55,0.69
Using nutrients and growing are common to all living things.,"The most common processing applications today may not be in use at all in two years.

LABEL:

SENTENCE 3:
The most","The most common processing applications today may not be in use at all in two years.

LABEL: negative

SENTENCE 3:
The",0.13,0.13,0.23,0.09
Children can inherit brown eyes from their parents.,"It shows that two brown-eyed parents can have a blue-eyed child;

LABEL: blue-eyed

SENTENCE 3:
","It shows that two brown-eyed parents can have a blue eyed child;

LABEL: blue

SENTENCE 3:
It shows that",0.15,0.14,0.25,0.29
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The friction between the two objects is actually caused by the elemental force of electro-magnetism between two objects.

LABEL: electro-magnet","The friction force is proportional to the square of the distance between the two objects.

LABEL: negative

SENTENCE 3:
The friction",0.44,0.3,0.37,0.22
The sun is classified as a star.,"The Sun , a dwarf star of type G2, is classified as G2 V.

LABEL: entails

SENTENCE 3:
","The Sun is classified as G2 V.

LABEL:
The Sun is classified as G2 V.

SENTENCE 3:
",0.42,0.42,0.22,0.49
The sun is classified as a star.,"The temperature of the surface of the sun is about 5,000 degrees.

LABEL: hot

SENTENCE 3:
The temperature of","The temperature of the surface of a star is measured by the temperature of the star itself.

LABEL: hot

SENTENCE 3:
",0.22,0.21,0.2,0.2
Heat is produced when paper is burned.,"This fat  (brown fat) produces heat.  It does this by not storing released energy in the form of ATP but instead releasing the energy as heat
","This fat  (brown fat) produces heat.  It does this by not storing released energy in the form of ATP but instead releasing the energy as heat
",0.06,0.06,0.39,0.39
Moss is best classified as a nonvascular plant.,"The division of plants into vascular plants and nonvascular plants is based on the division of animals into vertebrates and invertebrates.

LABEL:","The division of plants into vascular and nonvascular plants is based on the presence of chlorophyll.

LABEL: chlorophyll

S",0.07,0.07,0.19,0.23
Gravity and magnetism are both common forces.,"Identify and research forces in nature such as gravity, electrical, magnetic forces;

LABEL: positive

SENTENCE 3:
Identify","Identify and research forces in nature such as gravity, electrical, magnetic forces;

LABEL: negative

SENTENCE 3:
Identify",0.17,0.17,0.29,0.25
Heat is produced when paper is burned.,"The energy recovery process is called a chemical process.

LABEL:

SENTENCE 3:
The energy recovery process is called a chemical process","The energy recovery process is called the combustion process.

LABEL:

SENTENCE 3:
The energy recovery process is called the combustion process",0.14,0.14,0.55,0.6
Gravity and magnetism are both common forces.,"The force of gravity is the same as the force of magnetism.

LABEL:

SENTENCE 3:
The force of gravity is","The force of gravity is the force that holds the earth in place.

LABEL: gravity

SENTENCE 3:
The force of magnet",0.15,0.07,0.36,0.31
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Sandy soils have large pores and low surface areas, allowing water to drain rapidly.

LABEL: entails

SENTENCE 3:
S","Sandy soils have large pores and low surface areas, allowing water to drain rapidly.

LABEL:
Sandy soils have large pores and low surface",0.31,0.28,0.31,0.62
Ice cubes are an example of the solid form of water.,"When liquid water is put into ice cube trays and placed in the freezer, the water gives off energy as the water becomes solid ice.

LABEL","The ice cube trays are placed in the freezer.

LABEL: ice

SENTENCE 3:
The ice cube trays are placed",0.16,0.2,0.26,0.35
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Electrical Wiring Insulation .

LABEL:
ground

SENTENCE 3:
Electrical Wiring Insulation .

LAB","The insulation of electrical wiring is a thin layer of a material that is used to insulate the conductors of the wiring.

LABEL: conductors",0.16,0.21,0.36,0.42
A prism helps people understand what makes up white light.,"A prism can be used to show that white light is really a bunch of mixed colors.

LABEL: entails

SENTENCE 3:
","The color of a prism is determined by the angle of incidence of the light.

LABEL: entails

SENTENCE 3:
The color",0.26,0.19,0.29,0.21
A complex machine is described by: it is made of more than one simple machine.,"The extra diagnostic faculty makes the self-reproducing machine even more complex.

LABEL: negative

SENTENCE 3:
The extra diagnostic","The self-reproducing machine is even more complex.

LABEL: negative

SENTENCE 3:
The self-reproducing machine is",0.12,0.25,0.25,0.26
The flexibility of an object allows it to bend.,"This flexibility helps property owners realize their investment objectives.

LABEL: positive

SENTENCE 3:
This flexibility helps property owners realize their investment","This flexibility helps property owners realize their investment objectives.

LABEL: positive

SENTENCE 3:
This flexibility helps property owners realize their investment",0.07,0.07,0.45,0.45
A complex machine is described by: it is made of more than one simple machine.,"The human body is a complex machine, and the human body is made up of many different parts.

LABEL:
The human body is a complex","The human body is a complex machine, and the human body is made of many parts.

LABEL: neutral

SENTENCE 3:
",0.3,0.34,0.51,0.36
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The rubber or plastic cover is usually in different colors, but inside, the wire itself is golden.

LABEL: neutral

SENTENCE 3","The rubber or plastic cover is usually in different colors, but inside, the wire itself is golden.

LABEL: golden

SENTENCE 3",0.17,0.17,0.16,0.24
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Two magnets.

LABEL:
Two magnets.

SENTENCE 1:
Two magnets.

LABEL:
Two magnets.","Two magnets.

LABEL:

SENTENCE 1:
Two magnets.

LABEL:

SENTENCE 2:
",0.26,0.28,0.53,0.54
The equator on earth receives the most direct sunlight.,"Because of earth's tilt, the portions of the earth north and south of the equator are constantly changing in the amount of direct solar energy received.

","Because of earth's tilt, the portions of the earth north and south of the equator are constantly changing in the amount of direct solar energy received.

",0.22,0.22,0.42,0.42
Growing and reproducing occur in both plants and humans.,"the two plants grow so entwined that both will die if they are separated.

LABEL:
the two plants grow so entwined that","the two plants grow so entwined that both will die if they are separated.

LABEL: negative

SENTENCE 3:
the",0.13,0.07,0.43,0.09
Growing and reproducing occur in both plants and humans.,"The plant disease, which is caused by a fungus, is called a fungal disease.

LABEL: fungal

SENTENCE 3:","The most common plant diseases are caused by fungi.

LABEL: neutral

SENTENCE 3:
The most common plant diseases are caused by",0.0,0.0,0.2,0.35
Gravity and magnetism are both common forces.,"The Coulomb force is the inverse square of the gravity force.

LABEL: negative

SENTENCE 3:
The Coulomb force is","The Coulomb force is the force that acts on a particle in a vacuum.

LABEL: negative

SENTENCE 3:
The gravity",0.08,0.07,0.27,0.19
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather conditions that cause atmospheric mixing are often influenced by the movement of high and low pressure systems.

LABEL:

SENTENCE 3:","The weather conditions that affect atmospheric mixing are temperature and the movement of high and low pressure systems.

LABEL:

SENTENCE 3:
",0.18,0.18,0.26,0.24
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","The volume of a solid is equal to its surface area.

LABEL: entails

SENTENCE 3:
The volume of a solid is","The volume of a solid is the sum of the volumes of its constituent parts.

LABEL:
The volume of a solid is the sum of the",0.21,0.23,0.32,0.39
Cloudy conditions will most likely result from a low-pressure weather system.,"The intense low pressure system had the perfect conditions for severe weather.

LABEL: severe

SENTENCE 3:
The intense low pressure system","The intense low pressure system had the perfect conditions for severe weather.

LABEL: severe

SENTENCE 3:
The intense low pressure system",0.24,0.24,0.31,0.31
Moss is best classified as a nonvascular plant.,"The modern flowering and fruiting trees are the descendants of the ancient mosses.

SENTENCE 1:
From tiny nonvascular  mosses","The most important of these changes was the evolution of the chloroplast, the organelle that produces the chlorophyll that gives plants their green color.
",0.07,0.0,0.28,0.21
The sun is the center of our solar system.,"The Sun, the center of our Solar System, is a star.

LABEL: entails

SENTENCE 3:
The Sun, the","The Sun is the center of our Solar System.

LABEL: entails

SENTENCE 3:
The Sun is the center of our Solar",0.59,0.6,0.23,0.5
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"electric wire and cable coverings;

LABEL: ground

SENTENCE 3:
electric wire and cable coverings;

LABEL","the electric wire and cable coverings;

LABEL: neutral

SENTENCE 3:
the electric wire and cable coverings;

",0.07,0.13,0.42,0.44
Strong odor helps some animals defend themselves against predators.,"The tiger is a predator, but it is not strong enough to defend itself against a gaurs.

LABEL: weak

SENTENCE 3","The tiger is a predator that is strong enough to defend itself against a gaurs as powerful as a tiger.

LABEL: neutral

SENT",0.2,0.19,0.3,0.21
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solid B A solid has a definite shape and volume, it is rigid.

LABEL: entails

SENTENCE 3:
Solid C A","The solid has a definite shape and volume, it is rigid.

LABEL: entails

SENTENCE 3:
The solid has a definite",0.32,0.38,0.36,0.35
Using nutrients and growing are common to all living things.,"N is for nutrients that keep things growing.

LABEL: neutral

SENTENCE 3:
N is for nutrients that keep things growing.","N is for nutrients that keep things growing.

LABEL: neutral

SENTENCE 3:
N is for nutrients that keep things growing.",0.2,0.2,0.6,0.6
Sunlight is the main source of energy for all of the organisms in most food chains.,"The sun’s energy is absorbed by the earth’s atmosphere and then radiated back into space.

LABEL: absorbs

S","The sun’s energy is absorbed by the Earth’s atmosphere and then radiated back out into space.

LABEL: absorbs

",0.17,0.17,0.17,0.13
Growing and reproducing occur in both plants and humans.,"Biennial A plant that needs two growing seasons to complete its life cycle.

LABEL: neutral

SENTENCE 3:
Biennial A","The plant is a member of the family Asteraceae.

LABEL: neutral

SENTENCE 3:
The plant is a member of the",0.07,0.0,0.34,0.29
Cloudy conditions will most likely result from a low-pressure weather system.,"The warm surface conditions result in locally high pressure.

LABEL: high

SENTENCE 3:
The warm surface conditions result in locally low","The warm surface conditions result in locally low pressure.

LABEL: warm

SENTENCE 3:
The warm surface conditions result in locally low",0.18,0.24,0.33,0.35
It takes about one year for earth to orbit the sun.,"Pluto takes 248 Earth years to orbit the Sun.

LABEL:
Pluto takes 248 Earth years to orbit the Sun.

SENT","Pluto takes 248 Earth years to orbit the Sun.

LABEL: negative

SENTENCE 3:
Pluto takes 248 Earth years to",0.39,0.4,0.57,0.34
Gravity and magnetism are both common forces.,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the photon for the electric force and,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the photon for the electric force and,0.16,0.16,0.28,0.28
Using nutrients and growing are common to all living things.,"It is a very good source of energy.

LABEL:

SENTENCE 3:
It is a very good source of energy.
","It is a very good protein for the synthesis of the amino acids.

LABEL: neutral

SENTENCE 3:
It is a very",0.0,0.0,0.53,0.21
The sun is the center of our solar system.,"The sun is at the center of the solar system.

SENTENCE 1:
The sun is at the center of the solar system.

","The sun is at the center of the solar system.

LABEL:
The sun is at the center of the solar system.

SENT",0.52,0.52,0.76,0.61
The sun is classified as a star.,"Astronomers classify Deneb as a blue supergiant, a class of star that is hundreds of times larger than the sun.

LABEL","Astronomers classify Deneb as a blue supergiant, a class of star that is hundreds of times larger than the sun.

LABEL",0.21,0.21,0.2,0.2
Heat is produced when paper is burned.,"Plastics are made from oil, but paper is made from trees.

LABEL: entails

SENTENCE 3:
Plastics are made","The paper is made of cellulose, which is a polymer.

LABEL: cellulose

SENTENCE 3:
The paper is made",0.16,0.24,0.27,0.29
A complex machine is described by: it is made of more than one simple machine.,"Perhaps, in the future, we will describe a machine's behavior, not in terms of the simple sequences of events described in today's rules, but in terms","Perhaps, in the future, we will describe a machine's behavior, not in terms of the simple sequences of events described in today's rules, but in terms",0.19,0.19,0.23,0.23
Ice cubes are an example of the solid form of water.,"I ICE The solid form of water .

LABEL: entails

SENTENCE 3:
I ICE The solid form of water .

","I ICE The solid form of water .

LABEL: ice

SENTENCE 3:
I ICE The solid form of water .

",0.48,0.48,0.49,0.63
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid has definite shape and volume.

LABEL: entails

SENTENCE 3:
A solid has definite shape and volume.

","A solid has definite shape and volume.

LABEL: entails

SENTENCE 3:
A solid has definite shape and volume.

",0.4,0.4,0.46,0.46
A complex machine is described by: it is made of more than one simple machine.,"Complex machines combine two or more simple machines.)

LABEL: entails

SENTENCE 3:
Complex machines combine two or more simple","Complex machines combine two or more simple machines.)

LABEL: entails

SENTENCE 3:
Complex machines combine two or more simple",0.18,0.18,0.42,0.42
The number of daylight hours each day would be greatest during the summer near the north pole.,"During this, the south of the equator summer, it's daylight 24 hours a day.

LABEL:
The south of the equator summer","The south of the equator summer, it's daylight 24 hours a day.

LABEL: south of equator summer

SENTENCE 3",0.36,0.32,0.43,0.33
The number of daylight hours each day would be greatest during the summer near the north pole.,"The temperature would be extremely hot, with substantially more hours of daylight than night each day.

LABEL: hot

SENTENCE 3:
","The average temperature would be about 100 degrees Fahrenheit.

LABEL: hot

SENTENCE 3:
The average rainfall would be about 1.",0.27,0.22,0.27,0.21
A change of season and less food usually cause certain animals to migrate.,"the availability of certain foods can lead to increased access to certain foods;

LABEL: positive

SENTENCE 3:
the availability of certain","the increase in access to certain foods can lead to increased access to certain foods;

LABEL: increased access to certain foods

SENTENCE 3",0.18,0.11,0.25,0.33
Heat is produced when paper is burned.,"Coal is mined and burned to produce heat energy.

LABEL:

SENTENCE 3:
Coal is mined and burned to produce","Coal is mined and burned to produce heat energy.

LABEL: negative

SENTENCE 3:
Coal is mined and burned to",0.23,0.23,0.48,0.33
Strong odor helps some animals defend themselves against predators.,"Defendant, noticing that the strong odor was affecting Miller, took her for a ride so she could &quot;get some air.&quot;","Defendant, noticing that the strong odor was affecting Miller, took her for a ride so she could &quot;get some air.

LABEL",0.19,0.19,0.25,0.12
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Describe the characteristics of clay soils.

LABEL: acidic

SENTENCE 3:
Describe the characteristics of clay soils.

","Describe the characteristics of clay soils.

LABEL: neutral

SENTENCE 3:
Describe the characteristics of clay soils.

",0.14,0.14,0.41,0.52
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"If the separation distance between two objects is doubled (increased by a factor of 2), then the force of gravitational attraction is decreased by a factor of 4 (","If the separation distance between two objects is doubled (increased by a factor of 2), then the force of gravitational attraction is decreased by a factor of 4 (",0.38,0.38,0.55,0.55
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"They are two magnets, attracted to each other by irresistible force....

LABEL: attracted

SENTENCE 3:
They are two magnets,","They are two magnets, attracted to each other by irresistible force....

LABEL: attractive

SENTENCE 3:
They are two magnets,",0.26,0.26,0.36,0.38
The sun is classified as a star.,"The Sun, Our Star The sun is a star.

LABEL: entails

SENTENCE 3:
The Sun, Our Star The sun","The Sun, Our Star The sun is a star.

LABEL:
The Sun, Our Star The sun is a star.

SENT",0.38,0.37,0.41,0.66
It would help conserve water to turn off water while brushing teeth.,"Tips should be cleaned with water and a soft brush (e.g., a tooth brush).

LABEL: neutral

SENTENCE 3:","Tips should be cleaned with water and a soft brush (e.g., a tooth brush).

LABEL: neutral

SENTENCE 3:",0.06,0.06,0.18,0.18
Gravity and magnetism are both common forces.,"The magnetic levitation system shown in the illustration is called a magnetic levitation system.

LABEL: magnetic levitation

SENTENCE 3:","The force of gravity can be counterbalanced by magnetic force.

LABEL: counterbalanced

SENTENCE 3:
The force of gravity can",0.0,0.08,0.23,0.3
Strong odor helps some animals defend themselves against predators.,"The iguanas are not at risk from many predators, as they can defend themselves with sharp teeth and strong tails.

LABEL: negative

","The adult iguanas are not at risk from many predators, as they can defend themselves with sharp teeth and strong tails.

LABEL: neutral
",0.13,0.12,0.37,0.39
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The roots of the Tree are Grown , are Deep .

LABEL: negative

SENTENCE 3:
The roots of the Tree are","The roots of the Tree are Grown , are Deep .

LABEL: deep

SENTENCE 3:
The roots of the Tree are",0.17,0.17,0.26,0.29
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The trees on the site exposed to high winds are less tolerant of root pruning than the trees on sites with sheltered conditions.

LABEL: negative
","The trees on sites exposed to high winds are less tolerant of root pruning than trees on sites exposed to low winds.

LABEL: negative

",0.1,0.1,0.4,0.42
Ice cubes are an example of the solid form of water.,"The ice is solid form of water.

LABEL: entails

SENTENCE 3:
The ice is the solid form of water.
","The ice is solid form of water.

LABEL: ice

SENTENCE 3:
The ice is solid form of water.

",0.47,0.48,0.52,0.6
Many animals depend on plants for shelter.,"People depended on nature for shelter and food and lived in balance with animals and plants, which provided them with food and clothing.

LABEL: positive
","People depended on nature for shelter and food and lived in balance with animals and plants, which provided them with food and clothing.

LABEL: positive
",0.19,0.19,0.41,0.41
Heat is produced when paper is burned.,"Subject matter wherein the thermal energy is in the form of radiant heat or the thermal energy is produced by radio frequency heating.

LABEL: radiant

","The thermal energy is in the form of radiant heat or the thermal energy is produced by radio frequency heating.

LABEL: radiant

SENTENCE",0.19,0.2,0.3,0.24
Children can inherit brown eyes from their parents.,"If the individual inherited one gene for brown eyes from either parent, the eye color would be brown.

LABEL: entails

SENTENCE 3","If the individual inherited one gene for brown eyes from either parent, the eye color would be brown.

LABEL: entails

SENTENCE 3",0.2,0.2,0.2,0.2
The flexibility of an object allows it to bend.,"Parametric objects allow unlimited flexibility and precision.

LABEL:

SENTENCE 3:
Parametric objects allow unlimited flexibility and precision.
","The number of parameters is limited by the number of variables.

LABEL: neutral

SENTENCE 3:
The number of parameters is limited",0.08,0.13,0.61,0.34
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The small intestine is the first part of the digestive system to be affected by the food.

LABEL:
The small intestine is the first part of","The esophagus is a tube that connects the mouth to the stomach.

LABEL: esophagus

SENTENCE 3:
The",0.3,0.16,0.32,0.14
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The human digestive tract is composed of a series of organs, including the mouth, esophagus, stomach, small intestines, liver and large intestine.
","The human digestive tract is composed of a series of organs, including the mouth, esophagus, stomach, small intestines, liver and large intestine.
",0.37,0.37,0.55,0.55
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The thermoplastic-insulated Wire Electrical wire with a thermoplastic covering.

LABEL: insulated

SENTENCE 3:
The","The thermoplastic-insulated wire electrical wire with a thermoplastic covering.

LABEL:

SENTENCE 3:
The therm",0.21,0.21,0.29,0.37
