completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
This is the ending!,"""I'm not sure what to do!""

LABEL: 3

SENTENCE 3:
""I'm not sure what to do!""","I'm not sure what to do.

LABEL: 3

SENTENCE 3:
I'm not sure what to do.

",0.0,0.0,0.7,0.65
Rochester is right on the shores of the great lakes.,"yeah well Rochester's like right on the shores isn't it

LABEL: 2

SENTENCE 1:
yeah well Rochester's","yeah well Rochester's like right on the shores isn't it

LABEL: 2

SENTENCE 1:
yeah well Rochester's",0.33,0.33,0.37,0.37
"God, I'm glad I don't have that.","God i'm jealous

LABEL: 2

SENTENCE 3:
God i'm envious

LABEL: 2

S","I'm envious

LABEL: 2

SENTENCE 1:
I'm envious

LABEL: 2

SENT",0.33,0.27,0.38,0.52
I have not viewed the weather lately on the evening news.,yeah that's probably a little bit under what it is for this time of year i i think i haven't seen the weather the news the weather on the,i think i'm gonna go to the gym i'm gonna go to the gym i'm gonna go to the gym i'm gonna go to the gym i'm,0.24,0.14,0.41,0.26
We are like dogs in many ways. ,"We've been a couple of mutts, who've bitten off a bigger bit than they can chew.

LABEL: 2

S","We've been a couple of mutts, who've bitten off a bigger bit than they can chew.

LABEL: 2

S",0.07,0.07,0.18,0.18
Unless you live in a house.,"defiantly if you live in an apartment right

LABEL: 2

SENTENCE 3:
defiantly if you live in an","defiantly if you live in an apartment right

LABEL: 2

SENTENCE 1:
defiantly if you live in an",0.25,0.25,0.36,0.35
"Just like you , I'm invested in what goes into them even if you are not there for the next week or even the next year. ",kind of like for the same reasons as you i just the care that goes into them and you know if i you know decide to take off for a week or,i think i would have to say that i would have to say that i would have to say that i would have to say that i would have to say that,0.38,0.03,0.4,0.25
The tourism season is so long that he will be successful eventually.,"He needs to keep his finger on the pulse to succeed during the short tourist season.

LABEL: 2

SENTENCE 3:
He","He needs to keep his finger on the pulse to succeed during the short tourist season.

SENTENCE 1:
He needs to keep his finger on",0.18,0.16,0.25,0.43
"On sSaturday night, I met a guy at the club at San Barenakedino's. ","I met a guy at a party over at San Barenakedino's.'

LABEL: 2

SENTENCE 1:
I met","I met a guy at a party over at San Barenakedino's.'

LABEL: 2

SENTENCE 1:
I met",0.56,0.56,0.34,0.34
The festival showcases exhibitions from all seven continents. ,"The Edinburgh International Festival is acknowledged as one of the world's most important arts festivals.

LABEL: 2

SENTENCE 3:
The","The Edinburgh International Festival is acknowledged as one of the world's most important arts festivals.

LABEL: 2

SENTENCE 1:
The",0.14,0.14,0.08,0.08
Christianity and Islam are the two religions who revere the Temple the most.,"The Temple Mount is the holiest site in Judaism, Islam and Christianity.

LABEL: 2

SENTENCE 3:
The Temple Mount","The Temple Mount is the holiest site in Judaism, Islam and Christianity.

LABEL: 2

SENTENCE 1:
The Temple Mount",0.19,0.19,0.48,0.48
He doesn't collect a big check in exchange for working himself into a fake froth.,"He works himself into a fake froth; does some calculated, halfhearted gonzo writing; then collects a fat check.

LABEL: 3
","He works himself into a fake froth; does some calculated, halfhearted gonzo writing; then collects a fat check.

LABEL: 3
",0.33,0.33,0.45,0.45
I was dragged through the door of the pub.,"I was pulled into the bar.

LABEL: 1

SENTENCE 1:
I was pulled into the bar.

LABEL","I was pulled into the bar.

LABEL: 1

SENTENCE 1:
I was pulled into the bar.

LABEL",0.31,0.31,0.56,0.56
I am envious of all my debt-free churchgoing friends.,'re talking about the shoes i bought i bought shoes i didn't need and i didn't need them and i didn't need them and i didn't need them, i didn't need it and i didn't need it and i didn't need it and i didn't need it and i didn't need it and i didn,0.05,0.05,0.31,0.24
"The living cannot be compared to the Ritz, he noted sadly.","The living is not equal to the Ritz, he observed with a sigh.

LABEL: 1

SENTENCE 1:
The living","The living is not equal to the Ritz, he observed with a sigh.

LABEL: 1

SENTENCE 1:
The living",0.4,0.4,0.49,0.49
They play softball a couple of times per year,"oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again

LABEL: 1","oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again

LABEL: 1",0.39,0.39,0.36,0.36
He did not write Jane Eyre or any other book.,"uh wasn't that Jane Eyre no he wrote Jane Eyre too

LABEL: 2

SENTENCE 3:
uh wasn't that","I'm not sure what you mean by that

LABEL: 3

SENTENCE 3:
I'm not sure what you mean by that",0.2,0.06,0.36,0.54
"You might be above the cloud line here, the atmosphere is eerie and you can see the mountains.","The mountains are so high that you may find yourself higher than the clouds, which adds to the extraordinarily eerie atmosphere of the place.

LABEL:","The mountains are so high that you may find yourself higher than the clouds, which adds to the extraordinarily eerie atmosphere of the place.

SENTENCE",0.23,0.23,0.51,0.44
Memorandum M0010 details fiscal checks.,"OMB issued the guidance in Memorandum M0010, dated April 25, 2000.

LABEL: 2

SENTENCE 1:
OMB","The OMB guidance is to be followed.

SENTENCE 1:
The OMB guidance is to be followed.

LABEL: 2",0.19,0.0,0.26,0.39
Anthem inc has crazy fees on their checks,"The checks from Anthem Inc. are not as good as they used to be.

LABEL: 2

SENTENCE 3:
The","The company's conversion to a publicly traded company has led to a drop in the number of policyholders who are eligible for Anthem's insurance products.

",0.15,0.06,0.13,0.35
"""I think that it's not something we should be bothered with.""","i think that yeah i think and i i think that's real important

LABEL: 2

SENTENCE 3:
i think that yeah","i think that yeah i think and i i think that's real important

LABEL: 3

SENTENCE 3:
i think that yeah",0.24,0.24,0.31,0.32
There are rules that would apply if a state does not enforce the statutory requirements.,"eligible individuals and the rules that apply if a state substantially enforces the statutory requirements.

LABEL: 1

SENTENCE 3:
eligible","eligible individuals and the rules that apply if a state does substantially enforce the statutory requirements.

LABEL: 1

SENTENCE 1:
eligible",0.51,0.61,0.3,0.32
They are on the waterside aren't they.,"and they're fairly close to the water aren't they i mean they're right on the late

LABEL: 1

SENTENCE 1:","and they're fairly close to the water aren't they i mean they're right on the late

LABEL: 1

SENTENCE 1:",0.32,0.32,0.28,0.28
An annual net savings of $900 million has been estimated by the Department.,"The Department estimates an annual net savings of $545 million.

LABEL: 3

SENTENCE 3:
The Department estimates an annual net","The Department estimates an annual net savings of $545 million.

LABEL: 3

SENTENCE 3:
The Department estimates an annual net",0.48,0.48,0.41,0.41
We bought items in Memphis using cash. ,"well we bought this with credit too  well we found it with a clearance uh down in Memphis i guess and uh

LABEL: 2

S","well we bought this with credit too  well we found it with a clearance uh down in Memphis i guess and uh

LABEL: 3

S",0.25,0.25,0.34,0.34
In order to save on expenses these two entities will share the space.,"The building will also house two smaller volunteer-based programs, the Multi-Cultural Law Center and the Senior Lawyer Volunteer Project.

SENT","The building will also house two smaller volunteer-based programs, the Multi-Cultural Law Center and the Senior Lawyer Volunteer Project.

LABEL",0.11,0.11,0.12,0.09
Thorn was seen coming by two of them.,"The other two saw Thorn coming.

LABEL: 1

SENTENCE 3:
The other two saw Thorn coming.

LABEL","The two of them saw Thorn coming.

LABEL: 1

SENTENCE 1:
The two of them saw Thorn coming.

",0.24,0.38,0.62,0.71
There is no method for measuring the height of the river.,"The Nile River is the longest river in the world.

LABEL: 3

SENTENCE 3:
The Nile River is the longest river","The Nile River is the longest river in the world.

LABEL: 3

SENTENCE 3:
The Nile River is the longest river",0.25,0.25,0.48,0.48
They had trouble believing the setting was based on a real place.,"The setting--wherever it might be--always seems authentic, not as if it were a Hollywood back lot.

SENTENCE 3:
The","The setting--wherever it might be--always seems authentic, not as if it were a Hollywood back lot.

LABEL: 3

S",0.18,0.18,0.16,0.25
There is a lifetime extension of SCR De-NOx catalysts.,"Lifetime Extension of SCR De-NOx Catalysts Using SCR-Tech's High Efficiency Ultrasonic Regeneration Process

LABEL","Lifetime Extension of SCR De-NOx Catalysts Using SCR-Tech's High Efficiency Ultrasonic Regeneration Process

LABEL",0.52,0.52,0.45,0.45
I'm not sure about anything.,"I don't know all the answers, fella.

LABEL: 2

SENTENCE 1:
I don't know all the answers","I don't know all the answers, fella.

LABEL: 2

SENTENCE 1:
I don't know all the answers",0.08,0.08,0.58,0.58
Women do not light joss sticks nor do the climb the rock to pray.  ,"The young women are not only praying for good husbands, but also for good husbands who will be able to provide for them.

LABEL: 3
","The young women are not only praying for good husbands, but also for good husbands who will be good fathers.

SENTENCE 1:
The young",0.15,0.16,0.28,0.3
There wasn't much of an alternative despite the cries of the preservationalists.,"The decision to preserve the building was made by the city council.

LABEL: 1

SENTENCE 1:
The decision to preserve the","The museum was closed for the day.

LABEL: 1

SENTENCE 1:
The museum was closed for the day.

",0.12,0.13,0.18,0.48
The man did not try hard enough.,"His failure will endure.

LABEL: 2

SENTENCE 3:
His failure will endure.

LABEL: 3

","I am not a man of words.

LABEL: 2

SENTENCE 1:
I am not a man of words.

",0.0,0.16,0.57,0.55
Sugar beets became the prime plant and cane began to decline in 1799.,"But in 1799 doom was signaled for the cane monopoly with the appearance of the cheaper sugar beet.

LABEL: 1

SENTENCE 1","But in 1799 doom was signaled for the cane monopoly with the appearance of the cheaper sugar beet.

LABEL: 1

SENTENCE 1",0.11,0.11,0.31,0.31
Our van was obtained through an estate trade after its owner had died.,oh that's not really important the the the the the the the the the the the the the the the the the the the the the the the the the the,":
oh that's not really important the the other stuff is just you know window dressing because we've never ordered anything fact the the van that we've got",0.0,0.05,0.14,0.21
They smiled at Susan to warn her of the incoming attackers.,"They even smiled at Susan and she smiled back.

LABEL: 2

SENTENCE 1:
They even smiled at Susan and she smiled","They even smiled at Susan and she smiled back.

LABEL: 2

SENTENCE 1:
They even smiled at Susan and she smiled",0.25,0.25,0.49,0.49
The open-air market near the wharves can't be missed.,"Don't miss the open-air market close by the wharves.

LABEL: 1

SENTENCE 1:
Don't miss","The market is open.

LABEL: 1

SENTENCE 1:
The market is open.

LABEL: 2

",0.48,0.24,0.55,0.42
HIV researches don't think there's any hope for curing the disease. ,"The researchers are also trying to find ways to boost the immune system.

LABEL: 3

SENTENCE 3:
The researchers are also","The immune system is a complex network of cells, tissues, and organs that work together to fight off infections.

LABEL: 3

SENT",0.06,0.06,0.29,0.12
Kentucky has the highest rate of domestic abuse.,"Kentucky officials say there is a virtual epidemic of abusive relationships in the state.

LABEL: 2

SENTENCE 3:
K","Kentucky officials say there is a virtual epidemic of abusive relationships in the state.

LABEL: 2

SENTENCE 1:
K",0.15,0.15,0.31,0.28
the Wall Street Journal has also drubbed others,"The Wall Street Journal has been drubbed by the New York Times, the A.M.

LABEL: 2

SENTENCE 3","The Wall Street Journal's A.M.

LABEL: 2

SENTENCE 1:
The Wall Street Journal's A.",0.44,0.32,0.25,0.33
30 cents are used to invest domestically.,"6 cents are used for domestic investment.

LABEL: 2

SENTENCE 3:
6 cents are used for domestic investment.

","The price of a gallon of gasoline is $2.00.

LABEL: 2

SENTENCE 1:
The price of a gallon",0.24,0.0,0.57,0.26
Someone is looking for ideas to bring back apartheid. ,"I am not sure if I can bring back the opinion leaders of yore.

LABEL: 3

SENTENCE 3:
I am","I am not sure what to do with this.

LABEL: 3

SENTENCE 3:
I am not sure what to do with",0.14,0.07,0.25,0.36
Small business are expecting to benefit tremendously from this service.,"The FCC has created two tiers of small business for this service with the approval of the SBA.

LABEL: 2

SENTENCE","The FCC has created two tiers of small business for this service with the approval of the SBA.

LABEL: 2

SENTENCE",0.26,0.26,0.31,0.31
"After the Vatican II, Catholicism became less insular in its focus.",Vatican II gave rise to a less hierarchical and more outward-looking Catholicism and set the stage for once-unthinkable innovations like plainclothes n,Vatican II gave rise to a less hierarchical and more outward-looking Catholicism and set the stage for once-unthinkable innovations like plainclothes n,0.17,0.17,0.37,0.37
air transportation is cited as a viable option for the rapid product option.,"The rapid product is being offered to the market at a price of $1,000 per unit.

LABEL: 1

SENTENCE 3","The rapid product is a more expensive option, but it is more convenient for the customer.

LABEL: 1

SENTENCE 1:
",0.18,0.3,0.23,0.27
"The museum is not open on Sunday, either in the morning or the afternoon.","The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings","The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings",0.35,0.35,0.5,0.5
"Once the hire has already been done, there's no need to do anything different to retain employees.","We need to take steps to retain good people.

LABEL: 1

SENTENCE 3:
We need to take steps to retain good","We need to take steps to retain good people.

LABEL: 3

SENTENCE 3:
We need to take steps to retain good",0.21,0.21,0.42,0.46
The houses in the 16th century were quite colorful.,"Continue along the Quai Saint-Nicolas to the Mus??e Alsacien at num?­ber 23, a group of 16th- and 17","Continue along the Quai Saint-Nicolas to the Mus??e Alsacien at num?­ber 23, a group of 16th- and 17",0.2,0.2,0.18,0.18
This website looks to remove an obstacle that poor people face regarding the internet. ,"The Web site will help bridge the digital divide that keeps the poor from using the Internet as a resource.

SENTENCE 1:
The Web site","The Web site will help bridge the digital divide that keeps the poor from using the Internet as a resource.

LABEL: 1

SENTENCE",0.21,0.22,0.57,0.45
Observers thing lowering efficiencies and highering costs is great,"(Cohen 1999) Although many observers would view this as an extreme step it could reduce costs and allow increased efficiencies.

SENTENCE 1:
","(Cohen 1999) Although many observers would view this as an extreme step it could reduce costs and allow increased efficiencies.

SENTENCE 1:
",0.13,0.13,0.4,0.4
There is no other way to do it.,"that's only way to do it

LABEL: 1

SENTENCE 1:
that's only way to do it

LABEL","I'm not sure what you mean

LABEL: 1

SENTENCE 1:
I'm not sure what you mean

LABEL",0.3,0.0,0.6,0.54
The insurance companies want to reduce medical payments by following-up to ensure patient was sober at the time of incident and intoxication may lead to a claim denial on reimbursement for medical expenses. ,"Although claims data provide the most accurate information about health care use, ensuring adequate follow-up for purposes of obtaining information from patient self-report is important because many","The patient was admitted to the hospital for a total of 3 days.

LABEL: 2

SENTENCE 1:
The patient was admitted",0.1,0.18,0.27,0.3
It is not going to be able to last seven years.,"it can't last seven years but it can last five IBM says let's throw it away Leading Edge will say we'll buy it from you

LAB","it can't last seven years but it can last five IBM says let's throw it away Leading Edge will say we'll buy it from you

LAB",0.2,0.2,0.33,0.33
I often find myself catching only the last five minutes of that program.,"i always turn on the TV set and it seems like i catch that program in the last five minutes and

LABEL: 1

SENTENCE","i always turn on the TV set and it seems like i catch that program in the last five minutes and

LABEL: 1

SENTENCE",0.27,0.27,0.43,0.43
The famous old pontoon bridge was erected in 1920.,"The old bridge was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants, which served until the present bridge was opened in 1992.

","The old bridge was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants, which served until the present bridge was opened in 1992.

",0.39,0.39,0.41,0.41
The Nabatean trading town is off route between Gaza and Petra.,"The Nabatean trading town of Petra is located on the route from Gaza to Petra.

SENTENCE 3:
The Nab","The Nabatean trading town of Petra is located in the Wadi Rum desert.

LABEL: 3

SENTENCE 3:",0.53,0.36,0.43,0.3
I think it's an escape that can be enjoyed.,"i think yeah and it's a just a nice escape and you know it's something to laugh at and enjoy

LABEL: 1

SENT","i think yeah and it's a just a nice escape and you know it's something to laugh at and enjoy

LABEL: 1

SENT",0.29,0.29,0.4,0.4
An 808(2) is always applicable to public procedure.,"a 808(2) only applies if the agency finds with good cause that notice and public procedure thereon are impracticable, unnecessary, or contrary to the","a 808(2) only applies if the agency finds with good cause that notice and public procedure thereon are impracticable, unnecessary, or contrary to the",0.24,0.24,0.35,0.35
"The Moors were African tradesmen, sailors and educators.","After the recovery of Jerusalem in 1099, it took four hundred years of sieges and battles, treaties, betrayals, and yet more battles, before Christian","The Moors were defeated in 1099, but the Christian kings and warlords who succeeded in subduing them were not able to conquer the entire Iberian",0.12,0.24,0.1,0.21
There's no market on Wall and 8th streets.,"The Flower Market is a great place to find fresh flowers, but it's also a great place to find bargains.

LABEL: 3
","The Flower Market is a great place to find fresh flowers and plants.

SENTENCE 1:
The Flower Market is a great place to",0.06,0.12,0.19,0.35
She has chose to live a heightened life.,"She has exchanged a hollow life for a heightened life, and has tried to comprehend all its turns, get its possibilities.

LABEL: 1

","She has exchanged a hollow life for a heightened life, and has tried to comprehend all its turns, get its possibilities.

LABEL: 1

",0.32,0.32,0.46,0.46
She wanted to make up for my disappointment at the turn of events.,"I am most kind. 

LABEL: 2

SENTENCE 3:
I am most kind. 

LABEL: 3

","I am most kind.

LABEL: 2

SENTENCE 1:
I am most kind.

LABEL: 3

",0.0,0.0,0.42,0.37
He was staying at the inn.,"Said we was a-staying at the inn.

LABEL: 1

SENTENCE 1:
Said we was a-","Said we was a-staying at the inn.

LABEL: 1

SENTENCE 1:
Said we was a-",0.45,0.45,0.58,0.58
Select this option for Finkelstein's understanding of why this logic is expedient.,"Click here for Finkelstein's explanation of why this logic is expedient.

SENTENCE 1:
Click here for Finkelstein","Click here for Finkelstein's explanation of why this logic is expedient.

LABEL: 1

SENTENCE 1:
Click",0.58,0.6,0.58,0.49
The risks in the situation outweigh the rewards in my opinion.,"I feel, though, that I should like to point out to you once more the risks you are running, especially if you pursue the course you indicate.
","I feel, though, that I should like to point out to you once more the risks you are running, especially if you pursue the course you indicate.
",0.16,0.16,0.5,0.5
The information collection was approved by the OMB.,"OMB has approved the information collection contained on the Form ADV and has

LABEL: 1

SENTENCE 1:
OMB has","OMB has approved the information collection contained on the Form ADV and has

LABEL: 1

SENTENCE 1:
OMB has",0.37,0.37,0.35,0.35
I met a guy at a party that I went to. ,"I met a guy at a party over at San Barenakedino's.'

LABEL: 1

SENTENCE 1:
I met","I met a guy at a party over at San Barenakedino's.'

LABEL: 1

SENTENCE 1:
I met",0.55,0.55,0.29,0.29
There are several figurative representations of Buddha located there.,",500 years ago

SENTENCE 2:
The Bodhi Tree is said to have grown from a sapling of the first one that stood here"," Buddha planted in Bodh Gaya.

SENTENCE 2:
The Bodhi Tree is said to have grown from a sapling of the first",0.06,0.07,0.29,0.36
Azure is the name of a coffee.,"The dish is served with a cup of tea.

LABEL: 3

SENTENCE 3:
The tea is served with a cup of","The dish is served with a cup of tea.

LABEL: 3

SENTENCE 3:
The dish is served with a cup of",0.21,0.21,0.36,0.38
Gladstone's rock is easy to see from the Mad Torrent.  ,"Watch for Pagla Jhora, the Mad Torrent, just after Gladstone's Rock (shaped like the statesman's head).

LABEL:","Watch for the Mad Torrent, the state of the Mad Torrent, just after Gladstone's Rock (shaped like the statesman's head).

",0.27,0.24,0.41,0.43
Personal savings are increasing.,"The decline in personal saving is a result of the fact that the average amount of personal saving has declined.

LABEL: 2

SENTENCE","The number of people who have saved for retirement has declined.

LABEL: 3

SENTENCE 3:
The number of people who have",0.07,0.0,0.08,0.27
"Lakshmi is Vishnu's wife, and the goddess of good fortune.","Vishnu's wife Lakshmi is goddess of good fortune.

LABEL: 1

SENTENCE 1:
Vishnu's","Vishnu's wife Lakshmi is goddess of good fortune.

LABEL: 1

SENTENCE 1:
Vishnu's",0.54,0.54,0.53,0.53
what kind of music do you like?,"okay what types of music do you like to listen to

LABEL: 1

SENTENCE 1:
okay what types of music","I like to listen to music that is a mix of rock and pop

LABEL: 1

SENTENCE 1:
I like to listen",0.44,0.14,0.49,0.32
"Locals aren't the primary target of the many magic shops, toy stores, and sports shops.","Universal Citys Cityalk is a city that is a tourist attraction.

LABEL: 1

SENTENCE 3:
The Cityalk is","The Cityalk is a city of magic, and the Cityalk is a city of tourists.

SENTENCE 1:
The Cityalk is a",0.06,0.22,0.24,0.25
Are you from Canada?,"so are you Canadian

LABEL: 1

SENTENCE 1:
so are you Canadian

LABEL: 2

SENT","I am Canadian

LABEL: 1

SENTENCE 1:
I am Canadian

LABEL: 2

SENTENCE 2",0.21,0.0,0.52,0.61
I am fortunate to have had the opportunity to make a difference to my people.,"The policy failed, and I was fortunate to have had the opportunity to make that contribution to my people.

LABEL: 1

SENTENCE","I was fortunate to have had the opportunity to make that contribution to my people.

LABEL: 1

SENTENCE 1:
I was",0.65,0.67,0.46,0.44
LSC could lose 80% of their funding.,"The state's legal services for the poor will lose six of their 21 regional offices, the head of a poverty-law resource center said.

LABEL","The state's legal services for the poor will lose six of their 21 regional offices, the head of a poverty-law resource center said.

LABEL",0.18,0.18,0.24,0.24
The people did not worry about the amount of harm it could do. ,"But the arguments that it would do harm seem unpersuasive.

LABEL: 2

SENTENCE 3:
But the arguments that","But the arguments that it would do harm seem unpersuasive.

LABEL: 2

SENTENCE 1:
But the arguments that",0.19,0.19,0.22,0.22
"If you live in apartment, defiantly, right?","defiantly if you live in an apartment right

LABEL: 1

SENTENCE 1:
defiantly if you live in an","defiantly if you live in an apartment right

LABEL: 1

SENTENCE 1:
defiantly if you live in an",0.48,0.48,0.43,0.43
The rate of unemployment is about six percent,"uh unemployment runs approximately six percent

LABEL: 1

SENTENCE 1:
uh unemployment runs approximately six percent

LABEL: 2","uh unemployment runs approximately six percent

LABEL: 1

SENTENCE 1:
uh unemployment runs approximately six percent

LABEL: 2",0.23,0.23,0.68,0.68
There are many times when the agencies have gotten in trouble.,Agencies may perform the analyses required by sections 603 and 604 in conjunction with or as part of any other agenda or analysis required by other law if such,"The agency shall provide the results of the analysis to the Congress and the President within 30 days after the date of the analysis.

LABEL: 2
",0.1,0.05,0.25,0.18
The knife was poking into his back.,"He felt the off-hand dagger's weight in the small of his back.

LABEL: 2

SENTENCE 1:
He felt","He felt the off-hand dagger's weight in the small of his back.

LABEL: 2

SENTENCE 1:
He felt",0.22,0.22,0.3,0.3
The rain was a novelty to the men.,"Jon was surprised to see the rain.

LABEL: 1

SENTENCE 3:
Jon was surprised to see the rain.

","Jon had never seen rain before.

LABEL: 1

SENTENCE 1:
The men had never seen rain before, Jon realized.",0.38,0.22,0.6,0.56
Pacino is great in the movie.,"The 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction).

LABEL: 2

","The 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction).

LABEL: 2

",0.15,0.15,0.26,0.26
We do not have to worry about who should make the decision.,"And who should decide?

LABEL: 2

SENTENCE 3:
And who should decide?

LABEL: 2

","And who should decide?

LABEL: 3

SENTENCE 3:
And who should decide?

LABEL: 4

",0.15,0.15,0.69,0.58
"There was nothing that could be done to make her beautiful, not even darker eyes.","With dark eyes and eyelashes she would have been a beauty. 

LABEL: 2

SENTENCE 3:
With dark eyes and eyel","She would have been a beauty. 

LABEL: 2

SENTENCE 1:
She would have been a beauty. 

LABEL",0.06,0.0,0.37,0.38
He felt guilty for the rest of his life for the last words he spoke to her before her death.,"The next morning, when the stepmother was gone, the boy went to the house of his father, and there he found his father and mother sitting in the","The having come to his stepmother's ears, she taxed him with it on the afternoon before her death, and a quarrel ensued, part of which was over",0.17,0.25,0.11,0.32
Marilyn Manson and Alice Cooper are some of the nicest people around.,"Marilyn Manson is darker, more serious, and more vicious than Alice Cooper was.

LABEL: 3

SENTENCE 3:","Marilyn Manson is darker, more serious, and more vicious than Alice Cooper was.

LABEL: 3

SENTENCE 3:",0.34,0.34,0.27,0.27
Local services programs only turn a few dozen people away as a result of lacking resources.,"The federal government has been forced to turn away tens of thousands of people with critical legal problems.

LABEL: 3

SENTENCE 3:","The law is clear that a person who is not a U.S. citizen is not eligible for legal aid.

LABEL: 3

S",0.16,0.1,0.18,0.18
I have never been able to trade my car off every couple of years.,i think that's a good idea because i don't think we get the money that we put into them out of them in two years or three years and of,"
i don't think we get the money that we put into them out of them in two years or three years and of course i was never in a position",0.13,0.13,0.2,0.31
The chain wielder was smiling.,"The chain wielder smiled at her.

LABEL: 1

SENTENCE 1:
The chain wielder smiled at her.

","The chain wielder smiled at her.

LABEL: 1

SENTENCE 1:
The chain wielder smiled at her.

",0.29,0.29,0.68,0.68
Heathers was a wonderful dark comedy ,"As black as it is, Heathers has the same theme as the Ringwald/Cusack movies.

LABEL: 2

SENT","The Ringwald/Cusack movies are the same as Heathers.

LABEL: 2

SENTENCE 1:
The Ringwald",0.08,0.1,0.2,0.23
Bradley don't have spiritual beliefs.,"Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.

LABEL: 3

SENTENCE 3:
Perhaps tax reform","The new spiritualized side of Bradley is a bit of a stretch.

LABEL: 3

SENTENCE 3:
The new spiritualized",0.08,0.08,0.34,0.26
You haven't remarked on the situation at all.,"I'm not sure I understand what you mean.

LABEL: 2

SENTENCE 3:
I'm not sure I understand what you","I'm not sure what you mean.

LABEL: 3

SENTENCE 3:
I'm not sure what you mean.

",0.07,0.07,0.4,0.55
He had sobered up.,"He sobered.

LABEL: 1

SENTENCE 3:
He sobered.

LABEL: 2

SENT","Then he sobered.

LABEL: 1

SENTENCE 1:
Then he sobered.

LABEL: 2

",0.27,0.25,0.56,0.56
"In reality, he did not use the Taj Mahal's architect.","It's thought he used the same architect who worked on the Taj Mahal.

LABEL: 2

SENTENCE 3:
It's","He was a great architect.

LABEL: 2

SENTENCE 1:
He was a great architect.

LABEL: 1",0.32,0.15,0.37,0.39
"I was an outsider looking in, a foreigner peering through a window.",yeah i was in Peru Peru but um i there weren't as i recall or at least i wasn't aware of that many Americans there except for a very,"
i was in Peru Peru but um i there weren't as i recall or at least i wasn't aware of that many Americans there except for a very heavy",0.19,0.19,0.19,0.21
The site will be used to build a football stadium and a gas station.,"The city plans to build a community center for Lincoln Place and a future fire station on the site.

SENTENCE 1:
The city plans to","The city plans to build a community center for Lincoln Place and a future fire station on the site.

SENTENCE 1:
The city plans to",0.36,0.36,0.33,0.33
All that remains of  Leal Senado is old ruins.,"The Leal Senado is a fine example of colonial architecture.

LABEL: 3

SENTENCE 3:
The Leal Senado","The Leal Senado is a fine example of colonial architecture.

LABEL: 3

SENTENCE 3:
The Leal Senado",0.23,0.23,0.36,0.36
No one cared or remembered.,"It is nice to be reminded that people remember.

LABEL: 2

SENTENCE 3:
It is nice to be reminded that people","I am glad that I have a friend like you.

LABEL: 3

SENTENCE 3:
I am glad that I have a",0.0,0.0,0.36,0.3
There is no evidence that anyone except Ickes solicited donations from the federal building.,"Ickes apparently made calls to donors from his government office, but there is no evidence so far that anyone else solicited funds in a federal building.
","Ickes apparently made calls to donors from his government office, but there is no evidence so far that anyone else solicited funds in a federal building.
",0.45,0.45,0.65,0.65
"In March, Trump decided that he was not suited to run for President.","Trump, who said he would decide by March whether to run for president, would likely spend $100 million to $200 million of his own money on a campaign","Trump, who said he would decide by March whether to run for president, would likely spend $100 million to $200 million of his own money on a campaign",0.29,0.29,0.49,0.49
Working for a cigarette manufacturer is different from criminal appeals. ,"Philip Morris is a company that makes cigarettes.

LABEL: 1

SENTENCE 3:
Philip Morris is a company that makes cigarettes.","I'm not sure what you mean by ""working for Philip Morris isn't like defending an indigent murderer in a death penalty appeal.""

SENTENCE",0.13,0.17,0.48,0.28
It has never been suggested that the Holy Family ever spent any time here. ,"The Holy Family are said to have sheltered here on their return from Egypt.

LABEL: 3

SENTENCE 3:
The Holy","The Holy Family are said to have sheltered here on their return from Egypt.

LABEL: 3

SENTENCE 3:
The Holy",0.24,0.24,0.25,0.25
Base year data will give important economic information.,"Base year data will be actual receipt and outlay data for the last completed fiscal year

LABEL: 1

SENTENCE 3:
Base","Base year data will be actual receipt and outlay data for the last completed fiscal year

LABEL: 1

SENTENCE 1:
Base",0.28,0.28,0.31,0.34
The men had lived in the desert.,"Jon was surprised to see the rain.

LABEL: 2

SENTENCE 3:
Jon was surprised to see the rain.

","Jon had never seen rain before, but he was used to it.

LABEL: 2

SENTENCE 1:
The men had never",0.16,0.22,0.49,0.17
Michael Huffington has gone to great lengths in order to conceal his sexuality.,"The much-previewed profile of Michael Huffington reveals that he is--surprise, surprise--gay.

LABEL: 2

SENT","The much-previewed profile of Michael Huffington reveals that he is--surprise, surprise--gay.

LABEL: 2

SENT",0.13,0.13,0.19,0.19
