completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
It has been shown that the tolerance of human stereopsis against the cyclodisparity of the lines ( disparity of orientation ) for horizontal lines is greater than for vertical lines .,"The tolerance of human stereopsis to cyclodisparity of lines ( orientation disparity ) is greater for vertical lines than for horizontal lines.

LABEL",It has been shown that the tolerance of human stereopsis to cyclodisparity of lines ( orientation disparity ) is greater for vertical lines than for horizontal lines,0.57,0.72,0.6,0.79
"The lake is near the cities of Taylor , Texas and Granger , Williamson County in Texas .","The lake is located near the towns of Granger, Texas and Taylor, Texas in Williamson County.

LABEL: 1

SENTENCE 1","The lake is located near the towns of Granger, Texas and Taylor, Texas in Williamson County.

LABEL: 0

SENTENCE 1",0.57,0.57,0.5,0.52
"It was first released in North America on February 26 , 1991 and later in Japan in September 1991 .","It was released in Japan on September 30, 1991.

LABEL: 2

SENTENCE 1:
It was first released in North America","It was first released in North America on February 26, 1991 and later released in Japan in September 1991.

LABEL: 2

SENTENCE",0.37,0.9,0.42,0.62
"Joseph Patrick Grace ( born February 3 , 1949 in New York City ) is an entrepreneur currently based in Pittsfield , Massachusetts .","He is the founder of the Grace family of companies, which includes Grace Communications, Grace Industries, Grace Communications International, Grace Communications Foundation, Grace Communications Foundation, Grace","Joseph Patrick Grace ( born February 3, 1949 in New York City ) is an entrepreneur who currently lives in Pittsfield, Massachusetts, USA.

LABEL",0.04,0.88,0.3,0.67
"In May 1999 , the Patriarch Teoctist received the visit of Pope John Paul II in Romania .","In May 1999, Patriarch Teoctist visited Pope John Paul II in Romania.

LABEL: 1

SENTENCE 1:
In","In May 1999, Pope John Paul II received the visit of Patriarch Teoctist to Romania.

LABEL: 1

SENTENCE 1",0.67,0.46,0.41,0.53
"A fourth candidate , Nick Ternette , withdrew from the contest on 2 November 1979 and supported Muriel Smith .","Muriel Smith was elected to the position.

LABEL: 2

SENTENCE 1:
A fourth candidate, Nick Ternette,","Muriel Smith was the only candidate to win a seat in the 1979 election.

LABEL: 2

SENTENCE 1:
The first",0.3,0.16,0.29,0.06
"On Remembrance Day 1930 , Toowong Cemetery in the Brisbane CBD was officially opened and the services at ANZAC Square were transferred to ANZAC Square .","The Toowong Cemetery was the first cemetery in Brisbane.

LABEL: 2

SENTENCE 1:
On Memorial Day 1930, the","The Toowong Cemetery was officially opened in the Brisbane CBD and the services at ANZAC Square were transferred to ANZAC Square.

LABEL",0.24,0.74,0.19,0.56
"Andrei Pavel and Alexander Waske won in the finals 6 -- 4 , 6 -- 2 against Alexander Peya and Björn Phau .","Alexander Peya and Björn Phau won against Andrei Pavel and Alexander Waske in the Final 6 : 4, 6 : 2.
","Alexander Peya and Björn Phau won against Andrei Pavel and Alexander Waske in the Final 6 : 4, 6 : 2.
",0.55,0.55,0.78,0.78
These trees were immediately built to be harvested into ships .,"The ships were then transported to the shipyard.

LABEL: 1

SENTENCE 1:
These trees were harvested immediately in order to","These trees were harvested immediately in order to be built into ships.

LABEL: 1

SENTENCE 1:
These trees were harvested immediately",0.33,0.52,0.32,0.55
"It was renamed to the MNCC , in 1988 , when the association was registered under the Companies Act .","The Companies Act was amended in 1994 to include the Companies Act.

LABEL: 1

SENTENCE 1:
The Companies Act was amended","The Companies Act was amended in 1988, when the Association was renamed to the MNCC.

LABEL: 1

SENTENCE 1:
",0.32,0.44,0.24,0.41
"He studied abroad ( Padua , Rome , Madrid ) .","He studied ( Madrid, Rome, Padua ) abroad.

LABEL: 2

SENTENCE 1:
He studied ( Madrid, Rome","He studied ( Madrid, Rome, Padua ).

LABEL: 2

SENTENCE 1:
Abroad he studied ( Madrid,",0.4,0.42,0.5,0.42
The first effective air pump built for scientific purposes in England was manufactured by Robert Hooke for Robert Boyle in 1658 .,"The first effective air pump constructed in England for scientific purposes was made in 1658 by Robert Hooke for Robert Boyle.

LABEL: 2
","The first effective air pump constructed in England for scientific purposes was made in 1658 by Robert Hooke for Robert Boyle.

LABEL: 1
",0.68,0.68,0.7,0.73
"Arthur Wrottesley , 3rd Baron Wrottesley ( 17 June 1824 -- 28 December 1910 ) , was a British peer and Liberal politician .","He was the son of Arthur Wrottesley, 2nd Baron Wrottesley, and his wife, the former Mary Anne, daughter of Sir John","Arthur Wrottesley, 3rd Baron Wrottesley ( June 17, 1824 - December 28, 1910 ), was a liberal peer and British",0.26,0.74,0.3,0.62
"He married Lady Elizabeth Pope , daughter of Thomas Pope , 2nd Earl of Downe ( later third wife of Robert Bertie , 3rd Earl of Lindsey ) .","Robert Bertie was the son of Thomas Bertie, 1st Earl of Abingdon and Lady Elizabeth Pope.

LABEL: 1

S","Robert Bertie married Lady Elizabeth Pope, daughter of Thomas Pope, 2nd Earl of Downe ( later the third wife of Lee, 3rd Earl of Lindsey",0.24,0.85,0.22,0.64
"In July 2008 , the Kona Brewing Company opened its third restaurant location and first franchise at Honolulu International Airport .","The restaurant is located in the International Terminal.

LABEL: 1

SENTENCE 1:
In July 2008, Kona Brewing Company opened","In July 2008, Kona Brewing Company opened its first restaurant location and third franchise at Honolulu International Airport.

LABEL: 1

S",0.37,0.8,0.33,0.56
In the 1980 's IBM `` migrated '' Met English programs from Honeywell hardware to MetLife .,"In the 80s '' MetLife Met English programs from Honeywell hardware migrated to IBM.

LABEL: 1

SENTENCE 1:
","In the 80s, MetLife Met English programs from Honeywell hardware migrated to IBM.

LABEL: 1

SENTENCE 1:
",0.58,0.58,0.41,0.43
The show would be pronounced as Up Late NW ( revamped Up Late Northwest ) in September 2015 .,"The show would be pronounced in September 2015 as Up Late NW ( redesigned by Up Late Northwest ).

LABEL: 2

The following table","The show would be pronounced in September 2015 as Up Late NW ( redesigned by Up Late Northwest ).

LABEL: 1

SENTENCE",0.63,0.67,0.45,0.54
"Laudium is a relatively wealthy area ( which is unusual for a community ) , with very large mansions visible from the R55 street .","The area is also home to a number of large companies, including the South African Breweries, which has its headquarters in Laudium.

LABEL","Laudium is a relatively wealthy area ( which is unusual for a township ), with very large mansions visible from the R55 road.

LAB",0.23,0.88,0.07,0.76
"Jean Tardieu was born around 1711 in Paris , the son of Pierre Francois Tardieu .","Jean Tardieu was a French painter.

LABEL: 2

SENTENCE 1:
Jean Tardieu was born around 1711","He was a French painter, and a pupil of Jacques-Louis David.

LABEL: 2

SENTENCE 1:
Jean Tard",0.4,0.12,0.31,0.14
1 In Northern Ireland the legal situation for same-sex adoption is unclear .,"In Northern Ireland the legal situation for adoption by same-sex people is unclear.

LABEL: 2

SENTENCE 1:
In Northern","In Northern Ireland the legal situation for adoption by same-sex people is unclear.

LABEL: 1

SENTENCE 1:
In Northern",0.67,0.67,0.5,0.52
"He had two children with his wife Natalie : a daughter , Hallie Olivere , and a son , Hunter .","He had two children with his wife Hallie Olivere : one daughter, Natalie, and a son, Hunter.

LABEL: 1

S","He had two children with his wife Hallie Olivere : one daughter, Natalie, and a son, Hunter.

LABEL: 1

S",0.74,0.74,0.65,0.65
"It was credited to Lennon -- McCartney , but John Lennon often stated that he wrote it .","McCartney wrote it.

LABEL: 1

SENTENCE 1:
It was credited to Lennon -- John Lennon, but","It was credited to Lennon -- John Lennon, but McCartney often found that he wrote it.

LABEL: 1

SENT",0.47,0.73,0.43,0.57
`` The Househunter '' ( 1999 ) was described by the British author and critic Julie Myerson as '' gloriously original `` and '' outrageously honest `` .,`` The Househunter '' ( 1999 ) was described as `` gloriously original '' and `` unashamedly honest '' by British author and critic Julie My,`` The Househunter '' ( 1999 ) was described as `` gloriously original '' and `` unashamedly honest '' by British author and critic Julie My,0.59,0.59,0.74,0.74
The Ascunsu River is a tributary of the Suceava River in Romania .,"The River Suceava is a tributary of the River Prut in Romania.

LABEL: 2

SENTENCE 1:
The","The Ascunsu River is a tributary of the River Suceava in Romania.

LABEL: 2

SENTENCE 1:
",0.69,0.79,0.13,0.49
"Christo van Rensburg defeated Paul Chamberlin 6 -- 4 , 7 -- 6 , 6 -- 3","Paul Chamberlin defeated Christo van Rensburg 6 -- 4, 7 - 6, 6 - 3.

LABEL: 1

SENT","Paul Chamberlin defeated Christo van Rensburg 6 -- 4, 7 - 6, 6 - 3.

LABEL: 1

SENT",0.67,0.67,0.6,0.6
"The 1999 Oldham Metropolitan Borough Council election took place on 6 May 1999 to elect members of Oldham Council in Greater Manchester , England .","The election of the Oldham Metropolitan Borough Council in 1999 took place on 6 May 1999 to elect the members of the Oldham Council in Greater Manchester, England.","The election of the Oldham Metropolitan Borough Council in 1999 took place on 6 May 1999 to elect the members of the Oldham Council in Greater Manchester, England.",0.82,0.82,0.8,0.8
"By contrast , the Allemanists insisted on the autonomy of the trade unions and saw the extra-parliamentary party merely as the political representative of the socialist workers ' movement .","The Allemanists, however, were not prepared to accept the extra-parliamentary party as the sole representative of the socialist workers ’ movement.

",The Allemanists insisted on the autonomy of the trade unions and saw the extra-parliamentary party merely as the political representative of the socialist workers ’ movement,0.57,0.96,0.61,0.83
"Windows XP Mode runs Windows XP in a virtual machine , and displays applications within separate windows on the Windows 7 desktop .","Windows XP - Mode runs Windows XP on a virtual computer and displays applications in separate windows on the Windows 7 desktop.

LABEL: 2

S","Windows XP - Mode runs Windows XP on a virtual computer and displays applications in separate windows on the Windows 7 desktop.

LABEL: 1

S",0.8,0.8,0.61,0.6
His family emigrated from Indiana to Scotland when he was nine years old in 1842 .,"He was a member of the Indiana General Assembly from 1851 to 1853.

LABEL: 1

SENTENCE 1:
His family","His family migrated from Scotland in 1842 to Indiana when he was nine years old.

LABEL: 1

SENTENCE 1:
His",0.12,0.57,0.19,0.48
The leaves are needle-like and have primary stomatal bands only abaxial ( below the phloemetal vessels ) .,"The leaves have needle-abaxial and are like bands primary stomatal ( below the phloem vessels ) only.

LABEL: 1

","The leaves have needle-abaxial and are like bands primary stomatal ( below the phloem vessels ) only.

LABEL: 0

",0.53,0.53,0.51,0.52
"In analysis , Kronecker rejected the formulation of a differentiable , nowhere continuous function by his colleague , Karl Weierstrass .","Kronecker rejected the formulation by his colleague Karl Weierstrass of a differentiable, nowhere universal function.

LABEL: 2

The following","Kronecker rejected the formulation by his colleague Karl Weierstrass of a differentiable, nowhere universal function.

LABEL: 2

SENT",0.5,0.51,0.34,0.42
"That year , Whincup finished second in the championship behind Garth Tander .","Whincup won the championship this year.

LABEL: 1

SENTENCE 1:
Garth Tander finished second in the championship","Garth Tander finished second in the championship behind Whincup this year.

LABEL: 1

SENTENCE 1:
Garth",0.43,0.52,0.46,0.43
"On a scale of 0 ( very clean ) to 10 ( highly corrupt ) , the Zimbabwe 2.0 corruption perception index marked .","The index is based on a survey of experts and business people.

LABEL: 1

SENTENCE 1:
The index is based on","On a scale of 0 ( highly corrupt ) to 10 ( very clean ) marked the Zimbabwe 2.0 corruption perception index.

LABEL: 1
",0.25,0.7,0.21,0.69
The US 222 and PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on the US 422 .,"The US 222 and the PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on US 422.

LABEL","The US 222 and the PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on US 422.

LABEL",0.8,0.8,0.65,0.65
"This was a series of nested polar scales , so that measurements in azimuth and elevation could be made directly in angular coordinates , relative to the ecliptic .","The angular scales were calibrated by observations of the stars.

LABEL: 1

SENTENCE 1:
The angular scales were calibrated by observations","The angular scales were constructed from a series of nested angular scales, so that measurements in azimuth and elevation could be performed directly in polar coordinates relative to the eclipt",0.09,0.71,0.34,0.67
"In 1955 , Alfred Matthew Hubbard introduced Aldous Huxley into the drug , and Timothy Leary began it in 1962 .","Leary was a student of Huxley's at Harvard University and was a member of the Harvard Psilocybin Project.

LABEL: 1","Aldous Huxley introduced Alfred Matthew Hubbard to the drug in 1955 and Timothy Leary began taking it in 1962.

LABEL: 1

",0.1,0.62,0.13,0.56
"The album was produced by former Elliott Smith partner Tony Lash , mixed by Dave Eringa and reached 33 in the UK albums chart .","The album was produced by former Elliott Smith associate Dave Eringa, mixed by Tony Lash and reached 33 in the UK Albums Chart.

LAB","The album was produced by former Elliott Smith associate Dave Eringa, mixed by Tony Lash and reached 33 in the UK Albums Chart.

LAB",0.77,0.77,0.75,0.75
"Oblast is a Slavic term that exists in the Russian language , Russian was official in all the republics .","Oblast is a Russian term that exists in the Slavic language and was official in all the republics.

LABEL: 1

SENT","Oblast is a Russian term that exists in the Slavic language and was official in all the republics.

LABEL: 0

SENT",0.77,0.77,0.53,0.59
Thomsen - disease with recessive mutations and Becker disease with dominant mutations is associated with the CLCN1 .,"In the CLCN1 the Thomsen - disease with dominant mutations and the Becker disease is associated with recessive mutations.

LABEL: 1","In the CLCN1 the Thomsen - disease with dominant mutations and the Becker disease is associated with recessive mutations.

LABEL: 1",0.56,0.56,0.53,0.53
"Therefore , the Electronic library of the Academy as an integral part of the educational process and scientific activity is a recognized global channel into the virtual information environment .","The Academy's electronic library, as an integral part of the educational process and scientific activity, is therefore a recognized global channel in the virtual information environment.
","The Academy's electronic library, as an integral part of the educational process and scientific activity, is therefore a recognized global channel in the virtual information environment.
",0.84,0.84,0.76,0.76
The basic PDS-1 did not include the optional hardware cards for long vectors .,"The base - PDS-1 did not include the optional hardware cards for long vectors.

LABEL: 2

SENTENCE 1:
","The base - PDS-1 did not include the optional hardware cards for long vectors.

LABEL: 2

SENTENCE 1:
",0.81,0.81,0.56,0.56
"There are benches , a small parking lot ( mainly for the handicapped ) and 3 French gardens .","There are benches, a French parking lot ( mainly for handicapped people ) and 3 small gardens.

LABEL: 1

SENTENCE","There are benches, a French parking lot ( mainly for handicapped people ) and 3 small gardens.

LABEL: 0

SENTENCE",0.73,0.73,0.53,0.54
She had a son named Harrison and a daughter named Mariah .,"Hannah had a son named Harrison and a daughter named Mariah.

LABEL: 2

SENTENCE 1:
Hannah had a","Hannah had a son named Harrison and a daughter named Mariah.

LABEL: 2

SENTENCE 1:
Hannah had a",0.69,0.69,0.42,0.42
North Tayside and North Perthshire replaced part of the constituency of Perth and part of the constituency of Perth .,"Perth and North Perthshire replaced part of the North Tayside constituency and part of the Perth constituency.

LABEL: 1

SENT","Perth and North Perthshire replaced part of the North Tayside constituency and part of the Perth constituency.

LABEL: 1

SENT",0.67,0.67,0.39,0.39
"She taught at George Mason University , Goucher College , the University of Maryland and Johns Hopkins University .","She is a professor of English at the University of Maryland.

LABEL: 1

SENTENCE 1:
She taught at the Johns Hopkins","She taught at the Johns Hopkins University, Goucher College, the University of Maryland and George Mason University.

LABEL: 1

SENT",0.43,0.67,0.36,0.49
"After the Belgian Revolution of 1830 , the South Netherlands ( including South and Central Brabant ) became independent Luxembourg and later Belgium as well .","The Southern Netherlands ( including South and Central Brabant ) became independent as Luxembourg and later also Belgium.

LABEL: 2

The following","After the Belgian Revolution of 1830, the Southern Netherlands ( including South and Central Brabant ) became independent as Luxembourg and later also Belgium.

LAB",0.62,0.84,0.37,0.7
Currency : Leu ( Romanian Lei ) ( since 1867 ) Symbol : L `` See also plural leu '' .,"Leu ( singular Leu ) ( since 1867 ) symbol : L `` See also Leu Romanian.

LABEL: 1

SENTENCE","Leu ( Plural Lei ) ( since 1867 ) symbol : L `` See also Leu Romanian.

LABEL: 1

SENT",0.62,0.69,0.4,0.5
"Lielbērze is a village in Latvia and Dobele Municipality in the historical region of Zemgale , and the Zemgale Planning Region in Auri Parish .","Lielbērze is a village in Latvia and the Dobele municipality in the historic region of Zemgale, and the Zem","Lielbērze is a village in Latvia and the Dobele municipality in the historic region of Zemgale, and the Zem",0.77,0.77,0.62,0.62
"The series was published by Rowohlt publishing house , a novel by Patrick Niessen .","The series published the Rowohlt publishing house was a novel by Patrick Niessen.

LABEL: 1

SENTENCE 1:
The","The series published the Rowohlt publishing house was a novel by Patrick Niessen.

LABEL: 1

SENTENCE 1:
The",0.71,0.71,0.38,0.38
"The Leagues are geographically divided into 20 chapters ( 18 in California , 2 in Nevada ) .","Each chapter is divided into districts ( 12 in Nevada, 2 in California ).

LABEL: 1

SENTENCE 1:
Each district","Leagues are geographically divided into 20 chapters ( 18 in Nevada, 2 in California ).

LABEL: 1

SENTENCE 1:",0.31,0.71,0.27,0.53
"24.1 % were German , 15.2 % Irish , 11.7 % English , 8.2 % Italian and 6.8 % of American origin according to the 2000 census .","The largest ethnic group in the United States is the White ethnic group, which makes up about 62.1 % of the total population.

LABEL:","24.1 % were of German, 15.2 % Irish, 11.7 % English, 8.2 % Italian and 6.8 % American ancestry",0.12,0.79,0.12,0.73
"Oenopota laticostulata is a species of marine sea snail , a small gastropod mollusk in the family Mangeliidae .","It is a marine gastropod mollusk in the family Mangeliidae.

LABEL: 2

SENTENCE 1:
Oen","Oenopota laticostulata is a species of navy - sea snail, a small gastropod mollusk in the Mangeliidae family",0.56,0.88,0.28,0.77
Julian Wehr ( 1898 - 1970 ) was known as the `` Animated Master of American Books '' .,"He was a pioneer in the field of animation and was the first to use the technique of rotoscoping.

LABEL: 1

SENT","Julian Wehr ( 1898 -- 1970 ) was known as the `` American Master of Animated Books ''.

LABEL: 1

SENT",0.17,0.76,0.08,0.56
"A large tree , it is identified by the stocking of the rough bark , up to about half the trunk , above this is white smooth bark .","The bark is smooth and white, and the leaves are large, up to about 20 cm long, and are arranged in opposite pairs.

LABEL:","A large tree, it is identified by the stocking of white smooth bark, up to about half the trunk, above this is rough bark.

LAB",0.2,0.84,0.32,0.72
"On 14 December 2009 , Cedarville became a part of the city of Elkhorn .","On 14 December 2009, Cedarville became part of Elkhorn City.

LABEL: 1

SENTENCE 1:
On 14","On 14 December 2009, Elkhorn City became part of Cedarville, Kentucky.

LABEL: 1

SENTENCE 1:
",0.62,0.5,0.39,0.38
"Thomas Charles Farrer was born in London , the younger brother of artist Farrer .","He was educated at the Royal Academy Schools and the Slade School of Art.

LABEL: 2

SENTENCE 1:
He was","He was educated at the Royal Academy Schools, where he studied under Sir Lawrence Alma-Tadema.

LABEL: 2

SENT",0.18,0.12,0.05,0.06
The 2011 event was once again held in the Glasgow Science Centre and was again hosted by Laura Whitmore .,"The event was held in the Glasgow Science Centre and was organized by Laura Whitmore.

LABEL: 2

SENTENCE 1:
The","The event was held in the Glasgow Science Centre and was organized by Laura Whitmore.

LABEL: 2

SENTENCE 1:
The",0.72,0.72,0.29,0.29
"It was written by Static Major and Timothy Mosley , and produced by Timbaland .","It is a hip hop album.

LABEL: 2

SENTENCE 1:
It is a hip hop album.

LABEL","It is written by Static Major and Timothy Mosley, and produced by Timbaland.

LABEL: 1

SENTENCE 1:
",0.07,0.8,0.4,0.58
It has been shown that the tolerance of human stereopsis to cyclodisparity of lines ( orientation disparity ) is greater for horizontal lines than for vertical lines .,"The tolerance of human stereopsis over the cyclodisparity of lines ( orientational disparity ) for horizontal lines is greater than for vertical lines.

","The tolerance of human stereopsis over the cyclodisparity of lines ( orientational disparity ) for horizontal lines is greater than for vertical lines.

",0.7,0.7,0.74,0.74
This tells us that the DeRham - Cohomology Groups - Formula 4 are all isomorphic .,"This tells us that the de-Rham cohomology groups formula _ 4 are all isomorphic.

LABEL: 2

SENTENCE 1:
","This tells us that the de-Rham cohomology groups formula _ 4 are all isomorphic.

LABEL: 2

SENTENCE 1:
",0.77,0.77,0.6,0.6
It is estimated that Japan has the potential for 144 GW of onshore wind and 608 GW for offshore wind capacity .,"The potential for onshore wind is estimated to be 144 GW, while the potential for offshore wind is estimated to be 608 GW.

LABEL: 2","The Japanese government has set a target of 40 GW of offshore wind capacity by 2030.

LABEL: 2

SENTENCE 1:
It",0.39,0.29,0.51,0.12
There are two types of buses which are limited and local express .,"The local buses are cheaper than the limited buses.

LABEL: 2

SENTENCE 1:
There are two types of buses which are","There are two types of buses which are limited and local haste.

LABEL: 2

SENTENCE 1:
There are two types of",0.48,0.67,0.39,0.48
"The order , founded in Nashville , Tennessee , has its headquarters in Northlake , Illinois today .","The order is a fraternal organization with a membership of over 1.5 million men and women.

LABEL: 1

SENTENCE 1","The order has its headquarters in Nashville, Tennessee.

LABEL: 1

SENTENCE 1:
The order has its headquarters in Nashville,",0.12,0.56,0.09,0.4
"In January 2011 , the Deputy Secretary General of FIBA Asia , Manuel V. Pangilinan , inspected the venue together with SBP - President Hagop Khajirian .","The venue was ready for the FIBA Asia Championship.

LABEL: 1

SENTENCE 1:
In January 2011, the Deputy","The venue was officially opened by the President of the Philippines, Benigno S. Aquino III.

LABEL: 1

SENTENCE",0.25,0.15,0.16,0.04
"After Hasan Buzurg had fled , Muhammad Khan was captured by the Chupanids and executed .","Hasan Buzurg was captured by the Chupanids and executed.

LABEL: 1

SENTENCE 1:
After Muhammad","After Muhammad Khan fled, Hasan Buzurg was captured by the Chupanids and executed.

LABEL: 1

SENTENCE",0.62,0.67,0.38,0.63
"Antoinette Lees was born in England , daughter of Chas and Lina Lees , whose father was an immigrant from Butte , Montana .","She was the first woman to be elected to the House of Commons in the United Kingdom.

LABEL: 2

SENTENCE 1:
","Leeds was born Antoinette Lees in England, the daughter of Chas and Lina Lees. Her father was an immigrant from Butte,",0.1,0.78,-0.01,0.59
"Joseph Patrick Grace ( born February 3 , 1949 in Pittsfield , Massachusetts ) is an entrepreneur currently based in New York City .","He is the founder of the Grace family of companies, which includes Grace Communications, Grace Industries, Grace Communications International, Grace Communications Foundation, Grace Communications Foundation, Grace","Joseph Patrick Grace ( born February 3, 1949 in New York City ) is an entrepreneur who currently lives in Pittsfield, Massachusetts, USA.

LABEL",0.04,0.63,0.29,0.65
"My husband and I sold our house in Nashville , put the dog in the car , and headed to Los Angeles .","We bought a house in Nashville, put the dog in the car and went to Los Angeles.

LABEL: 1

SENTENCE 1:","My husband and I sold our house in Los Angeles, put the dog in the car and went to Nashville.

LABEL: 1

SENT",0.63,0.74,0.44,0.58
"As a freshman senator , Bayh was assigned to the Judiciary Committee and the Public Works Committee .","Bayh was assigned to the Public Works Committee and the Judiciary Committee as a newcomer.

LABEL: 2

SENTENCE 1:
","Bayh was assigned to the Public Works Committee and the Judiciary Committee as a newcomer.

LABEL: 2

SENTENCE 1:
",0.51,0.51,0.4,0.4
"Anne Alexander , 1940 , and Charles Henry Dickey , was parents of architect Charles William Dickey in 1902 .","Charles William Dickey, 1902, and Anne Alexander, 1940 were parents of architect Charles Henry Dickey.

LABEL: 2

S","Charles William Dickey, architect, was born in 1902.

LABEL: 2

SENTENCE 1:
Anne Alexander, 1940,",0.47,0.32,0.5,0.31
"Having played for Millwall , Clapton Orient and Chelmsford City in England , Walsingham moved to Italy to play with Genoa and Bologna .","He then played for the New York Cosmos, where he was the first player to score a hat-trick in the North American Soccer League.

","After playing for Millwall, Clapton Orient and Chelmsford City in Italy, Walsingham moved to England to play there with Genoa and Bolog",0.13,0.74,0.1,0.76
Lielbērze is a village in the municipality of Auri and Dobele village in the historical region of Zemgale and the planning region Zemgale in Latvia .,"Lielbērze is a village in Latvia and Dobele Municipality in the historical region of Zemgale, and the Zem","Lielbērze is a village in Latvia and Dobele Municipality in the historical region of Zemgale, and the Zem",0.71,0.71,0.64,0.64
"Bassist Joe Principe and guitarist Dan Wleklinski were still interested in making music , and decided to start a new band .","The band was named the ""J. Geils Band"" after the first initials of the band members.

LABEL: 2

SENT","The band was named after the song "" The Paw "" by the band The Clash.

LABEL: 2

SENTENCE 1:",0.05,0.05,0.06,-0.0
"Flossach is a long river in Bavaria , Germany , a right-wing tributary of the Mindel and an indirect tributary of the Danube right .","Flossach is a right river in Bavaria, Germany. It is a long tributary of the Mindel and an indirect right tributary of the Dan","Flossach is a right river in Bavaria, Germany. It is a long tributary of the Mindel and an indirect right tributary of the Dan",0.77,0.77,0.64,0.64
"In New Zealand , it can be difficult to find Lolly Cakes , even in areas where many Australian migrants live .","Lolly cakes are a popular New Zealand treat.

LABEL: 1

SENTENCE 1:
Lolly cakes can be difficult to find","Lolly cakes can be difficult to find in Australia, even in areas where many New Zealand migrants live.

LABEL: 1

SENTENCE",0.37,0.6,0.42,0.49
The Marañón River ( formerly known as Sumatara ) is a large tributary of the Pastaza River in the northwestern Amazon - South American basin .,"The Pastaza River is a tributary of the Marañón River.

LABEL: 1

SENTENCE 1:
The Pastaza","The Pastaza River is a large tributary of the Marañón River in the northwestern Amazon - South American basin.

LABEL: 1
",0.45,0.73,0.28,0.57
"Table Head is a neighborhood located in the Canadian province of Nova Scotia , in Glace Bay in the Cape Breton Regional Municipality on Cape Breton Island .","Table Head is a Neighborhood in the Canadian province of Nova Scotia, located in Glace Bay in the Cape Breton Regional Municipality on Cape Breton Island","Table Head is a Neighborhood in the Canadian province of Nova Scotia, located in Glace Bay in the Cape Breton Regional Municipality on Cape Breton Island",0.96,0.96,0.83,0.83
The cover photo for the `` Remember to Forget '' single appears to have been taken during the filming of the `` Happy ? '' video .,"The cover photo for the single `` Remember to Forget '' seems to have been recorded during the filming of the video `` Happy? ``.

LABEL","The cover photo for the single `` Remember to Forget '' seems to have been recorded during the filming of the video `` Happy? ``.

LABEL",0.79,0.79,0.65,0.65
"The Inniskillings moved from India to Iraq in 1922 and returned in 1925 to Shorncliffe , England .","The Inniskillings moved from India to Iraq in 1922, returning to Shorncliffe, England in 1925.

LABEL: 2

S","The Inniskillings moved from India to Iraq in 1922, returning to Shorncliffe, England in 1925.

LABEL: 2

S",0.71,0.71,0.66,0.66
List of successful U-boats contains lists of the most successful German U-boats in the two World Wars based on total tonnage .,"List of successful U boats contains lists of the most successful German U-boats in the two world wars based on total tonnage.

LABEL:","List of successful U boats contains lists of the most successful German U-boats in the two world wars based on total tonnage.

LABEL:",0.98,0.98,0.69,0.69
"In 1930 , Eric Hosmer married Barbara Garth Jones and had his daughters Patricia Mary ( b1932 ) and Janet ( b1936 ) .","In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:","In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:",0.78,0.78,0.66,0.66
Dassault Systèmes was bought in 2014 by Quintiq .,"Dassault Systèmes is a French multinational software corporation.

LABEL: 1

SENTENCE 1:
Quintiq","Quintiq was bought by Dassault Systèmes in 2014.

LABEL: 1

SENTENCE 1:
The company",0.35,0.42,0.3,0.31
"First , he recruited singer Nusrat Hussain from the Jupiters and then the former Vital Signs lead guitarist , Ali Azmat , on keyboards .","He also recruited the former lead guitarist of Vital Signs, Ali Azmat, on keyboards.

LABEL: 2

SENTENCE 1","He then recruited the singer Nusrat Hussain of the Jupiters and then the former lead guitarist of Vital Signs, Ali Azmat,",0.51,0.71,0.43,0.66
Peter Witt defeated his opponent David in the mayoral election of Cleveland in 1915 .,"David was the son of John and Mary.

LABEL: 2

SENTENCE 1:
Peter Witt defeated his opponent David in the 1915","Peter Witt defeated his opponent David in the 1915 Cleveland mayoral election.

LABEL: 2

SENTENCE 1:
Peter Witt defeated his",0.51,0.59,0.3,0.48
"Autonomous County of Rongshui Miao ( ; Standard Zhuang : ) is under the administration of Liuzhou , Guangxi Zhuang Autonomous Region , China .","Liuzhou, autonomous region of Guangxi Zhuang ( Standard Zhuang ) is under the administration of the Rongshui Miao Autonomous County of","Liuzhou, autonomous region of Guangxi Zhuang ( Standard Zhuang ) is under the administration of the Rongshui Miao Autonomous County of",0.54,0.54,0.5,0.5
"To get there , take the Marine Drive from the Lions Gate Bridge to the west , past the Horseshoe Bay , Lighthouse Park and continue on to the 7100 Marine Drive block .","The park is a great place to picnic and enjoy the view of the ocean.

LABEL: 2

SENTENCE 1:
To get","To get there, take Marine Drive west from the Lions Gate Bridge past Horseshoe Bay to Lighthouse Park and then continue on to 7100 Block Marine Drive",0.2,0.81,0.11,0.74
