completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The sun was gone.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 1","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

SENTENCE 1",0.3,0.3,0.27,0.35
"She was careful not to disturb her, undressing and climbing back into Tatyana's berth.","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
",0.68,0.68,0.73,0.73
Jim signaled the barman and gestured toward Jim's empty glass.,"Jim signaled the barman and gestured toward his empty glass.

LABEL: 2

SENTENCE 1:
Jim signaled the barman","Jim signaled the barman and gestured toward his empty glass.

LABEL: 2

SENTENCE 1:
Jim signaled the barman",0.62,0.62,0.66,0.66
The fish was tasty.,"The fish ate the worm. It was tasty.

LABEL: 1

SENTENCE 1:
The fish ate the worm. It was","The fish ate the worm. It was tasty.

LABEL: 1

SENTENCE 1:
The fish ate the worm. It was",0.35,0.35,0.52,0.52
The witness was reluctant to repeat it.,"The lawyer asked the witness a question, but he was reluctant to repeat it.

LABEL: 1

SENTENCE 3:
The lawyer","The lawyer asked the witness a question, but he was reluctant to repeat it.

LABEL: 1

SENTENCE 1:
The lawyer",0.52,0.52,0.37,0.37
The cat was too impatient.,"The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.

LABEL: 2

SENTENCE 3:","The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.

SENTENCE 1:
The cat was lying by",0.38,0.34,0.36,0.42
Pete is very successful.,"Pete envies Martin because he is very successful.

LABEL: 2

SENTENCE 3:
Pete envies Martin because he","Pete envies Martin although he is very successful.

LABEL: 2

SENTENCE 1:
Pete envies Martin although he",0.38,0.38,0.46,0.52
Now I have to get The roof removed.,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it removed.

LABEL: 1","In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it removed.

LABEL: 1",0.38,0.38,0.47,0.47
George was particularly eager to see it.,"George gave the tickets to Eric, but he didn't give them to Eric, even though he was particularly eager to see the play.

LABEL:","George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.

LABEL: 2
",0.38,0.45,0.4,0.45
The oak tree is to the right of a house.,"The painting in Mark's living room shows a tree. It is to the right of a house.

LABEL: 2

SENTENCE 3","The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 2

SENTENCE",0.56,0.62,0.35,0.41
The minnow had better get away to safety fast!,"Look! There is a minnow swimming right below that duck! It had better get away to safety fast!

LABEL: 2

SENT","Look! There is a minnow swimming right below that duck! It had better get away to safety fast!

LABEL: 2

SENT",0.53,0.53,0.44,0.44
The oak tree is to the right of the bookcase.,"The painting in Mark's living room shows a red tree. It is to the left of the bookcase.

LABEL: 1

SENT","The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.

LABEL: 1

SENT",0.5,0.62,0.33,0.44
The pin had a hole.,"I stuck a pin through a carrot. When I pulled the pin out, it had a hole.

LABEL: 1

SENTENCE 1","I stuck a pin through a carrot. When I pulled the pin out, it had a hole.

LABEL: 1

SENTENCE 1",0.38,0.38,0.37,0.37
Susan is indiscreet.,"Ann is a good person.

LABEL: 1

SENTENCE 3:
Ann is a good person.

LABEL: 2","Ann is a very good person.

LABEL: 1

SENTENCE 1:
Ann is a very good person.

LABEL",0.11,0.1,0.51,0.48
Carol believed that Rebecca suspected that Rebecca had stolen the watch.,"Carol believed that Rebecca suspected that she had stolen the watch.

LABEL: 1

SENTENCE 3:
Carol believed that Rebecca suspected that","Carol believed that Rebecca suspected that she had stolen the watch.

LABEL: 1

SENTENCE 1:
Carol believed that Rebecca suspected that",0.62,0.62,0.53,0.57
Billy cried because Toby wouldn't share Billy's toy.,"Toby cried because Billy cried.

LABEL: 1

SENTENCE 3:
Toby cried because Billy cried.

LABEL","Toby cried because Billy cried.

LABEL: 1

SENTENCE 1:
Billy cried because Toby cried.

LAB",0.32,0.32,0.42,0.37
"He had to be the life and soul of a dinner party, with the book there all the time.","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-",0.13,0.13,0.28,0.28
Bob would be gone by this time.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.
","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.
",0.4,0.4,0.59,0.59
"Beside the floor there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.",0.68,0.68,0.76,0.76
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Goodman faced in his childhood.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 1","Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 1",0.91,0.91,0.78,0.78
The woman held the girl against the woman's will.,"The woman held the girl against her will.

LABEL: 1

SENTENCE 3:
The woman held the girl against her will.","The woman held the girl against her will.

LABEL: 1

SENTENCE 1:
The woman held the girl against her will.",0.6,0.6,0.64,0.65
Susan was out.,"Jane knocked on Susan's door, but there was no answer. She was out.

LABEL: 2

SENTENCE 1:
Jane","Jane knocked on Susan's door, but there was no answer. She was out.

LABEL: 2

SENTENCE 1:
Jane",0.27,0.27,0.32,0.32
The man was very annoying.,"John was doing research in the library when he heard a man humming and whistling. He was very annoying.

LABEL: 2

S","John was doing research in the library when he heard a man humming and whistling. He was very annoying.

LABEL: 2

S",0.37,0.37,0.35,0.35
He heard Mark calling for the captain.,"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that","
Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night,",0.38,0.39,0.41,0.47
Bob is very grateful.,"Charlie is very grateful for Bob's generosity.

LABEL: 1

SENTENCE 3:
Charlie is very grateful for Bob's generosity.","Charlie paid for Bob's college education. He is very grateful.

LABEL: 1

SENTENCE 1:
Bob paid for Charlie's",0.33,0.33,0.72,0.4
The concert continued until 10.,"The rain stopped, but the concert continued.

LABEL: 2

SENTENCE 3:
The rain stopped, but the concert continued.","The rain stopped, and the concert continued.

LABEL: 2

SENTENCE 1:
The rain stopped, and the concert continued.",0.26,0.26,0.56,0.58
There were simply not enough chairs.,"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.

LABEL:","We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.

LABEL:",0.32,0.32,0.29,0.29
Blaze was afraid the stable boys at the Burlington Stables struck at him and bullied him.,"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he","Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he",0.76,0.76,0.45,0.45
Anne is a very charming woman.,"Anne gave birth to a daughter last month. She is a very charming woman.

LABEL: 2

SENTENCE 1:
Anne gave","Anne gave birth to a daughter last month. She is a very charming woman.

LABEL: 2

SENTENCE 1:
Anne gave",0.46,0.46,0.26,0.26
It was daylight when he woke with Warren's hand upon Warren's shoulder.,"So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.

SENTENCE 1:
So Mark slept. It was","So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.

SENTENCE 1:
So Mark slept. It was",0.65,0.65,0.59,0.59
Mark heard him calling for the captain,"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that","
Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night,",0.44,0.45,0.41,0.46
"Stretching the woman's back, the woman smiled at the girl.","The girl was happy to see the woman.

LABEL: 2

SENTENCE 3:
The woman was happy to see the girl.","The girl was a little bit scared.

LABEL: 2

SENTENCE 1:
The woman was a little bit scared.

",0.39,0.21,0.48,0.43
Bill was hungry.,"Bill passed the half-empty plate to John because he was hungry.

LABEL: 1

SENTENCE 1:
Bill passed the half","Bill passed the half-empty plate to John because he was hungry.

LABEL: 1

SENTENCE 1:
Bill passed the half",0.26,0.26,0.31,0.31
Terpsichore was too hard to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",0.38,0.38,0.56,0.56
Beth stopped and apologized.,"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.

LABEL: 1

SENTENCE","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.

LABEL: 1

SENTENCE",0.33,0.33,0.33,0.33
The settlers must make rules to regulate them.,"The politicians in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 1

SENTENCE 3:
","The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 1

SENTENCE 1",0.55,0.52,0.39,0.36
The trophy is too large.,"The trophy doesn't fit into the brown suitcase because it is too large.

LABEL: 2

SENTENCE 1:
The trophy doesn","The trophy doesn't fit into the brown suitcase because it is too large.

LABEL: 2

SENTENCE 1:
The trophy doesn",0.38,0.38,0.28,0.28
"She had left poor little Dora to do the best Dora could, alone.","Dora's plaid dress was buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little D","Dora's plaid dress was buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little D",0.27,0.27,0.28,0.28
Alice's daughter was behaving so strangely.,"Alice was so worried about her daughter's behaviour that she was unable to enjoy the party.

LABEL: 2

SENTENCE 3:","Alice tried frantically to stop her daughter from barking at the party, leaving us to wonder why she was behaving so strangely.

SENTENCE",0.21,0.4,0.35,0.35
The police were coming from so far away.,"The firemen arrived before the police because they were coming from so far away.

LABEL: 2

SENTENCE 1:
The fire","The firemen arrived before the police because they were coming from so far away.

LABEL: 2

SENTENCE 1:
The fire",0.57,0.57,0.35,0.35
Bill is very compassionate.,"Bill is a very cruel person. He is very selfish.

LABEL: 1

SENTENCE 3:
Bill is a very selfish person","Bill was very angry when he saw Dan. He was very angry.

LABEL: 1

SENTENCE 1:
Bill was very angry",0.25,0.17,0.53,0.42
You thought hamburgers were onions?,"What about the time you cut up tulip bulbs in the hamburgers because you thought they were onions?

LABEL: 1

","I don't know. I just thought they were onions.

LABEL: 1

SENTENCE 1:
I don't know. I",0.32,0.25,0.29,0.38
Ralph wouldn't have to drive alone.,"Ralph gave Tom a lift to school so he wouldn't have to drive alone.

LABEL: 1

SENTENCE 3:
R","Tom gave Ralph a lift to school so he wouldn't have to drive alone.

SENTENCE 1:
Tom gave Ralph a lift to school so",0.52,0.44,0.4,0.71
Dora asked what the corn was.,"Dora and her friends were playing in the park when they heard a sound like firecrackers.

LABEL: 1

SENTENCE","The sound of the firecrackers was so loud that Dora and her brother, who were in the back seat, could not sleep.

LAB",0.16,0.14,0.17,0.16
Tom reached the bottom of the stairs.,"Ray threw his schoolbag down to Tom after he reached the bottom of the stairs.

LABEL: 1

SENTENCE 3:
Ray","Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.

LABEL: 1

SENTENCE 1:
Tom",0.52,0.52,0.32,0.34
Anne is a very charming baby.,"Anne gave birth to a daughter last month. She is a very charming baby.

LABEL: 1

SENTENCE 1:
Anne gave","Anne gave birth to a daughter last month. She is a very charming baby.

LABEL: 1

SENTENCE 1:
Anne gave",0.46,0.46,0.29,0.29
Alice had to hunt for a button.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.17,0.17,0.41,0.41
Fred got back.,"Fred went out to buy groceries.

LABEL: 1

SENTENCE 3:
Fred went out to buy groceries.

","Fred watched TV while George went out to buy groceries. After an hour he got back.

LABEL: 1

SENTENCE 1:",0.11,0.26,0.59,0.29
The woman held the girl against the girl's chest.,"The woman held the girl against her chest.

LABEL: 1

SENTENCE 3:
The woman held the girl against her chest.","The woman held the girl against her chest.

LABEL: 1

SENTENCE 1:
The woman held the girl against her chest.",0.6,0.6,0.68,0.69
The ankles should be unnecessary.,"Sam's ankle is broken. He's walking with crutches. A month or so from now they should be unnecessary.

LABEL: 1
","Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be unnecessary.

LABEL: 1",0.22,0.28,0.32,0.33
He will be moving into The old house on Thursday.,"Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.

LABEL: 1

","Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.

LABEL: 1

",0.41,0.41,0.4,0.4
Pam's parents were embarrassed about it.,"Pam's parents were embarrassed about it.

LABEL: 1

SENTENCE 3:
Pam's parents were embarrassed about it.","Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

LABEL: 1

S",0.56,0.48,0.83,0.38
Adam was eager to speak it fluently.,"Adam took French classes from Sam, because he was eager to speak it fluently.

LABEL: 1

SENTENCE 3:
Adam","Sam took French classes from Adam, because he was eager to speak it fluently.

LABEL: 1

SENTENCE 1:
Sam",0.54,0.54,0.43,0.42
John left.,"Bill ordered John to leave, so an hour later John left.

LABEL: 1

SENTENCE 3:
Bill ordered John to leave","Bill ordered John to leave, so an hour later he left.

LABEL: 1

SENTENCE 1:
John ordered Bill to leave",0.18,0.18,0.52,0.44
He no longer requires Edward's financial support.,"Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.

LABEL: 1
","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.4,0.06,0.46,0.31
Beth stopped and counted to ten.,"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.

LABEL: 2

S","Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.

SENTENCE 1:
B",0.43,0.43,0.38,0.4
How very small and straight and rigid Tatyana lay in the bunk below!,"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid","By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid",0.35,0.35,0.41,0.41
"The donkey wished a wart on its hind leg would disappear, and leg did.","The donkey wished a wart on its hind leg would disappear, and it did.

SENTENCE 1:
The donkey wished a wart on its hind","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 1:
The donkey",0.68,0.76,0.59,0.63
He couldn't very well marry without Uncle Vernon's approval,"Since Chester was dependent on Uncle Vernon, he couldn't very well marry without his approval

LABEL: 2

SENTENCE 3:
Since","Since Chester was dependent on Uncle Vernon, he couldn't very well marry without his approval

LABEL: 2

SENTENCE 1:
Since",0.5,0.5,0.33,0.31
The trainer couldn't stand her boyfriend.,"Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 1

SENTENCE 1:
Madonna fired her trainer","Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 1

SENTENCE 1:
Madonna fired her trainer",0.46,0.46,0.59,0.59
John's turn was over.,"Bill passed the gameboy to John because his turn was over.

LABEL: 1

SENTENCE 1:
Bill passed the gameboy","Bill passed the gameboy to John because his turn was over.

LABEL: 1

SENTENCE 1:
Bill passed the gameboy",0.33,0.33,0.49,0.49
The father carried the sleeping boy in the boy's bassinet.,"The mother carried the sleeping boy in her bassinet.

LABEL: 2

SENTENCE 3:
The father carried the sleeping boy in","The father carried the sleeping boy in his bassinet.

LABEL: 2

SENTENCE 1:
The father carried the sleeping boy in",0.52,0.58,0.42,0.49
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his childhood.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 2","Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 2",0.91,0.91,0.79,0.79
You can see the garden through the gap.,"There is a gap in the wall. You can see the garden behind it.

LABEL: 1

SENTENCE 1:
There is","There is a gap in the wall. You can see the garden behind it.

LABEL: 1

SENTENCE 1:
There is",0.36,0.36,0.27,0.27
Larry's boss at the railroad company would not want anyone but him to work in the office.,"Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but","Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but",0.47,0.47,0.42,0.42
She has loved the flute since she was a child.,"Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child.

LABEL: 1

","Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child.

LABEL: 1

",0.48,0.48,0.49,0.49
Some day they might want to use the magic pebble.,"Mr. Farley had put the pebble in the iron safe, but he had not locked it.

LABEL: 2

SENT","Mr. Farley put the magic pebble in an iron safe. Some day they might want to use it, but really for now, what more could",0.14,0.4,0.14,0.45
Tina was easier to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
",0.33,0.33,0.52,0.52
The man lifted the boy onto the boy's shoulders.,"The man lifted the boy onto his shoulders.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his shoulders.","The man lifted the boy onto his shoulders.

LABEL: 1

SENTENCE 1:
The man lifted the boy onto his shoulders.",0.6,0.6,0.72,0.73
The delivery truck was going so slow.,"The delivery truck zoomed by the school bus because it was going so slow.

LABEL: 1

SENTENCE 1:
The delivery","The delivery truck zoomed by the school bus because it was going so slow.

SENTENCE 1:
The delivery truck zoomed by the school",0.52,0.47,0.27,0.53
I couldn't hear the announcement.,"The subway came into the station, but I couldn't hear it.

LABEL: 2

SENTENCE 3:
I heard the announcement","I was in the subway station and I couldn't hear the announcement.

LABEL: 2

SENTENCE 1:
I was in the",0.46,0.44,0.39,0.33
It was bad enough that the children had to be denied so many things because he couldn't afford them.,"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn","Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn",0.61,0.61,0.52,0.52
The ocean beach was a safer place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 1","We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 1",0.53,0.53,0.46,0.46
The toaster Tom had sold him didn't work.,"Frank was upset with Tom because the toaster he had sold him didn't work.

LABEL: 2

SENTENCE 1:
Frank","Frank was upset with Tom because the toaster he had sold him didn't work.

LABEL: 2

SENTENCE 1:
Frank",0.55,0.55,0.56,0.56
"The train was delayed, so it worked out.","I was late for my meeting, so I had to catch the train.

LABEL: 2

SENTENCE 3:
I was late","I was late for my meeting, so I had to catch the train at 4:30. Luckily, it was delayed, so it worked out.

",0.21,0.5,0.38,0.67
You can see the garden through the gap.,"There is a gap in the wall. You can see the garden through it.

LABEL: 2

SENTENCE 1:
There is","There is a gap in the wall. You can see the garden through it.

LABEL: 2

SENTENCE 1:
There is",0.43,0.43,0.31,0.31
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that Bernard had done anything dishonest.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything",0.95,0.95,0.7,0.7
The jacket looks great on her.,"Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.

LABEL: 2

SENTENCE","Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.

LABEL: 2

SENTENCE",0.37,0.37,0.28,0.28
Lionel plans to use it on Geoffrey and send Dr. Vardi to steal nuclear material from an army vault.,"Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey","Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey",0.33,0.33,0.46,0.46
Fred got up.,"Fred went to the store and bought groceries.

LABEL: 2

SENTENCE 3:
Fred went to the store and bought grocer","Fred watched TV while George went out to buy groceries. After an hour he got up.

LABEL: 2

SENTENCE 1:",0.09,0.26,0.47,0.28
The table broke.,"I put the heavy book on the table and it broke.

LABEL: 2

SENTENCE 1:
I put the heavy book on","I put the heavy book on the table and it broke.

LABEL: 2

SENTENCE 1:
I put the heavy book on",0.25,0.25,0.46,0.46
There were simply too many chairs.,"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply too many of them.

LABEL:","We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply too many of them.

LABEL:",0.32,0.32,0.26,0.26
Tina's drawing did look much better with another one above it.,"Sam's drawing was hung just above Tina's and it did look much better with another one above it.

LABEL: 2

SENTENCE","Sam's drawing was hung just above Tina's and it did look much better with another one above it.

LABEL: 2

SENTENCE",0.63,0.63,0.55,0.55
Emma's education had been managed by an excellent woman as governess.,"Emma's father had died long ago, and his education had been managed by an excellent woman as governess.

LABEL: 2

S","Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.

LABEL: 2

S",0.71,0.71,0.6,0.61
John hired Bill to take care of John.,"Bill hired John to take care of him.

LABEL: 2

SENTENCE 3:
Bill hired John to take care of him.","Bill hired John to take care of him.

LABEL: 2

SENTENCE 1:
John hired Bill to take care of him.",0.43,0.5,0.66,0.65
Bill left.,"Bill ordered John to leave, so an hour later John left.

LABEL: 2

SENTENCE 3:
Bill ordered John to leave","Bill ordered John to leave, so an hour later he left.

LABEL: 2

SENTENCE 1:
John ordered Bill to leave",0.18,0.18,0.5,0.46
Ann is indiscreet.,"Ann is a good person.

LABEL: 2

SENTENCE 3:
Ann is a good person.

LABEL: 3","Ann is a very good person.

LABEL: 2

SENTENCE 1:
Ann is a very good person.

LABEL",0.21,0.2,0.54,0.47
Prehistoric humans hunted for evidence on the river banks.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.

LABEL: 1","Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.

LABEL: 1",0.52,0.52,0.49,0.49
"Each artisan still had signs, not wishing to lose a possible patron merely because the artisan happened to be illiterate.","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still",0.12,0.12,0.37,0.37
The storekeepers stayed in town to run their stores and lived in the rooms behind the rooms.,"The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 3:
","The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 1:
",0.81,0.81,0.62,0.63
Jane was disappointed.,"Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 2

SENTENCE 1:
Jane","Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 2

SENTENCE 1:
Jane",0.27,0.27,0.38,0.38
Susan was disappointed.,"Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 1

SENTENCE 1:
Jane","Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 1

SENTENCE 1:
Jane",0.27,0.27,0.35,0.35
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that the government official had done anything dishonest.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything",0.92,0.92,0.69,0.69
The shelf wasn't anchored.,"The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 1

SENTENCE 1:
The sculpture rolled off the shelf","The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 1

SENTENCE 1:
The sculpture rolled off the shelf",0.38,0.38,0.64,0.64
The fish appeared two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 2
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 2
",0.39,0.39,0.4,0.4
She put the album on a chair without even opening the button.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.15,0.15,0.39,0.39
The gang members were trying to run the drug trade in the neighborhood.,"The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.

LABEL: 2

SENTENCE","The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.

LABEL: 2

SENTENCE",0.74,0.74,0.45,0.45
The tree is too small.,"I can cut that tree down with that axe; it is too small.

LABEL: 1

SENTENCE 1:
I can cut","I can't cut that tree down with that axe; it is too small.

LABEL: 1

SENTENCE 1:
I can",0.32,0.32,0.36,0.26
The cloud was gone.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 2","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 2",0.3,0.3,0.29,0.29
We couldn't reach the path.,"The path to the lake was blocked, so we couldn't reach it.

LABEL: 1

SENTENCE 1:
The path to","The path to the lake was blocked, so we couldn't reach it.

LABEL: 1

SENTENCE 1:
The path to",0.46,0.46,0.27,0.27
Fred and Alice were not enough for the cold in Alaska.,"Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska.

LABEL: 1

SENTENCE 3","Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska.

LABEL: 1

SENTENCE 1",0.67,0.67,0.46,0.48
Thomson had been travelling for five years.,"Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.

LABEL: 2

SENTENCE","Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.

LABEL: 2

SENTENCE",0.52,0.52,0.3,0.3
The man lifted the boy onto the man's bunk bed.,"The man lifted the boy onto his bunk bed.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his bunk","The man lifted the boy onto his bunk bed.

LABEL: 1

SENTENCE 1:
The man lifted the boy onto his bunk",0.56,0.56,0.6,0.61
"Dan took the rear seat while Bill claimed the front because Dan's ""Dibs!"" was slow.","Bill took the front seat while Dan took the rear because his ""Dibs!"" was slow.

LABEL: 2

SENTENCE 3","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.

LABEL: 2

SENTENCE 1",0.51,0.8,0.54,0.61
The woman held the girl against the girl's will.,"The girl was held against her will.

LABEL: 2

SENTENCE 3:
The girl was held against her will.

","The woman held the girl against her will.

LABEL: 2

SENTENCE 1:
The woman held the girl against her will.",0.43,0.6,0.61,0.68
The pen got full of coffee.,"I tried using a pen to stir my coffee, but that turned out to be a bad idea, because it got full of coffee.

LABEL:","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.32,0.17,0.42,0.5
It was a major influence on Shakespeare's writing.,"This book was written by a famous American author, who was a major influence on Shakespeare.

LABEL: 1

SENTENCE 3:
","This book introduced Shakespeare to Goethe; it was a major influence on his writing.

LABEL: 1

SENTENCE 1:
This",0.41,0.5,0.43,0.36
Ollie's legs ached.,"As Ollie carried Tommy up the long winding steps, his legs ached.

LABEL: 2

SENTENCE 3:
As","As Ollie carried Tommy up the long winding steps, his legs ached.

LABEL: 2

SENTENCE 1:
As",0.29,0.29,0.29,0.3
Dr. Adams had retired and presented several options for future treatment.,"Dr. Adams informed Kate that she had retired and presented several options for future treatment.

LABEL: 2

SENTENCE 3:
Dr","Dr. Adams informed Kate that she had retired and presented several options for future treatment.

LABEL: 2

SENTENCE 1:
Dr",0.71,0.71,0.36,0.35
