completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The volunteers had to write it down with pen and paper as there were no computers to use.,"The ITC has enlisted legal services attorneys from across the state to manage each of the 12 categories, and those volunteers will organize contributions and add them to a search","The ITC has enlisted legal services attorneys from across the state to manage each of the 12 categories, and those volunteers will organize contributions and add them to a search",0.17,0.17,0.24,0.24
India's industry is modernizing. ,"The Indian government has been criticized for its failure to provide adequate education to its citizens.

LABEL: 1

SENTENCE 3:
The","The Indian government has been working to improve the quality of its education system.

LABEL: 1

SENTENCE 3:
The Indian government",0.0,0.0,0.06,0.32
Only a man who stayed with one female spread his genes most efficiently.,"In the ancestral environment a man would be likely to have more offspring if he got his pick of the most fertile-seeming women.

LABEL:","In the ancestral environment a man would be likely to have more offspring if he got his pick of the most fertile-seeming women.

LABEL:",0.21,0.21,0.39,0.39
The customers were just one of many reasons.,and then you know you know you know you know you know you know you know you know you know you know you know you know you know you know you know,"but you know that's not the way it works

LABEL: 3

SENTENCE 3:
you know that's not the way it",0.0,0.07,0.19,0.34
Many huge museums can be found in the country.,"The Museum of Modern Art

LABEL: 2

SENTENCE 3:
The Museum of Fine Arts

LABEL: 3

","Other Major Museums

LABEL: 2

SENTENCE 3:
Other Major Museums

LABEL: 3

SENT",0.08,0.09,0.3,0.49
Sometimes we throw the newspaper away without reading it.,"because we don't always read the newspaper sometimes it just sits around for a while and then we just chuck it

LABEL: 1

SENT","because we don't always read the newspaper sometimes it just sits around for a while and then we just chuck it

LABEL: 1

SENT",0.24,0.24,0.31,0.31
Revenue is spent on forfeited property.,"The company has a policy of not selling its products to the government.

LABEL: 3

SENTENCE 3:
The company has a","The property is distributed to state or local law enforcement agencies or foreign governments.

LABEL: 3

SENTENCE 3:
The property is",0.0,0.15,0.23,0.25
The government spends a lot of money on health care.,"
SENTENCE 2:

in well i think i think my long-term sense of of budget concerns is that we're going is a lot of", and things like that and so i think that we need to be very careful about how we spend our money and i think that we need to be very careful about,0.17,0.05,0.17,0.37
There is a chance that I have to crawl through things.,"yeah and crawl through it

LABEL: 2

SENTENCE 3:
yeah and crawl through it

LABEL: 3

","yeah and crawl through it

LABEL: 2

SENTENCE 3:
yeah and crawl through it

LABEL: 3

",0.15,0.15,0.52,0.52
This city has the largest variety of costumes .,"In the past, the city was known for its many churches.

LABEL: 2

SENTENCE 3:
The city is now known","In few other modern cities are you likely to see such a variety of costumes.

LABEL: 2

SENTENCE 3:
In few",0.14,0.21,0.27,0.16
I sometimes believe that they should be more limited.,"i sometimes think that that should be limited more

LABEL: 1

SENTENCE 3:
i sometimes think that that should be limited more","i think that that should be limited more

LABEL: 1

SENTENCE 3:
i think that that should be limited more

",0.45,0.41,0.58,0.54
"When the sunlight pierced through the branches, her hair turned a darker shade of red.","The sunlight, piercing through the branches, turned the auburn of her hair to quivering gold.

LABEL: 3

SENTENCE","The sunlight, piercing through the branches, turned the auburn of her hair to quivering gold.

LABEL: 3

SENTENCE",0.42,0.42,0.41,0.41
How did you work out from that text that there was a new will?,"""I am afraid that I cannot tell you, Mr. Poirot.  I am afraid that I cannot tell you.""

LABEL: 1","Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"" Poirot smiled. 

",0.12,0.32,0.19,0.5
"A detailed plot, written in English, is always available and an audio commentary is sometimes available.","The plot is a mystery, and the characters are all very different.

LABEL: 1

SENTENCE 3:
The plot is a","The data is presented in a grid format.

LABEL: 1

SENTENCE 3:
The data is presented in a grid format.",0.22,0.11,0.27,0.54
Educational lay programs deal with justice for minorities.,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.

LAB","5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.

LAB",0.22,0.22,0.32,0.32
"Natalia, knowing that it could be very dangerous to venture forth with him, asked Greuze if it was really wise to take him down there, thinking that it may not be completely safe to continue on at the moment.","'I don't know,' Natalia said.

LABEL: 2

SENTENCE 3:
'I don't know,' Greu","'I don't know,' Natalia said. 'I don't know what to do.'

LABEL: 2

SENTENCE 3:",0.04,0.07,0.3,0.19
The arches on either side of the structure are spaced evenly.,"The nave is supported by a single column, while the walls are supported by a single arch.

LABEL: 2

SENTENCE 3","The arches that flank the nave are filled with tiers of columns and the walls with windows, while the arches above the entrance and the apse are",0.19,0.26,0.14,0.32
It is rare for GAO to do something as a professional courtesy. ,"The GAO will inform requesters of substantive media inquiries during an ongoing assignment.

LABEL: 2

SENTENCE 3:
The GA","The GAO will not provide any substantive media inquiries during an ongoing assignment.

LABEL: 2

SENTENCE 3:
The GAO",0.06,0.06,0.2,0.22
The Flamingo would cease to host any more events.,"In fact, the Flamingo would launch over two decades of strong mob presence in Las Vegas.

LABEL: 3

SENTENCE 3","In fact, the Flamingo would launch over two decades of strong mob presence in Las Vegas.

LABEL: 3

SENTENCE 3",0.21,0.21,0.21,0.21
Mothers can go many hours without nursing.,"Or to judge by the  Failing to nurse at night can lead to painful engorgement or even breast infection.

LABEL: 3

","Or to judge by the  Failing to nurse at night can lead to painful engorgement or even breast infection.

LABEL: 3

",0.07,0.07,0.22,0.22
Winter is all year long.,"i got sick of winter just looking everything so dead i hate that

LABEL: 2

SENTENCE 3:
i got sick of winter",i hate that i hate that i hate that i hate that i hate that i hate that i hate that i hate that i hate that i hate that i hate,0.07,0.0,0.39,0.27
Statues of the Gods were carried by boat along the river.,"The temple was built in the reign of the pharaoh Amenhotep III, who reigned from 1379 to 1353 BC.

LABEL:","This was used for ceremonial purposes, allowing statues of the gods to be carried to the river for journeys to the west bank, or to the Luxor sanctuary.",0.13,0.36,0.17,0.5
Your man stayed conscious even after the first blow.,"Your man wouldn't have remained conscious after the first blow.

LABEL: 3

SENTENCE 3:
Your man wouldn't have remained","Your man wouldn't have remained conscious after the first blow.

LABEL: 3

SENTENCE 3:
Your man wouldn't have remained",0.47,0.47,0.43,0.43
High interest rates increase the debt of the average individual.,"yeah uh yeah absolutely and the credit union has nine percent interest so yeah so that's

LABEL: 2

SENTENCE 3:
yeah","yeah uh yeah absolutely and the credit union has nine percent interest so yeah so that's

LABEL: 2

SENTENCE 3:
yeah",0.06,0.06,0.31,0.31
The branching paths are to either prosecute or release.,"The materials are searched for counterevidence and subsidiary or branching paths are laid out.

LABEL: 2

SENTENCE 3:
","The materials then are searched for counterevidence and subsidiary or branching paths are laid out.

LABEL: 2

SENTENCE 3:",0.3,0.29,0.34,0.34
"I work in the weather station, so I know all about the predictions for the weather this summer.","i don't know what kind of a summer we're expecting this year i imagine it's going to be hot again

LABEL: 3

S","i don't know what kind of a summer we're expecting this year i imagine it's going to be hot again

LABEL: 3

S",0.14,0.14,0.16,0.16
Parties could or could not include,"Such parties may include

LABEL: 1

SENTENCE 3:
Such parties may include

LABEL: 2

SENT","Such parties may include

LABEL: 1

SENTENCE 3:
Such parties may include

LABEL: 2

SENT",0.19,0.19,0.4,0.4
There are several self-guided tours of Dublin for tourists to choose from.,"The city is also home to the National Museum of Ireland, which houses a collection of artefacts from the ancient world.

LABEL: 1

","The booklets are available in English, Irish, and German.

LABEL: 1

SENTENCE 3:
The booklets are available",0.11,0.07,0.16,0.3
"We could annex Cuba, but they wouldn't like that.","of course you could annex Cuba but they wouldn't like that a bit

LABEL: 1

SENTENCE 3:
of course you could","I think you mean the US

LABEL: 1

SENTENCE 3:
I think you mean the US

LABEL: 2",0.56,0.0,0.46,0.42
There was an increase in volume of 13.,"Total volume grew 13.

LABEL: 1

SENTENCE 3:
Total volume grew 13.

LABEL: 2

","Total volume grew 13.

LABEL: 1

SENTENCE 3:
Total volume grew 13.

LABEL: 2

",0.18,0.18,0.57,0.57
Americans are not saving much.,"The U.S. economy has grown rapidly in recent years because more and better investments were made.

LABEL: 1

SENTENCE 3","The U.S. economy has been growing for more than a decade, but the rate of growth has slowed in recent years.

LABEL: 1",0.0,0.0,0.11,0.2
Most plants are already up to code.,"The most common approach to this problem is to install a control system that is designed to meet the requirements of the current plant.

LABEL: 3
","The most common approach to this problem is to install controls that are not compatible with the new requirements.

LABEL: 3

SENTENCE 3",0.12,0.13,0.19,0.13
The best place to shop is the shopping centre that surround Place Darcy and Rue de la Liberty.,".

SENTENCE 2:
The city's other attraction is the Place de la Concorde, where you can see the famous Eiffel Tower"," a dark, rich, and complex liqueur.

SENTENCE 2:
The city's other attraction is the Place de la Libert??",0.31,0.32,0.21,0.23
Memorandum M0010 was issued by INS.,"The guidance in Memorandum M0010, dated April 25, 2000, is in response to the request for guidance from the Department of Defense.

LABEL","The guidance in Memorandum M0010, dated April 25, 2000, is available at
http://www.omb.gov/omb/guidance/",0.14,0.17,0.26,0.42
"Deferred Maintenance in Millions of Dollars, as of September 30, 199Z:","Summary of Deferred Maintenance as of September 30, 199Z (in Millions of Dollars):

LABEL: 1

SENTENCE 3:
","Summary of Deferred Maintenance as of September 30, 199Z (in Millions of Dollars):

LABEL: 1

SENTENCE 3:
",0.5,0.5,0.49,0.49
The FDA believes there is a link that connects them to the disease.,The FDA has not yet determined whether there is an association between BSE and a form of human TSE known as new variant Creutzfeldt-Jak,The FDA has not yet determined whether there is an association between BSE and a form of human TSE known as new variant Creutzfeldt-Jak,0.26,0.26,0.51,0.51
I had been working all day long for a camp.,i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven,i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven,0.33,0.33,0.43,0.43
It's discount name designer outlet stores are very popular.,"The store is located in the heart of the city, in the trendy SoHo neighborhood.

LABEL: 2

SENTENCE 3:
","It features over 50 outlets for discounted designer fashions, from Armani to DKNY.

LABEL: 2

SENTENCE 3",0.0,0.15,0.06,0.12
He is the largest donor of materials.,"and he donates a lot not everything but a lot of the material then what he doesn't donate we just go out and buy

LABEL: 2","and he donates a lot not everything but a lot of the material then what he doesn't donate we just go out and buy

LABEL: 2",0.12,0.12,0.21,0.21
"Yeah they did a great job with making that person grow old from 5 to 20 years old, except that last part, you totally knew who that actor was.",uh-huh i i thought they did an excellent job of actually aging the person you know from when he was a little kid to little older to little older,uh-huh i i thought they did an excellent job of actually aging the person you know from when he was a little kid to little older to little older,0.2,0.2,0.46,0.46
The US was a net creditor before 1986 because of its foreign asset holdings.,"The United States was a net creditor in 1986 because its holdings of foreign assets exceeded foreign holdings of U.S. assets.

LABEL: 1
","The United States has been a net creditor since 1986.

LABEL: 1

SENTENCE 3:
The United States has been a net",0.53,0.29,0.51,0.35
I had a full time position at Bent Waters. ,"oh really i was um i was TDY at Bent Waters

LABEL: 3

SENTENCE 3:
oh really i was um i","I was TDY at Bent Waters

LABEL: 3

SENTENCE 3:
I was TDY at Bent Waters

LABEL",0.27,0.31,0.42,0.52
The speaker is answering no to a question.,"No, monsieur.

LABEL: 1

SENTENCE 3:
No, monsieur.

LABEL","No, monsieur.

LABEL: 1

SENTENCE 3:
No, monsieur.

LABEL",0.12,0.12,0.38,0.38
The Food and Drug Administration has strict requirements.,"The Food and Drug Administration complied with the applicable requirements.

LABEL: 2

SENTENCE 3:
The Food and Drug Administration complied with","Our review indicates that the Food and Drug Administration complied with the applicable requirements.

LABEL: 2

SENTENCE 3:
Our review indicates",0.41,0.41,0.42,0.41
The red glow painted everything around them after the rain had stopped.,"The rain had stopped, but the green glow painted everything around them.

LABEL: 3

SENTENCE 3:
The rain had stopped","The rain had stopped, but the green glow painted everything around them.

LABEL: 3

SENTENCE 3:
The rain had stopped",0.62,0.62,0.49,0.49
Critics believe John Frankenheimer's miniseries is fast and loose with history. ,"Critics complain that John Frankenheimer's miniseries about the Alabama governor and presidential candidate plays fast and loose with history.

LABEL: 1

","Critics complain that John Frankenheimer's miniseries about the Alabama governor and presidential candidate plays fast and loose with history.

LABEL: 1

",0.59,0.59,0.55,0.55
Nationwide legal services have a surplus of funding from both state and local governments. ,"The main funding source for Maryland's legal services to the poor has fallen on hard times, and advocates are preparing to seek unprecedented state financial help - even as they","
The main funding source for Maryland's legal services to the poor has fallen on hard times, and advocates are preparing to seek unprecedented state financial help - even as",0.14,0.14,0.26,0.24
The final rule had a federalism assessment that was added through executive order.,"The final rule contains a Federalism Assessment under Executive Order

LABEL: 1

SENTENCE 3:
The final rule contains a Federalism","The final rule contains a Federalism Assessment under Executive Order

LABEL: 1

SENTENCE 3:
The final rule contains a Federalism",0.48,0.48,0.51,0.51
Beaune is the best place to buy for artists of all levels.,"For the beginner ' and for most others, too ' Beaune is the place to buy.

LABEL: 2

SENTENCE 3","For the beginner ' and for most others, too ' Beaune is the place to buy.

LABEL: 2

SENTENCE 3",0.4,0.4,0.28,0.28
They gather and interpret the material fairly and argue rationally about it.,"It means that they gather and interpret their material fairly and argue about its interpretations rationally.

LABEL: 1

SENTENCE 3:
","It means that they gather and interpret their material fairly and argue about its interpretations rationally.

LABEL: 1

SENTENCE 3:
",0.56,0.56,0.54,0.54
The Standard covers similar territory about minorities.,"The Standard , published a few days before Deng's death, covers similar territory.

LABEL: 2

SENTENCE 3:
The Standard","The Standard , published a few days before Deng's death, covers similar territory.

LABEL: 2

SENTENCE 3:
The Standard",0.38,0.38,0.32,0.32
Finance organization calculated data about every other organization.,"Therefore, many leading finance organizations have calculated and compared these percentages as a general indication of how well they supported the organization's business objectives.

LABEL:","Therefore, many leading finance organizations have calculated and compared these percentages as a general indication of how well they supported the organization's business objectives.

LABEL:",0.18,0.18,0.31,0.31
It is legal aid's dedication to justice every year.,"It's Legal Aid's commitment to justice.

LABEL: 2

SENTENCE 3:
It's Legal Aid's commitment to justice.","It's Legal Aid's commitment to justice.

LABEL: 2

SENTENCE 3:
It's Legal Aid's commitment to justice.",0.4,0.4,0.59,0.59
"Since you love learning new things, would you like to visit some historic places, museums, and art galleries?","Do you want to see historic sights and tour museums and art galleries?

LABEL: 2

SENTENCE 3:
Do you want to","Do you want to see historic sights and tour museums and art galleries?

LABEL: 2

SENTENCE 3:
Do you want to",0.36,0.36,0.38,0.38
"I was told something that was not in my biography, some sort of secret.","'Not part of your biography.

LABEL: 2

SENTENCE 3:
'Not part of your biography.

LABEL","'Not part of your biography.

LABEL: 2

SENTENCE 3:
'Not part of your biography.

LABEL",0.21,0.21,0.41,0.41
Mr. Curnin said that people are going to talk about the exam.,"The people who are going to look at it and say, 'Well, I took the exam the way it is and that's what I had to do it","'I think it's a good idea to have a little bit of a different approach,' said Mr. Curnin. 

LABEL: 1",0.29,0.12,0.49,0.32
"In 1917, the Brittish General Allenby surrendered the city using a bed-sheet before committing suicide.","On a December day in 1917, British General Allenby rode up to Jaffa Gate and dismounted from his horse because he would not ride where Jesus walked",":

The flag of surrender was a bed-sheet from the American Colony Hotel.

SENTENCE 2:
On a December day in 1917",0.19,0.22,0.34,0.29
"She confessed, ""Sitting up at night is a rather jumpy experience.""","She was always rather jumpy, she confessed.

LABEL: 1

SENTENCE 3:
She was always rather jumpy, she","She was a little bit jumpy, she confessed.

LABEL: 1

SENTENCE 3:
She was a little bit jumpy",0.29,0.28,0.41,0.55
The Nile River Bus will not take you to Old Cairo. ,The Nile River Bus will drop you at the terminus of Masr El-Qadeema; or take the Cairo metro line 1 to Mari Girgis,"The Old Cairo area is a maze of narrow streets and alleyways.

LABEL: 3

SENTENCE 3:
The Old Cairo area",0.4,0.19,0.32,0.27
The Government Executive articles include profiles of notable government employees.,"The site includes a list of all award winners and a searchable database of Government Executive articles.

LABEL: 2

SENTENCE 3:","This site includes a list of all award winners and a searchable database of Government Executive articles.

LABEL: 2

SENTENCE 3:",0.26,0.19,0.22,0.21
"The Royal Opera performs a variety of other shows, not just Palestrina.","The Royal Opera (Metropolitan Opera House, New York) performed by Palestrina , by Hans Pfitzner, performed by the Royal Opera (Metropolitan Opera","The opera is based on the novel by the Italian writer, Giovanni Boccaccio.

LABEL: 2

SENTENCE 3:
",0.24,0.14,0.39,0.11
The story will be told tomorrow.,"That story remains to be told.

LABEL: 2

SENTENCE 3:
That story remains to be told.

LABEL","That story remains to be told.

LABEL: 2

SENTENCE 3:
That story remains to be told.

LABEL",0.26,0.26,0.51,0.51
"But there are two kinds of the pleasure of doing, and the pleasure of not doing.","The pleasure of indulging, and the pleasure of abstaining, are both the pleasure of doing.

LABEL: 1

SENTENCE 3","The pleasure of indulging is the pleasure of doing, and the pleasure of abstaining is the pleasure of not doing.

LABEL: 1

",0.46,0.58,0.35,0.42
The man did not plead the Fifth.,"Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).

LABEL:","Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).

LABEL:",0.21,0.21,0.3,0.3
She stated that they remained calm and sane.,"i don't know she said they go crazy

LABEL: 3

SENTENCE 3:
i don't know she said they go crazy","i don't know she said they go crazy

LABEL: 3

SENTENCE 3:
i don't know she said they go crazy",0.13,0.13,0.54,0.54
I wish I was able to see more of that program.,"yes i i always turn on the TV set and it seems like i catch that program in the last five minutes and

LABEL: 2

S","i i always turn on the TV set and it seems like i catch that program in the last five minutes and

LABEL: 2

SENT",0.22,0.22,0.27,0.24
The manuscript about Gododdin's accomplishments is written as a fourteen stanza poem.,"The Gododdin were the ancestors of the Gododdin, who were the ancestors of the Gododdin, who were the ancestors of the Gododdin","The Gododdin were a group of warriors who lived in the area of the River Dee in the late seventh century.

LABEL: 3

",0.11,0.17,0.38,0.22
"oh, does it really cost that much? sure it does","oh does it sure

LABEL: 2

SENTENCE 3:
oh does it sure

LABEL: 3

SENT","oh does it sure

LABEL: 2

SENTENCE 3:
oh does it sure

LABEL: 3

SENT",0.4,0.4,0.44,0.44
The early times saw the popularity of the arts explode.,"The arts also flourished in India during these early times.

LABEL: 1

SENTENCE 3:
The arts also flourished in India during","The arts also flourished in India during these early times.

LABEL: 1

SENTENCE 3:
The arts also flourished in India during",0.32,0.32,0.4,0.4
These immigrants never need legal assistance.,"The aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining","These aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining",0.11,0.16,0.39,0.42
A search has been conducted for an AIDS vaccine.,"The search for an AIDS vaccine currently needs serious help, with the U.S. government, the biggest investor in the effort, spending less than 10 percent of","The search for an AIDS vaccine currently needs serious help, with the U.S. government, the biggest investor in the effort, spending less than 10 percent of",0.28,0.28,0.32,0.32
Things slowed down because there were not enough people to assist.,"The Caribbean siesta is an hour or two shorter than its Mediterranean counterpart.

LABEL: 2

SENTENCE 3:
The Caribbean s","The Caribbean siesta is an hour or two shorter than its Mediterranean counterpart.

LABEL: 2

SENTENCE 3:
The Caribbean s",0.0,0.0,0.15,0.15
The two cities had a railway between them that made travel easy.,"The two cities remained unlinked by rail, but this was about to change quickly.

LABEL: 3

SENTENCE 3:
The","Though the two cities remained unlinked by rail, this was about to change quickly.

LABEL: 3

SENTENCE 3:
Though",0.19,0.19,0.15,0.22
Don't say a word. ,"No, don't answer.

LABEL: 1

SENTENCE 3:
No, don't answer.

LABEL: 2","No, don't answer.

LABEL: 1

SENTENCE 3:
No, don't answer.

LABEL: 2",0.21,0.21,0.55,0.55
The Amalfi coast is far from Positano.,"The Amalfi coast is a popular destination for tourists, but the real draw is the town of Sorrento, a picturesque fishing village that has been","The Amalfi coast is a popular destination for tourists, but the area is also home to a thriving fishing industry.

LABEL: 3

",0.25,0.28,0.2,0.27
This data is used to model the behavior of access costs and is the standard model worldwide,"This data is used to model the behavior of access costs.

LABEL: 2

SENTENCE 3:
This data is used to model","The data is used to model the behavior of access costs.

LABEL: 2

SENTENCE 3:
The data is used to model",0.68,0.63,0.51,0.5
You don't have to pay attention and may fall asleep without the fear of a mistake.,"You have to have good peripheral vision and you have to really concentrate.

LABEL: 3

SENTENCE 3:
You have to have","You have to have good peripheral vision and you have to really concentrate.

LABEL: 3

SENTENCE 3:
You have to have",0.21,0.21,0.27,0.27
Streamlining operations is one of the areas in which the teams can assist.,"The team is also able to provide a more holistic view of the organization, and can help to identify areas of improvement.

LABEL: 1

","The team is a group of people who work together to solve a problem.

LABEL: 1

SENTENCE 3:
The team is",0.22,0.18,0.31,0.22
"It really works out well, she had all her own furniture and stuff, so she felt like it was her own home. This made her much more comfortable with the situation.",it was really a nice compromise especially because she felt like she was still living in her own house and she still had her own couch and her own bed and it,it was really a nice compromise especially because she felt like she was still living in her own house and she still had her own couch and her own bed and it,0.32,0.32,0.48,0.48
It has great views of the city and very sleek furniure in the lobby.,"The city is a great place to visit; it has a lot to offer.

LABEL: 2

SENTENCE 3:
The city","The city is a great place to visit; it has a lot to offer.

LABEL: 2

SENTENCE 3:
The city",0.24,0.24,0.3,0.3
Nothing is on sale here.,"The store is located in a shopping center.

LABEL: 3

SENTENCE 3:
The store is located in a shopping center.","The price of the items on sale is $1.00.

LABEL: 3

SENTENCE 3:
The price of the items",0.08,0.17,0.59,0.29
I've never itemized before because it's too difficult.,"oh i've never itemized yet

LABEL: 2

SENTENCE 3:
oh i've never itemized yet

LABEL","i've never itemized yet

LABEL: 2

SENTENCE 3:
i've never itemized yet

LABEL: 3",0.3,0.31,0.52,0.56
New York Times front page includes one story about the government's first post-deregulation attempt to preserve competitiveness among airlines. ,The government's first post-deregulation attempt to preserve competitiveness among airlines and the emergence of a drug that can prevent breast cancer are on the NYT ',"The drug, called tamoxifen, is approved for use in postmenopausal women who have a family history of breast cancer.

LABEL:",0.5,0.05,0.58,0.12
Ordinary French citizens were not concerned with the disputes among nobles.,"The disputes among nobles were not the first concern of ordinary French citizens.

LABEL: 1

SENTENCE 3:
The disputes among nobles","The disputes among nobles were not the first concern of ordinary French citizens.

LABEL: 1

SENTENCE 3:
The disputes among nobles",0.44,0.44,0.48,0.48
Integration of primary screens will prevent patients from leaving early.,"The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB","The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB",0.1,0.1,0.29,0.29
Foreign tourists find that Italy has style and elegance.,"The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor.

LAB","The Italians have a long tradition of making their own furniture, and their furniture is often very beautiful.

LABEL: 1

SENTENCE 3",0.23,0.06,0.48,0.14
Both were operated by editors who fancied rock stars as modern poets.,"Both were run by editors (Paul Williams, Jann Wenner) who saw rock stars as modern poets and voices of their generation.

LABEL:","Both were run by editors (Paul Williams, Jann Wenner) who saw rock stars as modern poets and voices of their generation.

LABEL:",0.59,0.59,0.53,0.53
The borders of Iran are closed.,"the the Iranian borders are still open uh from what i understand understand um

LABEL: 3

SENTENCE 3:
the the Iranian borders","the the Iranian borders are still open uh from what i understand understand um

LABEL: 3

SENTENCE 3:
the the Iranian borders",0.21,0.21,0.28,0.28
GM lost a lot of money in labor disputes but was victorious in the end.,"The company's stock price rose from $10 to $20 in the year after the strike.

LABEL: 2

SENTENCE 3:","General Motors, for instance, lost $460 million to strikes in 1997, but investors treated the costs as a kind of extraordinary charge and valued the company as if",0.11,0.19,0.1,0.29
"With this small of an age gap, charges should not be pressed.", get into your sexual life and you know you're just starting to get into your sexual life and you know you're just starting to get into your sexual life and, a very young age to be having sex with a woman and i think that they were very young and i think that they were very inexperienced and i think that they,0.0,0.09,0.39,0.2
Researchers have found a lifetime extension of SCR De-NOx catalysts.,"Lifetime Extension of SCR De-NOx Catalysts Using SCR-Tech's High Efficiency Ultrasonic Regeneration Process

LABEL:","
Lifetime Extension of SCR De-NOx Catalysts Using SCR-Tech's High Efficiency Ultrasonic Regeneration Process

LABEL",0.5,0.5,0.35,0.39
Now we have the governor and she is going to do that.,"an d now we got the governor she's going to do that

LABEL: 1

SENTENCE 3:
an d now we got","an d now we got the governor she's going to do that

LABEL: 1

SENTENCE 3:
an d now we got",0.53,0.53,0.39,0.39
Reich refers to a chart that he understood well.,"The chart to which Reich refers was actually presented during Saxton's opening statement, hours before Reich testified, and did not look as Reich claims it did.
","The chart to which Reich refers was actually presented during Saxton's opening statement, hours before Reich testified, and did not look as Reich claims it did.
",0.11,0.11,0.37,0.37
The man made lots of noise.,"He watched San'doro silent in his thoughts.

LABEL: 3

SENTENCE 3:
He watched San'doro silent in his","He watched San'doro silent in his thoughts.

LABEL: 3

SENTENCE 3:
He watched San'doro silent in his",0.0,0.0,0.37,0.37
"It looks like the proportion of LC to AO mail is less for inbound mail than for outbound, said the manager.","Hence, it appears likely that the proportion of LC to AO mail is less for inbound mail than for outbound.

LABEL: 2","The proportion of LC to AO mail is less for inbound mail than for outbound.

LABEL: 2

SENTENCE 3:",0.74,0.75,0.59,0.46
It doesn't hold many people so it was standing room only.,the only problem is it's not large enough it only holds about i think they squeezed when Ryan struck out his five thousandth player they they squeezed about forty thousand,the only problem is it's not large enough it only holds about i think they squeezed when Ryan struck out his five thousandth player they they squeezed about forty thousand,0.14,0.14,0.35,0.35
The Lions of Delos were made out of clay.,"In fact, the Lions of Delos were made from Naxos marble.

LABEL: 3

SENTENCE 3:
In fact","The Lions of Delos were made from Naxos marble.

LABEL: 3

SENTENCE 3:
The Lions of Delos",0.46,0.54,0.39,0.47
He was not slow to change the subject but before he did he added that there was a similar situation a couple weeks before. ,"The captain was right, of course, but the problem was that the Slovakian satellite was a very important one, and the captain had to be very careful","
SENTENCE 2:
The captain alertly added and quickly changed the subject, 'What's important now is that you get ready for about 2 minutes",0.2,0.12,0.29,0.37
Chapter 1 introduces Albert Einstein.,"Chapter 2: He was born in New York City.

LABEL: 3

SENTENCE 3:
Chapter 3: He was a member","Chapter 2: He was born in New York City.

LABEL: 3

SENTENCE 3:
Chapter 3: He was a member",0.08,0.08,0.21,0.21
A book was written about Tommy O'Connor. ,"The book is a collection of essays, some of them written by Kidder, some by O'Connor, some by others.

LABEL: 3","The book is a collection of essays, some of them quite long, about the life of Tommy O'Connor, a former Irish Republican Army commander who was captured",0.27,0.28,0.37,0.59
The biggest barrier was thought to be how to maintain the culture,"He thought the biggest barrier was how to change the culture in the ED so that staff would ask screening questions.

LABEL: 3

SENT","He thought the biggest barrier was how to change the culture in the ED so that staff would ask screening questions.

LABEL: 3

SENT",0.44,0.44,0.27,0.27
"The public has great confidence, despite the situation.","
SENTENCE 1:

SENTENCE 2:

SENTENCE 1:

SENTENCE 2:

SENTENCE","
SENTENCE 1:

SENTENCE 2:

SENTENCE 1:

SENTENCE 2:

SENTENCE",0.0,0.0,0.23,0.23
I considered but decided against taking zinc.,she was telling me to take zinc so anyway i've been taking enough zinc you know  to kill a horse probably  i hope it doesn't hurt me but,":
i'm not sure if i'm going to be able to do it but i'm going to try anyway

LABEL: 3

S",0.16,0.13,0.33,0.14
"I think I have shared too much information with everyone, so next year I will share less. ","and i've wondered if it wasn't almost more than we needed to know

LABEL: 3

SENTENCE 3:
and i've","and i think that's a good thing

LABEL: 3

SENTENCE 3:
and i think that's a good thing

",0.1,0.16,0.23,0.54
"Taco salad was an American invention, and it's not popular in Mexico because of that.","and i think it's moving up too because uh just a change you know just something different

LABEL: 2

SENTENCE 3:
","and i think it's moving up too because uh just a change you know just something different

LABEL: 2

SENTENCE 3:
",0.21,0.21,0.14,0.14
Jon never looked at Barnam.,"Jon looked at Barnam.

LABEL: 3

SENTENCE 3:
Barnam looked at Jon.

LABEL: 4","Jon looked at him, and said, ""You're a big man, Barnam.""

LABEL: 3

SENTENCE 3:
",0.42,0.38,0.47,0.24
