completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A man is having a conversation with his friend while fishing.,"A man wearing a blue jacket fishing in a river having a conversation with his friend with no shirt.

LABEL: 1

SENTENCE 1","A man wearing a blue jacket fishing in a river having a conversation with his friend with no shirt.

LABEL: 0

SENTENCE 1",0.47,0.47,0.34,0.34
The man and woman are mad at each other.,"A man and a woman sitting down laughing.

LABEL: 3

SENTENCE 3:
A man and a woman sitting down laughing.","A man and a woman sitting down laughing.

LABEL: 2

SENTENCE 1:
A man and a woman sitting down laughing.",0.21,0.21,0.64,0.63
The man and woman are having a good time.,"A man and a woman sitting down laughing.

LABEL: 1

SENTENCE 1:
A man and a woman sitting down laughing.","A man and a woman sitting down laughing.

LABEL: 0

SENTENCE 1:
A man and a woman sitting down laughing.",0.28,0.28,0.64,0.62
There are people outdoors.,"A news crew in rain jackets standing in front of line of police tape outside of a residence.

LABEL: 1

SENTENCE 1","A news crew in rain jackets standing in front of line of police tape outside of a residence.

LABEL: 0

SENTENCE 1",0.0,0.0,0.14,0.14
"A news crew's van has broken down, so they decide to stay home.","A news crew in rain jackets standing in front of line of police tape outside of a residence.

LABEL: 3

SENTENCE 1","A news crew in rain jackets standing in front of line of police tape outside of a residence.

LABEL: 2

SENTENCE 1",0.17,0.17,0.12,0.12
A boy in blue shorts and a t-shirt is about to hit a tennis ball with his racket.,"A boy in blue shorts and a t-shirt is poised to hit a tennis ball with a racket.

LABEL: 1

SENTENCE","A boy in blue shorts and a t-shirt is poised to hit a tennis ball with a racket.

LABEL: 0

SENTENCE",0.83,0.83,0.65,0.62
A boy wearing green shorts and a green t-shirt runs on a track.,"A boy in blue shorts and a t-shirt is poised to hit a tennis ball with a racket.

SENTENCE 1:
A boy in","A boy in blue shorts and a t-shirt is poised to hit a tennis ball with a racket.

LABEL: 2

SENTENCE",0.42,0.44,0.31,0.27
The women are wearing post-it notes and leaves and running through the woods.,"Women is small tops and skirts pose for the camera.

LABEL: 3

SENTENCE 1:
Women is small tops and skirts pose","Women is small tops and skirts pose for the camera.

LABEL: 2

SENTENCE 1:
Women is small tops and skirts pose",0.17,0.17,0.34,0.34
A group of women are dressed alike.,"Five women with red and black halter tops and red and black miniskirts wearing red and white shoes.

LABEL: 1

SENT","Five women with red and black halter tops and red and black miniskirts wearing red and white shoes.

LABEL: 0

SENT",0.07,0.07,0.21,0.21
Five women wearing red formal ball gowns are standing together.,"Five women with red and black halter tops and red and black miniskirts wearing red and white shoes.

LABEL: 3

SENT","Five women with red and black halter tops and red and black miniskirts wearing red and white shoes.

LABEL: 2

SENT",0.26,0.26,0.23,0.2
The cheerleaders are getting their picture taken.,"the cheerleaders pose for the camera.

LABEL: 1

SENTENCE 1:
the cheerleaders pose for the camera.","the cheerleaders pose for the camera.

LABEL: 1

SENTENCE 1:
the cheerleaders pose for the camera.",0.17,0.17,0.63,0.63
The cheerleaders are not posing.,"the cheerleaders pose for the camera.

LABEL: 3

SENTENCE 1:
the cheerleaders pose for the camera.","the cheerleaders pose for the camera.

LABEL: 2

SENTENCE 1:
the cheerleaders pose for the camera.",0.19,0.19,0.56,0.56
A group of women are cleaning a house.,"The middle-aged female is the mother of the child.

LABEL: 3

SENTENCE 3:
The child is the daughter of","Three females, one a child, one young adult, and one middle-aged at delicatessen.

SENTENCE 1:
Three females,",0.07,0.08,0.23,0.27
There is a group of women a the deli.,"The middle-aged female is buying a sandwich.

LABEL: 1

SENTENCE 3:
The child is buying a sandwich.
","Three females, one a child, one young adult, and one middle-aged at delicatessen.

LABEL: 1

SENTENCE",0.22,0.08,0.32,0.27
A women is sitting alone on a couch with no other human around.,"A woman and little girl look into a display case.

LABEL: 3

SENTENCE 1:
A woman and little girl look into","The woman is wearing a blue dress.

LABEL: 2

SENTENCE 1:
A woman and little girl look into a display case",0.12,0.12,0.33,0.23
A women and little girl are looking at something.,"A woman and little girl look into a display case.

LABEL: 1

SENTENCE 1:
A woman and little girl look into","A woman and little girl look into a display case.

LABEL: 0

SENTENCE 1:
A woman and little girl look into",0.27,0.27,0.4,0.37
The man is seated,"A man alone crosscountry skis in the wilderness while wearing a huge backpack.

LABEL: 3

SENTENCE 1:
A man","A man alone crosscountry skis in the wilderness while wearing a huge backpack.

LABEL: 2

SENTENCE 1:
A man",0.17,0.17,0.25,0.25
A man skis in the wilderness,"A man alone crosscountry skis in the wilderness while wearing a huge backpack.

LABEL: 1

SENTENCE 1:
A man","A man alone crosscountry skis in the wilderness while wearing a huge backpack.

LABEL: 0

SENTENCE 1:
A man",0.48,0.48,0.34,0.33
A photographer is taking photos of a hockey game,"A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 1

SENT","A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 1

SENT",0.56,0.56,0.33,0.33
A photographer is taking many photos of a hockey game,"A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 1

SENT","A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 1

SENT",0.55,0.55,0.31,0.31
A photographer is taking x-rays of a hockey game,"A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 3

SENT","A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.

LABEL: 2

SENT",0.48,0.48,0.31,0.3
two dogs are eating,"A man is holding a dog.

LABEL: 3

SENTENCE 3:
A man is holding a dog.

LABEL","Two dogs wearing muzzles are running.

LABEL: 2

SENTENCE 1:
A man is holding a dog.

LAB",0.0,0.29,0.52,0.25
there are dogs with muzzles,"A man is holding a dog.

LABEL: 1

SENTENCE 1:
Two dogs wearing muzzles are running.

LAB","Two dogs wearing muzzles are running.

LABEL: 0

SENTENCE 1:
A man is holding a dog.

LAB",0.18,0.18,0.38,0.32
A man is working on a computer.,"construction worker working on a structure

LABEL: 3

SENTENCE 3:
construction worker working on a structure

LABEL: 4","construction worker working on a structure

LABEL: 2

SENTENCE 1:
construction worker working on a structure

LABEL: 2",0.32,0.32,0.5,0.61
A crowd sees flames.,"A crowd gathers and watches a bonfire.

LABEL: 1

SENTENCE 1:
A crowd gathers and watches a bon","A crowd gathers and watches a bonfire.

LABEL: 0

SENTENCE 1:
A crowd gathers and watches a bon",0.18,0.18,0.52,0.5
A crowd gathers to watch a street performer.,"A man is standing in front of the bonfire.

LABEL: 3

SENTENCE 3:
A woman is standing in front of","A crowd gathers and watches a bonfire.

LABEL: 2

SENTENCE 1:
A crowd gathers and watches a bon",0.14,0.31,0.2,0.44
A crowd feels the warmth of a bonfire.,"A crowd gathers and watches a bonfire.

LABEL: 1

SENTENCE 1:
A crowd gathers and watches a bon","A crowd gathers and watches a bonfire.

LABEL: 0

SENTENCE 1:
A crowd gathers and watches a bon",0.31,0.31,0.55,0.54
A person eats a tv dinner while sitting on the couch.,"A group of people sitting around a table eating food.

LABEL: 3

SENTENCE 3:
A group of people sitting around a","A group of people sitting around a table eating food.

LABEL: 2

SENTENCE 1:
A group of people sitting around a",0.19,0.19,0.31,0.28
People are at a table eating food.,"A group of people sitting around a table eating food.

LABEL: 1

SENTENCE 1:
A group of people sitting around a","A group of people sitting around a table eating food.

LABEL: 0

SENTENCE 1:
A group of people sitting around a",0.36,0.36,0.41,0.39
A boy is playing guitar.,"A boy in a hat and glasses is playing a guitar.

LABEL: 1

SENTENCE 1:
A boy in a hat and","A boy in a hat and glasses is playing a guitar.

LABEL: 0

SENTENCE 1:
A boy in a hat and",0.38,0.38,0.41,0.39
A boy is playing piano.,"A boy in a hat and glasses is playing a guitar.

LABEL: 3

SENTENCE 1:
A boy in a hat and","A boy in a hat and glasses is playing a guitar.

LABEL: 2

SENTENCE 1:
A boy in a hat and",0.31,0.31,0.36,0.36
The sports fans are wearing a certain color.,"City street crowded with sports fans wearing orange.

LABEL: 1

SENTENCE 1:
City street crowded with sports fans wearing orange.","City street crowded with sports fans wearing orange.

LABEL: 0

SENTENCE 1:
City street crowded with sports fans wearing orange.",0.21,0.21,0.65,0.62
The sports fans are wearing orange shirts.,"City street crowded with sports fans wearing orange.

LABEL: 1

SENTENCE 1:
City street crowded with sports fans wearing orange.","City street crowded with sports fans wearing orange.

LABEL: 0

SENTENCE 1:
City street crowded with sports fans wearing orange.",0.3,0.3,0.68,0.65
The sports fans are wearing yellow.,"City street crowded with sports fans wearing orange.

LABEL: 3

SENTENCE 1:
City street crowded with sports fans wearing orange.","City street crowded with sports fans wearing orange.

LABEL: 2

SENTENCE 1:
City street crowded with sports fans wearing orange.",0.23,0.23,0.61,0.62
Child blows up a balloon.,"A woman playing with play equipment while a child looks on.

LABEL: 3

SENTENCE 1:
A woman playing with play equipment","A woman playing with play equipment while a child looks on.

LABEL: 2

SENTENCE 1:
A woman playing with play equipment",0.15,0.15,0.44,0.43
Child watches woman playing with equipment.,"A woman playing with play equipment while a child looks on.

LABEL: 1

SENTENCE 1:
A woman playing with play equipment","A woman playing with play equipment while a child looks on.

LABEL: 0

SENTENCE 1:
A woman playing with play equipment",0.37,0.37,0.59,0.57
Two small boys draw picturees of trees outside in the grass.,"Two small boys dressed in tuxedos sitting on a red carpeted floor.

LABEL: 3

SENTENCE 1:
Two","Two small boys dressed in tuxedos sitting on a red carpeted floor.

LABEL: 2

SENTENCE 1:
Two",0.29,0.29,0.23,0.23
a man in an empty park,"A man in a red plaid shirt using a bull horn to talk to a crowd of people.

LABEL: 3

SENTENCE 1","A man in a red plaid shirt using a bull horn to talk to a crowd of people.

SENTENCE 1:
A man in a",0.21,0.2,0.15,0.19
a man talking to a crowd,"A man in a red plaid shirt using a bull horn to talk to a crowd of people.

LABEL: 1

SENTENCE 1","A man in a red plaid shirt using a bull horn to talk to a crowd of people.

LABEL: 0

SENTENCE 1",0.36,0.36,0.32,0.31
The teenager is seated.,"A man is sitting on a bench with a woman sitting next to him.

LABEL: 1

SENTENCE 1:
A man is","A man in a white shirt is sitting on the steps with his face resting on his hand.

LABEL: 1

SENTENCE 1:",0.08,0.08,0.28,0.17
The teenager is sliding down the railing.,"A man is sitting on a bench with a woman sitting next to him.

LABEL: 3

SENTENCE 1:
A man is","The asian teenager is sitting on the steps with his face resting on his hand.

LABEL: 2

SENTENCE 1:
A",0.07,0.3,0.19,0.25
There is a girl on the sand.,"A girl jumping high off of the sand.

LABEL: 1

SENTENCE 1:
A girl jumping high off of the sand.","A girl jumping high off of the sand.

LABEL: 0

SENTENCE 1:
A girl jumping high off of the sand.",0.3,0.3,0.62,0.6
The girl is jogging on the beach.,"A girl jumping high off of the sand.

LABEL: 3

SENTENCE 3:
A girl jumping high off of the sand.","A girl jumping high off of the sand.

LABEL: 2

SENTENCE 1:
A girl jumping high off of the sand.",0.22,0.22,0.59,0.57
There is someone sleeping on the couch.,"Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt

LABEL: 1

SENTENCE 1:
","Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt

LABEL: 0

SENTENCE 1:
",0.14,0.14,0.22,0.22
The man is sitting there watching tv,"Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt

LABEL: 3

SENTENCE 1:
","Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt

LABEL: 2

SENTENCE 1:
",0.14,0.14,0.14,0.13
A man is being carried by birds.,"A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.

LABEL: 1

SENT","A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.

LABEL: 0

SENT",0.32,0.32,0.31,0.32
The picture is of a man riding on a dinosaur's back.,"A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.

LABEL: 3

SENT","A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.

LABEL: 2

SENT",0.28,0.28,0.3,0.3
A lady with her eyes closed playing an old fluglehorn into a microphone.,"A gentleman with his eyes closed playing an old fluglehorn into a microphone.

LABEL: 3

SENTENCE 1:
A","A man playing a flugelhorn into a microphone.

LABEL: 2

SENTENCE 1:
A man playing a flug",0.71,0.33,0.56,0.33
A man plays an instruement with his eyes closed,"A man with a microphone playing a fluglehorn.

LABEL: 1

SENTENCE 1:
A man with his eyes closed","A man playing a flugelhorn into a microphone.

LABEL: 1

SENTENCE 1:
A man playing a flug",0.44,0.15,0.41,0.31
A happy woman is holding rope.,"A woman wearing a red helmet is holding a rope and smiling.

LABEL: 1

SENTENCE 1:
A woman wearing a red","A woman wearing a red helmet is holding a rope and smiling.

LABEL: 0

SENTENCE 1:
A woman wearing a red",0.37,0.37,0.39,0.38
A female acrobat is walking across a tightrope at the circus.,"A woman wearing a red helmet is holding a rope and smiling.

LABEL: 3

SENTENCE 1:
A woman wearing a red","A woman wearing a red helmet is holding a rope and smiling.

LABEL: 2

SENTENCE 1:
A woman wearing a red",0.19,0.19,0.28,0.28
A man adjusts his tie looking at a laptop,"A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.

LABEL: 1

","A man with a pinstriped shirt and tan slacks adjusts his tie while looking at a apple laptop computer.

LABEL: 1
",0.53,0.6,0.41,0.42
A woman adjusts her bra,"A man with a pinstriped shirt and tan slacks adjusts his tie while looking at a apple laptop computer.

LABEL: 3
","A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.

LABEL: 2

",0.15,0.08,0.19,0.2
A man adjusts his new tie in front of a laptop,"A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.

LABEL: 1

","A man with a pinstriped shirt and tan slacks adjusts his tie while looking at a apple laptop computer.

LABEL: 1
",0.37,0.44,0.41,0.44
The man has no facial hair.,"The man is shaving.

LABEL: 3

SENTENCE 3:
The man is shaving in the mirror.

LAB","Man is shaving in the mirror.

LABEL: 2

SENTENCE 1:
Man is shaving in the mirror.

",0.18,0.18,0.41,0.53
Three boys hold baseball gloves.,"a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 1","a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 0",0.12,0.12,0.31,0.28
Three boys are holding gloves.,"a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 1","a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 0",0.19,0.19,0.28,0.24
The three boys swing baseball bats,"a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 3","a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 2",0.06,0.06,0.17,0.13
Three boys play volleyball as others watch them.,"a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 3","a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.

LABEL: 2",0.0,0.0,0.15,0.13
The workers are making coffee inside.,"Two construction workers climbing the steel ribbed exterior of a new building at their work site.

LABEL: 3

SENTENCE 1:
","Two construction workers climbing the steel ribbed exterior of a new building at their work site.

LABEL: 2

SENTENCE 1:
",0.08,0.08,0.13,0.13
Two workers are climbing a building.,"Two construction workers climbing the steel ribbed exterior of a new building at their work site.

LABEL: 1

SENTENCE 1:
","Two construction workers climbing the steel ribbed exterior of a new building at their work site.

LABEL: 0

SENTENCE 1:
",0.38,0.38,0.26,0.26
Construction workers are having fun smashing windows.,"Construction workers use cables to hang from the sides of buildings.

LABEL: 3

SENTENCE 1:
Construction workers use cables to hang","Construction workers use cables to hang from the sides of buildings.

LABEL: 2

SENTENCE 1:
Construction workers use cables to hang",0.14,0.14,0.31,0.31
Two people climb up a structure,"A man is climbing up a worn structure.

LABEL: 1

SENTENCE 1:
A man is climbing up a worn structure.","Two people climbing up some sort of wore structure.

LABEL: 0

SENTENCE 1:
Two people climbing up some sort of wore",0.23,0.3,0.62,0.54
Two people take a ship to the moon,"A man is climbing up a worn structure.

LABEL: 3

SENTENCE 3:
A man is climbing up a worn structure.","Two people climbing up some sort of wore structure.

LABEL: 2

SENTENCE 1:
Two people climbing up some sort of wore",0.07,0.14,0.55,0.43
The women in dainty dresses look out over the farm.,"A man with a tan hat is working in a garden.

LABEL: 3

SENTENCE 3:
A man with a tan hat","Two men with tan hats working in a garden.

LABEL: 2

SENTENCE 1:
Two men with tan hats working in a",0.06,0.06,0.33,0.31
Two men are tending to the garden.,"A man with a tan hat is working in a garden.

LABEL: 1

SENTENCE 1:
Two men with tan hats working","Two men with tan hats working in a garden.

LABEL: 0

SENTENCE 1:
Two men with tan hats working in a",0.14,0.21,0.52,0.49
A group of kids poked at the two small turtles.,"A group of four children poke at two small turtles in the grass.

LABEL: 1

SENTENCE 1:
A group","A group of four children poke at two small turtles in the grass.

LABEL: 1

SENTENCE 1:
A group",0.48,0.48,0.37,0.37
A group of kids were playing in the grass.,"A group of four children poke at two small turtles in the grass.

LABEL: 1

SENTENCE 1:
A group","A group of four children poke at two small turtles in the grass.

LABEL: 1

SENTENCE 1:
A group",0.43,0.43,0.22,0.22
A group of adults went to the casino.,"The children are playing with the turtles.

LABEL: 3

SENTENCE 3:
The children are playing with the turtles.","A group of four children poke at two small turtles in the grass.

LABEL: 2

SENTENCE 1:
A group",0.08,0.3,0.52,0.17
The children are playing with turtles.,"A small turtle is petting a child.

LABEL: 1

SENTENCE 1:
A small turtle is petting a child.","Children are petting small turtles in the grass.

LABEL: 0

SENTENCE 1:
A man is holding a small turtle",0.0,0.24,0.65,0.39
The sea turtles are inside the aquarium.,"A man is petting a small turtle in the grass.

LABEL: 3

SENTENCE 3:
A man is petting a","Children are petting small turtles in the grass.

LABEL: 2

SENTENCE 1:
A man is holding a small turtle",0.08,0.15,0.29,0.27
A woman is in the store.,"Woman standing in a store with an item in hand.

LABEL: 1

SENTENCE 1:
Woman standing in a store","Woman standing in a store with an item in hand.

LABEL: 0

SENTENCE 1:
Woman standing in a store",0.32,0.32,0.49,0.47
A woman is painted with yellow body paint.,"A woman with green body paint is holding a green and blue hula hoop while her friend (also in blue and green) watches.

LABEL","A woman with green body paint is holding a green and blue hula hoop while her friend (also in blue and green) watches.

LABEL",0.31,0.31,0.27,0.27
A woman is painted green while holding a hula hoop.,"A woman with green body paint is holding a green and blue hula hoop while her friend (also in blue and green) watches.

LABEL","A woman with green body paint is holding a green and blue hula hoop while her friend (also in blue and green) watches.

LABEL",0.41,0.41,0.41,0.41
Women perform.,"Two green painted women perform for a crowd of onlookers.

LABEL: 1

SENTENCE 1:
Two green painted women perform","Two green painted women perform for a crowd of onlookers.

LABEL: 0

SENTENCE 1:
Two green painted women perform",0.19,0.19,0.5,0.46
People are nearby.,"Two green painted women perform for a crowd of onlookers.

LABEL: 1

SENTENCE 1:
Two green painted women perform","Two green painted women perform for a crowd of onlookers.

LABEL: 0

SENTENCE 1:
Two green painted women perform",0.0,0.0,0.41,0.38
Irises bloom paisley.,"Two green painted women perform for a crowd of onlookers.

LABEL: 3

SENTENCE 1:
Two green painted women perform","Two green painted women perform for a crowd of onlookers.

LABEL: 2

SENTENCE 1:
Two green painted women perform",0.0,0.0,0.33,0.33
A boxer is kayaking.,"The tennis player spikes the tennis ball on the boundary line.

LABEL: 3

SENTENCE 1:
The tennis player spikes the tennis","The tennis player spikes the tennis ball on the boundary line.

SENTENCE 1:
The tennis player spikes the tennis ball on the boundary line.",0.0,0.0,0.29,0.53
Tennis player is playing tennis.,"The tennis player spikes the tennis ball on the boundary line.

LABEL: 1

SENTENCE 1:
The tennis player spikes the tennis","The tennis player spikes the tennis ball on the boundary line.

LABEL: 1

SENTENCE 1:
The tennis player spikes the tennis",0.23,0.23,0.39,0.39
A person is on a bike.,"A police person is on a motorcycle on the side of a street.

LABEL: 3

SENTENCE 1:
A police person is","A police person is on a motorcycle on the side of a street.

LABEL: 2

SENTENCE 1:
A police person is",0.37,0.37,0.28,0.28
The fireman is sitting in his truck.,"A police person is on a motorcycle on the side of a street.

LABEL: 3

SENTENCE 1:
A police person is","A police person is on a motorcycle on the side of a street.

LABEL: 2

SENTENCE 1:
A police person is",0.14,0.14,0.23,0.23
Three dogs sleep in the shade of an old tree.,"a dog runs through the grass.

LABEL: 3

SENTENCE 3:
a dog runs through the grass.

LABEL","three dogs run through the grass.

LABEL: 2

SENTENCE 1:
three dogs run through the grass.

LABEL",0.07,0.22,0.5,0.49
Three dogs run.,"a dog runs through the grass.

LABEL: 1

SENTENCE 1:
three dogs run through the grass.

LABEL","three dogs run through the grass.

LABEL: 1

SENTENCE 1:
a man is holding a dog.

LABEL",0.3,0.3,0.62,0.33
Two girls kneel together on the ground.,"A girl is holding a ball.

LABEL: 1

SENTENCE 1:
Two girls are kneeling on the ground.

","Two girls are kneeling on the ground.

LABEL: 0

SENTENCE 1:
Two girls are kneeling on the ground.",0.42,0.4,0.52,0.65
Two girls stand around the vending machines.,"A girl is holding a ball.

LABEL: 3

SENTENCE 3:
A girl is holding a ball.

LABEL","Two girls are kneeling on the ground.

LABEL: 2

SENTENCE 1:
Two girls are kneeling on the ground.",0.0,0.24,0.45,0.54
A young boy and girl embrace in front of monkeys at the zoo.,"A drunk looking woman is hugging a drunk looking man.

LABEL: 3

SENTENCE 1:
A drunk looking woman is hug","A drunk looking woman is hugging a drunk looking man.

LABEL: 2

SENTENCE 1:
A man is hugging a",0.06,0.06,0.34,0.23
A drunk looking couple embracing.,"A drunk looking woman is hugging a drunk looking man.

LABEL: 1

SENTENCE 1:
A drunk looking woman is hug","A drunk looking woman is hugging a drunk looking man.

LABEL: 0

SENTENCE 1:
A man is hugging a",0.24,0.25,0.41,0.31
Several people are standing outside near water.,"A group of Amish people, men and women, standing at a fence overlooking a forest and river.

LABEL: 1

SENTENCE","A group of Amish people, men and women, standing at a fence overlooking a forest and river.

LABEL: 0

SENTENCE",0.15,0.15,0.19,0.18
The Amish group are running through a field.,"A group of Amish people, men and women, standing at a fence overlooking a forest and river.

LABEL: 3

SENTENCE","A group of Amish people, men and women, standing at a fence overlooking a forest and river.

LABEL: 2

SENTENCE",0.14,0.14,0.3,0.3
A man tries to tackle a player in a game of football.,"A man from one football team trying to dodge a tackle from a player from the opposing football team.

LABEL: 1

SENTENCE","A man from one football team trying to dodge a tackle from a player from the opposing football team.

LABEL: 0

SENTENCE",0.41,0.41,0.39,0.36
A man throws the first pitch in a baseball game.,"A man from one football team trying to dodge a tackle from a player from the opposing football team.

LABEL: 3

SENTENCE","A man from one football team trying to dodge a tackle from a player from the opposing football team.

LABEL: 2

SENTENCE",0.19,0.19,0.17,0.16
The boy and girl stand on the lakeshore.,"A boy and a girl stand in a median amongst Mike Huckabee signs.

LABEL: 3

SENTENCE 1:
A","A boy and a girl stand in a median amongst Mike Huckabee signs.

LABEL: 2

SENTENCE 1:
A",0.31,0.31,0.25,0.25
Two people stand on a median with advertising signs.,"A boy and a girl stand in a median amongst Mike Huckabee signs.

LABEL: 1

SENTENCE 1:
A","A boy and a girl stand in a median amongst Mike Huckabee signs.

LABEL: 0

SENTENCE 1:
A",0.3,0.3,0.23,0.22
A woman is hanging sausages in a market.,"A man is hanging sausages in a market.

LABEL: 3

SENTENCE 1:
A man is hanging sausages","A man is hanging sausages in a market.

SENTENCE 1:
A man is hanging sausages in a market.

",0.56,0.54,0.51,0.65
A person is hanging sausages in a market.,"A man is hanging sausages in a market.

LABEL: 1

SENTENCE 1:
A man is hanging sausages","A man is hanging sausages in a market.

LABEL: 0

SENTENCE 1:
A man is hanging sausages",0.56,0.56,0.67,0.66
The people are dressed in business clothing.,"A man is standing still and talking on his cellular phone.

LABEL: 1

SENTENCE 1:
A man is standing still and","A man in a suit is standing still and talking on his cellular phone.

LABEL: 1

SENTENCE 1:
A man in",0.0,0.07,0.28,0.2
The people are dressed in street clothes.,"A man is standing still and talking on his cellular phone.

LABEL: 3

SENTENCE 3:
A man is standing still and","The man with the tie is talking on his cellular phone while the other man is walking by.

LABEL: 1

SENTENCE 1:",0.0,0.07,0.3,0.11
The man is standing inside a restaurant.,"A man sitting outside playing a musical instrument.

LABEL: 3

SENTENCE 1:
A man sitting outside playing a musical instrument.","A man sitting outside playing a musical instrument.

LABEL: 2

SENTENCE 1:
A man sitting outside playing a musical instrument.",0.15,0.15,0.6,0.6
The man is playing music outdoors.,"A man sitting outside playing a musical instrument.

LABEL: 1

SENTENCE 1:
A man sitting outside playing a musical instrument.","A man sitting outside playing a musical instrument.

LABEL: 0

SENTENCE 1:
A man sitting outside playing a musical instrument.",0.15,0.15,0.69,0.66
A tattooed man clicking on a mouse on a desk.,"A tattooed woman clicking on a mouse on a desk.

LABEL: 3

SENTENCE 3:
A tattooed woman clicking on","A woman is sitting at a desk with a mouse.

LABEL: 2

SENTENCE 1:
A woman is sitting at a desk",0.62,0.32,0.42,0.37
A woman clicking on a mouse on a desk.,"A tattooed woman clicking on a mouse on a desk.

LABEL: 1

SENTENCE 1:
A tattooed woman clicking on","A woman is sitting at a desk with a mouse.

LABEL: 1

SENTENCE 1:
A man is sitting at a desk",0.64,0.4,0.47,0.43
The person is wading through water.,"A person holds a bunch of brush while walking down a stone path.

LABEL: 3

SENTENCE 1:
A person holds a","A person is holding a bunch of brush while walking down a stone path.

LABEL: 2

SENTENCE 1:
A person is",0.07,0.15,0.24,0.23
The person is walking outside.,"A person holds a bunch of brush while walking down a stone path.

LABEL: 1

SENTENCE 1:
A person holds a","A person is holding a bunch of brush while walking down a stone path.

LABEL: 1

SENTENCE 1:
A person is",0.15,0.23,0.27,0.24
Lady digs through garbage,"A lady digs through a garbage can looking to add to the shopping cart beside her.

LABEL: 1

SENTENCE 1:
","A lady is seen digging through a garbage can looking to add to the shopping cart beside her.

LABEL: 1

SENTENCE 1:",0.33,0.23,0.27,0.21
Lady is making burger for her kids,"A lady digs through a garbage can looking to add to the shopping cart beside her.

LABEL: 3

SENTENCE 1:
","A lady digs through a garbage can looking to add to the shopping cart beside her.

SENTENCE 1:
A lady digs through a",0.15,0.13,0.15,0.27
A man and woman are scuba diving.,"A man and woman look upward on a city block.

LABEL: 3

SENTENCE 1:
A man and woman look upward on","A man and woman look upward on a city block.

LABEL: 2

SENTENCE 1:
A man and woman look upward on",0.29,0.29,0.36,0.36
A man and woman are on a boat.,"A man and woman look upward on a city block.

LABEL: 3

SENTENCE 1:
A man and woman look upward on","A man and woman look upward on a city block.

LABEL: 2

SENTENCE 1:
A man and woman look upward on",0.41,0.41,0.37,0.37
A man and woman are in a metropolitan area.,"A man and woman look upward on a city block.

LABEL: 1

SENTENCE 1:
A man and woman look upward on","A man and woman look upward on a city block.

LABEL: 0

SENTENCE 1:
A man and woman look upward on",0.33,0.33,0.47,0.46
The black woman is toasting marshmallows on a barbecue grill.,"The black woman is reading literature.

LABEL: 3

SENTENCE 1:
The black woman is laying out literature.

LAB","The black woman is laying out literature.

LABEL: 2

SENTENCE 1:
The black woman is laying out literature.

",0.29,0.29,0.37,0.5
A black woman is handling printed material.,"The black woman is reading literature.

LABEL: 1

SENTENCE 1:
The black woman is laying out literature.

LAB","The black woman is laying out literature.

LABEL: 0

SENTENCE 1:
The black woman is laying out literature.

",0.24,0.24,0.43,0.6
A member of the army walks a German Shepard.,"A member of the army is walking with a German Shepard while the dog has something in has mouth.

LABEL: 1

SENTENCE","A member of the army is walking with a German Shepard while the dog has something in has mouth.

LABEL: 0

SENTENCE",0.52,0.52,0.42,0.41
A member of the army practices his sniping skills.,"A member of the army is walking with a German Shepard while the dog has something in has mouth.

LABEL: 3

SENTENCE","A member of the army is walking with a German Shepard while the dog has something in has mouth.

LABEL: 2

SENTENCE",0.32,0.32,0.23,0.23
