completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
a woman is inside at the movies,"The individual is crouched down on top of rocks underneath a blue sky.

LABEL: 3

SENTENCE 3:
The individual is","An individual is crouched down on top of rocks underneath a blue sky.

LABEL: 3

SENTENCE 3:
An individual is",0.15,0.15,0.28,0.29
a person is outside,"An individual is crouched down on top of rocks underneath a blue sky.

LABEL: 1

SENTENCE 3:
An individual is","An individual is crouched down on top of rocks underneath a blue sky.

LABEL: 1

SENTENCE 3:
An individual is",0.17,0.17,0.27,0.27
A woman and two men are talking amongst themselves.,"A woman and two men, that are dressed professionally, are having a discussion.

LABEL: 1

SENTENCE 3:
A woman","A woman and two men, that are dressed professionally, are having a discussion.

LABEL: 1

SENTENCE 3:
A woman",0.43,0.43,0.37,0.37
A man is blowing out his birthday cake.,"A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 3

S","A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 3

S",0.13,0.13,0.15,0.15
A man is out in public.,"A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 1

S","A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 1

S",0.21,0.21,0.21,0.21
The adult is shopping for a gift.,"A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 1

S","A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop.

LABEL: 1

S",0.07,0.07,0.19,0.19
People buy produce at a market.,"People buy fruits and vegetables at an open air market.

LABEL: 1

SENTENCE 3:
People buy fruits and vegetables at an","People buy fruits and vegetables at an open air market.

LABEL: 1

SENTENCE 3:
People buy fruits and vegetables at an",0.3,0.3,0.43,0.43
People are dancing to music in a club.,"People buy fruits and vegetables at an open air market.

LABEL: 3

SENTENCE 3:
People buy fruits and vegetables at an","People buy fruits and vegetables at an open air market.

LABEL: 3

SENTENCE 3:
People buy fruits and vegetables at an",0.07,0.07,0.35,0.35
People are shopping for many things at the market.,"People buy fruits and vegetables at an open air market.

LABEL: 1

SENTENCE 3:
People buy fruits and vegetables at an","People buy fruits and vegetables at an open air market.

LABEL: 1

SENTENCE 3:
People buy fruits and vegetables at an",0.2,0.2,0.4,0.4
The workers are sleeping.,"The ditch worker is digging a hole in the ground.

LABEL: 1

SENTENCE 3:
The ditch worker is digging a hole","The ditch worker is digging a hole in the ground.

LABEL: 1

SENTENCE 3:
The standing worker is standing on the",0.08,0.08,0.47,0.22
The workers are working infront of the house,"The worker in the ditch is digging a hole.

LABEL: 1

SENTENCE 3:
The worker standing on the ground is digging","The ditch worker is digging a hole in the ground.

LABEL: 1

SENTENCE 3:
The standing worker is standing on the",0.14,0.14,0.4,0.23
The workers are standing on the ground,"The worker in the ditch is digging a hole.

LABEL: 1

SENTENCE 3:
The worker standing on the ground is digging","The ditch worker is digging a hole in the ground.

LABEL: 1

SENTENCE 3:
The standing worker is standing on the",0.36,0.29,0.46,0.31
The gentleman is standing by the table.,"A man in khakis sitting at a table with a sign that reads ""poet for hire.""

LABEL: 3

SENTENCE 3","A man in khakis sitting at a table with a sign that reads ""poet for hire.""

LABEL: 3

SENTENCE 3",0.07,0.07,0.31,0.31
The male is a poet.,"A man in khakis sitting at a table with a sign that reads ""poet for hire.""

LABEL: 1

SENTENCE 3","A man in khakis sitting at a table with a sign that reads ""poet for hire.""

LABEL: 1

SENTENCE 3",0.16,0.16,0.21,0.21
People are walking outside.,"People with bags walk along a dirt road in front of a green building.

LABEL: 1

SENTENCE 3:
People with bags","People with bags walk along a dirt road in front of a green building.

LABEL: 1

SENTENCE 3:
People with bags",0.08,0.08,0.32,0.32
People are riding a bus.,"People with bags walk along a dirt road in front of a green building.

LABEL: 3

SENTENCE 3:
People with bags","People with bags walk along a dirt road in front of a green building.

LABEL: 3

SENTENCE 3:
People with bags",0.15,0.15,0.26,0.26
"The man is canoeing down a slowly-moving river, enjoying the noonday sun.","The man and the dog are resting beside an ornate monument featuring a greenish statue of a man and a woman.

LABEL: 3

","A balding, heavyset man and a dog are resting beside an ornate monument featuring a greenish statue of a man and a woman.

",0.17,0.11,0.18,0.26
There are both people and animals in this picture.,"A balding, heavyset man and a dog are resting beside an ornate monument featuring a greenish statue of a man and a woman.

","A balding, heavyset man and a dog are resting beside an ornate monument featuring a greenish statue of a man and a woman.

",0.12,0.12,0.33,0.33
The man is walking in a direction.,"A man in a red shirt is walking towards a blue market stall.

LABEL: 1

SENTENCE 3:
A man in a","A man in a red shirt is walking towards a blue market stall.

LABEL: 1

SENTENCE 3:
A man in a",0.36,0.36,0.28,0.28
The man is sitting on a bench.,"A man in a red shirt is walking towards a blue market stall.

LABEL: 3

SENTENCE 3:
A man in a","A man in a red shirt is walking towards a blue market stall.

LABEL: 3

SENTENCE 3:
A man in a",0.21,0.21,0.25,0.25
Race cars,"Indy car, white, blue with a red mark on the roof, rounding a turn, in front of the white car.

LABEL: 1","Indy car, white, blue with a red mark on the roof, rounding a turn, in front of the white car.

LABEL: 1",0.0,0.0,0.19,0.19
People playing racketball,"Indy car, white, blue with a red mark on the roof, rounding a turn, in front of the white car.

LABEL: 3","Indy car, white, blue with a red mark on the roof, rounding a turn, in front of the white car.

LABEL: 3",0.0,0.0,0.15,0.15
A woman is driving her kids around,"A young boy sits on the shoulders of a woman, who is carrying a young girl.

LABEL: 3

SENTENCE 3:
","A young boy sits on the shoulders of a woman, who is carrying a young girl.

LABEL: 3

SENTENCE 3:
",0.22,0.22,0.21,0.21
A woman is with a couple of children,"A young boy sits on the shoulders of a woman, who is carrying a young girl.

LABEL: 1

SENTENCE 3:
","A young boy sits on the shoulders of a woman, who is carrying a young girl.

LABEL: 1

SENTENCE 3:
",0.29,0.29,0.25,0.25
A child takes a nap on a couch.,"A young blond child wearing a black shirt and white shorts looks at the sky with a bridge and water in the background.

LABEL: 3

","A young blond child wearing a black shirt and white shorts looks at the sky with a bridge and water in the background.

LABEL: 3

",0.24,0.24,0.18,0.18
A child looks at the sky outside.,"A young blond child wearing a black shirt and white shorts looks at the sky with a bridge and water in the background.

LABEL: 1

","A young blond child wearing a black shirt and white shorts looks at the sky with a bridge and water in the background.

LABEL: 1

",0.38,0.38,0.36,0.36
A woman in a dress cooks food.,"She is cooking food while wearing a dress.

LABEL: 1

SENTENCE 3:
She is cooking food while wearing a dress.","She is cooking food while wearing a dress.

LABEL: 1

SENTENCE 3:
She is cooking food while wearing a dress.",0.22,0.22,0.62,0.62
A woman in a dress dances in the club.,"She is cooking food while wearing a dress.

LABEL: 3

SENTENCE 3:
She is cooking food while wearing a dress.","She is cooking food while wearing a dress.

LABEL: 3

SENTENCE 3:
She is cooking food while wearing a dress.",0.21,0.21,0.53,0.53
Various dogs sleeping in a house.,"The dogs are running through the field.

LABEL: 3

SENTENCE 3:
The dogs are running through the field.

","Four dogs of varying breeds running through a field.

LABEL: 3

SENTENCE 3:
Four dogs of varying breeds running through a",0.08,0.15,0.53,0.42
Some animals outdoors.,"The dogs are running through the field.

LABEL: 1

SENTENCE 3:
The dogs are running through the field.

","Four dogs of varying breeds running through a field.

LABEL: 1

SENTENCE 3:
Four dogs of varying breeds running through a",0.0,0.0,0.53,0.36
A group of singers sings.,"A choir practicing in a church.

LABEL: 1

SENTENCE 3:
A choir practicing in a church.

LABEL","A choir practicing in a church.

LABEL: 1

SENTENCE 3:
A choir practicing in a church.

LABEL",0.09,0.09,0.49,0.49
A group of people is yelling and shouting.,"A choir practicing in a church.

LABEL: 3

SENTENCE 3:
A choir practicing in a church.

LABEL","A choir practicing in a church.

LABEL: 3

SENTENCE 3:
A choir practicing in a church.

LABEL",0.08,0.08,0.44,0.44
The woman looks weary.,"Two men wearing black smile while a seated woman behind them looks tired.

LABEL: 1

SENTENCE 3:
Two men wearing black","Two men wearing black smile while a seated woman behind them looks tired.

LABEL: 1

SENTENCE 3:
Two men wearing black",0.16,0.16,0.39,0.39
The woman looks like she's full of energy.,"The man in black smiles while the woman in black looks tired.

LABEL: 3

SENTENCE 3:
The man in black smiles","Two men wearing black smile while a seated woman behind them looks tired.

LABEL: 3

SENTENCE 3:
Two men wearing black",0.2,0.13,0.48,0.37
A young boy wears a helmet while on a motorcycle.,"A young boy in a red shirt is wearing a helmet while sitting on a motorcycle.

LABEL: 1

SENTENCE 3:
A","A young boy in a red shirt is wearing a helmet while sitting on a motorcycle.

LABEL: 1

SENTENCE 3:
A",0.58,0.58,0.43,0.43
A young boy is watering some plants.,"A young boy in a red shirt is wearing a helmet while sitting on a motorcycle.

LABEL: 3

SENTENCE 3:
A","A young boy in a red shirt is wearing a helmet while sitting on a motorcycle.

LABEL: 3

SENTENCE 3:
A",0.29,0.29,0.16,0.16
Toddles are roasting marshmallows.,"The children play in the snow by the side of the road.

LABEL: 3

SENTENCE 3:
The children play in the","The children are playing in the snow by the side of the road.

LABEL: 3

SENTENCE 3:
The children are playing",0.0,0.08,0.25,0.25
A man is biking down a path.,"A man in a yellow shirt and helmet mountain biking down a dusty path.

LABEL: 1

SENTENCE 3:
A man in","A man in a yellow shirt and helmet mountain biking down a dusty path.

LABEL: 1

SENTENCE 3:
A man in",0.43,0.43,0.29,0.29
A woman is jogging down a road.,"A man in a yellow shirt and helmet mountain biking down a dusty path.

LABEL: 3

SENTENCE 3:
A man in","A man in a yellow shirt and helmet mountain biking down a dusty path.

LABEL: 3

SENTENCE 3:
A man in",0.21,0.21,0.18,0.18
A man is near the road.,"A man is throwing something into the road.

LABEL: 1

SENTENCE 3:
A man is throwing something into the road.","A man is throwing something into the road.

LABEL: 1

SENTENCE 3:
A man is throwing something into the road.",0.38,0.38,0.61,0.61
A man paints a house.,"A man is throwing something into the road.

LABEL: 3

SENTENCE 3:
A man is throwing something into the road.","A man is throwing something into the road.

LABEL: 3

SENTENCE 3:
A man is throwing something into the road.",0.24,0.24,0.58,0.58
A skier is standing on a blue stretcher while three men watch excitedly,"A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 3
","A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 3
",0.33,0.33,0.41,0.41
An injured skier being taken for medical help,"A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 1
","A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 1
",0.19,0.19,0.28,0.28
Three men help a skier,"A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 1
","A skier being helped onto a red stretcher by three men, while two other men and a woman prepare to help.

LABEL: 1
",0.21,0.21,0.27,0.27
Young men play on scaffolding.,"Young children play on scaffolding.

LABEL: 3

SENTENCE 3:
Young children play on scaffolding.

LABEL","Young children play on scaffolding.

LABEL: 3

SENTENCE 3:
Young children play on scaffolding.

LABEL",0.4,0.4,0.6,0.6
Young people play on scaffolding.,"Young children play on scaffolding.

LABEL: 1

SENTENCE 3:
Young children play on scaffolding.

LABEL","Young children play on scaffolding.

LABEL: 1

SENTENCE 3:
Young children play on scaffolding.

LABEL",0.4,0.4,0.57,0.57
The woman is folding the laundry,"A black woman is sitting on the beach examining an octopus.

LABEL: 3

SENTENCE 3:
A black woman is sitting","A black woman is sitting on the beach examining an octopus.

LABEL: 3

SENTENCE 3:
A black woman is sitting",0.23,0.23,0.26,0.26
There is a woman outside.,"A black woman is sitting on the beach examining an octopus.

LABEL: 1

SENTENCE 3:
A black woman is sitting","A black woman is sitting on the beach examining an octopus.

LABEL: 1

SENTENCE 3:
A black woman is sitting",0.24,0.24,0.29,0.29
Pebbles are being thrown into a body of water by two boys.,"Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.

LABEL: 1

SENT","Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.

LABEL: 1

SENT",0.36,0.36,0.41,0.41
The two young boys are playing kickball at the park.,"Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.

LABEL: 3

SENT","Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water.

LABEL: 3

SENT",0.19,0.19,0.19,0.19
Two men working on the roof of an apartment building,"The two men are working on the roof of an apartment building with a nice looking skyline behind them.

LABEL: 1

SENTENCE 3","Two men working on the roof of an apartment building with a nice looking skyline behind them.

LABEL: 1

SENTENCE 3:
",0.61,0.65,0.41,0.43
Two men not working on the roof of an apartment building,"The two men are working on the roof of an apartment building with a nice looking skyline behind them.

LABEL: 1

SENTENCE 3","Two men working on the roof of an apartment building with a nice looking skyline behind them.

LABEL: 1

SENTENCE 3:
",0.59,0.62,0.34,0.32
The man climbing the rope is escaping a swarm of bed bugs.,"A man trying his hardest to climb up a rope.

LABEL: 1

SENTENCE 3:
A man trying his hardest to climb","A man trying his hardest to climb up a rope.

LABEL: 3

SENTENCE 3:
A man trying his hardest to climb",0.18,0.18,0.44,0.47
A man is climbing a rope.,"A man trying his hardest to climb up a rope.

LABEL: 1

SENTENCE 3:
A man trying his hardest to climb","A man trying his hardest to climb up a rope.

LABEL: 1

SENTENCE 3:
A man trying his hardest to climb",0.3,0.3,0.56,0.56
The couple are wearing yellow bandanas.,"A woman wearing a red hat and red bandanna followed by a man in a red bandanna.

LABEL: 3

SENTENCE 3","A woman wearing a red hat and red bandanna followed by a man in a red bandanna.

LABEL: 3

SENTENCE 3",0.07,0.07,0.2,0.2
The people are wearing bandanas.,"A woman wearing a red hat and red bandanna followed by a man in a red bandanna.

LABEL: 1

SENTENCE 3","A woman wearing a red hat and red bandanna followed by a man in a red bandanna.

LABEL: 1

SENTENCE 3",0.08,0.08,0.17,0.17
A girl is sitting on her couch coloring her fingernails.,"A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake.

LABEL: 3

SENTENCE","A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake.

LABEL: 3

SENTENCE",0.24,0.24,0.22,0.22
A girl is sitting in a tub with part of a snake.,"A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake.

LABEL: 1

SENTENCE","A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake.

LABEL: 1

SENTENCE",0.57,0.57,0.41,0.41
A taxi cab with two women in the backseat talking on their cellphones.,"a green and white trolley car with an advertisement of coffee on the side and front of it in a city.

LABEL: 3

S","a green and white trolley car with an advertisement of coffee on the side and front of it in a city.

LABEL: 3

S",0.16,0.16,0.18,0.18
A trolley making it's way through a city.,"a green and white trolley car with an advertisement of coffee on the side and front of it in a city.

LABEL: 1

S","a green and white trolley car with an advertisement of coffee on the side and front of it in a city.

LABEL: 1

S",0.3,0.3,0.3,0.3
"The young woman removes her clothes, ""I came in like wrecking ball!""","A young woman with a black hat and red and black jacket, swings on a red-orange ball attached to a blue rope.

LABEL: 3","A young woman with a black hat and red and black jacket, swings on a red-orange ball attached to a blue rope.

LABEL: 3",0.16,0.16,0.33,0.33
A young woman is playing on a red-orange ball attached to a blue rope.,"A young woman with a black hat and red and black jacket, swings on a red-orange ball attached to a blue rope.

LABEL: 1","A young woman with a black hat and red and black jacket, swings on a red-orange ball attached to a blue rope.

LABEL: 1",0.65,0.65,0.53,0.53
A girl watches Everybody Loves Raymond.,"A girl in a yellow dress looks at a restaurant building.

LABEL: 3

SENTENCE 3:
A girl in a yellow dress","A girl in a yellow dress looks at a restaurant building.

LABEL: 3

SENTENCE 3:
A girl in a yellow dress",0.15,0.15,0.33,0.33
A girl in front of a building.,"A girl in a yellow dress looks at a restaurant building.

LABEL: 1

SENTENCE 3:
A girl in a yellow dress","A girl in a yellow dress looks at a restaurant building.

LABEL: 1

SENTENCE 3:
A girl in a yellow dress",0.36,0.36,0.46,0.46
Four people are walking,"The man turns around and looks toward the camera.

LABEL: 1

SENTENCE 3:
The man turns around and looks toward the","The man turns around and looks toward the camera.

LABEL: 1

SENTENCE 3:
The man turns around and looks toward the",0.0,0.0,0.35,0.35
Four people are sleeping at home,"The man turns around and looks toward the camera.

LABEL: 3

SENTENCE 3:
The man turns around and looks toward the","The man turns around and looks toward the camera.

LABEL: 3

SENTENCE 3:
The man turns around and looks toward the",0.0,0.0,0.39,0.39
A man is in his bed asleep.,"A man is squatting on the ground.

LABEL: 3

SENTENCE 3:
A man is squatting on the ground.","A man is squatting on the ground.

LABEL: 3

SENTENCE 3:
A man is squatting on the ground.",0.24,0.24,0.6,0.6
A man is near the ground.,"A man is squatting on the ground.

LABEL: 1

SENTENCE 3:
A man is squatting on the ground.","A man is squatting on the ground.

LABEL: 1

SENTENCE 3:
A man is squatting on the ground.",0.42,0.42,0.63,0.63
A group of people sit in the living room.,"A group of people gather around a truck.

LABEL: 3

SENTENCE 3:
A group of people gather around a truck.","A group of people gather around a truck.

LABEL: 3

SENTENCE 3:
A group of people gather around a truck.",0.28,0.28,0.58,0.58
A group are gathered near a vehicle.,"A group of people gather around a truck.

LABEL: 1

SENTENCE 3:
A group of people gather around a truck.","A group of people gather around a truck.

LABEL: 1

SENTENCE 3:
A group of people gather around a truck.",0.22,0.22,0.65,0.65
The lady on the table is cutting her sandwhich,"A woman is cutting into a sandwich while sitting at an outdoor table.

LABEL: 1

SENTENCE 3:
A woman is cutting","A woman is cutting into a sandwich while sitting at an outdoor table.

LABEL: 1

SENTENCE 3:
A woman is cutting",0.2,0.2,0.31,0.31
the lady on the table is leeping,"A man is sitting at a table with a woman.

LABEL: 3

SENTENCE 3:
A man is sitting at a table","A woman is cutting into a sandwich while sitting at an outdoor table.

LABEL: 3

SENTENCE 3:
A woman is cutting",0.14,0.14,0.38,0.32
The woman is watching television,"A man with a red sweater is looking through a red telescope at a statue of a dinosaur.

LABEL: 3

SENTENCE 3:","A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.

LABEL: 3

SENTENCE 3:",0.07,0.15,0.12,0.16
The woman is using a magnification device,"A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.

LABEL: 1

SENTENCE 3:","A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur.

LABEL: 1

SENTENCE 3:",0.21,0.21,0.16,0.16
Two players are sitting on a couch.,"The player in the black shirt reaches for the football as the other stretches toward him to steal it away.

LABEL: 3

SENTENCE","The player in the black shirt reaches for the football as the other stretches toward him to steal it away.

LABEL: 3

SENTENCE",0.0,0.0,0.12,0.12
Two men are eating inside a restaurant.,"Two men outside of a restaurant.

LABEL: 1

SENTENCE 3:
Two men outside of a restaurant.

LABEL","Two men outside of a restaurant.

LABEL: 1

SENTENCE 3:
Two men outside of a restaurant.

LABEL",0.33,0.33,0.45,0.45
Two men are outside.,"Two men outside of a restaurant.

LABEL: 1

SENTENCE 3:
Two men outside of a restaurant.

LABEL","Two men outside of a restaurant.

LABEL: 1

SENTENCE 3:
Two men outside of a restaurant.

LABEL",0.29,0.29,0.57,0.57
Some of the people here have been in the armed forces.,"The soldier grilling the meat is a man.

LABEL: 1

SENTENCE 3:
The soldier grilling the meat is a","The soldier is grilling a lot of meat while his troop looks on.

LABEL: 1

SENTENCE 3:
The soldier is",0.13,0.13,0.36,0.19
No animal products can be seen here.,"The soldiers are grilling a lot of meat while his troop looks on.

LABEL: 3

SENTENCE 3:
The soldiers are","The soldier is grilling a lot of meat while his troop looks on.

LABEL: 3

SENTENCE 3:
The soldier is",0.0,0.0,0.2,0.19
The boy is at the beach.,"A boy splashing through the ocean.

LABEL: 1

SENTENCE 3:
A boy splashing through the ocean.

","A boy splashing through the ocean.

LABEL: 1

SENTENCE 3:
A boy splashing through the ocean.

",0.27,0.27,0.58,0.58
The boy is in Kansas.,"A boy splashing through the ocean.

LABEL: 3

SENTENCE 3:
A boy splashing through the ocean.

","A boy splashing through the ocean.

LABEL: 3

SENTENCE 3:
A boy splashing through the ocean.

",0.19,0.19,0.54,0.54
The boy is swimming.,"A boy splashing through the ocean.

LABEL: 1

SENTENCE 3:
A boy splashing through the ocean.

","A boy splashing through the ocean.

LABEL: 1

SENTENCE 3:
A boy splashing through the ocean.

",0.2,0.2,0.6,0.6
The pet is taking a nap.,"The little white dog runs outside, their ears blown back in the wind.

LABEL: 3

SENTENCE 3:
The little white","A little white dog runs outside, their ears blown back in the wind.

LABEL: 3

SENTENCE 3:
A little white",0.08,0.15,0.26,0.26
There is an animal outside.,"The little white dog runs outside, their ears blown back in the wind.

LABEL: 1

SENTENCE 3:
The little white","A little white dog runs outside, their ears blown back in the wind.

LABEL: 1

SENTENCE 3:
A little white",0.08,0.08,0.24,0.25
A happy woman.,"A woman happy about something.

LABEL: 1

SENTENCE 3:
A woman happy about something.

LABEL: 2","A woman happy about something.

LABEL: 1

SENTENCE 3:
A woman happy about something.

LABEL: 2",0.32,0.32,0.61,0.61
A man is yelling at his wife.,"A woman happy about something.

LABEL: 1

SENTENCE 3:
A woman happy about something.

LABEL: 2","A woman happy about something.

LABEL: 3

SENTENCE 3:
A woman happy about something.

LABEL: 4",0.09,0.09,0.48,0.5
There are two women and two children.,"Two women are sitting at a table, one is holding a baby and another child is playing on the floor.

LABEL: 1

SENT","Two women are sitting at a table, one is holding a baby and another child is playing on the floor.

LABEL: 1

SENT",0.2,0.2,0.34,0.34
There are two women and two sleeping children.,"A man is sitting at a table, he is holding a baby and a child is playing on the floor.

LABEL: 3

SENT","Two women are sitting at a table, one is holding a baby and another child is playing on the floor.

LABEL: 1

SENT",0.06,0.19,0.28,0.34
The cheerleaders are sitting in the stands.,"The cheerleaders are joined by a group of young men in black and white costumes.

LABEL: 3

SENTENCE 3:
The","A group of young cheerleaders in pink and white costumes perform on a stage.

LABEL: 3

SENTENCE 3:
A group",0.37,0.15,0.15,0.31
Cheerleaders are performing.,"A group of young cheerleaders in pink and white costumes perform on a stage.

LABEL: 1

SENTENCE 3:
A group","A group of young cheerleaders in pink and white costumes perform on a stage.

LABEL: 1

SENTENCE 3:
A group",0.09,0.09,0.25,0.25
A man is singing indoors.,"A female guitar player is vigorously singing a not to a song in a poorly lit room.

LABEL: 1

SENTENCE 3:
","A male guitar player is vigorously singing a not to a song in a poorly lit room.

LABEL: 1

SENTENCE 3:
",0.23,0.23,0.22,0.28
The man is buying a new guitar at the store.,"A female singer is singing a song in a poorly lit room.

LABEL: 3

SENTENCE 3:
A male singer is singing","A male guitar player is vigorously singing a not to a song in a poorly lit room.

LABEL: 3

SENTENCE 3:
",0.13,0.13,0.28,0.2
A man and woman ride a mule,"A man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 1

SENTENCE 3:
","A man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 1

SENTENCE 3:
",0.52,0.52,0.32,0.32
The couple is driving,"The man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 3

SENTENCE 3:
","A man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 3

SENTENCE 3:
",0.08,0.08,0.16,0.16
The couple is sleeping.,"The man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 3

SENTENCE 3:
","A man and woman ride in a mule drawn carriage as the driver points out landmarks.

LABEL: 3

SENTENCE 3:
",0.08,0.08,0.13,0.12
The crowd are composed of one person.,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.

LABEL:","Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.

LABEL:",0.21,0.21,0.22,0.22
The women are wearing clothes,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.

LABEL:","Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.

LABEL:",0.15,0.15,0.18,0.18
A woman is wearing glasses and a brown beanie.,"A woman wearing glasses and a brown beanie next to a girl with long brown hair holding a book.

LABEL: 1

SENTENCE","A woman wearing glasses and a brown beanie next to a girl with long brown hair holding a book.

LABEL: 1

SENTENCE",0.52,0.52,0.36,0.36
A woman is wearing glasses and a white beanie.,"A woman wearing glasses and a brown beanie next to a girl with long brown hair holding a book.

LABEL: 3

SENTENCE","A woman wearing glasses and a brown beanie next to a girl with long brown hair holding a book.

LABEL: 3

SENTENCE",0.45,0.45,0.31,0.31
The man is buying groceries.,"A man is dancing in front of a band.

LABEL: 3

SENTENCE 3:
A man is dancing in front of a","A man is dancing in front of a band.

LABEL: 3

SENTENCE 3:
A man is dancing in front of a",0.15,0.15,0.39,0.39
A man is dancing.,"A man is dancing in front of a band.

LABEL: 1

SENTENCE 3:
A man is dancing in front of a","A man is dancing in front of a band.

LABEL: 1

SENTENCE 3:
A man is dancing in front of a",0.32,0.32,0.43,0.43
A group of people are pulling suitcases.,"A group of travelers pulling suitcases are making their way down a platform.

LABEL: 1

SENTENCE 3:
A group of","A group of travelers pulling suitcases are making their way down a platform.

LABEL: 1

SENTENCE 3:
A group of",0.37,0.37,0.26,0.26
Two couples are drinking a lemonade.,"A group of travelers pulling suitcases are making their way down a platform.

LABEL: 3

SENTENCE 3:
A group of","A group of travelers pulling suitcases are making their way down a platform.

LABEL: 3

SENTENCE 3:
A group of",0.15,0.15,0.18,0.18
A painter is sketching.,"A painter with a gray t-shirt and tatted arm sketches a mural with extreme precision and focus.

LABEL: 1

SENTENCE","A painter with a gray t-shirt and tatted arm sketches a mural with extreme precision and focus.

LABEL: 1

SENTENCE",0.16,0.16,0.24,0.24
the woman is at a ski lodge,"A young woman is wearing a paper crown at an outdoor event.

LABEL: 3

SENTENCE 3:
A young woman is wearing","A young woman is wearing a paper crown at an outdoor event.

LABEL: 3

SENTENCE 3:
A young woman is wearing",0.29,0.29,0.29,0.29
the woman is outdoors,"A young woman is wearing a paper crown at an outdoor event.

LABEL: 1

SENTENCE 3:
A young woman is wearing","A young woman is wearing a paper crown at an outdoor event.

LABEL: 1

SENTENCE 3:
A young woman is wearing",0.16,0.16,0.31,0.31
A man is carrying a little girl off the ground.,"A man is spinning a little girl in the air above his head.

LABEL: 1

SENTENCE 3:
A man is spinning","A man is spinning a little girl in the air above his head.

LABEL: 1

SENTENCE 3:
A man is spinning",0.45,0.45,0.42,0.42
A man is playing Monopoly with a little girl.,"The man is spinning the little girl in the air above his head.

LABEL: 3

SENTENCE 3:
The man is spinning","A man is spinning a little girl in the air above his head.

LABEL: 3

SENTENCE 3:
A man is spinning",0.27,0.4,0.33,0.34
A player falls face first,"The player in the white uniform, wearing only one colorful sock, makes a diving catch for the frisbee.

LABEL: 3

S","As a crowd looks on, a player in a white uniform, wearing only one colorful sock, makes a diving catch for the frisbee.

LAB",0.08,0.14,0.14,0.16
A player makes a diving catch,"As a crowd looks on, a player in a white uniform, wearing only one colorful sock, makes a diving catch for the frisbee.

LAB","As a crowd looks on, a player in a white uniform, wearing only one colorful sock, makes a diving catch for the frisbee.

LAB",0.4,0.4,0.28,0.28
A man on the sidewalk performs a mime act while angry people glare at him,"A man on a sidewalk is playing the accordion while happy people pass by.

LABEL: 3

SENTENCE 3:
A man","A man on a sidewalk is playing the accordion while happy people pass by.

LABEL: 3

SENTENCE 3:
A man",0.34,0.34,0.41,0.41
A man performs for the public,"A man on a sidewalk is playing the accordion while happy people pass by.

LABEL: 1

SENTENCE 3:
A man","A man on a sidewalk is playing the accordion while happy people pass by.

LABEL: 1

SENTENCE 3:
A man",0.23,0.23,0.31,0.31
A basketball player watches a game.,"The coach tells the player to run to the end zone.

LABEL: 3

SENTENCE 3:
The player runs to the end","The coach tells the player to run to the goal.

LABEL: 3

SENTENCE 3:
The player runs to the goal.",0.07,0.08,0.34,0.41
Two people are watching a game.,"The coach tells the player to run to the end zone.

LABEL: 1

SENTENCE 3:
The player runs to the end","The coach tells the player to run to the goal.

LABEL: 1

SENTENCE 3:
The player runs to the goal.",0.0,0.0,0.33,0.4
