completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.,"The Left Party, which garnered 8.7%, is also ruled out, for the moment, as a potential coalition partner.

LABEL: 2
","The Left Party, which garnered 8.7%, is a new alliance of Social Democrat dissidents and former communists known as the Left Party.

LABEL:",0.09,0.13,0.17,0.14
The Carnival Cruise Lines is a brand of Carnival Corp.,"The ship was carrying 1,200 passengers and 1,100 crew members when it arrived at Port Everglades, according to a statement from Carnival Cruise Lines,","The ship was carrying 1,814 passengers and 1,038 crew members, according to the statement.

LABEL: 1

SENT",0.22,0.07,0.28,0.06
Amnesty International takes care of human rights.,"The NHRC has been working to ensure that the rights of the weaker sections of the society are protected.

LABEL: 2

SENTENCE",":
The greatest and most urgent challenges of human rights in India were in the areas of maternal and child care, child education, child labor, child abuse and",0.07,0.18,0.13,0.28
The Nobel committee plans to help people break out of poverty.,"The Nobel committee said in a statement that ""lasting peace cannot be achieved unless large population groups find ways in which to break out of poverty.""

LABEL","The Nobel committee said in a statement that ""lasting peace cannot be achieved unless large population groups find ways in which to break out of poverty.""

LABEL",0.42,0.42,0.47,0.47
Police report there has been an explosion in the tube station.,"

SENTENCE 2:
The police have confirmed that the suspect was not injured and was arrested at the scene.

SENTENCE 3:"," We are not looking for anyone else in connection with this incident.""

SENTENCE 2:
The police were called to the hospital after a man was",0.13,0.11,0.38,0.19
Uzbekistan protests against Washington.,The decision by Uzbekistan was the latest development in diplomatic fallout with Washington over U.S. criticism about a violent crackdown against anti-government protestors last May.,The decision by Uzbekistan was the latest development in diplomatic fallout with Washington over U.S. criticism about a violent crackdown against anti-government protestors last May.,0.13,0.13,0.36,0.36
World leaders have condemned North Korea for pulling out of talks.,"North Korea has been accused of using its nuclear weapons to intimidate its neighbors.

LABEL: 2

SENTENCE 3:
North Korea has","North Korea will bolster its nuclear weapons arsenal.

LABEL: 2

SENTENCE 3:
North Korea will quit six-party nuclear disarm",0.19,0.13,0.17,0.3
Bacteria is winning the war against antibiotics.,"The war against bacterial diseases is by no means over.

LABEL: 2

SENTENCE 3:
The war against bacterial diseases is by","The bacteria that cause tuberculosis are among the most difficult to treat.

LABEL: 2

SENTENCE 3:
The bacteria that cause tuberculosis",0.29,0.14,0.34,0.39
Dagbladet is a Norwegian newspaper.,"The Norwegian newspaper Dagbladet printed an article about the ""intolerance page"".

LABEL: 1

SENTENCE 3:
The","The Norwegian newspaper Dagbladet printed an article about the ""intolerance page"".

LABEL: 1

SENTENCE 3:
The",0.19,0.19,0.11,0.11
Turkey plays host to suicide bombers.,"The United States and Turkey have been at odds over the war in Iraq.

LABEL: 2

SENTENCE 3:
The United States","The Turkish government has blamed the PKK for the bombings.

LABEL: 2

SENTENCE 3:
The PKK is a Kurdish separatist group",0.07,0.0,0.21,0.37
20-30 percent of people infected with HIV live in Africa.,"In Africa today, the majority of infected people acquire HIV by the time they are in their 20s or 30s and, on average, die within ten years","In Africa today, the majority of infected people acquire HIV by the time they are in their 20s or 30s and, on average, die within ten years",0.21,0.21,0.55,0.55
New Portuguese prime minister is elected.,"The European Commission appoints the former Prime Minister of Portugal, José Sócrates, as its new president.

LABEL: 2

S",Prime Minister Jos Manuel Duro Barroso resigns. He is to assume the presidency of the European Commission later in the year (the European Parliament approves him,0.15,0.19,0.21,0.33
The Massachusetts Institute of Technology (MIT) appoints Stefano Falconi as chief financial officer.,"Falconi, who has been MIT's director of finance since 2001, will be responsible for overseeing the university's $1.5 billion budget and overseeing the","ENTENCE 2:
Falconi, who has been MIT’s director of finance since 2005, will be responsible for overseeing the university’s",0.05,0.06,0.25,0.3
There are companies that have split the management of their Research and Development processes.,"The Japanese drug makers are now trying to build comprehensive independent operations in research and development, production and marketing.

LABEL: 2

SENTENCE","The Japanese drug makers are now trying to build comprehensive independent operations in research and development, production and marketing.

LABEL: 2

SENTENCE",0.22,0.22,0.2,0.2
Nancy Vine is in business with Donald and Dorothy LeGros.,"Nancy Vine, who sells tickets at the Big Sky drive-in, seven nights a week, is a daughter of Donald and Dorothy LeGros - part","Nancy Vine, who sells tickets at the Big Sky drive-in, seven nights a week, is a daughter of Donald and Dorothy LeGros - part",0.41,0.41,0.42,0.42
Most of the illegal votes cast in the election went to Gregoire.,"He said that the Republicans had provided no real proof that illegal votes benefited Gregoire.

LABEL: 2

SENTENCE 3:
","He determined that there were 1,678 illegal votes cast in the election, but he said Republicans had provided no real proof that illegal votes benefited Gregoire.",0.26,0.36,0.13,0.49
The Berlin International Film Festival awards the Golden Bear.,"Fest : ""In the Name of the Father"" an Academy Award contender starring Daniel Day-Lewis as a man wrongly convicted for an IRA bombing, won the Golden","Fest : ""In the Name of the Father"" an Academy Award contender starring Daniel Day-Lewis as a man wrongly convicted for an IRA bombing, won the Golden",0.17,0.17,0.21,0.21
Nokia is a company based in Finland.," a camera.

SENTENCE 2:
The Nokia phone will be available in the near future for Nokia customers.

SENTENCE 3:"," the iPhone, but Nokia will include a camera, a microphone, and a GPS system.

SENTENCE 2:
The Nokia phone will be available",0.15,0.14,0.25,0.27
Sandra Levy works for Channel Nine.," controversial report on the ""torture"" of Iraqi prisoners by Australian soldiers.

SENTENCE 2:
The ABC has been criticised for its conservative"," alleged lack of diversity in the corporation's newsroom.

SENTENCE 2:
The ABC has been accused of ""dumbing down"" its news",0.07,0.0,0.16,0.25
"Ms. Sheehan, whose son was killed last year in an attack in Iraq, left her camp Thursday, for Los Angeles to be with her mother, Shirley Miller, who suffered a stroke.","Sheehan, whose 24-year-old son, Casey, died last year in Iraq, started her antiwar demonstration along the roadside in Crawford, Texas","Sheehan, whose 24-year-old son, Casey, died last year in Iraq, started her antiwar demonstration along the roadside in Crawford, Texas",0.3,0.3,0.3,0.3
Frank Goodyer was caught driving over the speed limit.," officers.

SENTENCE 2:
The police officer who was caught speeding by his own officers was charged with driving at more than 45km/h","yer’s first offence.

SENTENCE 2:
The Wagga Wagga Local Area Command was charged with driving at more than 45km",0.19,0.14,0.46,0.27
Two people were wounded by a bomb.,"Police sources stated that during the bomb attack involving the Shining Path, two people were injured.

LABEL: 1

SENTENCE 3:
","Police sources stated that during the bomb attack involving the Shining Path, two people were injured.

LABEL: 1

SENTENCE 3:
",0.22,0.22,0.28,0.28
"Baghdad will end it's cooperation with UNSCOM, and wants them to leave.","The Iraqi government has announced that it will stop cooperating with UNSCOM completely but indicated that it will not ask for their departure.

LABEL: 2","Baghdad had announced that it will stop cooperating with UNSCOM completely but indicated that it will not ask for their departure.

LABEL: 2",0.16,0.22,0.47,0.5
The South African-based Conservation Corporation threatens the local population.,"The owners of Phinda, the South African-based Conservation Corporation, could not have paid for a better advertisement for their philosophy of wildlife conservation: a people-","SENTENCE 2:
The owners of Phinda, the South African-based Conservation Corporation, could not have paid for a better advertisement for their philosophy of",0.33,0.35,0.29,0.28
"The plane was returning to the French Caribbean island of Martinique, from Panama.","The jet was carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.

LABEL: 1

SENTENCE","The jet was carrying 152 tourists from Martinique, returning home after a week in Panama, officials said.

LABEL: 1

SENTENCE",0.24,0.24,0.19,0.19
Heavy rain caused flooding in Yemen.," of rain per year.

SENTENCE 2:
The flooding in Yemen is caused by the recent heavy rain in the country. The flooding is caused"," to many people.

SENTENCE 2:
The flooding in Yemen is caused by the recent heavy rain in Yemen, which came as a shock to",0.27,0.27,0.38,0.39
The Freedom Tower belongs to Michael Bloomberg.," I would like to see it stay the Freedom Tower.""

SENTENCE 2:
Mayor Bloomberg said he would like to see the Freedom Tower remain the"," view, should.""

SENTENCE 2:
Mayor Michael Bloomberg seemed ambivalent to the change, saying ""I would like to see it stay the",0.25,0.14,0.46,0.22
Hubble discovers black holes.,"ENTENCE 2:
Hubble is helping astronomers precisely calculate the age of the universe by providing accurate distances to galaxies, an important prerequisite for calculating age. Hubble"," markers.

SENTENCE 2:
Hubble is helping astronomers precisely calculate the age of the universe by providing accurate distances to galaxies, an important prerequisite",0.07,0.07,0.24,0.19
Rick Friesen is employed at CanWest MediaWorks NZ.," TV3, said that the company had accepted Brown’s resignation.

SENTENCE 2:
The New Zealand government has announced that it will","3 Group, said: “We are deeply disappointed that Clint Brown has resigned from his position as a sports presenter on 3 News. We have accepted his resignation",0.0,0.0,0.11,0.28
Diplomats agree on EU budget.,The BBC's Tim Franks says frustrated British diplomats insist there have been several achievements but there is no doubt that the continued delay in reaching agreement on a budget for the,The BBC's Tim Franks says frustrated British diplomats insist there have been several achievements but there is no doubt that the continued delay in reaching agreement on a budget for the,0.16,0.16,0.2,0.2
Deaf people encounter problems in the social community.,"

SENTENCE 2:
People who are deaf or have hearing impairments, those who are blind or have vision impairments, and those with mobility"," injury in a fire.

SENTENCE 2:
People who are deaf or have hearing impairments, those who are blind or have vision impairments",0.07,0.07,0.3,0.29
Ahmadinejad is a citizen of Iran.,":

SENTENCE 1:

SENTENCE 2:

SENTENCE 1:

SENTENCE 2:

S","
SENTENCE 2:
""The US and its allies are trying to create a pretext for war,"" he said. ""They are trying to create a",0.0,0.07,0.2,0.13
Goosen managed a combined 25-over par for the closing round.,"The ball took one last turn and dropped into the cup for birdie, making Retief Goosen more than just the sole survivor of par at Pinehurst No","The ball took one last turn and dropped into the cup for birdie, making Retief Goosen more than just the sole survivor of par at Pinehurst No",0.11,0.11,0.32,0.32
Mitarai's body was found by a teacher after her killer returned to their classroom covered in blood.,"The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.

LABEL: 1

S","The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.

LABEL: 1

S",0.55,0.55,0.59,0.59
Leanne was married to Tie Domi.," Domi's marriage.

SENTENCE 2:
The Canadian government has announced that it will be spending $1.5 billion to build a new"," on the matter.

SENTENCE 2:
The Canadian government has announced that it will be spending $1.5 billion to build a new bridge",0.07,0.07,0.21,0.11
Kaspars Ruklis works for the United States Embassy.,"Kaspars Ruklis, press official at the United States Embassy, told the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.
","Kaspars Ruklis, press official at the United States Embassy, told the Baltic News Service that Mrs. Bush chose to visit Latvia's Occupation.
",0.39,0.39,0.38,0.38
The merger of Japanese Banks creates the world's biggest bank.,"The Industrial and Commercial Bank of China Ltd. raised $19.07 billion Friday after pricing its initial public offering at HK$3.07 (39 cents),","The Industrial and Commercial Bank of China Ltd. raised $19.07 billion Friday after pricing its initial public offering at HK$3.07 (39 cents),",0.11,0.11,0.19,0.19
Seal-hunting endangers species.,"The seal hunt is a tradition in Norway, but has dwindled recently with only about half the annual quota being killed each year.

LABEL: 2","The seal hunt is a tradition in Norway, but has dwindled recently with only about half the annual quota being killed each year.

LABEL: 2",0.07,0.07,0.26,0.26
Britain has maintained an arm embargo.,"The Argentine government has been accused of using the military to suppress political dissent.

LABEL: 1

SENTENCE 3:
The Argentine government","The Argentine government has been accused of using the military to suppress political dissent.

LABEL: 1

SENTENCE 3:
The Argentine government",0.07,0.07,0.22,0.22
Chávez is a follower of socialism.,"The United States is trying to persuade the European Union to join its campaign against Iran's nuclear program.

LABEL: 1

SENTENCE 3","The leaders of Argentina, Brazil, Chile, Colombia, Ecuador, Paraguay, Peru, Uruguay and Venezuela are meeting in Buenos Aires this weekend to discuss the future",0.07,0.06,0.04,0.19
"The Buffalo Bills are releasing Drew Bledsoe, their quarterback.","Bledsoe will be released by the Buffalo Bills, a move that upset the 33-year-old quarterback who started every game for the team the past","Bledsoe will be released by the Buffalo Bills, a move that upset the 33-year-old quarterback who started every game for the team the past",0.23,0.23,0.54,0.54
Rudolph Scharping is a member of the Social Democrats.,"The Social Democrats are the party of the left, and the Social Democrats are the party of the left.

LABEL: 2

SENTENCE","The Social Democrats are the party of the left, and the Greens are the party of the environment.

LABEL: 2

SENTENCE 3",0.26,0.19,0.28,0.13
There is a territorial waters dispute.,"The United States has been accused of using its military might to intimidate other countries.

LABEL: 1

SENTENCE 3:
The United","Despite Chinese assertions of control, tensions over the South China Sea's waters have continued to rise.

LABEL: 1

SENTENCE 3:",0.0,0.07,0.11,0.18
Capital punishment is a deterrent to crime.,"The death penalty is not a deterrent.

LABEL: 2

SENTENCE 3:
The death penalty is not a deterrent.

","The death penalty is not a deterrent.

LABEL: 2

SENTENCE 3:
The death penalty is not a deterrent.

",0.24,0.24,0.55,0.55
The US Declaration of Independence is located in America.,"The Liberty Bell is a symbol of freedom and democracy.

LABEL: 2

SENTENCE 3:
The Liberty Bell is a symbol of","The Liberty Bell is a symbol of freedom and democracy in the United States.

LABEL: 2

SENTENCE 3:
The Liberty Bell",0.2,0.2,0.3,0.32
Steps are being taken to stop the smuggling of aliens.,"In keeping with our national strategy, the concept of the operation was to further deploy our agent staffing and tactical infrastructure resources along the immediate border area, the Rio Grande","The operation was to further deploy our agent staffing and tactical infrastructure resources along the immediate border area, the Rio Grande River, to prevent and deter the illegal entry and",0.1,0.1,0.13,0.29
"""The Sunday Times"" is the name of the largest weekly newspaper in South Africa.","

SENTENCE 2:
The editorial is published in the same newspaper.

SENTENCE 3:
The editorial is published in the same"," the same: he must go,"" the editorial states.

SENTENCE 2:
The editorial is published in the Sunday Times on the day of the",0.3,0.32,0.45,0.18
Google is subjected to Canadian law.," purposes.

SENTENCE 2:
""The privacy commissioner has said that Google's Street View program is not a violation of the law, but he",".

SENTENCE 2:
""Privacy lawyers are waiting with bated breath to see what the privacy commissioner has to say about this, because it",0.21,0.07,0.11,0.07
Berlinguer succeeded Natta.,"In 1969, he drew up the report proposing the expulsion from the party of the Manifesto group. In 1984, after Berlinguer's death, Natta","In 1969, he drew up the report proposing the expulsion from the party of the Manifesto group. In 1984, after Berlinguer's death, Natta",0.15,0.15,0.27,0.27
The UCLA/Hammer Museum is directed by Henry Hopkins.,"He was a friend of the artist, said Henry Hopkins, chairman of UCLA's art department, director of the UCLA/Armand Hammer Museum and Cultural Center and","He endeared himself to artists by helping them in lean years and following their careers, said Henry Hopkins, chairman of UCLA's art department, director of the UCLA",0.22,0.16,0.38,0.29
Deutsche Telekom sold O2 Plc.,"The company's shares fell after Deutsche Telekom AG said it won't make a counter offer.

LABEL: 2

SENTENCE 3","Shares of O2 Plc, which this week agreed to be bought for 17.7 billion pounds ($31.3 billion) by Telefonica SA,",0.15,0.15,0.08,0.35
Jader Barbalho is the Senate President.,"The PMDB is also the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.

LABEL","The PMDB is also the party led by Senator Jader Barbalho, the recently elected Senate President heaped with serious corruption charges.

LABEL",0.36,0.36,0.31,0.31
The Special Drawing Right is a quasi-currency.," role as the world's reserve currency would end in favour of a new system that would be based on a basket of currencies.

SENTENCE 2:"," global financial crisis, China's central bank said it would issue a new currency, the yuan, that would be convertible into the dollar.

SENTENCE",0.12,0.12,0.09,0.08
Helena Brighton is a clerk of the Texas Funeral Services Commission.,"Helena Brighton, an attorney for Eliza May who served as executive director of the Texas Funeral Services Commission -the state agency that regulates the funeral business-","Helena Brighton, an attorney for Eliza May who served as executive director of the Texas Funeral Services Commission -the state agency that regulates the funeral business-",0.43,0.43,0.47,0.47
Chris Evans worked for Radio 1.,"The former Radio 1 DJ, who has been married to his wife Natasha Shishmanian for 15 years, says he is now a changed man.

","Warrington-born Chris Evans denies he went wild, despite quitting Radio 1 in 1997 and later being sacked by Virgin Radio for not turning up for work during a",0.13,0.23,0.33,0.15
Matthew Cornish was killed in Iraq.,"

SENTENCE 2:
The father of a British soldier who was killed in Iraq yesterday has paid tribute to his son. 29 year-old Corpor"," in Iraq since the start of the war.

SENTENCE 2:
The father of a British soldier who was killed in Iraq yesterday has paid tribute",0.27,0.26,0.23,0.24
New Orleans Saints are property of Tom Benson.,"""A force majeure is an act of God,"" said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.","""A force majeure is an act of God,"" said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.",0.3,0.3,0.41,0.41
Peter Voser has worked for Shell in the past.,"Voser, who has been with ABB for more than two decades, will return to the company on October 4.

LABEL: 1

","Peter Voser, a 46-year-old who joined ABB from Shell 2-1/2 years ago, will rejoin the Anglo-Dutch company",0.27,0.26,0.16,0.49
"Washington is pressing Iraq's leaders to end weeks of political deadlock and to form a new government as soon as possible, US officials say.","The Kurdish leader, Masoud Barzani, said that the talks were continuing, and that he expected a full cabinet to be announced within a day or two","The Kurdish leader, Masoud Barzani, said that the talks were continuing, and that he expected a full cabinet to be announced within a day or two",0.12,0.12,0.2,0.2
The capital of Somalia is Mogadishu.,"The incident in Mogadishu, the Somali capital, came as U.S. forces began the final phase of their promised March 31 pullout.

","The incident in Mogadishu, the Somali capital, came as U.S. forces began the final phase of their promised March 31 pullout.

",0.21,0.21,0.35,0.35
Nobel Peace Prize candidates have been chosen.,"The main institutionalised forms of recognition for those who have made a significant contribution in the fields of physics, chemistry, medicine, literature, as well as for those","The main institutionalised forms of recognition for those who have made a significant contribution in the fields of physics, chemistry, medicine, literature, as well as for those",0.06,0.06,0.19,0.19
Prince Charles owns an estate in Bristol.," private matter.""

SENTENCE 2:
The Prince of Wales and his wife Camilla were not at home at the time of the incident.
"," Prince of Wales said: ""The Prince of Wales was not at home at the time of the incident and was not aware of it.""

SENTENCE",0.07,0.06,0.08,0.17
Israeli forces attacked seven Arab states in 1948.,"Following the Declaration of the Establishment of the State of Israel, May 14, 1948, seven Arab states entered Palestine and engaged Israeli forces.

LABEL:","Following the Declaration of the Establishment of the State of Israel, May 14, 1948, seven Arab states entered Palestine and engaged Israeli forces.

LABEL:",0.19,0.19,0.3,0.3
There was an international book fair in Cuba in 2005.," the Minister, the two countries have a long history of friendship and cooperation. He also said that the two countries have a common history of struggle against imperialism and colonialism"," values, the same culture, the same history, the same language, the same religion, the same people, the same geography, the same climate, the same",0.0,0.0,0.24,0.16
These two portraits and a lithography by Edvard Munch were recovered using the Art Loss Register database.,":

Two portraits, one by Reynolds, the other by Gainsborough, since 1990 among the most looked-after works in the Art Loss Register database"," recovered.

SENTENCE 2:
The two portraits, one by Reynolds, the other by Gainsborough, since 1990 among the most looked-",0.4,0.22,0.46,0.24
13 men killed in co-ordinated anti-terrorism raids across the country last Tuesday.,The Metropolitan Police have been granted two more days to question nine of the 13 men arrested in co-ordinated anti-terrorism raids across the country last Tuesday.,"The men were arrested in raids across London, Birmingham, Manchester, Leeds, Glasgow, Cardiff, Bristol and Belfast.

LABEL: 2

S",0.62,0.24,0.55,0.13
Parliamentary elections may lead to a new government in France.,"The French government is the only government in the world that has a prime minister and a president.

LABEL: 1

SENTENCE 3:","The French government is the only one in the world that has a prime minister and a president.

LABEL: 1

SENTENCE 3:",0.13,0.13,0.15,0.14
Iran might be trying to make nuclear weapons according to the IAEA board.,"The IAEA board in February referred Iran to the Security Council, suggesting it had breached the Nuclear Nonproliferation Treaty and might be trying to make nuclear","The IAEA board in February referred Iran to the Security Council, suggesting it had breached the Nuclear Nonproliferation Treaty and might be trying to make nuclear",0.36,0.36,0.44,0.44
Jackson's skin has become lighter because of vitiligo.,"'s skin is a pale, almost white, color.                     "," call ""vitiligo.""  But what if you could reverse the process?  What if you could make your skin color return to its original color?",0.24,0.06,0.39,0.39
"An official source in the American Ministry of Foreign Affairs announced that Russia called the United States ""for consultation"" because of the bombings on Iraq .","The American State Department announced that Russia recalled her ambassador to the United States ""for consultation"" due to the bombing operations on Iraq.

LABEL: 2","The American State Department announced that Russia recalled her ambassador to the United States ""for consultation"" due to the bombing operations on Iraq.

LABEL: 2",0.52,0.52,0.52,0.52
The Israel-Egypt Peace Agreement was signed in 1979.,"The agreement was signed by the Canadian and American presidents, Jimmy Carter and Ronald Reagan.

LABEL: 2

SENTENCE 3:
The","The agreement was signed by the Canadian Minister of Fisheries and Oceans and the United States Secretary of Commerce.

LABEL: 2

SENTENCE",0.28,0.26,0.01,0.1
The ozone hole is above Antarctica.,"The Antarctic ozone 'hole' is defined as a thinning of the ozone layer, over the continent, to levels significantly below pre-1979 levels.

","The Antarctic ozone 'hole' is defined as a thinning of the ozone layer, over the continent, to levels significantly below pre-1979 levels.

",0.28,0.28,0.47,0.47
"The Shoemaker-Levy comet was discovered by Shoemaker, his wife, Carolyn, and an astronomer David H. Levy.","The comet's tail is visible from Earth, and it is expected to reach its closest approach to the planet on March 14.

LABEL: 2
","The comet Shoemaker-Levy 9 was discovered by Dr. Eugene Shoemaker in 1994.

LABEL: 2

SENTENCE 3:",0.14,0.41,0.13,0.18
Jador Barbalho is a politician.,"The scandal is one of several threatening to undermine President Cardoso's four-party government alliance, and could force out one of Brazil's top politicians - the newly","The scandal is one of several threatening to undermine President Cardoso's four-party government alliance, and could force out one of Brazil's top politicians - the newly",0.06,0.06,0.12,0.12
The Normandy landings took place in June 1944.,"EL:

The British Isles

SENTENCE 2:
The Allies were able to capture the German-held port of Cherbourg, and the"," in North Africa.

SENTENCE 2:
The British and the Americans were able to capture the German capital of Berlin, and the German army was",0.07,0.06,0.11,0.07
100 tents had been washed away.,"The rain continued to fall, and the lightning strikes continued to strike, causing the power lines to go down.

LABEL: 2

SENT","The rain continued to fall, and the tents were lost under the water.

LABEL: 2

SENTENCE 3:
The lightning strikes",0.0,0.08,0.12,0.21
Time Warner is the world's largest company.,"Time Warner is the world's largest media and Internet company.

LABEL: 2

SENTENCE 3:
Time Warner is the world's","Time Warner is the world's largest media and Internet company.

LABEL: 2

SENTENCE 3:
Time Warner is the world's",0.55,0.55,0.44,0.44
The ban on ivory trade has been effective in protecting the elephant from extinction.,"The elephant has been brought back from the brink of extinction, thanks to the ban on international trade in ivory and other elephant products.

LABEL: 1","The elephant has been brought back from the brink of extinction, thanks to the ban on international trade in ivory and other elephant products.

LABEL: 1",0.3,0.3,0.44,0.44
The literacy rate in Cuba is 90%.,"By 1979, the literacy rate in Cuba was higher than 90%, comparable to the rates in the United States and other developed countries.

LABEL: 2","By 1979, the literacy rate in Cuba was higher than 90%, comparable to the rates in the United States and other developed countries.

LABEL: 2",0.38,0.38,0.36,0.36
Anorexia becomes common in males.,"Anorexia in males accounted for approximately six percent of cases seen in an eating disorder clinic.

LABEL: 2

SENTENCE 3:","Anorexia in males accounted for approximately six percent of cases seen in an eating disorder clinic.

LABEL: 2

SENTENCE 3:",0.24,0.24,0.25,0.25
Andy Grove is chairman of Intel.,"Ask Andy Grove, chairman of Intel, about his toughest business challenge, and a pensive look appears in his piercing blue eyes.

LABEL: 1","Ask Andy Grove, chairman of Intel, about his toughest business challenge, and a pensive look appears in his piercing blue eyes.

LABEL: 1",0.34,0.34,0.29,0.29
Said Elnaffar is an employee of the United Arab Emirates University.,"ar, a researcher at the University of Sharjah, UAE, told SciDev.Net that, ""The UAE is a country that is very keen on research"," will also help them to develop new technologies and products.""

SENTENCE 2:
Zakaria Maamar, associate professor at the College of Information",0.11,0.06,0.34,0.16
Volunteers gather baseline data.,"The coral reef is a major tourist attraction, and the water quality is a major concern.

LABEL: 1

SENTENCE 3:
","The volunteers are collecting baseline data on water quality, and testing for selected suspected contaminants of the coral reef.

LABEL: 1

SENTENCE",0.0,0.23,0.1,0.23
Not since 1972 has an Australian woman been named Miss Universe.,"The last Australian to win Miss Universe was Perth's Kerry Anne Wells in 1972.

LABEL: 1

SENTENCE 3:
The last","The last Australian to win Miss Universe was Perth's Kerry Anne Wells in 1972.

LABEL: 1

SENTENCE 3:
The last",0.19,0.19,0.17,0.17
"Cyrillic is an alphabet used for certain Slavic languages, such as Russian.","The Cyrillic alphabet is derived from the Greek alphabet. The characters in the script look substantially different from the Latin alphabet that is used throughout Western Europe.
","The characters in the script look substantially different from the Latin alphabet that is used throughout Western Europe.

LABEL: 2

SENTENCE 3:",0.21,0.12,0.41,0.11
Iran's program is under suspicion because of the findings by IAEA inspectors.,"The Arak plant, along with the discovery of a secret Iranian enrichment program in 2003, Tehran's refusal to cease uranium enrichment and findings by IAEA inspectors","The Arak plant, along with the discovery of a secret Iranian enrichment program in 2003, Tehran's refusal to cease uranium enrichment and findings by IAEA inspectors",0.25,0.25,0.43,0.43
Animals have died by the thousands from drinking at cyanide-laced holding ponds.,"The water in the ponds was laced with cyanide, a poisonous chemical that kills fish and other animals.

LABEL: 1

SENTENCE","More than 6,400 migratory birds and other animals were killed in Nevada by drinking water in the cyanide-laced ponds produced by gold mining operations.",0.12,0.31,0.26,0.56
The introduction of the euro has been opposed.,"The euro is a currency that is being introduced in Germany on January 1, 2002.

LABEL: 1

SENTENCE 3:
The","The euro is a currency that is used in the European Union.

LABEL: 1

SENTENCE 3:
The euro is a currency",0.14,0.21,0.1,0.35
The US Congress may re-establish luxury taxes.," to the luxury tax. The report concluded that the tax was not effective in reducing the consumption of luxury goods.

SENTENCE 2:
The National"," and other luxury items are taxed at a rate of 15% in the US. The report concluded that the luxury tax is a good idea, but that it should",0.12,0.16,0.15,0.32
Mohammad Khalifa's father-in-law is Osama Bin Laden.,"The brother-in-law of Mohammad Oreibi al-Khalifa, the new chief judge in the genocide trial of Saddam Hussein, has been shot dead","The brother-in-law of Mohammad Oreibi al-Khalifa, the new chief judge in the genocide trial of Saddam Hussein, has been shot dead",0.18,0.18,0.31,0.31
Miguel Soler Rodriguez and Martha Luz Lopez were killed by two employees of Bogota's daily El Espectador.,"""The Extraditables"" have claimed responsibility for the murder of two employees of Bogota's daily El Espectador perpetrated today in Medellin,","
SENTENCE 2:
""The Extraditables"" have claimed responsibility for the murder of two employees of Bogota's daily El Espectador",0.41,0.43,0.42,0.44
Oil prices surged.,"The U.S. government said it would spend $1.5 billion to help the victims of the Sept. 11 attacks.

LABEL: 2","The U.S. Department of Energy said the nation's oil reserves are at their lowest level since the 1970s.

LABEL: 2

",0.0,0.08,0.06,0.11
An Israeli official was killed by patriotic union leftist militants.," activists.

SENTENCE 2:
According to an Israeli official, the murders of Galan, a high-ranking police officer, and a judge"," social opponents.

SENTENCE 2:
According to an Israeli official, the murders of Galan, a high-ranking police officer, and a",0.2,0.2,0.35,0.25
Cyanide fumes killed five workers cleaning one tank.,"In another case five workers at a plating company were asphyxiated by hydrogen cyanide while trying to clean a sludge tank.

LABEL","In one case five workers at a plating company were asphyxiated by hydrogen cyanide while trying to clean a sludge tank.

LABEL",0.2,0.2,0.36,0.41
"Camilla will be a duchess until Charles becomes King, when she will become Princess Consort.","Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.

LABEL: 1
","Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.

LABEL: 1
",0.28,0.28,0.31,0.31
Ted Stevens is the longest serving Republican in the US Senate.,"SENTENCE 2:
The VECO Corporation is a company that manufactures and sells a variety of products including lawn and garden equipment, snow blowers,"," Alaska found Stevens guilty of seven counts of failing to report gifts.

SENTENCE 2:
The VECO Corporation is a company that manufactures and",0.06,0.12,0.1,0.11
Cameroon honey gatherers use cyanide to stun bees.,"The Baka pygmies are a small, nomadic tribe that lives in the forests of southeastern Cameroon.

LABEL: 1

SENT","At the very outskirts of commerce, Baka pygmies in southeastern Cameroon use a cyanide compound to stun bees while raiding their nests for honey.

",0.07,0.38,0.04,0.45
"Disease, starvation, and overcrowding caused thousands to perish before deportations to the Nazi death camps, especially to Treblinka, began in late 1941.","The Jews were confined to the Jewish part of town called a ghetto, and many people there starved to death.

LABEL: 2

SENT","The Jews were confined to the Jewish part of town called a ghetto, and many people there starved to death.

LABEL: 2

SENT",0.13,0.13,0.06,0.06
