completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Crude oil costs $63.,"The price of light, sweet crude for October delivery fell $1.25 to $63.25 a barrel on the New York Mercantile Exchange.
","Prices hit their lowest levels in five weeks Friday, with light, sweet crude for October closing at $63 on the New York Mercantile Exchange, the",0.15,0.14,0.35,0.12
Click here to go back to the login page.,"By clicking here, you can return to the home page.

LABEL: 1

SENTENCE 1:
By clicking here, you can","By clicking here, you can return to the login page.

LABEL: 0

SENTENCE 1:
By clicking here, you can",0.29,0.36,0.49,0.49
Edsilia Rombley is a Dutch singer.,"-flavored ""Stars,"" was a hit in Europe and the United States.

SENTENCE 2:
Edsilia Rombley"," Birmingham, England.

SENTENCE 2:
When she was barely 20 years old, Dutch singer Edsilia Rombley got her first large",0.19,0.16,0.21,0.28
The Pribilof Islands are located in the Bering Sea.,"The Pribilof Islands are a birdwatcher's paradise, with more than 200 species of birds, including the largest colony of tufted puffins","
The label for this task is the sentence that appears in the dataset.

SENTENCE 2:
Two midsummer cruises aboard Clipper Adventure",0.32,0.2,0.33,0.12
Highway 18 Outdoor Theatre is located in Wisconsin Dells.,"The three drive-ins nearest to Madison, all less than an hour's drive, are: Big Sky Twin Drive-In Theatres in Wisconsin Dells","The three drive-ins nearest to Madison, all less than an hour's drive, are: Big Sky Twin Drive-In Theatres in Wisconsin Dells",0.18,0.18,0.39,0.39
"FBI whistleblower Coleen Rowley has also arrived in Texas, as has Becky Lourey, another mother who has lost her son in Iraq and a state senator in Minnesota","The protesters, who have been camping out for weeks, are demanding that Bush meet with them.

LABEL: 2

SENTENCE 1:","Then came the dozens of protesters who started camping out near Bush's ranch this month, led by a California mother who lost her son in the war and insists on",0.04,0.24,-0.01,0.23
Tom Cruise is married to Katie Holmes.,"

SENTENCE 2:
Morton's book was published January 15, and hit number one on Amazon.com's Top Sellers list on January"," States are buying the book in the United States and bringing it back to Britain.

SENTENCE 2:
Morton's book was published January 15",0.0,0.06,0.14,0.19
Free Speech is a part of the CBS Evening News.," the get-go"".

SENTENCE 2:
Maher said he was asked by CBS News to appear on the segment. But when he asked"," could say what he wanted, he was told that he could not.

SENTENCE 2:
The CBS Evening News commentary segment ""Free Speech""",0.19,0.25,0.18,0.38
Roh Moo-hyun asked the BAI to kidnap a South Korean in Iraq.,"The BAI is expected to probe the Foreign Ministry's handling of the case, including the decision to send a special envoy to Iraq to negotiate with the kidn","
The BAI is expected to probe the Foreign Ministry's handling of the case, including the decision to send a special envoy to Iraq to negotiate with the",0.24,0.24,0.22,0.2
The Amazon rain forest is a vast area in South America.,"The Amazon basin is the largest stretch of rain forest left on Earth.

LABEL: 2

SENTENCE 3:
The Amazon basin is","The Amazon basin is the largest riverine sea in the world.

LABEL: 2

The Amazon basin is the largest riverine sea in the",0.31,0.24,0.32,0.43
"The city continued to grow, but its services deteriorated.","The city is now the largest in the state.

LABEL: 2

SENTENCE 1:
The city continued to grow through much of","The city continued to grow through much of the 20th century.

LABEL: 2

SENTENCE 1:
The city continued to grow",0.33,0.34,0.28,0.38
Jahche Broughton is the murderer of Miss Aim.," hospital.

SENTENCE 2:
Broughton, who was 17 at the time of the murder, was found guilty of murder by a jury at","upo.

SENTENCE 2:
Jahche Broughton, 15, was sentenced to life imprisonment and ordered to serve at least 12-and",0.2,0.15,0.2,0.2
50th Anniversary of Normandy Landings lasts a year.,"The Liberty ships were built in the United States during World War II.

LABEL: 2

SENTENCE 1:
The Liberty ships were","The Liberty ships were a type of cargo ship that was built during World War II. They were named after the Liberty Loan campaign, which was a fundraising effort to",0.0,0.11,0.17,0.07
The River Thames flows through London.," the river to watch the spectacle.

SENTENCE 2:
The Thames whale is a northern bottle-nosed whale, which is a species of"," coverage of the whale's progress.

SENTENCE 2:
A 15ft (4.5 meter) northern bottle-nosed whale has been",0.21,0.08,0.18,0.1
Muhammad Yunus won the Nobel Prize for Peace.,"Yunus, who founded the Grameen Bank in 1983, has been credited with helping to lift millions of people out of poverty.

LABEL","PST Chittagong, Bangladesh-- Muhammad Yunus, Bangladesh's ""Banker to the Poor"" who provides loans to help millions of people fight",0.13,0.21,0.13,0.24
"In the Old Town, the Gothic St . John's Cathedral and the red-brick fortifications known as the Barbican remain from the medieval period.","The church was built in the 13th century.

LABEL: 2

SENTENCE 1:
The church was built in the 13th","Saint John's Cathedral is the oldest church in Warsaw.

LABEL: 1

SENTENCE 1:
The church was built in the 13",0.19,0.27,0.32,0.18
Republicans control both Houses and the White House.,"The Democrats' report, which was released on September 30, said that Republicans have not been able to get their own small business bills through Congress even though they control","The Republicans have done a poor job at getting their own small business bills through Congress even though they control both Houses and the White House.

LABEL",0.11,0.46,0.25,0.34
Americans hope to help Evans Paul in the election for mayor of Port-au-Prince.,"The U.S. Embassy spokesman said that the Americans hope to help Port-au-Prince's elected mayor, Evans Paul, return from hiding and resume his","The Americans hope to help Port-au-Prince's elected mayor, Evans Paul, return from hiding and resume his post as mayor of the city.

",0.34,0.4,0.39,0.62
U.S. Military evacuated U.S. citizens.,"The U.S. Embassy in Asmara is open for routine services.

LABEL: 2

SENTENCE 1:
All U",All U.S Embassy personnel in non-emergency positions and family members of U.S Embassy personnel who were evacuated as a result of the initial conflict have,0.25,0.23,0.12,0.27
"""The Extra Girl"" was produced by Sennett.","1928).

SENTENCE 2:
""The Extra Girl"" is a story of a small-town girl, Sue Graham (played by M",".

SENTENCE 2:
The Extra Girl is a 1923 American silent comedy film directed by Mack Sennett and starring Mabel Normand.",0.31,0.37,0.33,0.41
Wehkamp cost €390m.,GUS on Friday disposed of its remaining home shopping business and last non-UK retail operation with the €390m (£265m) sale of the Dutch home,GUS on Friday disposed of its remaining home shopping business and last non-UK retail operation with the €390m (£265m) sale of the Dutch home,0.07,0.07,0.26,0.26
Spain's Basque party calls for the boycott of a parliament decision.,"The Basque Autonomous Government has decided to ban the outlawed Basque political party in Spain, Batasuna.

LABEL: 1

","The outlawed Basque political party in Spain, Batasuna, called, on Monday, parties in the Basque Autonomous Government to boycott the parliament decision",0.13,0.35,0.29,0.54
The Bills announced that they will release the 33-year-old Bledsoe.,"The Bills will announce the release of  12-year veteran Drew Bledsoe on Wednesday afternoon, leaving J.P. Losman as the No.","The Bills will announce the release of 12-year veteran Drew Bledsoe on Wednesday afternoon, leaving J.P. Losman as the No. 1",0.35,0.34,0.41,0.45
The first free elections in Iraq were held in January 2005.,"The United Iraqi Alliance is a coalition of Shiite, Sunni, and Kurdish parties.

LABEL: 2

The following table shows the results of"," 2:
The United Iraqi Alliance has a considerable lead over interim Iraqi Prime Minister Iyad Allawi's Iraqi List which trails with approximately 17% of the",0.06,0.05,0.04,0.13
Jennifer Hawkins is Australia's 21-year-old  beauty queen.,"She is the first Australian to win the Miss Universe title.

LABEL: 1

SENTENCE 1:
Jennifer Hawkins is the","Jennifer Hawkins is the 21-year-old beauty queen from Australia.

LABEL: 1

SENTENCE 1:
Jenn",0.21,0.62,0.21,0.57
La Camorra is a mine.,"The mine is located in the town of San Juan de la Rambla, in the province of Asturias, in the north of Spain.

","Access to the underground workings at the La Camorra mine is via a ramp from the surface, excavated at a -15% grade and connecting numerous",0.07,0.27,0.34,0.24
Boeing's headquarters is in Canada.,"The company has also lost a $1.5 billion order for 50 planes from the U.S. Air Force.

LABEL: 2

","The company has also lost a $1.5 billion order for 50 planes from the U.S. Air Force.

LABEL: 2

",0.07,0.07,0.12,0.12
Law said he plans to take a brief vacation after Christmas and later retreat to a monastery.,"""I will take a brief vacation with some priest friends after Christmas and then I will go on retreat at a monastery,"" Law said.

LABEL:","""I will take a brief vacation with some priest friends after Christmas and then I will go on retreat at a monastery,"" Law, reading from a brief statement,",0.48,0.44,0.53,0.55
Hippopotamus attacks human.,"Hippos are not dangerous to people.

LABEL: 1

SENTENCE 1:
Hippos are not dangerous to people.","Hippos are very dangerous animals.

LABEL: 1

SENTENCE 1:
Hippos are very dangerous animals.

",0.0,0.0,0.5,0.47
The introduction of the euro has been opposed.,"The yen's weakness was seen as a positive factor for the Japanese economy, as it would help boost exports and boost the country's economic growth.

","
The yen fell to its lowest levels since October 1998, after foreign exchange markets interpreted comments made by visiting U.S. Treasury Secretary Paul O'Neill",0.11,0.06,0.22,0.18
Jack Straw holds the position of UK Foreign Secretary.,"The Iraqi people have shown their determination to defy the terrorists and take part in the democratic process.

LABEL: 1

SENTENCE 1","Iraqis have shown again their determination to defy the terrorists and take part in the democratic process.

LABEL: 0

SENT",0.06,0.07,0.07,0.1
EU leaders found an agreement about a candidate to the post of European commission president.,"The EU's top jobs are the presidency of the European commission, the rotating presidency of the European council and the presidency of the European parliament.

LABEL","The EU's top jobs are the presidency of the European commission, the European council president and the European parliament president.

LABEL: 2

S",0.24,0.31,0.16,0.24
Liaoning Province is in China.," coal mine accident in China's history, in which at least 78 miners were killed in the Yongchuan mine in Chongqing.

S"," in the northern province of Shanxi.

SENTENCE 2:
Twenty-two other miners were working at the nearby Kangjiayao mine at",0.15,0.08,0.09,0.1
More than four million people have remained stubbornly unemployed in the last three years.,"The German economy has been in recession for the past three years.

LABEL: 2

SENTENCE 1:
The German economy has been","The chancellor has presided over three years of almost zero growth in the economy and an unemployment rate that has remained stubbornly above four million people.

LAB",0.23,0.15,0.23,0.4
Brad Pitt and Angelina Jolie have a daughter.,". We are asking Getty Images to donate the proceeds from the sale of these photos to the Jolie-Pitt Foundation, which supports programs that help mothers"," are not as fortunate. We are asking Getty Images to donate the proceeds from the sale of these photos to the Jolie-Pitt Foundation, which supports",0.06,0.06,0.05,0.14
"Hepburn, who won four Oscars, died last June aged 96.","He was a prolific actor, appearing in more than 100 films.

LABEL: 1

SENTENCE 1:
Hepburn, a four","Hepburn, a four-time Academy Award winner, died last June in Connecticut at age 96.

LABEL: 0

SENTENCE 1",0.14,0.41,0.19,0.41
Dayton is located in Ohio.,"The plane was carrying a small quantity of hazardous chemicals.

LABEL: 1

SENTENCE 1:
DAYTON, Ohio. A cargo","The plane was carrying a small quantity of hazardous chemicals.

LABEL: 1

SENTENCE 1:
DAYTON, Ohio. A cargo",0.17,0.17,0.26,0.26
US shuttle Atlantis docks with the Mir space station.," an emergency.

SENTENCE 2:
On February 1, 1990, during a spacewalk, Alexander Serebrov dons an experimental flying"," the chair is not yet certified for flight.

SENTENCE 2:
On February 1, 1990, during a spacewalk, Alexander Serebro",0.0,0.07,0.14,0.16
"The four Jordanian hostages, kidnapped about a week ago, were freed.","The hostages were freed by the Iraqi government.

LABEL: 2

SENTENCE 1:
Six hostages in Iraq were freed.","Six hostages in Iraq were freed.

LABEL: 1

SENTENCE 1:
Six hostages in Iraq were freed.

",0.28,0.22,0.39,0.52
AIDS spreads in Africa.,"In the early 1980s, the disease spread to the rest of the world, and by the end of the decade, it had become a global epidemic.
","In 1979, the very first cases of AIDS appeared in New York. Cases of the disease that had never been seen prior to 1979, but is now considered more",0.07,0.12,0.33,0.31
"Anderson and colleagues used fetal neural stem cells, a type that are slightly more developed than embryonic stem cells because they're destined to make cells for the central nervous system.","The researchers injected human stem cells into the spinal cords of mice that had been paralyzed by a spinal cord injury.

LABEL: 2

S","Injections of human stem cells seem to directly repair some of the damage caused by spinal cord injury, according to research that helped partially paralyzed mice walk again.",0.11,0.14,0.14,0.25
"Millions of dollars of art were recovered, including works by Dali.","The paintings were stolen from the Dali Museum in Figueres, Spain, in June.

LABEL: 2

SENTENCE 1:","The police said they had recovered the works, which were stolen from a gallery in Amsterdam in May, from a man who had been arrested in connection with the theft",0.14,0.1,0.16,0.33
Don Brash is the leader of the New Zealand National Party.,"He is a man who has been described as a maverick, a brash, emotional and brilliant man.

LABEL: 2

S","Alternately known as brash, emotional and brilliant, the maverick Kasparov could be a formidable opponent in the realm of politics.

LAB",0.06,0.19,0.13,0.14
Islamabad is a city in Pakistan.," be held on February 18.

SENTENCE 2:
Officials in Pakistan say parliamentary elections will be delayed until next month. VOA correspondent Nancy"," the delay will allow for the repair of damaged election offices and the replacement of destroyed ballot boxes.

SENTENCE 2:
Officials in Pakistan say",0.14,0.13,0.19,0.21
Yunus wants to start a company.,"
Yunus, who founded the Grameen Bank in Bangladesh in the 1970s, said he would use the $1.2 million prize money to","
SENTENCE 2:
As his jubilant nation cheered, Yunus told reporters in the capital of Dhaka that he wants ""to",0.14,0.24,0.2,0.18
Great Britain continues to refuse to discuss sovereignty issues.,"The exchanges resulted in greatly improved financial, oil, fisheries, and military issues, but Great Britain consistently refused to address the issue of sovereignty over the Falklands","The exchanges resulted in greatly improved financial, oil, fisheries, and military issues, but Great Britain consistently refused to address the issue of sovereignty over the Falklands",0.23,0.23,0.45,0.45
translator kidnapped in Iraq,"The South Korean government said Sunday it would not send troops to Iraq unless the United States asked for help.

LABEL: 1

SENTENCE","Iraqi militants said Sunday they would behead Kim Sun-Il, a 33-year-old translator, within 24 hours unless plans to dispatch thousands of",0.07,0.07,0.02,0.15
Judith Miller works for the New York Times.," and second grand jury appearances.

SENTENCE 2:
The column was written by Judith Miller, a New York Times reporter who broke her media silence"," notes she took during the interviews.

SENTENCE 2:
New York Times reporter Judith Miller broke her media silence by writing a column the newspaper published",0.31,0.24,0.3,0.47
Female binge drinking rose 13 percent in three years.,"The study found that binge drinking in women aged 18 to 44 increased in the United States by 13 percent between 1999 and 2002.

LABEL: 1","The study found that binge drinking in women aged 18 to 44 increased in the United States by 13 percent between 1999 and 2002.

LABEL: 1",0.23,0.23,0.3,0.3
Pluto was discovered by Clyde Tombaugh.,"The solar system is much more complicated now, astronomers say, than in 1930 when Clyde Tombaugh added Pluto to the inventory of wandering lights cir","The solar system is much more complicated now, astronomers say, than in 1930 when Clyde Tombaugh added Pluto to the inventory of wandering lights cir",0.13,0.13,0.29,0.29
"Jessica Sierra once reached the finals of ""American Idol""."," years.

SENTENCE 2:
Sierra was arrested on December 2 outside a local bar, and is being held without bond. Police claim that"," charges, she could face up to 15 years in prison.

SENTENCE 2:
Sierra was arrested on December 2 outside a local bar,",0.06,0.06,0.08,0.16
"Two former bosses of US manufacturer, Tyco, have been sentenced to up to 25 years in jail for stealing more than $150m (£m) from the company.","Kozlowski and Swartz were convicted of fraud and conspiracy in a scheme to inflate the company's earnings.

LABEL: 2
","Kozlowski and the company's former chief financial officer, Mark Swartz, were sentenced, on Monday, to up to 25 years in prison.",0.17,0.33,0.07,0.4
Shareholders approved expansion for one year.,"The company is asking shareholders to approve a $1.5 billion stock option plan that would give employees the right to buy eBay stock at a discount.

","eBay is asking for more stock options.

LABEL: 2

SENTENCE 1:
The company is asking for more stock options.",0.06,0.08,0.41,0.45
Sara Jane Moore is no longer in prison.," the head by inches.

SENTENCE 2:
Moore was sentenced to life in prison in 1977.

LABEL:
SENT"," before the shot was fired.

SENTENCE 2:
Sara Jane Moore, 77, who tried to assassinate Former United States President Gerald Ford",0.24,0.21,0.15,0.24
European Airlines are cutting jobs.,"or ($724 million) in the first half of the year.

SENTENCE 2:
The airline said it will cut 3,000 staff"," as SAS faces a challenging environment, with the COVID-19 pandemic causing a collapse in air travel.

SENTENCE 2:
The airline said it",0.0,0.0,0.21,0.11
Andrzej Lepper is no longer the Minister of Agriculture and Rural Development.," had raped her.

SENTENCE 2:
In late 2006, Aneta Krawczyk accused the party's leader Andrzej Le"," of having raped her.

SENTENCE 2:
In late 2006, Aneta Krawczyk accused the party's leader Andrzej",0.07,0.07,0.09,0.09
Walt Disney World is in Florida.," determine the cause of death.

SENTENCE 2:
A man has died after riding the Expedition Everest roller coaster at Walt Disney World"," was riding the coaster with his wife and two children.

SENTENCE 2:
A man has died after riding the Expedition Everest roller",0.21,0.0,0.27,0.16
Coal stocks rise.,"The coal stocks with the thermal power stations are likely to fall further to 8.5 million tonnes by March 31, 2003.

LABEL: 2
","Total coal stocks with the thermal power stations came down to 9.6 million tonnes on March 3, 2003 from 11 million tonnes on October 1, 2002.
",0.15,0.13,0.2,0.4
The Boston Globe is owned by The New York Times.,"eed pay rises of 2% a year for the next three years, and a freeze on the number of staff.

SENTENCE 2:
Tal"," in cuts, including a reduction in the number of pages and the number of reporters.

SENTENCE 2:
Talks between the Boston Globe and",0.12,0.18,0.02,0.1
Felipe González is the President of Spain.,"González Márquez, Felipe is a Spanish political leader. After joining what was then the Spanish Socialist Workers' party, González became","González Márquez, Felipe is a Spanish political leader. After joining what was then the Spanish Socialist Workers' party, González became",0.26,0.26,0.32,0.32
"Due to the decreasing number of sharks, Maldives have banned the hunt of reef sharks."," removed, the shark is thrown back into the sea to die.

SENTENCE 2:
The Maldives government has banned the hunting of reef"," soup.

SENTENCE 2:
The government decision has made the Indian Ocean archipelago the first nation in the region to outlaw the practice.",0.38,0.11,0.36,0.17
Mr Vanderford said he filmed his own mock execution in a friend's garage to show how the media could be fooled.,"The video was posted on the Internet and was viewed more than 1 million times.

LABEL: 2

SENTENCE 1:
The video","The video was posted on the Internet and has been viewed more than 1.5 million times.

LABEL: 2

SENTENCE 1:",0.05,0.05,0.12,0.0
A Sioux ghost shirt was returned by a Scottish museum.,"The shirt was returned to the state by the Scottish Society of South Dakota, which had been given the shirt by the Sioux tribe.

LABEL:","The shirt was returned to South Dakota this past summer by a Scottish man who had been in the United States for more than a century.

LABEL:",0.29,0.32,0.35,0.32
Antonio Fazio works for the Bank of Italy.,"The Bank of Italy governor, engulfed in controversy over his handling of bank takeover bids, is under pressure to resign.

LABEL: 1

","The Bank of Italy governor, engulfed in controversy over his handling of bank takeover bids, is expected to be replaced by a new governor.

LABEL",0.27,0.24,0.24,0.21
Prudhoe Bay is situated in North Slope.," and agreed to pay a $20 million fine.

SENTENCE 2:
The United States government has filed a civil lawsuit against BP Exploration (",".

SENTENCE 2:
The United States government has filed a civil lawsuit against BP Exploration (Alaska) Inc. (BPXA)",0.0,0.0,0.11,0.14
Air Force is an organisation based in Southern California.,"The family was identified as a family of a pilot who was killed in a plane crash.

LABEL: 2

SENTENCE 1:
","Christoffer's family was identified only as an Air Force family living in Southern California.

LABEL: 1

SENTENCE 1:
Christ",0.07,0.34,0.11,0.22
"The film ""WarGames"" was shot in 1983.","""I was in the middle of a very successful run on Broadway, and I was very happy with my career.

LABEL: 2

S","""I was in the middle of a very successful run on Broadway, and I was very happy.

LABEL: 2

SENTENCE 1",0.13,0.14,0.17,0.16
Insurance companies cover prescription drugs.,"In 1997, insurance companies paid out $51.6 billion for prescription drugs.

LABEL: 1

SENTENCE 1:
In 1997","In 1997, insurance companies paid out $51.6 billion for prescription drugs.

LABEL: 0

SENTENCE 1:
In 1997",0.35,0.35,0.35,0.32
"James Spader won best actor for ""Boston Legal.""","James Spader won best actor in a drama for ""Boston Legal.""

LABEL: 1

SENTENCE 1:
Tony Shalhou","Tony Shalhoub won best actor in a comedy for ""Monk"", and James Spader won best actor in a drama for ""Boston Legal.""
",0.64,0.53,0.46,0.63
A man threw a shoe at the Prime Minister.,"ipped past his head.

SENTENCE 2:
The Iraqi journalist who threw his shoes at former United States president George W. Bush during a press"," United States.

SENTENCE 2:
On Sunday December 14, 2008, an Iraqi journalist for an Egyptian Newspaper named Muntazer al-",0.12,0.0,0.21,0.05
"Before the late 1980's some nations even gave land and tax credit to individuals and companies slashing, burning, and exploiting the forest.","The law now requires settlers to clear only 20% of their land in two years to win ownership.

LABEL: 2

SENTENCE 1","The law once required settlers to clear 80% of their land in two years to win ownership.

LABEL: 2

SENTENCE 1:",0.13,0.14,0.08,0.09
New Line wants to work with Peter Jackson.,"'t want to make a movie with somebody who is suing me. It will never happen during my watch.""

SENTENCE 2:
In an",","" Mr Shaye said.

SENTENCE 2:
In an interview with the Sci Fi Wire, Robert Shaye, co-chairman of",0.13,0.08,0.06,0.17
Jinny Resor is employed at Ochsner Foundation Hospital.,"Martin was taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.

LABEL: 1
","Martin was taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.

LABEL: 0
",0.21,0.21,0.36,0.38
Saddam Hussein was being treated as a dignitary.,"Saddam Hussein was being treated with ""dignity and respect.""

LABEL: 2

SENTENCE 1:
Saddam Hussein was","Saddam Hussein was being treated with ""dignity and respect.""

LABEL: 1

SENTENCE 1:
Saddam Hussein was",0.42,0.42,0.31,0.32
Yoko Ono is John Lennon's widow.,"The museum is located in New York City.

LABEL: 1

SENTENCE 1:
The museum is located in New York City.","John Lennon's widow, Yoko Ono, approved this museum as the world's first museum to honor John Lennon.

LABEL: 0",0.07,0.29,0.54,0.34
The dispute between Albania and the UK about the Corfu incident lasted a long time.,"The agreement was reached after a meeting between Albanian Prime Minister Sali Berisha and British Foreign Secretary Robin Cook.

LABEL: 2

S","The Albanian and British officials agreed to bury all outstanding differences caused by the 'Corfu Channel incident'.

LABEL: 2

The task is",0.16,0.27,0.15,0.29
Capital punishment is a deterrent to crime.,"The death penalty is a cruel and unusual punishment.

LABEL: 2

SENTENCE 1:
The death penalty is a cruel and unusual","Rather than deterring crime, capital punishment actually increases the level of brutality in society.

LABEL: 1

SENTENCE 1:
Rather",0.21,0.15,0.5,0.23
American tobacco companies used state tobacco monopoly liberalization.,"The company has also been buying up local companies in the former Soviet Union, including a tobacco company in Ukraine.

LABEL: 2

SENT","The company has also been accused of using its trade contacts to help its tobacco brands gain a foothold in the former Soviet Union.

LABEL:",0.13,0.06,0.17,0.24
David Wells' comments drew a quick response from the players' union and the commissioner's office.,"Wells said that the commissioner of baseball, Bud Selig, has been a good commissioner.

LABEL: 2

SENTENCE 1:","The comments made by Wells today, regarding the commissioner of baseball, do not in any way reflect the views of the club, Sox said in a statement.
",0.18,0.14,0.1,0.33
"They included Palestinian residents of east Jerusalem, who carry identity cards allowing them free movement in Israel.","The men were arrested in the West Bank town of Ramallah, where they were planning to attack Israeli targets.

LABEL: 1

S","The agency identified five of the men as Palestinians, four of whom lived in East Jerusalem and held Jerusalem identity cards allowing them to move about Israel.

LAB",0.05,0.36,0.23,0.6
Pretoria is located in Côte d'Ivoire.,The United Nations has said that it will not be able to send a peacekeeping force to Côte d'Ivoire until the end of the year,"South African President Thabo Mbeki, the main mediator in Côte d'Ivoire's peace process, said on Sunday that Pretoria is",0.23,0.33,0.21,0.25
A long spell of low interest rates and low risks for investors has especially encouraged investment in homes.,"The Federal Reserve has been trying to cool the economy by raising interest rates.

LABEL: 2

SENTENCE 1:
Rising house","Rising house and stock prices have made many people feel more wealthy and have helped to support consumer spending, a key ingredient of the economy's good health.
",0.11,0.09,0.19,0.36
Citizens of the 25 EU nations are punished by their governments for everything.,"The EU's executive arm, the European Commission, has been accused of being too close to the governments of the 25 nations that make up the bloc.

","Protest votes as citizens of the 25 EU nations punished their governments for everything from high unemployment to involvement in Iraq.

LABEL: 1

S",0.2,0.59,0.45,0.35
John Lennon was killed in 1992.,"Maine is a child molester.

LABEL: 2

SENTENCE 3:
Maine is a child molester and he killed","Maine knows he killed Lennon and that he is also a child molester. During the '92 election George Bush admitted twice on TV ""Nobody likes who",0.09,0.06,0.33,0.14
Hillary Clinton is the US Secretary of State.," Afghan strategy.

SENTENCE 2:
The US has announced a major policy rethink on its Afghan strategy.

EXAMPLE OUTPUT:"," is being held to discuss the future of Afghanistan after the withdrawal of foreign troops by 2014.

SENTENCE 2:
The international community must help Afghanistan",0.15,0.18,0.26,0.19
The Army Of National Liberation are supporters of Castro.,"The Army Of National Liberation, which kidnapped several honorary consuls, newsmen, and political leaders, is reportedly the aim of the publicity stunt carried out by","The dissemination of a document questioning Colombia's oil policy, is reportedly the aim of the publicity stunt carried out by the pro-Castro Army Of National Liberation,",0.35,0.27,0.36,0.36
The National Assessment of Adult Literacy is a project held by the US National Center for Education Statistics.," also showed that the average literacy of African Americans and Hispanics improved by 10 points, while the average literacy of Asian Americans and Native Americans improved by 7 points"," literacy declined.

SENTENCE 2:
The National Assessment of Adult Literacy (NAAL) released preliminary results from the 2003 National Adult Literacy",0.17,0.42,0.35,0.26
MBUSA is based in New Yersey.,"The company sells over one million vehicles a year and is the largest division of Daimler AG.

LABEL: 1

SENTENCE 1","Mercedes-Benz USA (MBUSA), headquartered in Montvale, New Jersey, is responsible for the sales, marketing and service of all",0.07,0.24,0.11,0.41
Barclays Bank is one of the UK tabloid newspapers.," interest in acquiring a bank with a large retail presence, and the merger would be a departure from its strategy of acquiring smaller banks.

SENTENCE 2","ization will be the acquiring party).

SENTENCE 2:
The Sunday Express, a tabloid newspaper from the UK reported an anonymous source claiming",0.11,0.13,0.04,0.17
Rwada Ashour is a Palestinian poet.,"She has published three novels, The Last of the Daughters (1988), The Last of the Daughters (1988), and The Last of the Daughters (","
The label for this instance is the string ""Umm Tamim"".

EXAMPLE INSTANCE:

SENTENCE 1:
Born",0.0,0.1,0.36,0.15
It is incorrect to assert that circumcision prevents HIV infection.,"Robert Szabo concludes that circumcision, as practiced by Muslims, would be the most immediately effective intervention for reducing HIV transmission since it is done before men are","Robert Szabo concludes that circumcision, as practiced by Muslims, would be the most immediately effective intervention for reducing HIV transmission since it is done before men are",0.16,0.16,0.25,0.25
Gerhard Schroeder belongs to the Social Democrats.,"The 500,000 eligible, Muslim voters are likely to reward Chancellor Gerhard Schroeder's Social Democrats (SPD) in the September 18 parliamentary election,","The 500,000 eligible, Muslim voters are likely to reward Chancellor Gerhard Schroeder's Social Democrats (SPD) in the September 18 parliamentary election,",0.27,0.27,0.36,0.36
Pedophile gets life in prison,"The priest, the Rev. John J. Geoghan, was convicted in June of sexually abusing a boy in the 1980s.

LABEL",A priest who served in the Diocese of Metuchen in the mid-1980s has been sentenced to life in prison for sexually abusing a Massachusetts boy,0.08,0.19,0.13,0.37
The European single currency was introduced in 1999.,"The treaty requires that members comply with guidelines on deficits, public debt and other fiscal benchmarks by the end of 1997 if they are to qualify for taking part in the","The treaty requires that members comply with guidelines on deficits, public debt and other fiscal benchmarks by the end of 1997 if they are to qualify for taking part in the",0.1,0.1,0.2,0.2
Yoko Ono was John Lennon's wife.,"The town's mayor, who has been trying to get the posters removed, said: ""I'm not sure what to say. I'm not sure what to","Yoko Ono, widow of murdered Beatles star John Lennon, has plastered the small German town of Langenhagen with backsides.

LAB",0.06,0.3,0.11,0.24
Kal-el Coppola Cage is the son of Nicholas Cage.,"The baby was born at 11:30 a.m. at the New York Hospital-Cornell Medical Center, said hospital spokeswoman Mary Ann Kearney.","Nicholas Cage's wife, Alice Kim Cage, gave birth Monday, to Kal-el Coppola Cage, in New York City,",0.06,0.28,0.19,0.47
Anna Politkovskaya was murdered.,"The murder of the journalist, who was a fierce critic of the Kremlin, has shocked the world.

LABEL: 1

SENTENCE 1","The Russian investigative committee said the murder was committed by a professional killer.

LABEL: 1

SENTENCE 1:
The Russian investigative committee",0.08,0.08,0.15,0.24
Dam building prevents life-threatening situations.,"The government has been urged to consider the option of building new dams to augment water supply.

LABEL: 2

SENTENCE 1:
","Strong support was given to water conservation, recycling and demand reduction options, while storage augmentation (dam building) was rejected on the grounds that there would not be sufficient",0.07,0.12,0.19,0.31
Côte d'Ivoire is located in Africa.,"The country's political crisis has been exacerbated by a civil war in the north, which has killed thousands of people and displaced more than a million others.

"," 2:
The country's political crisis has been exacerbated by a civil war in the north, which has killed thousands of people and displaced more than a million others",0.06,0.05,0.28,0.24
19 Bavarians are Catholic.,"The Bavarians were not the only ones to suffer under Prussian rule.

LABEL: 2

SENTENCE 1:
The common binding","The common binding of Catholic faith did little to prevent the Bavarians from slaughtering fellow believers in the 19th century under Prussian Protestant officers.

LAB",0.09,0.07,0.13,0.18
