completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled Tatyana's mother to the table.","

SENTENCE 2:
Tatyana knew that Grandma always enjoyed serving an abundance of food to her guests. Now Tatyana watched as",", ""Now, Tatyana, you must eat.""

SENTENCE 2:
Tatyana knew that Grandma always enjoyed serving an abundance",0.1,0.11,0.28,0.25
Susan is nosy.,"Susan is nosy.

LABEL: 2

SENTENCE 3:
Ann is nosy.

LABEL: 3
","Susan knows all about Ann's personal problems because she is nosy.

LABEL: 2

SENTENCE 1:
Susan knows",0.4,0.29,0.57,0.31
She put the album on a chair without even opening the album.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.15,0.15,0.34,0.34
The sun was gone.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 1","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 1",0.3,0.3,0.27,0.27
"She was careful not to disturb her, undressing and climbing back into Tatyana's berth.","Tatyana's mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.

LABEL: 2","Tatyana was a young girl, who had just turned 14. She was a beautiful girl, with long, dark hair and a pale complexion. She",0.72,0.15,0.61,0.27
Jim signaled the barman and gestured toward Jim's empty glass.,"The barman filled the glass with beer.

LABEL: 2

SENTENCE 3:
Jim drank the beer.

LABEL","The barman poured Jim a drink.

LABEL: 2

SENTENCE 1:
The barman poured Jim a drink.

",0.22,0.3,0.38,0.5
The fish was tasty.,"The fish ate the worm. It was tasty.

LABEL: 1

SENTENCE 3:
The fish ate the worm. It was","The fish ate the worm. It was tasty.

LABEL: 1

SENTENCE 1:
The fish ate the worm. It was",0.35,0.35,0.48,0.52
The witness was reluctant to repeat it.,"The lawyer asked the witness a question, but he was reluctant to repeat it.

LABEL: 1

SENTENCE 3:
The lawyer","The lawyer asked the witness a question, but he was reluctant to repeat it.

LABEL: 1

SENTENCE 1:
The lawyer",0.52,0.52,0.37,0.37
The cat was too impatient.,"The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.

LABEL: 2

SENTENCE 3:","The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.

LABEL: 2

SENTENCE 1:",0.38,0.38,0.36,0.36
Pete is very successful.,"Martin envies Pete although he is very successful.

LABEL: 2

SENTENCE 3:
Pete envies Martin although he is","Martin is a very successful man.

LABEL: 2

SENTENCE 1:
Pete envies Martin although he is very successful.",0.36,0.36,0.44,0.45
Now I have to get The roof removed.,"I have to get it removed.

LABEL: 1

SENTENCE 3:
I have to get it removed.

LABEL","I have to get it removed.

LABEL: 1

SENTENCE 1:
In the storm, the tree fell down and crashed through",0.4,0.36,0.47,0.33
George was particularly eager to see it.,"Eric was particularly eager to see the play.

LABEL: 2

SENTENCE 3:
George gave the tickets to Eric, even though","George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.

LABEL: 2
",0.37,0.45,0.41,0.45
The oak tree is to the right of a house.,"The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 2

SENTENCE","The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 1

SENTENCE",0.62,0.62,0.41,0.41
The minnow had better get away to safety fast!,"The duck is swimming right below the minnow.

LABEL: 2

SENTENCE 1:
Look! There is a minnow swimming","The duck is swimming right below the minnow. It had better get away to safety fast.

LABEL: 2

SENTENCE 1:",0.15,0.62,0.31,0.32
The oak tree is to the right of the bookcase.,"The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.

LABEL: 1

SENT","The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.

LABEL: 1

SENT",0.62,0.62,0.44,0.44
The pin had a hole.,"I stuck a pin through a carrot. When I pulled the pin out, it had a hole.

LABEL: 1

SENTENCE 3","I stuck a pin through a carrot. When I pulled the pin out, it had a hole.

LABEL: 1

SENTENCE 3",0.38,0.38,0.32,0.32
Susan is indiscreet.,"Susan is indiscreet because she knows all about Ann's personal problems.

LABEL: 1

SENTENCE 3:
Ann is","Susan knows all about Ann's personal problems because she is indiscreet.

LABEL: 1

SENTENCE 3:
Susan",0.29,0.3,0.24,0.32
Carol believed that Rebecca suspected that Rebecca had stolen the watch.,"Rebecca suspected that Carol had stolen the watch.

LABEL: 1

SENTENCE 3:
Carol believed that Rebecca had stolen the watch","Rebecca believed that Carol had stolen the watch.

LABEL: 1

SENTENCE 3:
Carol believed that Rebecca had stolen the watch",0.52,0.52,0.6,0.55
Billy cried because Toby wouldn't share Billy's toy.,"Toby didn't want to share his toy.

LABEL: 1

SENTENCE 3:
Billy cried because Toby wouldn't","Toby didn't share his toy.

LABEL: 1

SENTENCE 3:
Billy cried because Toby wouldn't share his",0.43,0.5,0.44,0.47
"He had to be the life and soul of a dinner party, with the book there all the time.","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-",0.13,0.13,0.28,0.28
Bob would be gone by this time.,"Bob is a man.

SENTENCE 3:
Bob is a man.

SENTENCE 4:
Bob is a man.
","Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is",0.09,0.07,0.62,0.35
"Beside the floor there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.",0.68,0.68,0.76,0.76
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Goodman faced in his childhood.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 1","The Spartan general Xenophanes was born in the year of the world's first Olympic Games, in the year of the world's first Olympic Games, in",0.91,0.29,0.78,0.28
The woman held the girl against the woman's will.,"The woman held the girl against her will.

LABEL: 1

SENTENCE 3:
The woman held the girl against her will.","The woman held the girl against her will.

LABEL: 1

SENTENCE 3:
The woman held the girl against her will.",0.6,0.6,0.64,0.64
Susan was out.,"Jane knocked on Susan's door, but there was no answer. She was out.

LABEL: 2

SENTENCE 3:
Jane","Susan was out.

LABEL: 2

SENTENCE 1:
Jane knocked on Susan's door, but there was no answer.",0.27,0.29,0.31,0.46
The man was very annoying.,"John was doing research in the library when he heard a man humming and whistling. He was very annoying.

LABEL: 2

S","John was doing research in the library when he heard a man humming and whistling. He was very annoying.

LABEL: 2

S",0.37,0.37,0.35,0.35
He heard Mark calling for the captain.,"The captain and all his crew had best stay in the cabin until the work was over.

LABEL: 1

SENTENCE 3:
","

SENTENCE 2:
The captain and all his crew had best stay in the cabin until the work was over.

SENTENCE 1",0.14,0.14,0.16,0.37
Bob is very grateful.,"Bob paid for Charlie's college education. He is very grateful.

LABEL: 1

SENTENCE 3:
Bob paid for Charlie's","Charlie is a very good student. He is very grateful.

LABEL: 1

SENTENCE 3:
Bob is a very good student",0.33,0.25,0.47,0.55
The concert continued until 10.,"The rain stopped at 10.

LABEL: 2

SENTENCE 3:
The concert was cancelled.

LABEL: 3
","The rain started falling, but it continued until 10.

LABEL: 2

SENTENCE 1:
In the middle of the outdoor concert",0.2,0.32,0.47,0.31
There were simply not enough chairs.,"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.

LABEL:","We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.

LABEL:",0.32,0.32,0.29,0.29
Blaze was afraid the stable boys at the Burlington Stables struck at him and bullied him.,"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he","Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he",0.76,0.76,0.45,0.45
Anne is a very charming woman.,"Anne gave birth to a daughter last month. She is a very charming woman.

LABEL: 2

SENTENCE 3:
Anne gave","Anne gave birth to a daughter last month. She is a very charming woman.

LABEL: 2

SENTENCE 1:
Anne gave",0.46,0.46,0.27,0.26
It was daylight when he woke with Warren's hand upon Warren's shoulder.,"Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.

LABEL: 1

SENTENCE 3:
Mark","""

SENTENCE 2:
""Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.""

LABEL:",0.71,0.75,0.59,0.57
Mark heard him calling for the captain,"The captain and all his crew had best stay in the cabin until the work was over.

LABEL: 2

SENTENCE 3:
","

SENTENCE 2:
The captain and all his crew had best stay in the cabin until the work was over.

SENTENCE 1",0.14,0.14,0.13,0.32
"Stretching the woman's back, the woman smiled at the girl.","The woman smiled at the girl.

LABEL: 2

SENTENCE 3:
The woman smiled at the girl.

LABEL","The woman smiled at the girl.

LABEL: 2

SENTENCE 1:
The woman smiled at the girl.

LABEL",0.57,0.57,0.45,0.43
Bill was hungry.,"John passed the half-empty plate to Bill because he was hungry.

LABEL: 1

SENTENCE 3:
Bill was hungry because","John passed the half-empty plate to Bill because he was hungry.

LABEL: 1

SENTENCE 3:
Bill passed the half",0.26,0.26,0.37,0.26
Terpsichore was too hard to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",0.38,0.38,0.56,0.56
Beth stopped and apologized.,"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.

LABEL: 1

SENTENCE","SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 3:
Beth didn't get angry with Sally,",0.33,0.09,0.33,0.31
The settlers must make rules to regulate them.,"The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 1

SENTENCE 3","The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 1

SENTENCE 1",0.52,0.52,0.36,0.36
The trophy is too large.,"The trophy fits into the brown suitcase because it is too small.

LABEL: 2

SENTENCE 3:
The trophy fits into the","The trophy doesn't fit into the brown suitcase because it is too large.

LABEL: 2

SENTENCE 1:
The trophy doesn",0.31,0.38,0.29,0.28
"She had left poor little Dora to do the best Dora could, alone.","Maude should have thought to button her up; but no, she had left poor little Dora to do the best she could, alone.

LAB","Dora's plaid dress was buttoned up the back.

LABEL: 2

SENTENCE 1:
All the buttons up the",0.65,0.13,0.5,0.15
Alice's daughter was behaving so strangely.,"Alice tried frantically to stop her daughter from barking at the party, leaving us to wonder why she was behaving so strangely.

LABEL:","The party was a success, and the guests were all having a great time.

LABEL: 2

SENTENCE 1:
The party",0.4,0.07,0.39,0.24
The police were coming from so far away.,"The firemen arrived before the police because they were coming from so far away.

LABEL: 2

SENTENCE 3:
The fire","The firemen arrived before the police because they were coming from so far away.

LABEL: 2

SENTENCE 1:
The fire",0.57,0.57,0.34,0.35
Bill is very compassionate.,"Dan had to stop Bill from toying with the injured bird. He is very compassionate.

LABEL: 1

SENTENCE 3:
","Bill is a bird.

SENTENCE 1:
Dan had to stop Bill from toying with the injured bird. He is very compassionate.
",0.35,0.32,0.27,0.37
You thought hamburgers were onions?,"I was a little girl, and I was in the kitchen with my mother. She was cutting up tulip bulbs in the hamburgers because she","I was in the kitchen cutting up tulip bulbs in the hamburgers because I thought they were onions.

SENTENCE 1:
",0.07,0.24,0.26,0.38
Ralph wouldn't have to drive alone.,"Ralph was a good driver.

LABEL: 1

SENTENCE 3:
Tom was a good driver.

LABEL:","Ralph

Ralph

Ralph

Ralph

Ralph

Ralph

Ralph

Ralph

",0.09,0.13,0.36,0.1
Dora asked what the corn was.,"They were in the middle of the cornfield, and they could hear a sound like corn popping. Dora asked what it was, and Dad said it was","They were in the middle of the street when they heard a loud noise.

LABEL: 1

SENTENCE 1:
The noise was",0.24,0.15,0.4,0.17
Tom reached the bottom of the stairs.,"Ray threw his schoolbag down to Tom after he reached the bottom of the stairs.

LABEL: 1

SENTENCE 3:
Tom","Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.

LABEL: 1

SENTENCE 3:
Tom",0.52,0.52,0.32,0.35
Anne is a very charming baby.,"Anne gave birth to a daughter last month. She is a very charming baby.

LABEL: 1

SENTENCE 3:
Anne gave","Anne gave birth to a daughter last month. She is a very charming baby.

LABEL: 1

SENTENCE 3:
Anne gave",0.46,0.46,0.27,0.27
Alice had to hunt for a button.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.17,0.17,0.41,0.41
Fred got back.,"Fred went out to buy groceries. After an hour he got back.

LABEL: 1

SENTENCE 3:
Fred went out","George went out to buy groceries. After an hour he got back.

LABEL: 1

SENTENCE 3:
Fred watched TV",0.27,0.18,0.41,0.28
The woman held the girl against the girl's chest.,"The woman held the girl against her chest.

LABEL: 1

SENTENCE 3:
The woman held the girl against her chest.","The woman held the girl against her chest.

LABEL: 1

SENTENCE 3:
The woman held the girl against her chest.",0.6,0.6,0.68,0.68
The ankles should be unnecessary.,"Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be unnecessary.

LABEL: 1","Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be unnecessary.

LABEL: 1",0.28,0.28,0.33,0.33
He will be moving into The old house on Thursday.,"Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.

LABEL: 1

","Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.

LABEL: 1

",0.41,0.41,0.4,0.4
Pam's parents were embarrassed about it.,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

LABEL: 1

S","Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

LABEL: 1

S",0.48,0.48,0.38,0.38
Adam was eager to speak it fluently.,"Sam took French classes from Adam, because he was eager to speak it fluently.

LABEL: 1

SENTENCE 3:
Sam","Adam took French classes from Sam, because he was eager to speak it fluently.

LABEL: 1

SENTENCE 3:
Sam",0.54,0.54,0.42,0.45
John left.,"John ordered Bill to leave, so an hour later he left.

LABEL: 1

SENTENCE 3:
John ordered Bill to leave","John ordered Bill to leave, so an hour later he left.

LABEL: 1

SENTENCE 3:
John ordered Bill to leave",0.18,0.18,0.51,0.51
He no longer requires Edward's financial support.,"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.06,0.06,0.31,0.31
Beth stopped and counted to ten.,"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.

LABEL: 2

S","SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:
Beth didn't get angry with Sally,",0.43,0.08,0.38,0.28
How very small and straight and rigid Tatyana lay in the bunk below!,"Tatyana was a little girl of about six years old. She was the only child of her parents, and her father was a merchant in a small town","The train was moving slowly, and the wheels were making a sound like the sound of a mill-wheel. The wheels were very loud, and the sound of",0.1,0.15,0.34,0.24
"The donkey wished a wart on its hind leg would disappear, and leg did.","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 3:
The donkey","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 1:
The donkey",0.76,0.76,0.61,0.63
He couldn't very well marry without Uncle Vernon's approval,"Chester was dependent on Uncle Vernon, so he couldn't very well marry without his approval

LABEL: 2

SENTENCE 3:
","He was dependent on Uncle Vernon, so he couldn't very well marry without his approval

LABEL: 2

SENTENCE 1:
He",0.52,0.5,0.46,0.32
The trainer couldn't stand her boyfriend.,"Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 1

SENTENCE 3:
Madonna fired her trainer","She fired her trainer because she couldn't stand her boyfriend.

LABEL: 1

SENTENCE 1:
Madonna fired her trainer because",0.46,0.44,0.57,0.51
John's turn was over.,"John passed the gameboy to Bill because his turn was over.

LABEL: 1

SENTENCE 3:
Bill passed the gameboy","John passed the gameboy to Bill because his turn was over.

LABEL: 1

SENTENCE 3:
Bill passed the gameboy",0.33,0.33,0.47,0.47
The father carried the sleeping boy in the boy's bassinet.,"The boy was asleep.

LABEL: 2

SENTENCE 3:
The boy was asleep.

LABEL: 3

","The father carried the sleeping boy in his bassinet.

LABEL: 1

SENTENCE 1:
The father carried the sleeping boy in",0.32,0.58,0.45,0.5
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his childhood.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.

LABEL: 2","The Spartan general Xenophanes was born in the year of the world's first Olympic Games, 776 B.C.

LABEL: 2",0.91,0.29,0.79,0.22
You can see the garden through the gap.,"There is a gap in the wall. You can see the garden behind it.

LABEL: 1

SENTENCE 3:
There is","The garden is behind the wall.

LABEL: 1

SENTENCE 1:
There is a gap in the wall. You can see",0.36,0.29,0.27,0.43
Larry's boss at the railroad company would not want anyone but him to work in the office.,"Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but","Larry was a good boy. He always did what his father told him to do.

LABEL: 1

SENTENCE 1:
",0.47,0.16,0.42,0.13
She has loved the flute since she was a child.,"Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child.

LABEL: 1

","Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child.

LABEL: 1

",0.48,0.48,0.49,0.49
Some day they might want to use the magic pebble.,"They had eventually calmed down a bit, and had gotten home, Mr. Farley put the magic pebble in an iron safe. Some day they","The magic pebble was a very special pebble. It was a pebble that could make wishes come true.

LABEL: 2",0.24,0.2,0.31,0.38
Tina was easier to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
",0.33,0.33,0.52,0.52
The man lifted the boy onto the boy's shoulders.,"The man lifted the boy onto his shoulders.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his shoulders.","The man lifted the boy onto his shoulders.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his shoulders.",0.6,0.6,0.72,0.72
The delivery truck was going so slow.,"The school bus was going so fast that the delivery truck couldn't catch up.

LABEL: 1

SENTENCE 3:
The delivery","The delivery truck zoomed by the school bus because it was going so slow.

LABEL: 1

SENTENCE 1:
The delivery",0.29,0.52,0.21,0.27
I couldn't hear the announcement.,"I heard the announcement, but the subway came into the station and I couldn't hear it.

LABEL: 2

SENTENCE 3:","I was in the subway and I heard an announcement.

LABEL: 2

SENTENCE 1:
I was in the subway and I",0.3,0.22,0.32,0.41
It was bad enough that the children had to be denied so many things because he couldn't afford them.,"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn","""

SENTENCE 2:
Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had",0.61,0.29,0.52,0.31
The ocean beach was a safer place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 1","We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 1",0.53,0.53,0.46,0.46
The toaster Tom had sold him didn't work.,"Tom was upset with Frank because the toaster he had sold him didn't work.

LABEL: 2

SENTENCE 3:
Frank","Tom was upset with Frank because the toaster he had sold him didn't work.

LABEL: 2

SENTENCE 1:
Frank",0.55,0.55,0.55,0.55
"The train was delayed, so it worked out.","I was late for my meeting, so I had to rush.

LABEL: 2

SENTENCE 3:
I was late for my","I was late for my meeting, so I had to catch the train at 4:30.

LABEL: 0

SENTENCE 1:",0.14,0.14,0.28,0.27
You can see the garden through the gap.,"The garden is a place where you can grow things.

LABEL: 2

SENTENCE 3:
The garden is a place where you","The garden is a beautiful place.

LABEL: 2

SENTENCE 1:
There is a gap in the wall. You can see",0.28,0.21,0.37,0.41
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that Bernard had done anything dishonest.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","The government official who had not told Bernard that he was less than 21 when he filed for a homestead claim could take his claim away from him.

LAB",0.95,0.58,0.7,0.43
The jacket looks great on her.,"Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.

LABEL: 2

SENTENCE","I'm not sure what to do with this one.

LABEL: 2

SENTENCE 1:
I'm not sure what to do",0.37,0.0,0.28,0.37
Lionel plans to use it on Geoffrey and send Dr. Vardi to steal nuclear material from an army vault.,"Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey","Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey",0.33,0.33,0.46,0.46
Fred got up.,"Fred went out to buy groceries.

LABEL: 2

SENTENCE 3:
George went out to buy groceries.

","George went out to buy groceries. After an hour he got up.

LABEL: 2

SENTENCE 3:
Fred went to",0.11,0.18,0.44,0.27
The table broke.,"I put the heavy book on the table and it broke.

LABEL: 2

SENTENCE 3:
I put the heavy book on","I put the heavy book on the table and it broke.

LABEL: 2

SENTENCE 1:
I put the heavy book on",0.25,0.25,0.45,0.46
There were simply too many chairs.,"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply too many of them.

LABEL:","We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply too many of them.

LABEL:",0.32,0.32,0.26,0.26
Tina's drawing did look much better with another one above it.,"Tina's drawing was hung just above Sam's and it did look much better with another one above it.

LABEL: 2

SENT","The drawing was hung just above Tina's and it did look much better with another one above it.

LABEL: 2

SENTENCE 1",0.69,0.63,0.55,0.55
Emma's education had been managed by an excellent woman as governess.,"Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.

LABEL: 2

S","Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.

LABEL: 2

S",0.71,0.71,0.61,0.61
John hired Bill to take care of John.,"Bill took care of John.

LABEL: 2

SENTENCE 3:
John was angry with Bill.

LABEL: 3","Bill took care of John.

LABEL: 2

SENTENCE 3:
John hired Bill to take care of him.

LAB",0.33,0.54,0.49,0.49
Bill left.,"John ordered Bill to leave, so an hour later he left.

LABEL: 2

SENTENCE 3:
John ordered Bill to leave","John ordered Bill to leave, so an hour later he left.

LABEL: 2

SENTENCE 1:
John ordered Bill to leave",0.18,0.18,0.52,0.52
Ann is indiscreet.,"Susan is indiscreet because she knows all about Ann's personal problems.

LABEL: 2

SENTENCE 3:
Susan","Susan knows all about Ann's personal problems because she is indiscreet.

LABEL: 2

SENTENCE 1:
Susan",0.2,0.3,0.34,0.38
Prehistoric humans hunted for evidence on the river banks.,"The river banks were covered with the bones of animals that had been hunted by humans.

LABEL: 1

SENTENCE 3:
The","The river banks were covered with the remains of the Laputans.

LABEL: 1

SENTENCE 3:
The Laputans",0.2,0.23,0.19,0.36
"Each artisan still had signs, not wishing to lose a possible patron merely because the artisan happened to be illiterate.","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still",0.12,0.12,0.37,0.37
The storekeepers stayed in town to run their stores and lived in the rooms behind the rooms.,"The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 3:
","The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 1:
",0.81,0.81,0.62,0.63
Jane was disappointed.,"Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 2

SENTENCE 3:
Jane","Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 2

SENTENCE 1:
Jane",0.27,0.27,0.36,0.38
Susan was disappointed.,"Jane knocked on Susan's door, but there was no answer. She was disappointed.

LABEL: 1

SENTENCE 3:
Jane","Jane knocked on Susan's door, but there was no answer. She was disappointed.

SENTENCE 1:
Jane knocked on Susan's door,",0.27,0.24,0.33,0.65
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that the government official had done anything dishonest.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","The government official who had not told Bernard that he was less than 21 when he filed for a homestead claim could take his claim away from him.

LAB",0.92,0.56,0.69,0.43
The shelf wasn't anchored.,"The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 1

SENTENCE 3:
The sculpture rolled off the shelf","The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 1

SENTENCE 1:
The sculpture rolled off the shelf",0.38,0.38,0.63,0.64
The fish appeared two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 2
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 2
",0.39,0.39,0.4,0.4
She put the album on a chair without even opening the button.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.15,0.15,0.39,0.39
The gang members were trying to run the drug trade in the neighborhood.,"The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.

LABEL: 2

SENTENCE","The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.

LABEL: 2

SENTENCE",0.74,0.74,0.45,0.45
The tree is too small.,"I can't cut that tree down with that axe; it is too small.

LABEL: 1

SENTENCE 3:
I can","I can't cut that tree down with that axe; it is too small.

LABEL: 1

SENTENCE 1:
I can",0.32,0.32,0.26,0.26
The cloud was gone.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 2","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.

LABEL: 2",0.3,0.3,0.29,0.29
We couldn't reach the path.,"We couldn't reach the lake because the path was blocked.

LABEL: 1

SENTENCE 3:
We couldn't reach the lake","The path to the lake was blocked, so we couldn't reach it.

LABEL: 1

SENTENCE 1:
The path to",0.44,0.46,0.58,0.27
Fred and Alice were not enough for the cold in Alaska.,"Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska.

LABEL: 1

SENTENCE 3","Alaska is a state in the United States.

SENTENCE 1:
The train split of the glue dataset is provided in the following files:",0.67,0.12,0.46,0.19
Thomson had been travelling for five years.,"Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.

LABEL: 2

SENTENCE","Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.

LABEL: 2

SENTENCE",0.52,0.52,0.3,0.3
The man lifted the boy onto the man's bunk bed.,"The man lifted the boy onto his bunk bed.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his bunk","The man lifted the boy onto his bunk bed.

LABEL: 1

SENTENCE 3:
The man lifted the boy onto his bunk",0.56,0.56,0.6,0.6
"Dan took the rear seat while Bill claimed the front because Dan's ""Dibs!"" was slow.","Dan took the rear seat because Bill's ""Dibs!"" was slow.

LABEL: 2

SENTENCE 3:
Bill's","Bill took the rear seat while Dan claimed the front because his ""Dibs!"" was slow.

LABEL: 2

SENTENCE 1",0.61,0.69,0.41,0.61
The woman held the girl against the girl's will.,"The woman held the girl against her will.

LABEL: 2

SENTENCE 3:
The woman held the girl against her will.","The woman held the girl against her will.

LABEL: 1

SENTENCE 1:
The woman held the girl against her will.",0.6,0.6,0.68,0.69
The pen got full of coffee.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.17,0.17,0.5,0.5
