completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"I read ""Punished by Rewards"" by Alfie Kohn.","If this challenge interests you, you might enjoy reading ""Punished by Rewards"" by Alfie Kohn.

LABEL: 2
","

SENTENCE 1:
If this challenge interests you, you might enjoy reading ""Punished by Rewards"" by Alfie Kohn",0.48,0.48,0.61,0.65
Five government officials were killed in the suicide bomber attack in Kandahar.," the attack.

SENTENCE 2:
The attack came as the Taliban and other insurgent groups are trying to disrupt the upcoming parliamentary elections, which"," grenades.  The Taliban claimed responsibility for the attack.

SENTENCE 2:
The Taliban claimed responsibility for the attack.

SENT",0.11,0.13,0.13,0.33
Saddam Hussein flees to the U.S.,"The Arab League officials scuttled the proposal, officials in this Gulf state claimed.

LABEL: 2

SENTENCE 1:
S","The U.S. invasion of Iraq in 2003 was a ""just war"" that was ""legally and morally justified,"" a former U.S. ambassador",0.16,0.2,0.09,0.23
Saudi Arabia is a key U.S. ally.,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States.","The Saudi government has been accused of supporting terrorism.

LABEL: 2

SENTENCE 1:
The Saudi government has been accused of supporting",0.17,0.07,0.46,0.36
Cyprus was divided into two parts in December.,"The meeting was held in the Cypriot capital, Nicosia, on December 15.

LABEL: 2

SENTENCE 3:
","The two leaders met in the Cypriot capital Nicosia on December 15.

LABEL: 2

SENTENCE 1:
The two",0.25,0.23,0.2,0.19
The state charges against Nichols are for 160 victims and one victim's fetus.,"Nichols was found guilty May 26 of 161 counts of first-degree murder for 160 victims and an unborn child in a state trial.

LAB","Nichols was found guilty May 26 of 161 counts of first-degree murder for 160 victims and an unborn child in a state trial.

LAB",0.26,0.26,0.53,0.53
Sirhan Bishara Sirhan killed Sen. Robert F. Kennedy,"Sirhan Bishara Sirhan

SENTENCE 3:
Sirhan Bishara Sirhan was born in Egypt on June 6, 1944.","The following is the sentence that you are provided with.

SENTENCE 2:
Twenty years ago, on June 6, 1968, Sen. Robert",0.25,0.14,0.27,0.22
UK troops stormed a police station in Iraq.,"The British soldiers were arrested by Iraqi police and militiamen.

LABEL: 2

SENTENCE 3:
The British soldiers were arrested","The Iraqi police and militiamen arrested two British soldiers who were trying to free two other soldiers who were arrested by Iraqi police and militiamen.

",0.07,0.06,0.4,0.38
Rose joined the Knicks 10 games ago.,"Thomas is a guard.

LABEL: 1

SENTENCE 1:
Rose made his first start since joining the Knicks 10 games ago","The Knicks are in the midst of a three-game road trip, and Rose is expected to play in all three games.

LABEL: 1",0.44,0.19,0.4,0.22
"Egon Eiermann died on September 29, 1904.","Egon Eiermann was one of Germany's most prominent architects in the second half of the 20th century.

LABEL: 2

S","Egon Eiermann was born in Neuendorf, Germany, on September 29, 1904. He studied architecture at the Technical University of Munich, where he",0.14,0.41,0.15,0.39
4 children died in Hong Kong because of melamine contained in milk.,"uan, a Chinese company that makes children's candy, has stopped selling its popular brand White Rabbit, which is sold nationally in China, after tests confirmed the presence"," death of six.

SENTENCE 2:
Guanshengyuan, a Chinese company that makes children's candy, has stopped selling its popular",0.1,0.06,0.14,0.13
Tehran's hard-line mayor will face Rafsanjani in a runoff election.,"The election will be held on June 17, the day after the first round of voting, which is scheduled for June 7.

LABEL: 1
","The Iranian government has announced that it will hold the first runoff presidential election in its history, between President Akbar Hashemi Rafsanjani and Tehran",0.06,0.17,0.09,0.42
"Mr Smith entered his guilty plea to 11 counts of manslaughter and also to lying to investigators about his medical history, under an agreement reached with prosecutors.","The prosecutor's office said it would not seek the death penalty against Gansas.

LABEL: 2

SENTENCE 1:
The prosecutor","The captain of the ferry that sank in the Hudson River in May was not on board when it sank, according to a report released by the National Transportation Safety Board",0.0,0.07,0.17,0.16
Companies are working to shorten the new drug development period to an average of eight to nine years in the US.,"The interval between drug discovery and marketing is being reduced.

LABEL: 2

SENTENCE 3:
The interval between drug discovery and marketing","The company is working to reduce the interval between drug discovery and marketing.

LABEL: 2

SENTENCE 1:
The company is working",0.14,0.24,0.34,0.3
Enrique Lopez Albujar Trint was killed on Jan. 9 '90.,"The national police reported that over 15,000 people have been arrested in Lima in a dragnet aimed at uncovering the assassins of former Defense Minister En","ENCE:

SENTENCE 2:

Lima, Jan. 10, '90 - The national police reported that over 15,000 people have",0.0,0.15,0.12,0.14
A test can predict cavities.,"

SENTENCE 2:
""The test is based on the fact that the human body produces a lot of saliva, and saliva contains a lot of"," the amount of sugar in the child's diet.

SENTENCE 2:
""The CARE test is a simple, non-invasive test that",0.07,0.15,0.27,0.13
American accused of espionage,"The Cuban American is accused of espionage.

LABEL: 1

SENTENCE 3:
The Cuban American is accused of espionage.","The Cuban American who is accused of espionage pleads innocent.

LABEL: 1

SENTENCE 3:
The Cuban American who is",0.36,0.35,0.65,0.32
Apathy clouds EU voting.,"The European Parliament is the only directly elected body in the European Union.

LABEL: 1

SENTENCE 3:
The European Parliament is","The European Parliament is the legislature of the European Union.

LABEL: 1

SENTENCE 1:
The European Parliament is the legislature of",0.0,0.0,0.25,0.3
Aristide is due to live at Port-au-Prince again.,"The house was a mess when Aristide returned to Haiti in January.

LABEL: 2

SENTENCE 3:
The house was a","""

LABEL: 2

SENTENCE 1:
""I'm not going to be able to go to the inauguration,"" she said",0.13,0.07,0.27,0.13
There is a territorial waters dispute.,"The dispute over the waters of the South China Sea is a major issue in the region.

LABEL: 1

SENTENCE 3:
","The dispute over the waters of the South China Sea has been a source of tension between China and its neighbours.

LABEL: 1

SENT",0.15,0.07,0.23,0.2
Begum was not able to feed herself.,"Begum, who had to borrow to buy bamboo to make stools, received 25 cents a day from moneylenders. After giving them stools","Begum, who had to borrow to buy bamboo to make stools, received 25 cents a day from moneylenders. After giving them stools",0.14,0.14,0.36,0.36
Christopher Hill is a relative of a top US negotiator.,"The US and North Korea have been at loggerheads over the North's nuclear programme for months.

LABEL: 2

SENTENCE 3:","The US has been trying to get the two sides to agree on a formula for a settlement.

LABEL: 2

SENTENCE 1:",0.06,0.13,0.07,0.08
The Big Bang is the primordial explosion from which the universe was created.,"According to Naeye, the newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first","The newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first galaxies assembling a few hundred",0.11,0.1,0.16,0.18
bee stings can be fatal,"Wasp and bee stings can be life threatening if you are allergic to the venom.

LABEL: 1

SENTENCE 3:
","The sting of a bee or wasp can be life threatening if you are allergic to the venom.

LABEL: 1

SENTENCE 3",0.33,0.22,0.28,0.26
The abbreviation GIA stands for Armed Islamic Group.,"The GIA is a terrorist organization that has claimed responsibility for killing 61 foreigners in the last year.

LABEL: 1

SENTENCE 3","The GIA is a terrorist group that has claimed responsibility for killing 61 foreigners in the last year.

The GIA is a terrorist group that has claimed",0.2,0.23,0.11,0.38
General Dynamics loses $374m.,"General Dynamics, the maker of land combat systems, warships and Gulfstream business jets, reported net earnings of $374m in the third quarter, or $","The company's net earnings were $374m in the third quarter, or $1.84 per share.

LABEL: 2

SENT",0.22,0.09,0.32,0.15
Arabic is the language of the Quran.,"

LABEL: 1

SENTENCE 3:

LABEL: 2

SENTENCE 4:

LABEL: 3","

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT",0.0,0.0,0.31,0.16
U.S. Military evacuated U.S. citizens.,"The Russian Foreign Ministry has announced that, in connection with the recent terrorist act in Srinagar, about 100 Russian citizens will be evacuated from Pakistan in the near","The Russian Foreign Ministry has announced that, in connection with the recent terrorist act in Srinagar, about 100 Russian citizens will be evacuated from Pakistan in the near",0.06,0.06,0.24,0.24
Jennifer Lopez will not perform in Portugal.," actress Salma Hayek are among the candidates.

SENTENCE 2:
The Acropolis and the Maya archeological site of Chichen Itza"," Swimming Pool, the first of its kind in the world, is located in the heart of the city.

SENTENCE 2:
The Ac",0.0,0.07,0.18,0.08
Ireland has been divided since 1921.,"O'Connor then fought on the side of the Republicans in the 1921-22 Civil War, with those who favored rejection of the treaty which brought peace between Ireland",The Irish Civil War was a civil war in Ireland between the pro-Treaty and anti-Treaty factions of the Irish Republican Army (IRA) and,0.06,0.06,0.26,0.2
Stephen Hawking is a physicist.,"The two scientists have made guest appearances on the show, but they have not been compared with Einstein's brilliance.

LABEL: 1

S","The two scientists have been featured on the show in the past, but this is the first time they have appeared together.

LABEL: 1

",0.0,0.07,0.14,0.15
"In most cases, the patient is comatose or mentally unable to communicate his/her feelings.",The Supreme Court said today states may bar the removal of life-sustaining treatment from comatose patients who have not made or cannot make their desires known,The Supreme Court said today states may bar the removal of life-sustaining treatment from comatose patients who have not made or cannot make their desires known,0.14,0.14,0.39,0.39
Eric Clapton is in business with Les Paul.,"Les Paul is one of the most respected and beloved mentors in the music industry.

LABEL: 2

SENTENCE 1:
From","The album is a tribute to Les Paul, the legendary guitarist who has been a mentor to many of the artists who appear on the album.

LABEL",0.14,0.17,0.12,0.22
Dutch bank ABN AMRO bids for Bank Antonveneta.,"The Bank of Italy, the ultimate arbiter of Italian banking mergers, has been engulfed by scandal since police wire taps revealed Fazio and his wife advised","The Bank of Italy, the ultimate arbiter of Italian banking mergers, has been engulfed by scandal since police wire taps revealed Fazio and his wife advised",0.06,0.06,0.14,0.14
Maglev is commercially used.,"The maglev is a type of magnetic levitation.

LABEL: 2

SENTENCE 3:
The maglev is a type of","The maglev is a type of magnetic levitation train.

LABEL: 2

SENTENCE 1:
The maglev is a type",0.18,0.18,0.34,0.34
The plant was inspected in October and cited for numerous safety violations.,"The plant was cited for 15 safety violations, seven of which were considered serious.

LABEL: 1

SENTENCE 1:
The state","The state Division of Occupational Safety and Health said that the plant was inspected in October, and cited for 15 safety violations, seven of which were considered serious.",0.44,0.55,0.26,0.69
Condoleezza Rice is the U.S. Secretary of State.,"The U.S. Secretary of State Condoleeza Rice has expressed her anger after a meeting with Sudanese President Omar Hassan al-Bashir,","The U.S. Secretary of State Condoleeza Rice has expressed her anger after a meeting with Sudanese President Omar Hassan al-Bashir,",0.39,0.39,0.44,0.44
Scientists can determine whether an embryo has genetic illnesses or is a carrier of them.,"If you suffer from certain genetic illnesses, or carry a gene for that illness, scientists can take one or two cells to check for those genes and transfer only healthy","The process of selecting embryos for transfer is called preimplantation genetic diagnosis (PGD).

LABEL: 1

SENTENCE 1:
",0.18,0.06,0.39,0.12
Bosch lives in Venezuela.,"Bosch was found innocent in Venezuela of the bombing charges for a third time Aug. 7.

LABEL: 2

SENTENCE 1","The trial of the German company's former chief executive, who was accused of masterminding the bombing of a Venezuelan airliner in 1994, was adjour",0.25,0.07,0.18,0.12
Alec Jeffreys is the inventor of genetic fingerprinting.," system was ""not fit for purpose"".

SENTENCE 2:
Sir Alec Jeffreys, whose pioneering discoveries revolutionised police investigation techniques,"," said: ""The database is a gold mine for criminals. It is a gold mine for the police. It is a gold mine for the public. It is",0.15,0.11,0.3,0.12
President Obama is in favour of the legalization of marijuana.," every day, how do you feel about the legalization of marijuana?""

SENTENCE 2:
Obama answered that he was in favor of legalizing"," see the video below.

SENTENCE 2:
The President of the United States of America, Barack Obama, has been very discreet about the legal",0.25,0.24,0.39,0.33
100 people were injured,"The rocket was a homemade device.

LABEL: 2

SENTENCE 3:
The rocket was a homemade device.

LABEL","The rocket was a homemade device.

LABEL: 2

SENTENCE 1:
The rocket was a homemade device.

LABEL",0.0,0.0,0.5,0.49
Abu Musab al-Zarqawi is affiliated with Al-Qaeda.,"

SENTENCE 2:
The statements were made by the Islamic State of Iraq, a group that has been fighting against U.S. forces in",".

SENTENCE 2:
The leader of the Al-Qaeda terrorist network, Abu Musab al-Zarqawi, was wounded in",0.0,0.31,0.09,0.41
CIA secret prisons were located in Eastern Europe.,"The CIA has been accused of using secret prisons in Poland and Romania to interrogate al-Qaeda suspects.

LABEL: 1

SENTENCE","The CIA has been accused of using secret prisons in Poland and Romania to interrogate al-Qaeda suspects.

LABEL: 1

SENTENCE",0.28,0.28,0.17,0.17
Liu Jianchao is an employee of China's foreign ministry.," parties will work together to find a solution to the Darfur crisis.""

SENTENCE 2:
China immediately expressed regret over his decision and suggested that",We are concerned about the humanitarian situation in Darfur. We are concerned about the humanitarian situation in Darfur. We are concerned about the humanitarian situation in Darfur,0.06,0.0,0.03,0.69
FIFA selects world football player of the year 1994.,"Ronaldo Luiz Nazario da Silva is quite simply one of the greatest strikers in the history of world football, capable of leaving an entire team for","

SENTENCE 2:
Ronaldo Luiz Nazario da Silva is quite simply one of the greatest strikers in the history of world football",0.17,0.13,0.26,0.35
Victor Emmanuel III was king of Italy from 1900 to 1946.,"The abdication of Umberto II in 1946 was the first time in the history of Italy that a monarch had abdicated.

LABEL","The Italian government has announced that it will not allow the sale of the country's national airline, Alitalia, to a foreign company.

LABEL",0.18,0.11,0.08,0.01
Franz Liszt lived from 1811 to 1886.,The Altenburg is located in the Jenaer street which lies just outside of Weimar's city centre beyond the Ilm park. It was built in,"

SENTENCE 2:
The Altenburg is located in the Jenaer street which lies just outside of Weimar's city centre beyond the",0.0,0.0,0.16,0.07
Romano Prodi wins Italian primaries.,"The Italian election is the first test of the new EU constitution, which is to be put to a referendum in France and the Netherlands in June.

LAB"," 2

SENTENCE 2:
The former European Commission president and Italian PM won 73.5% of votes, according to partial results of primaries",0.06,0.15,0.17,0.34
The K Club will host the 2006 Ryder Cup.,"The Esker Hills Golf Club is a hidden gem and one of Irish golf's best kept secrets.

LABEL: 1

SENTENCE","The course is a par 72, 6,984 yards, with a par of 72.

The course is a par 72, 6,984",0.13,0.13,0.07,0.38
"Over the coming days, thousands of people are expected to make the decision to return to New Orleans.","The city of New Orleans is expected to be reopened to residents this week.

LABEL: 1

SENTENCE 3:
The city","The city of New Orleans is expected to be open to residents this week.

LABEL: 1

SENTENCE 1:
The city of",0.26,0.26,0.29,0.25
"Because of leaks, a gag was placed on Holland's office.","The following is a list of the most common types of leaks.

LABEL: 2

SENTENCE 1:
The following is a list","The following is a list of the most common words in the English language.

LABEL: 2

SENTENCE 1:
The following is",0.19,0.06,0.28,0.15
"James Spader won best actor for ""Boston Legal.""","The British actor, Hugh Laurie, had been favourite to win best drama actor for ""House"", but lost out to ""Boston Legal""'s James Spader","""Boston Legal""

LABEL: 1

SENTENCE 1:
British actor, Hugh Laurie, had been favourite to win best drama",0.31,0.16,0.46,0.39
The Dutch people approve the European Constitution.,"The end result says that 61.6% of the Dutch people vote (against) the European Constitution, while 38.4% voted (for) the Constitution","The end result says that 61.6% of the Dutch people vote (against) the European Constitution, while 38.4% voted (for) the Constitution",0.4,0.4,0.55,0.55
Felipe Calderon is the President of Mexico.,"

SENTENCE 2:
But the new president's efforts have been hampered by the fact that the country's drug lords are now fighting back. They"," the United States.

SENTENCE 2:
The United States has been fighting a war on drugs for more than 40 years. The war has been",0.12,0.06,0.08,0.14
Aristide seized power in 1991.,"The coup was led by

A. Cedras

B. Biamby

C. Francois

D. Aristide
","The coup was led by Cedras, Biamby, and Francois.

LABEL: 2

SENTENCE 1:
The",0.11,0.0,0.36,0.04
Gates' foundation extends its microfinance programs to 5 million more of the world's poorest families.,"

SENTENCE 2:
In August, Gates' foundation gave Yunus' Grameen Foundation 1.5 million for a program to extend"," cell phone technology.

SENTENCE 2:
The Grameen Foundation has been working with the Grameen Bank for more than 20 years.",0.24,0.11,0.3,0.16
The slender tower is the tallest building in Japan.,"The slender tower is the second tallest building in Japan.

LABEL: 2

SENTENCE 3:
The slender tower is the second","The slender tower is the second tallest building in Japan.

LABEL: 2

SENTENCE 1:
The slender tower is the second",0.62,0.62,0.51,0.5
Joseph Wilson is Valerie Plame's ex-husband.,"Mr Fitzgerald revealed he was one of several top officials who told Mr Libby in June 2003 that Valerie Plame, wife of the former ambassador Joseph Wilson,","Mr Fitzgerald revealed he was one of several top officials who told Mr Libby in June 2003 that Valerie Plame, wife of the former ambassador Joseph Wilson,",0.11,0.11,0.24,0.24
"In the Old City are the old port, the Dutch town hall, and a square.","The city square in the Kota is a large open space in the centre of the city. It is surrounded by a number of buildings, including the old city","The city hall ( 1710 ) is a museum.

LABEL: 2

SENTENCE 1:
The city hall ( 1710 )",0.23,0.27,0.4,0.35
Men's Shop is owned by Butler.,"""We get a lot of business from the beach,"" said Butler, whose Men's Shop is located in a small strip mall behind Krispy Kreme on Pal","""

LABEL: 1

SENTENCE 1:
""No, we don't get any business from beach traffic,"" said Butler, whose",0.24,0.08,0.37,0.19
Bathurst is located in New South Wales.," the ACCC has now announced it will not pursue legal action against the retailers.

SENTENCE 2:
The petrol price reductions seen across most of","CC) to take action against retailers who did not lower prices, the city's major retailers have now lowered prices.

SENTENCE 2:
The",0.0,0.0,0.1,0.02
Rabies is fatal in humans.,"Rabies is a viral disease of mammals and is transmitted primarily through bites. Annually, 7,000 to 8,000 rabid animals are detected in","The following is a list of the most common symptoms of rabies.

1.

Rabies is a viral disease of mammals and is transmitted",0.21,0.14,0.3,0.43
Richard Rivera caused the death of Luis Martinez.,"Martinez was stabbed to death Saturday morning while trying to break up a fight.

LABEL: 2

SENTENCE 3:
The fight"," 2

SENTENCE 2:
A bouncer at the Irish Pub in Atlantic City, New Jersey was stabbed to death Saturday morning while trying to",0.07,0.13,0.22,0.07
Guerrillas killed a civilian,"The peasant was killed by the guerrillas.

LABEL: 1

SENTENCE 3:
The guerrillas were killed by the army.","The peasant was killed by the guerrillas.

LABEL: 1

SENTENCE 3:
The guerrillas killed the peasant in the city",0.18,0.17,0.39,0.46
"""Smells Like Teen Spirit"" is a song by Nirvana.","""I just hope I don't become so blissful I become boring."" -- Nirvana leader Kurt Cobain, giving meaning to his ""Teen","""I just hope I don't become so blissful I become boring."" -- Nirvana leader Kurt Cobain, giving meaning to his ""Teen",0.07,0.07,0.33,0.33
"Pest is on the opposite, east bank.","The city of Budapest is located in Hungary.

LABEL: 2

SENTENCE 1:
Budapest consists of two parts, Buda","Budapest is a city in Hungary.

LABEL: 2

SENTENCE 1:
Budapest consists of two parts, Buda and",0.08,0.08,0.35,0.25
Ms Lupse is a TV presenter.,", she said: ""I'm not going to give you the prize. I'm not going to give you the prize. I'm not going to give you"," her show was ""a joke"" and ""a farce"". She was ""not a comedian"" and ""not a presenter"". She was ""not a",0.0,0.15,0.38,0.21
As many as 103 people in Mexico have died of swine flu.," the United States, where the Centers for Disease Control and Prevention said it was investigating a possible link between the virus and a cluster of deaths in the state of Washington"," classes and canceled all flights to the United States.

SENTENCE 2:
The world's governments raced to avoid both a pandemic and global hysteria",0.09,0.0,0.19,0.16
Ronald Regan was elected governor of California.,"Schwarzenegger

SENTENCE 3:
The actor, who has been a Republican for years, said he would be putting his movie career","""

LABEL: 1

SENTENCE 2:
In a move reminiscent for some of another actor, Ronald Reagan, who was twice elected",0.0,0.23,0.15,0.27
"The Peace Conference in South Africa has been canceled, giving support to the Dalai Lama.","ler, said the conference was canceled because of the government's refusal to grant a visa to the Dalai Lama, the spiritual leader of Tibet.

","mond Tutu and Archbishop Desmond Tutu, said in a statement that they were ""deeply disappointed"" that the government had denied the Dalai Lama",0.35,0.21,0.29,0.28
The Hashemite dynasty rules Jordan.,"The Hashemite dynasty is the ruling family of Jordan.

LABEL: 1

SENTENCE 3:
The Hashemite dynasty is","The Jordanian army has been fighting in the Golan Heights since the 1967 war.

LABEL: 1

SENTENCE 1:
The",0.36,0.08,0.42,0.03
The ban on ivory trade has been effective in protecting the elephant from extinction.,"The ivory trade is a barbaric trade and should be banned permanently.

LABEL: 1

SENTENCE 1:
Definitely do",The elephant is a very important animal. It is a very important animal. It is a very important animal. It is a very important animal. It is a,0.19,0.1,0.28,0.29
Boris Evelson founded the Kalido Technical Advisory Board.,"The Kalido Technical Advisory Board members include Boris Evelson, founder and managing partner, Textra Group, Inc., and Bill Inmon, president, In","The Kalido Technical Advisory Board members include Boris Evelson, founder and managing partner, Textra Group, Inc., and Bill Inmon, president, In",0.34,0.34,0.47,0.47
Edison invented the Kinetoscope.,"Edison's Kinetoscope was a device that showed moving pictures.

LABEL: 1

SENTENCE 3:
Edison's K","The Kinetoscope was a device that allowed people to view moving pictures.

LABEL: 1

SENTENCE 1:
Edison decided",0.19,0.18,0.34,0.35
Mohamed al-Sumaidaie is related by blood to the United Nations.,"

SENTENCE 2:
The U.S. military said it was investigating the allegations.

SENTENCE 3:
The U."," young man,"" he said.

SENTENCE 2:
Mohamed al-Sumaidaie, Iraq's ambassador to the United Nations, accused",0.07,0.5,0.2,0.33
A 45-year-old orangutan died in Florida.," very much like us,"" said zoo director John Jett. ""She was a very special animal. She was a very special person.""

SENTENCE"," lot of them die, but not like this,"" said zoo director John Pezman.

SENTENCE 2:
The zoo said Nonja was",0.07,0.0,0.04,0.09
"The siege of Leningrad was broken on January 18, 1943.","The siege of Leningrad was broken on January 18, 1943.

LABEL: 1

SENTENCE 3:
The siege of L","The siege of Leningrad was broken on January 18, 1943.

LABEL: 1

SENTENCE 1:
The siege of L",0.71,0.71,0.58,0.58
Domestic fires are the major cause of fire death.,"The following are some of the causes of fire:

1. Carelessness by contractors

2. Poor maintenance

3. Poor design

","The fire was caused by a contractor who was working on the roof of the building.

LABEL: 2

SENTENCE 1:
The",0.29,0.13,0.39,0.03
Saginaw police mistakenly went to the wrong house in response to a complaint.,"The dog was shot by the police.

LABEL: 1

SENTENCE 3:
The dog was shot by the police.

","The dog was shot by police after they mistook the dog for a burglar.

LABEL: 1

SENTENCE 3:
The",0.13,0.19,0.44,0.12
NTSB is responsible for investigating transportation accidents in the United States.,"ge, when the Miss Megan collided with the IBR 234. The Miss Megan was owned by Central Boat Rentals and was operated by Athena Construction.","-

SENTENCE 2:
The Miss Megan was pushing barge IBR-1, which was being towed by the Miss Megan, when",0.06,0.07,0.2,0.15
Abuja is located in Adamawa State.,"The bus was full of people.

LABEL: 2

SENTENCE 3:
The bus was full of people.

LABEL","The bus was very comfortable and the driver was very friendly.

LABEL: 2

SENTENCE 1:
I recently took a round trip",0.0,0.0,0.5,0.2
Southwest Airlines operates in New Orleans.,"The company said it would rebuild its New Orleans hub, which was shut down after Hurricane Katrina, by the end of the year.

LABEL:","The company said it was working with the U.S. Department of Transportation to get the airport reopened.

SENTENCE 3:
The company",0.13,0.0,0.13,0.13
"With the opening of the Palestinian airport, Royal Moroccan Airlines will fly between Casablanca and Gaza.","The statement said that the company decided to start two flights a week between Casablanca and Gaza as soon as the Palestinian airport is opened there.

LAB","The statement said that the airline would start the flights in the first quarter of next year.

LABEL: 1

SENTENCE 1:
",0.28,0.11,0.44,0.05
Nicolas Cage's new son was awarded an Oscar.,"The name Kal-el is a combination of the words ""Kal"" and ""El"".

LABEL: 2

SENTENCE 1:
","The name Kal-el is a combination of the words Kal and El.

Kal is the name of the planet where Superman was born.

El",0.0,0.06,0.04,0.24
Gaddafi is the chairman of the African Union.," capital Nouakchott, he was told that the AU had decided to suspend Mauritania's membership for a year.

SENTENCE 2","at the end of last year.

SENTENCE 2:
The AU's Peace and Security Council has suspended Mauritania from its membership for a",0.07,0.19,0.08,0.12
Jason Hudson was Jennifer's brother.," case.

SENTENCE 2:
The body of Hudson's 7-year-old nephew, Julian King, was found four days later in a"," no longer in the home.

SENTENCE 2:
The body of Hudson's mother, Darnell Donerson, 57, and brother,",0.15,0.25,0.09,0.21
Martin Page was sent on a mission to Afghanistan.,"""

LABEL: 2

SENTENCE 1:
""The word in the galley food queues is that we could do with more","""

LABEL: 2

SENTENCE 1:
""The word in the galley food queues is that we could do with more",0.0,0.0,0.09,0.09
Toshiba Corp.'s headquarters is in Japan.,"The HD DVD format is a high-definition DVD format that is being promoted by Toshiba Corp. and other companies.

LABEL: 1","The new HD DVD drive is the first to use a new format called HD DVD-R, which is a high-density version of the DVD-R format",0.14,0.06,0.19,0.3
Walter Murray works with Akmal.,"t, the group's leader, was a former member of the Iranian Revolutionary Guard Corps.

SENTENCE 2:
Murray said the group's"," media reports, the group has been linked to the Revolutionary Guards, the elite military force that is the country's most powerful institution.

SENTENCE 2",0.07,0.0,0.19,0.05
Missouri's population is 2.8 million.,"The increase in the Hispanic population is due to the increase in the number of Hispanics in Missouri.

LABEL: 2

SENTENCE","The total population for Missouri increased by 2.8 percent, while the Hispanic population shows a 24.9 percent increase between 2000 and 2004.

LABEL",0.21,0.19,0.09,0.17
Angela Lansbury is an actress.," thespian, the actress, and the author, Bea Arthur.

SENTENCE 2:
Arthur was born Bea Arthur in New York City in"," act.

SENTENCE 2:
She was a tough showbiz broad. Tall, astringent, imperious -- she looked like someone who",0.08,0.0,0.25,0.21
Sirhan Sirhan killed Kennedy.,"Sirhan Sirhan, a Jordanian immigrant, was convicted of murdering Kennedy and is serving a life term at Soledad Prison.

LABEL","Sirhan Sirhan, a Jordanian immigrant, was convicted of murdering Kennedy and is serving a life term at Soledad Prison.

LABEL",0.25,0.25,0.3,0.3
Mohammed Said AL-SAHAF met with the ambassadors and briefed them on Iraq's diplomacy directives.,"The Iraqi Foreign Minister, Mohammad Said Al-Sahaf, met today with the new ambassadors and briefed them ""on the Iraqi diplomacy directives of escal","The Iraqi Foreign Minister, Mohammad Said Al-Sahaf, met today with the new ambassadors and briefed them ""on the Iraqi diplomacy directives of escal",0.65,0.65,0.59,0.59
"Slavkov, defendant in the scandal of Salt Lake but that later was exculpated, in fact said that Takatch.","Takatch, who was later convicted of bribery, said he had been approached by Slavkov.

LABEL: 2

SENTENCE 3","The man who was accused of being a Russian spy in the Salt Lake City scandal has been cleared of all charges.

The man who was accused of being",0.11,0.21,0.28,0.4
"T.S. Eliot wrote ""Animal Farm""."," the British Library.

SENTENCE 2:
The letter was written in response to a request from the publisher, Faber and Faber, for"," letter to Orwell, who was then a young Communist Party member.

SENTENCE 2:
The book was published in England in 1945, and",0.0,0.0,0.09,0.07
The Winter Olympics will be inaugurated in Turin.," the torch will be lit in the Olympic Stadium of Turin.

SENTENCE 2:
The torch will be lit in the Olympic Stadium of Tur",") of travel.

SENTENCE 2:
The torch will be carried by the athletes of the 2006 Winter Olympics of Turin.

S",0.31,0.29,0.6,0.22
Michael Jackson is the owner of Neverland.,"1.

SENTENCE 2:
The property is valued at $24 million.

SENTENCE 3:
The property is valued at"," until March 19, 2008, to pay the $24 million.

SENTENCE 2:
The property is located in the city of Santa Barbara,",0.17,0.21,0.29,0.11
Robots serve as wax singers in the Rock Hall of Fame.,"Picture a Janis Joplin robot sitting on a park bench talking about the Summer of Love, singing ""Me and Bobby McGee"" and introducing a David","The robot is a robot.

LABEL: 2

SENTENCE 1:
Picture a Janis Joplin robot sitting on a park",0.11,0.07,0.14,0.23
A car bomb exploded outside a U.S. military base near Beiji.,"The U.S. military base is located in Baji.

LABEL: 1

SENTENCE 3:
The U.S.","The car bomb exploded outside a U.S. military base near Baji.

LABEL: 1

SENTENCE 3:
The car",0.29,0.67,0.25,0.48
European cars sell in Russia.,"The country's great wealth in oil, natural gas, and metals, in addition to generating revenue for the government, is creating a new middle class that craves","The country's great wealth in oil, natural gas, and metals, in addition to generating revenue for the government, is creating a new middle class that craves",0.06,0.06,0.13,0.13
The catastrophe at Chernobyl happened in 1986.,"The industry has so far succeeded in building nuclear reactors that are safe.

LABEL: 1

SENTENCE 3:
The industry has so","The industry has so far succeeded.

LABEL: 1

SENTENCE 1:
The industry has so far succeeded.

LABEL",0.14,0.08,0.2,0.45
Dr. Kevorkian assisted Janet Adkins to use his suicide device.,"The doctor was a woman.

SENTENCE 3:
The woman was a doctor.

SENTENCE 4:
The woman was from","The doctor from Michigan helped an Oregon woman with Alzheimer's disease commit suicide.

LABEL: 2

SENTENCE 1:
A doctor from",0.0,0.06,0.27,0.22
