completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
air transportation is not a feasible option for the rapid production option.,"The rapid product is the one that is used for the most urgent needs.

A:

The answer is:

To accommodate these fluctuations and","The rapid product is the one that is being used for the most part.

LABEL: 1

SENTENCE 1:
The rapid product",0.17,0.24,0.26,0.29
The Alps are covered in snow.," Venice, the city of canals, are the most beautiful in the world.

SENTENCE 2:
In the south, the sun-drenched",style villas of the Veneto; the vineyards of the Friuli; the vineyards of the Trentino; the vineyards of the Friuli;,0.23,0.08,0.26,0.34
Magic had little power. ,"Or anything else you wanted and couldn't keep against magic.

SENTENCE 1:
Or anything else you wanted and couldn't keep against magic.","

SENTENCE 1:
Or anything else you wanted and couldn't keep against magic.

LABEL: 2

SENTENCE 2",0.07,0.1,0.71,0.33
Changes negotiated by the Postal Service are too regular and prohibit my postal services.,"The Postal Service and a mail user may negotiate changes to the terms and conditions of a mail contract for their mutual benefit.

SENTENCE 3:
","The Postal Service and a mail user for their mutual benefit may merit recommendation under the applicable statutory standards.

LABEL: 2

SENTENCE 1",0.21,0.22,0.39,0.24
A poll of Hong Kong residents finds them more sanguine about the city's future than before. ,"The poll was conducted by the Hong Kong Public Opinion Research Institute.

LABEL: 2

SENTENCE 3:
The poll was conducted by","The poll of Hong Kong residents finds them sanguine about the city's future.

LABEL: 2

SENTENCE 1:
A",0.21,0.72,0.23,0.56
The mailer has the ability to hire a trucking firm.,"The mailer could hire a trucking firm, as discussed above.

LABEL: 1

SENTENCE 3:
The mailer could","The mailer could hire a trucking firm, as discussed above.

LABEL: 1

SENTENCE 1:
If the difference between",0.44,0.43,0.36,0.21
Discounted flight deals offered by some travel agents come with an element of risk.,"Flying at a discount should be more dangerous.

LABEL: 2

SENTENCE 3:
Flying at a discount should be more","Flying at a discount should be more dangerous.

LABEL: 1

SENTENCE 1:
Flying at a discount should be more",0.0,0.0,0.39,0.39
French citizens were not supportive of their participation in WWI.,"The French were the first to go into World War I, and they came out of it victorious yet bled white.

LABEL: 1
","The French were the first to go to war, and they came out of it victorious yet bled white.

LABEL: 2

S",0.18,0.19,0.27,0.2
My phone number is  (202) 412-4841.,"If you have any questions regarding this report, please call me at (202) 512-4841.

SENTENCE 1:
If you have","

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENT",0.15,0.0,0.29,0.3
"Depending on the rule, hud may or may not be able to accept. They have to check first.","a) a mortgage loan

b) a home equity loan

c) a reverse mortgage

d) a home equity line of credit

","Under the rule, HUD may also accept an assignment of

LABEL: 1

SENTENCE 1:
Under the rule, HUD",0.0,0.28,0.26,0.33
There wasn't much that could withstand against magic. ,"Or anything else you wanted and couldn't keep against magic.

LABEL: 1

SENTENCE 1:
Or anything else you wanted and","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:
",0.2,0.0,0.38,0.27
Something snapped inside her head,"She was a woman who had been broken.

LABEL: 1

SENTENCE 3:
She was a woman who had been broken.","She was a girl who was born in the wrong time.

LABEL: 1

SENTENCE 1:
Something broke inside her, something",0.0,0.24,0.5,0.38
Part III will further raise concerns about the assumption.,"That is, as the discount is increased in steps, the cost to the Postal Service of sorting the mail that becomes workshared on step 4 is probably greater","ELSE:
If the discount is increased in steps, the cost to the Postal Service of sorting the mail that becomes workshared on step 4 is probably",0.05,0.06,0.26,0.18
It started the rise of the British Empire in India in 1910.,"The rise of the British Empire in India had begun.

LABEL: 2

SENTENCE 3:
The rise of the British Empire in","The rise of the British Empire in India had begun.

LABEL: 2

SENTENCE 1:
The rise of the British Empire in",0.55,0.55,0.43,0.43
I hate to.,"i hate to

LABEL: 1

SENTENCE 3:
i hate to

LABEL: 2

SENTENCE 4","i hate to yes i do

LABEL: 1

SENTENCE 1:
um well i hate to yes i do

LABEL",0.35,0.27,0.63,0.47
They were not allowed to deforest for agricultural purposes.,"The forest was cleared for agriculture.

SENTENCE 1:
So they set about clearing the land for agriculture, setting fire to massive tracts of forest","The forest was a vast, dark, impenetrable mass of trees.

LABEL: 1

SENTENCE 1:
The forest",0.12,0.0,0.51,0.26
I don't want to get in a fight.,"'

LABEL: 1

SENTENCE 3:
'I don't want to risk a fire fight with what appear to be horribly","'

LABEL: 1

SENTENCE 1:
'I don't want to risk a fire fight with what appear to be horribly",0.5,0.5,0.31,0.34
"Mother, trying to be humble, asked if the trunk was small.","And the trunk? Big? Mother asked again to keep up appearances.

SENTENCE 1:
And the trunk? Big? Mother asked again to","The trunk? Big? Mother asked again to keep up appearances.

LABEL: 2

SENTENCE 1:
And the trunk? Big",0.25,0.28,0.36,0.34
They don't sell any souveineers.,"Favorite items that will help preserve your memories of the rugged Lakeland countryside are clothing or blankets made from the local Herdwick wool, coasters of polished","The Lakeland countryside is a rugged area of the English Lake District, in the county of Cumbria. It is a popular tourist destination, and is known",0.0,0.0,0.19,0.18
I am aware of the motor oil.,"i know the motor oil

LABEL: 1

SENTENCE 3:
i know the motor oil

LABEL: 2

","i

LABEL: 1

SENTENCE 3:
i know the motor oil

LABEL: 0

SENTENCE 4",0.35,0.38,0.59,0.45
"I could not stand watching him build a card house, so I left.","By placing ”one card ”on another ”with mathematical ”precision!"" I watched the card house rising under his hands, story by story. 

A:","I watched the card house rising under his hands, story by story.

LABEL: 1

SENTENCE 1:
By placing ”one",0.17,0.19,0.29,0.23
Neither football nor baseball.,"soccer and basketball

SENTENCE 3:
soccer and basketball

SENTENCE 4:
soccer and basketball

SENT","football and baseball and

LABEL: 2

SENTENCE 3:
football and baseball and

LABEL: 2

SENT",0.0,0.21,0.31,0.55
It is very easy for the mailer to hire a trucking firm.,"The mailer could hire a trucking firm, as discussed above.

LABEL: 2

SENTENCE 3:
The mailer could","The mailer could hire a trucking firm, as discussed above.

LABEL: 2

SENTENCE 1:
If the difference between",0.41,0.4,0.35,0.21
They would not burn to the ground by morning.,"They would burn to the ground by morning.

SENTENCE 3:
They would burn to the ground by morning.

SENTENCE 4","The fire would burn to the ground by morning.

SENTENCE 1:
They would burn to the ground by morning.

LABEL:",0.55,0.55,0.63,0.41
There are a number of testimonials. ,"Number of testimonies

LABEL: 0

SENTENCE 3:
Number of testimonies

LABEL: 0

SENT","Number of testimonies

LABEL: 1

SENTENCE 1:
Number of testimonies

LABEL: 0

SENT",0.21,0.21,0.62,0.5
Ca'daan had never seen someone hold a sword like Thorn held it.,"The sword was made of a material that was not found in the Ca'daan's world.

LABEL: 1

SENTENCE 3:","The sword was made of a material that was not known to Ca'daan.

LABEL: 1

SENTENCE 1:
Thorn",0.12,0.19,0.21,0.34
I'm glad it didn't go as planned. ,"that's right you can work yourself to death well i'm sorry to hear your color didn't come out so good over the weekend

SENTENCE 1","i

SENTENCE 1:
that's right you can work yourself to death well i'm sorry to hear your color didn't come out so good",0.22,0.23,0.2,0.28
They play softball alongside rounders usually,"oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again

LABEL: 2","oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again

LABEL: 2",0.12,0.12,0.29,0.29
Housed were haphazardly built to accommodate people.," The people were hungry and the houses were not enough.

LABEL: 1

SENTENCE 3:
 The people were hungry and the houses"," The people were hungry and the houses were not ready.

LABEL: 1

SENTENCE 1:
 There was food for all, and",0.14,0.07,0.4,0.3
I don't think you can get it anywhere.,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're,0.16,0.16,0.29,0.29
Ca'daan was freezing!,"Ca'daan felt his skin get hot and unable to come up with any suitable response, moved on.

SENTENCE 1:
Ca'daan","""

SENTENCE 1:
""I'm sorry, I don't know what you're talking about.""

SENTENCE 2:
",0.15,0.0,0.39,0.24
Abandoned aircraft have never been found in this area.,"The aircraft are:

1. A Cessna

2. A Piper

3. A Cessna

4. A","The aircraft are the remains of the planes that were used to smuggle drugs into the United States.

LABEL: 1

SENTENCE 1",0.09,0.06,0.3,0.16
The mosquitoes are rough at night.,no no but you know i was just thinking of getting one those for the yard because they they are really nice and um up here we have uh we have quite,no no but you know i was just thinking of getting one those for the yard because they they are really nice and um up here we have uh we have quite,0.11,0.11,0.21,0.21
Shall I tell you how your soul could live in a mandrake root?,I don't know.  I don't know.  I don't know.  I don't know.  I don't know.  I don,I have a friend who is a doctor.  He is a very good doctor.  He is a very good doctor.  He is a very good doctor,0.06,0.1,0.26,0.35
"Instead, take a look at the entertainment industry and its self image. ","The entertainment industry's self-image is that it is a business that is in the business of entertainment.

LABEL: 1

SENTENCE","The entertainment industry's self-image instead.

LABEL: 1

SENTENCE 1:
Just look at the entertainment industry's self-",0.29,0.45,0.3,0.42
Most of the workplace is based indoors.,"The most productive operations are those that are easy to study and understand.

LABEL: 1

SENTENCE 1:
Two, most other","The most other productive operations are easier to study and understand, since few firms have 40,000 locations and a large proportion of their workforce working outdoors.

",0.07,0.12,0.16,0.35
"We are going to Aunt Basia's birthday party at the restaurant today, remember?","I'm going to auntie Basia's birthday party.'

LABEL: 2

SENTENCE 3:
I'm going to auntie","I'm going to auntie Basia's birthday party.'

LABEL: 2

SENTENCE 1:
Don't you remember? Today",0.38,0.44,0.37,0.36
He cringed when he imagined Susan's voice.,"THEY ARE READY, returned Susan's voice in the back of his mind.

LABEL: 2

SENTENCE 3:
THE","THEY ARE READY, returned Susan's voice in the back of his mind.

LABEL: 1

SENTENCE 1:
THE",0.23,0.23,0.09,0.1
The horsemen firstly brought out the horse meant for the main event.,"Then, the horsemen brought out a racehorse.

LABEL: 1

SENTENCE 3:
Finally, the horsemen brought out","The horsemen brought out a teaser horse.

LABEL: 2

SENTENCE 1:
The horsemen brought out a teaser",0.36,0.41,0.39,0.45
Jon addressed the man.,"Good sir, Jon began.

LABEL: 1

SENTENCE 3:
Good sir, Jon began.

LABEL: 2","Good sir, Jon began.

LABEL: 1

SENTENCE 1:
Good sir, Jon began.

LABEL: 0",0.11,0.11,0.52,0.51
I'm happy that I don't work in a store.,"i don't even know how they figure it really i'm glad i don't work in a store

LABEL: 1

SENTENCE 3","i don't even know how they figure it really i'm glad i don't work in a store

LABEL: 1

SENTENCE 1",0.51,0.51,0.26,0.28
No one saw it. ,"you did you see that

LABEL: 1

SENTENCE 3:
you did you see that

LABEL: 3

","you did you see that

LABEL: 2

SENTENCE 3:
you did you see that

LABEL: 2

",0.0,0.0,0.41,0.58
The girl turned away from him and kept her hands still.,"The girl looked at him, then passed her hand across her forehead.

SENTENCE 1:
That's it. The girl looked at him,","The girl looked at him, then passed her hand across her forehead.

SENTENCE 1:
That's it. The girl looked at him,",0.24,0.24,0.52,0.52
The Shore Temple is made up of two shrines. ,"The Shore Temple, which has withstood the wind and the waves for 12 centuries, is made up of two shrines.

LABEL: 1
","The Shore Temple, which has withstood the wind and the waves for 12 centuries, is made up of two shrines.

LABEL: 1
",0.58,0.58,0.56,0.56
The volumes were destroyed by the dampness.,"The volumes are available again but won't be returned to the stacks until the damp library itself gets renovated.

SENTENCE 1:
The volumes","The volumes are available again but won't be returned to the stacks until the damp library itself gets renovated.

LABEL: 2

SENT",0.19,0.2,0.33,0.31
The rate of unemployment is insignificant.,"uh unemployment runs approximately six percent

LABEL: 2

SENTENCE 3:
uh unemployment runs approximately six percent

LABEL: 3","uh unemployment runs approximately six percent

LABEL: 1

SENTENCE 1:
uh unemployment runs approximately six percent

LABEL: 1",0.08,0.08,0.64,0.69
the congress is generally responsible for controlling funding levels.,"The Congress, which controls our funding levels, began to include many members who did not support the purpose and goals of a federal civil legal services program.

","The Congress, which controls our funding levels, began to include many members who did not support the purpose and goals of a federal civil legal services program.

",0.22,0.22,0.42,0.42
Increased federal enforcement is essential to curbing organized crime.,"2) The FBI's increased enforcement of the law.

LABEL: 2

SENTENCE 3:
3) The FBI's increased enforcement","1) The FBI did not aggressively investigate the Mafia.
2) Hoover's death. Hoover died in 1972.
3) The FBI did not aggressively",0.14,0.0,0.41,0.35
Funds should never be transferred between program accounts and financing accounts.,PROGRAM ACCOUNT -The budget account into which an appropriation to cover the subsidy cost of a direct loan or loan guarantee program is made and from which,PROGRAM ACCOUNT -The budget account into which an appropriation to cover the subsidy cost of a direct loan or loan guarantee program is made and from which,0.11,0.11,0.24,0.24
"Pro-Microsoft analysts say that was a sacrifice for the company, risking their future.","But the DOJ's decision to drop the case against Microsoft is a victory for the company, which has been under fire for years for its business practices.
","The DOJ has been investigating Microsoft for years, and the company has been under a cloud of suspicion for years.

LABEL: 2

S",0.24,0.22,0.48,0.19
I think it just depends on education.,"i think it's just a matter of education

LABEL: 1

SENTENCE 3:
i think it's just a matter of education","i

LABEL: 1

SENTENCE 1:
i think it's just a matter of education

LABEL: 0

",0.34,0.43,0.62,0.57
Apartment 21B was very sought after.,"The apartment is apparently twenty-one B.

LABEL: 2

SENTENCE 3:
The apartment is apparently twenty-one B.","Apartment...twenty-one B, apparently.

LABEL: 1

SENTENCE 1:
Apartment...twenty-one",0.08,0.11,0.55,0.35
Change in personal savings is dependent on how much the IRA contributes to the new saving,"bChange in personal saving depends on how much of the $4,000 IRA contribution represents new saving.

LABEL: 1

SENTENCE","The $4,000 IRA contribution represents new saving.

LABEL: 1

SENTENCE 1:
aChange in personal saving depends on",0.5,0.24,0.53,0.35
The nation's aerospace industry is headquartered in this city.,"The University of Michigan is a public research university located in Ann Arbor, Michigan. Founded in 1817, it is the oldest public university in the United","The University of California, Berkeley, is a public research university located in the city of Berkeley, California, United States.

LABEL: 1

",0.17,0.26,0.23,0.21
The Learning Channel has more shows for women than any other network.,"A Wedding Story

A Baby Story

A Dating Story

LABEL: 2

SENTENCE 3:
A piece describes the","A Wedding Story, A Baby Story, and A Dating Story, featuring real-life marriages, babies, and dates.

LABEL: 2
",0.07,0.0,0.09,0.15
Producing fairly stated external financial reports is not necessary when it comes to building a more effective government in Texas.,"In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.

SENTENCE","In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.

LABEL:",0.45,0.45,0.58,0.59
It is ironic that you stand a better chance of seeing the work of Mrinal Sen or Satyajit Ray in North America or Europe than you do of seeing it in India. ,"The only other production center having any pretensions to artistic creativity at all is Calcutta.

LABEL: 1

SENTENCE 1:","The only other production center having any pretensions to artistic creativity at all is Calcutta, but ironically you're actually more likely to see the works of",0.04,0.14,0.16,0.37
The beer brewed there is made by them. ,"where they they brew their own beer there

LABEL: 1

SENTENCE 3:
where they they brew their own beer there

","where they they brew their own beer there

LABEL: 1

SENTENCE 3:
where they they brew their own beer there

",0.14,0.14,0.55,0.55
The disappearance of saving couldn't possible explain the recent uptick in household wealth in recent years.,"The virtual disappearance of personal saving

SENTENCE 2 is based on SENTENCE 1, such that the following LABEL shows the logical relationship between S","The government has been trying to reduce the number of people who are unemployed.

LABEL: 1

SENTENCE 1:
The government has",0.24,0.16,0.3,0.17
You can stop.,"I shan't stop you.""

SENTENCE 1:
I shan't stop you.""

LABEL: 1

SENT","I shan't stop you.""

LABEL: 2

SENTENCE 1:
I shan't stop you.""

LABEL",0.22,0.22,0.51,0.53
You have to pay for that.,"and the nurses aren't no see you have to pay that

LABEL: 1

SENTENCE 3:
and the nurses aren't no","and the nurses aren't no see you have to pay that

LABEL: 1

SENTENCE 1:
and the nurses aren't no",0.36,0.36,0.52,0.56
The Mauryas had a large army capable of conquering Kalinga.,"The Mauryas king, Ashoka, conquered Kalinga in the year 300 B.C.

SENTENCE 3:
Ashoka was","The Mauryas king, Ashoka, was a great builder.

LABEL: 2

SENTENCE 1:
Ashoka was a",0.23,0.24,0.3,0.26
"The old city contains the Mosque of El-Jezzar, which was built over 200 years ago.","The Mosque of El-Jezzar, built in 1781, dominates the landside of the old city (the other three sides jut into the","The Mosque of El-Jezzar, built in 1781, dominates the landside of the old city (the other three sides jut into the",0.32,0.32,0.37,0.37
He had forgotten that Adrin was going to join them.,"He had forgotten about Adrin.

LABEL: 2

SENTENCE 3:
He had forgotten about Adrin.

LABEL","He had forgotten about Adrin.

LABEL: 2

SENTENCE 1:
He had forgotten about Adrin.

LABEL",0.32,0.32,0.51,0.51
The man will remember that period and will take up life where he left it off.,"The girl will have entirely forgotten the intervening period, and will take up life where she left off at the sinking of the Lusitania.""

S","""

LABEL: 1

SENTENCE 1:
But in all probability the girl will have entirely forgotten the intervening period, and will take",0.54,0.33,0.42,0.27
You can snorkel here or take glass-bottomed boat tours.  ,"The deeps are the deepest part of the ocean.

LABEL: 1

SENTENCE 3:
The deeps are the deepest part","The water is so clear that you can see the fish swimming around you.

LABEL: 1

SENTENCE 2:
The water is",0.0,0.13,0.39,0.2
Belly-dancers have been banned from the floor shows. ,"The belly-dancer is a belly-dancer.

SENTENCE 3:
The belly-dancer is a belly-dancer.","The hotel will have a floorshow featuring music and dance, including a voluptuous belly-dancer, who will introduce the audience to the art of g",0.16,0.12,0.53,0.27
I was totally paralyzed and unable to move.,"I was soon strong enough to move.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2 is a continuation","I was soon strong enough to move.

SENTENCE 1:
I was soon strong enough to move.

LABEL: 2

",0.29,0.31,0.58,0.58
Social media is the final reason behind the current teen renaissance.,"The final reason for the teen renaissance is boomer self-obsession.

SENTENCE 3:
The final reason for the teen renaissance","The final reason for the teen renaissance is boomer self-obsession.

LABEL: 2

SENTENCE 1:
The final",0.45,0.43,0.41,0.21
The gruesome sight that her mother would have encountered was spared when she buried his remains.,"She buried his remains to spare her mother the gruesome sight.

LABEL: 1

SENTENCE 3:
She buried his remains to","She buried his remains to spare her mother the gruesome sight.

LABEL: 1

SENTENCE 1:
She buried his remains to",0.39,0.39,0.41,0.42
Someone else paid attention to it and it was really funny. ,"i

LABEL: 1

SENTENCE 3:
i was like well i guess that's true and it was somewhat melodious and","i

LABEL: 1

SENTENCE 1:
i was just thinking about how i was going to tell you about this and then i",0.19,0.12,0.3,0.29
Don't speak until they all leave.,"Do not talk.

LABEL: 2

SENTENCE 3:
Do not talk.

LABEL: 3

SENT","I am not talking.

LABEL: 2

SENTENCE 1:
I am not talking.

LABEL: 1

",0.0,0.0,0.51,0.5
Star Pitiful Helpless Giant is a show on UPN about politics.,"The voice-over is a bit of a throwback to the old days of television, when the voice-over was a way to introduce a new show.","The voice-over is a bit of a departure for Shultz, who has been a television news anchor for more than 30 years.

LABEL:",0.16,0.11,0.24,0.19
He couldn't remember what Susan's voice sounded like.,"THEY ARE READY, returned Susan's voice in the back of his mind.

LABEL: 1

SENTENCE 1:
THE","THEY ARE READY, returned Susan's voice in the back of his mind.

LABEL: 2

SENTENCE 3:
THE",0.21,0.21,0.08,0.07
They had just undergone oral surgery. ,"I have been using the gel for three days.

LABEL: 2

SENTENCE 3:
I have been using the gel for three","I have been using the gel for three days now.
My mouth has returned to its familiar self.

LABEL: 2

SENTENCE",0.0,0.0,0.41,0.14
A modem download of this program should take no time at all.,"Be forewarned that the download takes quite a while via modem.

SENTENCE 1:
Be forewarned that the download takes quite a","

SENTENCE 1:
Be forewarned that the download takes quite a while via modem.

LABEL: 2

SENT",0.18,0.14,0.53,0.53
Mr. Erlenborn attended classes in at least four different universities.,"Mr. Erlenborn attended undergraduate courses at the University of Notre Dame, Indiana University, the University of Illinois, and Loyala University of Chicago.
","Mr. Erlenborn attended undergraduate courses at the University of Notre Dame, Indiana University, the University of Illinois, and Loyala University of Chicago.
",0.25,0.25,0.6,0.6
Roy was given thousands of dollars.,"She was a good student, and she was always the first to volunteer for extra-curricular activities.

SENTENCE 3:
She was a","She was called Suzie in those days, Roy went to Delhi and then to architecture school, supporting herself by selling empty milk bottles (some say beer bottles).",0.07,0.06,0.15,0.34
New England Republicans had all the power four years ago.,"Bush the elder came of age when New England Republicans led the party, and patrician manners were boons to a Republican.

LABEL:","The Republican Party was founded in 1854 by a group of New Englanders who were opposed to the expansion of slavery into the western territories.

LABEL",0.25,0.11,0.31,0.3
Physicians were never consulted about substance abuse interventions in the ER.,"The emergency physician's attitude toward intervention for alcohol abuse/dependence in the emergency department is influenced by the following factors:

1.

The physician's","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:
",0.17,0.13,0.41,0.23
Every once in awhile some news comes in about the program., was a very small group and then of course the uh the uh the uh the uh the uh the uh the uh the uh the uh the uh the uh the, course the whole thing was just a big thing and then of course the whole thing was just a big thing and then of course the whole thing was just a big,0.05,0.05,0.16,0.35
Despite all his experiences he still flinched at the prospect of chance.,"He was a man who had been through a lot.

SENTENCE 1:
Something in his mind seemed also to have developed a ""tan""","He was a man who had been born with a ""tan"" that let him face the bite of chance without flinching.

SENTENCE 1",0.06,0.23,0.33,0.44
Are you certain?,"Yes

LABEL: 1

SENTENCE 2:
Are you sure?

LABEL: 0

SENTENCE 2:","I am sure.

LABEL: 1

SENTENCE 1:
Are you sure?

LABEL: 0

SENT",0.27,0.25,0.64,0.6
Microsoft is no longer the tour de force it once was.,"Microsoft's dominance is eroding.

LABEL: 1

SENTENCE 3:
The company's dominance is eroding.

LAB","The proliferation of small computer devices and the ascendance of Web-based applications are eroding Microsoft's dominance.

LABEL: 1

S",0.22,0.06,0.46,0.13
The French and Dutch settlers did not want taxes on imported goods.  ,"The French and Dutch settlers agreed upon that their island should be free of levies on any imported goods.

LABEL: 1

SENTENCE","The French and Dutch settlers agreed upon that their island should be free of levies on any imported goods.

LABEL: 1

SENTENCE",0.47,0.47,0.5,0.5
The broadway production of The Lion King is no longer enthusiastically attended.,"The Lion King

LABEL: 1

SENTENCE 3:
The show's opening night was a disaster.

LABEL: 2","The Lion King

LABEL: 1

SENTENCE 1:
Enthusiasm for Disney's Broadway production of The Lion King dwind",0.21,0.47,0.44,0.4
The city of Ankara has always been the capital of the nation.,"The mansions have been downgraded to consulates since the capital was transferred to Ankara in 1923, and modern shops and restaurants have sprung up.
","The mansions have been downgraded to consulates since the capital was transferred to Ankara in 1923, and modern shops and restaurants have sprung up.
",0.22,0.22,0.31,0.31
The auburn of her hair became golden then the sunlight hit it.,"The sunlight, piercing through the branches, turned the auburn of her hair to quivering gold. 

LABEL: 1

A:
","The sunlight, piercing through the branches, turned the auburn of her hair to quivering gold. 

LABEL: 1

SENTENCE",0.33,0.33,0.45,0.46
Poirot was disappointed with me.,"I think it would be interesting to know. 109 Poirot looked at me very earnestly, and again shook his head. 

LABEL: 2","I have a question. 109 Poirot looked at me very earnestly, and again shook his head. 

LABEL: 2

SENT",0.15,0.17,0.29,0.27
It's always easy for major organizations to complete cultural transitions.,"The transition of the GAO from a government agency to a private, for-profit corporation is a major organizational change.

SENTENCE 3:
","The transition of the United States Postal Service from a government-owned to a private-sector organization was a major cultural transition for the agency.

LABEL",0.12,0.11,0.26,0.29
We still won't be able to mow for a couple of weeks.,but uh that has been the major change that we have noticed in gardening and that's about the extent of what we've done just a little bit on the patio,"

SENTENCE 2:
and uh we've been doing a lot of work on the house and uh we've been working on the house for about",0.09,0.15,0.35,0.31
"the right agency workers, help fix my security system","the

SENTENCE 3:
appropriate agency representatives, help resolve

LABEL: 2

SENTENCE 4:
appropriate agency representatives","the

LABEL: 2

SENTENCE 1:
appropriate agency representatives, help resolve

LABEL: 1

SENTENCE",0.25,0.27,0.4,0.37
The people's lack of sleep due to the fast way of living have great health impacts.,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate","

SENTENCE 2:
A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off",0.14,0.16,0.21,0.22
The us has advantages over China in foreign policy. ,"The Chinese leaders have distinctive characteristics that give them significant advantages over the United States in foreign policy.

SENTENCE 3:
The Chinese leaders have distinctive","The Chinese leaders have distinctive characteristics that give them significant advantages over the United States in foreign policy.

LABEL: 2

SENTENCE 1:",0.35,0.39,0.5,0.36
DSM-III-R is a book of personality disorders.,":
Kutchins and Kirk cite a particularly amusing example of such  Robert Spitzer, the man in charge of DSM-III, was sitting down with"," DSM-III.

SENTENCE 2:
The committee was sitting down with a committee that included his wife, in the process of composing a criteria",0.12,0.25,0.15,0.25
Carrey's Kaufman is only diagnosed with cancer after doing a show at Carnegie Hall.,"Carrey's Kaufman decides to do a show at Carnegie Hall.

SENTENCE 3:
Carrey's Kaufman decides to do","Carrey's Kaufman decides to do a show at Carnegie Hall.

LABEL: 1

SENTENCE 1:
After being diagnosed",0.47,0.48,0.36,0.4
Anyone can attend these discussions and publish details of them.,"But, in this case, the information was leaked.

LABEL: 1

SENTENCE 3:
The information was leaked by a person","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:
",0.0,0.07,0.4,0.35
They were seated at a table that they could eat at.,"But they persevered, she said, firm and optimistic in their search, until they were finally allowed by a packed restaurant to eat their dinner off the floor","The restaurant was packed with people, and the floor was covered with food.

SENTENCE 1:
But they persevered, she said,",0.21,0.06,0.28,0.25
"I watched Thirty Something a few times because some of the episodes were good, and then after that I lost interest in it.","

SENTENCE 2:
i don't know i don't know i don't know i don't know i don't know i don't know", that was the only thing i watched it was a few good episodes and then it was just like i don't know i don't know i don't know i,0.08,0.29,0.23,0.4
Fresh-cut flowers available at the market range from cheap to expensive.,"The Flower Market is located on Wall Street and 8th Street.

LABEL: 2

SENTENCE 1:
Also downtown is the","The Flower Market is located on Wall Street and 8th Street.

LABEL: 2

SENTENCE 1:
The Flower Market",0.13,0.13,0.12,0.29
There would be a great benefit to national saving,"The proposed changes would not be likely to have a significant impact on the level of saving in the United States.

SENTENCE 3:
The proposed","The United States has a long history of social security.

SENTENCE 1:
The United States has a long history of social security.

",0.24,0.06,0.23,0.61
The scratch haunted him for two weeks.,"He was so upset that he couldn't sleep.

LABEL: 1

SENTENCE 3:
He was so upset that he couldn't","The scratch was tiny, it broke his heart and haunted him for two weeks.

LABEL: 1

SENTENCE 1:
Even though",0.0,0.52,0.41,0.33
Cave 31 ran into problems because it was made of harder rock and everyone was disappointed.,"The artists here were working on much harder rock and so abandoned their effort.

LABEL: 2

SENTENCE 1:
Cave 31","The temple is a Hindu temple, and the artists were working on a much harder rock.

LABEL: 2

SENTENCE 1:
",0.17,0.11,0.41,0.32
Wachter works for University of Chicago.,"The wage and fringe benefit premium for the postal bargaining labor force is 29.

SENTENCE 3:
The wage and fringe benefit premium for the postal","The wage and fringe benefit premium for the postal bargaining labor force is 29.

LABEL: 1

SENTENCE 1:
The wage and",0.06,0.07,0.26,0.13
I felt nervous that they were going to poison me.,"I was feeling slightly at ease, although I couldn't help being disturbed by the way they just stared at me.

LABEL: 2

S","I was a little bit disturbed by the way they just stared at me.

LABEL: 2

SENTENCE 1:
After the second",0.18,0.19,0.3,0.3
He saw Jon was pacing around.,"Jon was sleeping in his half-tent.

SENTENCE 1:
He turned and saw Jon sleeping in his half-tent.
","Jon is a boy.

SENTENCE 1:
He turned and saw Jon sleeping in his half-tent.

LABEL: 2",0.24,0.25,0.61,0.35
"After CODA and credit union, nothing is left of my salary.",you know like CODA comes out of your out of your pay and the credit union comes out of your pay so we don't have to do anything there,you know like CODA comes out of your out of your pay and the credit union comes out of your pay so we don't have to do anything there,0.24,0.24,0.47,0.47
"The warriors recuperated, after their savage battles, at a Zen monastery rock garden.","The warriors recuperated through meditation in the peace of a Zen monastery rock garden.

LABEL: 1

SENTENCE 1:
After","The warriors recuperated through meditation in the peace of a Zen monastery rock garden.

LABEL: 1

SENTENCE 1:
After",0.5,0.5,0.39,0.39
