completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The first effective air pump constructed in England for scientific purposes was made in 1658 by Robert Boyle for Robert Hooke .,"The first effective air pump , built in England for scientific purposes , was manufactured by Robert Hooke in 1658 for Robert Boyle .

LABEL: 1","The first effective air pump , built in England for scientific purposes , was manufactured by Robert Hooke in 1658 for Robert Boyle .

LABEL: 1",0.68,0.68,0.69,0.69
It is located in Lunenburg County and connects East River to Trunk 3 with Hubbards at Trunk 3 .,"It is located in Lunenburg County and connects East River at Trunk 3 with Hubbards at Trunk 3 .

LABEL: 2

","It is located in Lunenburg County and connects East River at Trunk 3 with Hubbards at Trunk 3 .

LABEL: 2

",0.89,0.89,0.73,0.73
"In certain regions , copies of Windows 7 were only sold in , and could only be activated in a designated region .","In certain regions , copies of Windows 7 were only sold in and could only be activated in a certain region .

LABEL: 2

SENT","In certain regions , copies of Windows 7 were only sold in and could only be activated in a certain region .

LABEL: 2

SENT",0.88,0.88,0.61,0.61
"Gintrowski 's songs were based on texts by Jacek Kaczmarski , Zbigniew Herbert , Tomasz Jastrun , Tadeusz Nowak , Jerzy Czech , Krzysztof Maria Sieniawski and Marek Tercz .","The songs by Gintrowski were based on texts by Jacek Kaczmarski , Zbigniew Herbert , Tomasz Jastrun","

SENTENCE 2:
The songs by Gintrowski were based on texts by Jacek Kaczmarski , Zbign",0.62,0.42,0.63,0.4
`` a '' is 1 if either `` j '' 1 or `` i `` j '' is divided .,"`` a '' is 1 if either `` j '' divides 1 or `` i '' is `` j '' .

LABEL: 1

SENTENCE","`` a '' is 1 if either `` j '' divides 1 or `` i '' is `` j '' .

LABEL: 1

SENTENCE",0.74,0.74,0.48,0.48
"is an album by saxophonist Bud Shank , pianist Clare Fischer and guitarist Joe Pass , which has been released on the Pacific Jazz label .","Bud Shank is a jazz musician who has recorded over 100 albums .

LABEL: 2

SENTENCE 3:
Bud Shank is","Brasamba ! is an album by saxophonist Bud Shank , pianist Clare Fischer and guitarist Joe Pass released on the Pacific Jazz label .

LAB",0.19,0.89,0.21,0.61
"In response , the police held a press conference and warned of `` Online - consequences '' for criminal behavior .","In response , the police held a press conference and warned of `` online consequences '' for criminal behaviour .

LABEL: 2

SENTENCE 3","The police held a press conference and warned of `` online consequences '' for criminal behaviour .

LABEL: 2

SENTENCE 3:
The",0.83,0.74,0.57,0.32
"By contrast , the Allemanists insisted on the autonomy of the trade unions and saw the socialist party merely as the political representative of the extra-parliamentary workers ' movement .","The Allemanists were the first to advocate the use of the ballot box as a means of political change .

LABEL: 2

S",The Allemanists insisted on the autonomy of the trade unions and saw the Socialist Party merely as the political representative of the non-parliamentary workers ',0.28,0.91,0.1,0.72
Charles Gordon 's son was the soldier and deputy Colonel John Gordon ( c.1776 -- 1858 ) .,"John Gordon 's son was the soldier and deputy Colonel Charles Gordon ( c.1776 -- 1858 ) .

LABEL: 1

S","John Gordon 's son was the soldier and deputy Colonel Charles Gordon ( c.1776 -- 1858 ) .

LABEL: 1

S",0.79,0.79,0.72,0.72
"24 Beaumont Street , a Romanesque Gothic Revival style , was designed by John Fox and built for a family member of William Pope .","The house was built in 1892 for William Pope , who was a partner in the firm of Pope & Beaumont .

LABEL: 2
","The house was built in 1892 and was designed by John Fox .

LABEL: 2

SENTENCE 3:
The house was designed",0.28,0.24,0.24,0.22
"Asymptotic giant star in the red giant constellation Auriga is the HD 36678 , which is currently on the northern branch of the HR diagram .",HD 36678 is a red giant star in the northern constellation of Auriga . It is currently on the asymptotic giant branch of the HR diagram .,HD 36678 is a red giant star in the northern constellation of Auriga . It is currently on the asymptotic giant branch of the HR diagram .,0.61,0.61,0.66,0.66
"Air Force Base Ysterplaat is an airbase of the South African Air Force . It is located in South Africa , on the southwestern coast of Cape Town .","Ysterplaat is an air base of the South African Air Force and is located in Cape Town , on the southwestern coast of South Africa .

","The South African Air Force is a branch of the South African Defence Force (SADF) .

LABEL: 1

SENTENCE 3",0.68,0.36,0.74,0.09
"17.1 % were German , 12.4 % Finnish , 10.5 % Norwegian , 9.4 % Italian , 6.4 % Irish and 5.9 % of Swedish descent .","17.1 % were of German , 12.4 % Finnish , 10.5 % Norwegian , 9.4 % Italian , 6.4 % Swedish and","17.1 % were of German , 12.4 % Finnish , 10.5 % Norwegian , 9.4 % Italian , 6.4 % Swedish and",0.8,0.8,0.61,0.61
"Although Ned Hanlon had hoped to be selected as the successor to John Ganzel after the 1907 season as Cincinnati manager , the reds went with Huggins instead .","Although Huggins hoped to be selected as Cincinnati 's manager after the 1907 season as the successor to Ned Hanlon , the Reds went to John Ganzel","Although Huggins hoped to be selected as Cincinnati 's manager after the 1907 season as the successor to Ned Hanlon , the Reds went to John Ganzel",0.53,0.53,0.63,0.63
It is found in a small area in the Wheatbelt region of Western Australia close to narrogin .,"It is found in a small area in the Wheatbelt region of Western Australia near Narrogin .

LABEL: 2

SENTENCE 3","It is found in a small area in the Wheatbelt region of Western Australia near Narrogin .

LABEL: 2

SENTENCE 3",0.81,0.81,0.6,0.6
"It can be used to provide a natural and short proof of the fundamental theorem of the algebra , which states that the field of complex numbers is algebraically closed .","It can be used to provide a natural and short proof for the fundamental theorem of algebra which states that the field of complex numbers is algebraically closed .

","It can be used to provide a natural and short proof for the fundamental theorem of algebra which states that the field of complex numbers is algebraically closed .

",0.95,0.95,0.84,0.84
"President Kenneth Svendsen retired in April 2014 , and Randy Garfield was appointed president in March 2014 .","In April 2014 , president Kenneth Svendsen retired . Randy Garfield was named president in March 2014 .

LABEL: 2

SENTENCE 3","In April 2014 , president Kenneth Svendsen retired . Randy Garfield was named president in March 2014 .

LABEL: 2

SENTENCE 3",0.63,0.63,0.39,0.39
It is named after jota a triple dance in Spanish time .,"It is named after Jota a triple dance in Spanish times .

LABEL: 2

SENTENCE 3:
It is named after J","It is named after Jota a triple dance in Spanish times .

LABEL: 2

SENTENCE 3:
It is named after J",0.65,0.65,0.56,0.56
"Righter was married to Yaakov , with whom he had three children : Paula Singer , who was also an architect , and two daughters Aviva and Tuti .","Rechter was married to Yaakov , with whom he had three children : Paula Singer , who also became an architect , and two daughters Aviva and Tut","Rechter was married to Yaakov , with whom he had three children : Paula Singer , who also became an architect , and two daughters Aviva and Tut",0.88,0.88,0.76,0.76
The military ranks of Trinidad and Tobago are the military badges used by the defence force of Trinidad and Tobago .,"The Trinidad and Tobago Defence Force is the military branch of the Trinidad and Tobago Government .

LABEL: 2

SENTENCE 3:","The military ranks of Trinidad and Tobago are the military insignia used by the Trinidad and Tobago Defence Force .

LABEL: 2

S",0.5,0.76,0.29,0.63
"Born in Xanthi , Thrace to a Greek mother and a Bulgarian Pomak father who is a Bulgarian Orthodox Christian .","Bargan was born in Xanthi , Thrace to a Greek mother and a Pomak Bulgarian father who is a Bulgarian Orthodox Christian .

LAB","Bargan was born in Xanthi , Thrace to a Greek mother and a Pomak Bulgarian father who is a Bulgarian Orthodox Christian .

LAB",0.88,0.88,0.66,0.66
"Austrolestes leda is a large to medium sized Damselfly , the male is light blue and black .","`` Austrolestes leda '' is a medium to large Damselfly , the male is light blue and black .

LABEL: 1
","`` Austrolestes leda '' is a medium to large Damselfly , the male is light blue and black .

LABEL: 1
",0.79,0.79,0.75,0.75
"The Donots are a rock band from Germany , formed in 1993 in Ibbenbüren .","The Donots are a rock band from Germany , founded in Ibbenbüren in 1993 .

LABEL: 2

SENTENCE 3","The Donots are a rock band from Germany , founded in Ibbenbüren in 1993 .

LABEL: 2

SENTENCE 3",0.69,0.69,0.48,0.48
"Born in Albury , she grew up in Melbourne and went to Sydney in the 1930s to study nursing .","She was a nurse in the Royal Prince Alfred Hospital in Sydney .

LABEL: 2

SENTENCE 3:
She was a nurse in","She was a nurse in the Royal Prince Alfred Hospital in Sydney .

LABEL: 2

SENTENCE 3:
She was a nurse in",0.21,0.21,0.16,0.16
DILIGENCE : For to seik law in Edinburgh was the neirest way .,"DILIGENCE – For the law to neirest in Edinburgh was the Seik - Way .

LABEL: 1

SENTENCE","DILIGENCE – For the law to neirest in Edinburgh was the Seik - Way .

LABEL: 1

SENTENCE",0.62,0.62,0.52,0.52
"During the American Revolution , Girty initially served with Indian forces against American allies of the British .","During the American Revolution , Girty first served with American forces against the British Indian allies .

LABEL: 1

SENTENCE 3:
","Girty was a British Indian ally during the American Revolution .

LABEL: 1

SENTENCE 3:
Girty was a British Indian",0.63,0.34,0.53,0.4
He was the son of astronomer and civil engineer Estevan Fuertes and Mary Stone Perry Fuertes and the brother of the naturalist and writer Louis Agassiz Fuertes .,"He was the son of astronomer and civil engineer Louis Agassiz Fuertes and Mary Stone Perry Fuertes , and the brother of naturalist and writer","He was the son of astronomer and civil engineer Louis Agassiz Fuertes and Mary Stone Perry Fuertes , and the brother of naturalist and writer",0.86,0.86,0.73,0.73
In April 2016 it was announced that Harris will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Reid .,"In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris .

LABEL: 1","The new sister broadcast of the show will be broadcasted on the BBC channel in the UK.

LABEL: 1

SENTENCE 3:",0.87,0.19,0.74,0.04
Warren Zevon wrote the song `` The Envoy '' from his album of the same name in honour of Habib in 1982 .,"Warren Zevon wrote the song `` The Envoy '' , from his 1982 album of the same name , in honor of Habib .

LABEL","Warren Zevon wrote the song `` The Envoy '' , from his 1982 album of the same name , in honor of Habib .

LABEL",0.85,0.85,0.7,0.7
Genesee County is a charter township of Mount Morris Charter Township in the U.S. state of Michigan .,"Genesee County is a charter community of Mount Morris Charter Township in the U.S. state of Michigan .

LABEL: 2

S","Genesee County is a charter community of Mount Morris Charter Township in the U.S. state of Michigan .

LABEL: 2

S",0.87,0.87,0.66,0.66
It was perhaps an integral part of Assyria from the 25th century BC to the 7th century A.D .,"It was an integral part of Assyria from perhaps the 7th century BCE to the 25th century AD .

LABEL: 1

SENT","It was an integral part of Assyria from perhaps the 7th century BCE to the 25th century AD .

LABEL: 1

SENT",0.65,0.65,0.57,0.57
"In the College Football , the Michigan State Spartans football team wore alternative jerseys with the phrase in their 2011 rivalry game with Michigan Wolverines .","In college football , the Michigan State Spartans football team wore alternate jerseys featuring the phrase in their 2011 rivalry game with the Michigan Wolverines .

LABEL:","The Michigan State Spartans football team wore alternate jerseys featuring the phrase in their 2011 rivalry game with the Michigan Wolverines .

LABEL: 2

S",0.86,0.75,0.64,0.57
"To get there , take the Marine Drive from the Lions Gate Bridge to the west , past the Horseshoe Bay , Lighthouse Park and continue on to the 7100 block Marine Drive .","To get there , take Marine Drive west from the Lions Gate Bridge past Horseshoe Bay to Lighthouse Park and then continue on to 7100 Block Marine","The park is located at 7100 Block Marine Drive .

LABEL: 2

SENTENCE 3:
The park is located at 7100",0.82,0.24,0.69,0.31
On 30 July 2012 it was announced Corrêa would have a trial with Middlesbrough FC after being recommended to manager Tony Mowbray by club legend Juninho Paulista .,"On July 30 , 2012 , it was announced that Corrêa should have a test with Middlesbrough FC after being recommended by Club legend Juninho Paul","On July 30 , 2012 , it was announced that Corrêa should have a test with Middlesbrough FC after being recommended by Club legend Juninho Paul",0.75,0.75,0.63,0.63
"Christine Mikolajuk and Greta Levy were in 2002 and 2004 regional , provincial and national bilingual debating champions .","Christine Mikolajuk and Greta Levy were Regional , Provincial and National Bilingual Debating Champions in 2002 and 2004 , respectively .

LABEL","Christine Mikolajuk and Greta Levy were Regional , Provincial and National Bilingual Debating Champions in 2002 and 2004 , respectively .

LABEL",0.72,0.72,0.54,0.54
"She left Winniza in 1926 and moved to St. Petersburg with her parents and brothers , where she met Ivan Samylovskii two years later .","In 1928 she married Ivan Samylovskii and they had two children, Ivan and Tatiana .

LABEL: 1

SENTENCE","In 1926 she left St. Petersburg and moved to Vinniza with her parents and brothers , where she met Ivan Samylovskii two years later .",0.25,0.78,0.08,0.82
She has been Ambassador of Denmark to Finland since September 2013 .,"She has been Ambassador of Denmark in Finland since September 2013 .

LABEL: 2

SENTENCE 3:
She has been Ambassador of Denmark","Since September 2013 she has been Ambassador of Denmark in Finland .

LABEL: 2

SENTENCE 3:
Since September 2013 she has been",0.62,0.62,0.53,0.43
"Oil prices also fell as a result of the closure of Japanese refineries , despite the continued violence in Libya and expected demonstrations in Saudi Arabia .","The price of oil dropped as a result of the closure of Japanese refineries , despite the ongoing violence in Libya and expected demonstrations in Saudi Arabia .

LAB","The price of oil dropped as a result of the closure of Japanese refineries , despite the ongoing violence in Libya and expected demonstrations in Saudi Arabia .

LAB",0.81,0.81,0.7,0.7
The facade is divided into three horizontal registers and two vertical floors .,"The facade is divided into three horizontal registers and two vertical levels .

LABEL: 2

SENTENCE 3:
The facade is divided into","The facade is divided into three horizontal registers and two vertical levels .

LABEL: 2

SENTENCE 3:
The facade is divided into",0.67,0.67,0.55,0.55
Terry Bogard ( Andī Bogādo ) is Andy Bogard 's younger brother .,"Andy Bogard ( アンディー・ボガード , Andī Bogādo ) is Terry Bogard 's younger brother .
","Andy Bogard ( アンディー・ボガード , Andī Bogādo ) is Terry Bogard 's younger brother .
",0.82,0.82,0.86,0.86
"Rugi is a small village in Mudhol , district Bagalkot , Karnataka , India .","Rugi is a small village in Bagalkot , Karnataka , India , in the Mudhol district .

LABEL: 1

SENT","Rugi is a small village in Bagalkot , Karnataka , India , in the Mudhol district .

LABEL: 1

SENT",0.67,0.67,0.52,0.52
"Līvi is a village in Biksti Parish and Dobele Municipality in the historical region of Zemgale , and the Zemgale Planning Region in Latvia .",Līvi is a village in the parish of Biksti and the municipality of Dobele in the historical region of Zemgale and the,Līvi is a village in the parish of Biksti and the municipality of Dobele in the historical region of Zemgale and the,0.72,0.72,0.58,0.58
Stranger was awarded the national Tom Longboat Award in 1976 alongside Reginald Underwood .,"Reginald Underwood was awarded the National Tom Longboat Award beside Stranger in 1976 .

LABEL: 1

SENTENCE 3:
","Reginald Underwood was awarded the National Tom Longboat Award beside Stranger in 1976 .

LABEL: 1

SENTENCE 3:
",0.6,0.6,0.48,0.48
"Sites were selected in Maiduguri , Oshogbo , Lagos , Minna , Kano and Kaduna .","The sites were selected at Maiduguri , Oshogbo , Lagos , Minna , Kano and Kaduna .

LABEL: 2
","The sites were selected at Maiduguri , Oshogbo , Lagos , Minna , Kano and Kaduna .

LABEL: 2
",0.8,0.8,0.71,0.71
"They consist of almost 30 expatriates , some members of the US Communist Party , while others are leftist writers or English teachers .","They are all members of the Communist Party of the United States.

LABEL: 1

SENTENCE 3:
They are all members of","They are all members of the Communist Party of the United States .

LABEL: 1

SENTENCE 3:
They are all members of",0.33,0.33,0.23,0.2
The first key on the opposite side of the pipe ( between the 9th and the second key ) is cut out .,"The 9th key is cut out on the opposite side of the pipe ( between the first and the second keys ) .

LABEL: 1

","The 9th key is cut out on the opposite side of the pipe ( between the first and the second keys ) .

LABEL: 1

",0.67,0.67,0.56,0.56
"It protects an area of restinga , exotic rainforest and land modified by dense plantations which is to be restored .","It is a protected area of the Amazon rainforest .

LABEL: 2

SENTENCE 3:
It is a protected area of the","It is a species of the genus Phyllostachys .

LABEL: 2

SENTENCE 3:
It is a species of",0.26,0.17,0.23,0.17
Briscoe Mountain Road comes in from the right and becomes Sunset Road .,"Briscoe Mountain Road comes from the right and becomes a Sunset Road .

LABEL: 2

SENTENCE 3:
Briscoe","Briscoe Mountain Road comes from the right and becomes a Sunset Road .

LABEL: 2

SENTENCE 3:
Briscoe",0.76,0.76,0.59,0.59
"Ganga Maya Park is about the road down , further on the Rock Garden .","Ganga Maya Park is further down the road , about from the Rock Garden .

LABEL: 1

SENTENCE 3:
Ganga","Ganga Maya Park is further down the road , about from the Rock Garden .

LABEL: 1

SENTENCE 3:
Ganga",0.58,0.58,0.53,0.53
From Bahawalnagar to Karachi and vice versa Delhi used to run trains .,"The trains used to run from Karachi to Delhi and vice versa via Bahawalnagar .

LABEL: 1

SENTENCE 3:","The trains used to run from Karachi to Delhi and vice versa via Bahawalnagar .

LABEL: 1

SENTENCE 3:",0.33,0.33,0.45,0.45
"To get there , take the Marine Drive from the Lions Gate Bridge to the west , past the Horseshoe Bay , Lighthouse Park and continue on to the 7100 block Marine Drive .","To get there , take the Marine Drive from the Lions Gate Bridge to the West , past Lighthouse Park to Horseshoe Bay , and then continue to","The Marine Drive is a major thoroughfare in Vancouver , BC , Canada .

LABEL: 1

SENTENCE 3:
The Marine Drive",0.76,0.25,0.57,0.14
"On June 16 , 1948 , he married Mary Heistand Underwood ( nee Scott ) and had three children : Scotty , Molly and Mary Kate .","He married Mary Heistand Underwood ( née Scott ) on June 16 , 1948 and had three children : Scotty , Molly and Mary Kate .

","He married Mary Heistand Underwood ( née Scott ) on June 16 , 1948 and had three children : Scotty , Molly and Mary Kate .

",0.73,0.73,0.87,0.87
There are 2 further keys that differ in these 2 languages : Slovak key replaces the Czech key and Slovak key replaces the Czech key .,"There are 2 additional keys that differ in these 2 languages : Czech key replaces the Czech key and Slovak key replaces the Slovak key .

LABEL","The following is the sentence in the dataset.

SENTENCE 1:
There are 2 additional keys that differ in these 2 languages : Czech key replaces",0.86,0.54,0.73,0.48
"He remained in Wales after 1815 , when his wife died , but with his health decreasing he returned to live in London in 1825 .","He remained in London after 1815 , when his wife died , but with his health decline he returned in 1825 to live in Wales .

LABEL","He remained in London after 1815 , when his wife died , but with his health decline he returned in 1825 to live in Wales .

LABEL",0.77,0.77,0.64,0.64
The Juruá River ( Rondônia ) is a river of Rondônia state in western Brazil .,"The Rondônia ( River Juruá ) is a river in the state of Rondônia in western Brazil .

LABEL: 2","The Rondônia ( River Juruá ) is a river in the state of Rondônia in western Brazil .

LABEL: 2",0.71,0.71,0.61,0.61
"Andrei Pavel and Alexander Waske won in the finals 6 -- 4 , 6 -- 2 against Alexander Peya and Björn Phau .","Alexander Peya and Björn Phau won in the final 6 -- 4 , 6 -- 2 , against Andrei Pavel and Alexander Waske .

","Alexander Peya and Björn Phau won in the final 6 -- 4 , 6 -- 2 , against Andrei Pavel and Alexander Waske .

",0.5,0.5,0.83,0.83
The Juruá River ( Rondônia ) is a river in the state of Rondônia in western Brazil .,"The Rondônia ( Juruá - River ) is a river in the state of Rondônia in western Brazil .

LABEL:","The Rondônia ( Juruá - River ) is a river in the state of Rondônia in western Brazil .

LABEL:",0.86,0.86,0.66,0.66
"To the north is Stewartstown , Dixville to the east and Columbia to the south .","To the north is Stewartstown , to the east is Columbia and to the south is Dixville .

LABEL: 1

SENTENCE","The first thing that you notice is that the houses are all very similar.

LABEL: 1

SENTENCE 3:
The second thing",0.73,0.23,0.54,0.16
Denny returned to politics in 1892 and defeated Sullivan .,"Sullivan defeated Denny in 1892 and returned to politics in 1892.

LABEL: 1

SENTENCE 3:
Sullivan defeated D","Sullivan returned to politics in 1892 and defeated Denny .

LABEL: 1

SENTENCE 3:
Sullivan returned to politics in 18",0.52,0.57,0.31,0.39
"Olly calls her mother , who comes to Hawaii and takes Maddy home .","Olly takes her mother who comes to Hawaii and brings Maddy home .

LABEL: 1

SENTENCE 3:
Olly takes","Olly takes her mother who comes to Hawaii and brings Maddy home .

LABEL: 1

SENTENCE 3:
Olly takes",0.67,0.67,0.47,0.47
The 1992 National Football League season was the 73rd regular NFL season .,"The 1992 NFL season was the 73rd regular National Football League season .

LABEL: 2

SENTENCE 3:
The 1992 NFL season","The 1992 NFL season was the 73rd regular National Football League season .

LABEL: 2

SENTENCE 3:
The 1992 NFL season",0.56,0.56,0.59,0.59
"Gordon , who was unknown to many as a bibliophile writer , donated the only surviving copy of John Eliot 's '' Indian Bible `` from 1663 to the Roxbury Latin School .","The Roxbury Latin School , which was founded in 1802 , is the oldest school in Boston .

LABEL: 1

SENTENCE 3","The Roxbury Latin School , which was founded in 1662 , was the first school in the United States to be founded by a Protestant .

LABEL",0.17,0.15,-0.0,0.03
"Instead , Decoux 'apos , army commander General Eugene Mordant became the delegate of the Provisional Government and head of all resistance and underground activities in Indochina .","Instead , Eugene Mordant 's army - commander General Decoux became secretly delegate to the Provisional Government and head of all resistance and underground activities in Indoch","Instead , Eugene Mordant 's army - commander General Decoux became secretly delegate to the Provisional Government and head of all resistance and underground activities in Indoch",0.72,0.72,0.64,0.64
"Andrei Pavel and Alexander Waske won in the final 6 -- 4 , 6 -- 2 , against Alexander Peya and Björn Phau .","Andrei Pavel and Alexander Waske won in the finals 6 -- 4 , 6 -- 2 against Alexander Peya and Björn Phau .

LAB","Andrei Pavel and Alexander Waske won in the finals 6 -- 4 , 6 -- 2 against Alexander Peya and Björn Phau .

LAB",0.93,0.93,0.81,0.81
"Eupithecia mandschurica is a moth in the Geometridae family , which is found in Japan ( Amur ) and Russia .",Eupithecia mandschurica is a moth in the family Geometridae . It is found in Japan ( Amur ) and Russia .,"The genus Eupithecia is a monotypic genus of moths in the family Geometridae .

LABEL: 2

S",0.88,0.36,0.82,0.14
Former President Brenda Kuecks received a Clean50 Award for her work to promote sustainable development and clean capitalism in Canada in 2013 .,"Former President , Brenda Kuecks , received a Clean50 Award in 2013 for her work in promoting sustainable development and clean capitalism in Canada .

LABEL","Former President , Brenda Kuecks , received a Clean50 Award in 2013 for her work in promoting sustainable development and clean capitalism in Canada .

LABEL",0.8,0.8,0.68,0.68
"For the following game , Hunter retained his place but the captaincy moved to Norman Bailey .","The captain moved to Norman Bailey .

LABEL: 2

SENTENCE 3:
The captain moved to Norman Bailey .

LABEL","Hunter retained his place for the following game , but the captain moved to Norman Bailey .

LABEL: 2

SENTENCE 3:
Hunter",0.38,0.57,0.44,0.57
The film was produced by Kenny Burke with Taylor and Brown .,"Taylor and Brown produced the film with Kenny Burke .

LABEL: 1

SENTENCE 3:
Taylor and Brown produced the film with Kenny","The film was produced by Kenny Burke .

LABEL: 1

SENTENCE 3:
The film was produced by Kenny Burke .

",0.44,0.48,0.55,0.48
"However , the hybrids are always male and appear to be infertile .","The hybrids are , however , always male and appear infertile .

LABEL: 2

SENTENCE 3:
The hybrids are ,","The hybrids are , however , always male and appear infertile .

LABEL: 2

SENTENCE 3:
The hybrids are ,",0.59,0.59,0.53,0.53
"During the occupation of Latvia by Nazi Germany , DNB was subordinated to the German LETA news agency .","During the occupation of Latvia by Nazi - Germany , LETA was subordinated to the German news agency DNB .

LABEL: 1

S","During the occupation of Latvia by Nazi - Germany , LETA was subordinated to the German news agency DNB .

LABEL: 1

S",0.81,0.81,0.58,0.58
"He studied ( Madrid , Rome , Padua ) abroad .","He studied abroad ( Madrid , Rome , Padua ) .

LABEL: 2

SENTENCE 3:
He studied abroad ( Madrid ,","He studied abroad ( Madrid , Rome , Padua ) .

LABEL: 2

SENTENCE 3:
He studied abroad ( Madrid ,",0.6,0.6,0.56,0.56
"Oecomys rutilus , also known as the reddish Oecomys or red Arboreal rice rat , is a species of the rodent in the class '' Oecomys '' of the Cricetidae family .","The reddish oecomys is a species of rodent in the genus Oecomys of family Cricetidae .

LABEL: 2","The red arboreal rice rat is a small rodent that lives in the forests of Southeast Asia .

LABEL: 2

SENTENCE 3",0.59,0.46,0.38,0.1
"My husband and I sold our house in Nashville , put the dog in the car and drove to Los Angeles .","My husband and I sold our house in Nashville , put the dog in the car , and headed to Los Angeles .

LABEL: 2

S","My husband and I sold our house in Nashville , put the dog in the car , and headed to Los Angeles .

LABEL: 2

S",0.88,0.88,0.67,0.67
"Total Evaporation is the fifth album by The Radiators , and their fourth studio album .","The Total Evaporation is the fourth album by The Radiators and their fifth studio album .

LABEL: 1

SENTENCE 3","The Total Evaporation is the fourth album by The Radiators and their fifth studio album .

LABEL: 1

SENTENCE 3",0.73,0.73,0.58,0.58
At night he visits the building site and is shot in the chest by Angelo Rosetta ( Luke Jacobz ) .,"Jack visits the site at night and is shot in the chest by Luke Jacobz ( Angelo Rosetta ) .

LABEL: 2

SENT","Jack visits the site at night and is shot in the chest by Luke Jacobz ( Angelo Rosetta ) .

LABEL: 2

SENT",0.63,0.63,0.56,0.56
"Stephan Andrist ( born December 12 , 1987 ) is a Swiss football midfielder who currently plays for SV Wehen Wiesbaden and is a former youth player .",Stephan Andrist ( born 12 December 1987 ) is a former football midfielder who currently plays for SV Wehen Wiesbaden . He is a Swiss youth,Stephan Andrist ( born 12 December 1987 ) is a former football midfielder who currently plays for SV Wehen Wiesbaden . He is a Swiss youth,0.81,0.81,0.67,0.67
"It is situated in the fictitious country of Danu in Southeast Asia , which is based on East Timor .","It is set in the fictitious country of Danu in Southeast Asia , which is based on East Timor .

LABEL: 2

SENT","The country of Danu is a small country in Southeast Asia .

LABEL: 2

SENTENCE 3:
The country of Danu",0.87,0.38,0.67,0.36
The layout of Belmont is similar to that of Twin Pines park and other parks in Davey Glen Park .,"The layout of Davey Glen Park is similar to that of Twin Pines and other parks in Belmont .

LABEL: 1

SENT","The layout of Davey Glen Park is similar to that of Twin Pines and other parks in Belmont .

LABEL: 1

SENT",0.7,0.7,0.51,0.51
L.A. ( Light Album ) reached No . 100 in the UK and No . 32 in the USA during a charter stay of 13 weeks .,"`` L.A. ( Light Album ) '' reached No . 100 in the UK during a chart stay of 13 weeks , and No . 32 in the US","`` L.A. ( Light Album ) '' reached No . 100 in the UK during a chart stay of 13 weeks , and No . 32 in the US",0.7,0.7,0.8,0.8
The game system uses only 20 - side dice and special tarot cards .,"The game system uses only 20 special dice and sided tarot cards .

LABEL: 1

SENTENCE 3:
The game system uses","The game system uses only 20 special dice and sided tarot cards .

LABEL: 1

SENTENCE 3:
The game system uses",0.62,0.62,0.52,0.52
"John Eliot , who was unknown to many as a bibliophile writer , donated the only surviving copy of Gordon 's 1663 `` Indian Bible '' to the Roxbury Latin School .","Gordon , unknown to many as a bibliophile writer , donated the only surviving copy of John Eliot ’ s 1663 `` Indian Bible '' to Roxbury","Gordon , unknown to many as a bibliophile writer , donated the only surviving copy of John Eliot ’ s 1663 `` Indian Bible '' to Roxbury",0.78,0.78,0.59,0.59
"Khirbet Buda , another ancient site identified at the southeast corner of the modern village , contains remains from the Roman or Byzantine period .","The site is located on the eastern side of the village , and is surrounded by a wall .

LABEL: 2

SENTENCE 3:","The site is located on the eastern side of the village , and is surrounded by a wall .

LABEL: 2

SENTENCE 3:",0.23,0.23,-0.03,-0.03
"Rededi , Rededia , Kassogians , or Ridada ( died in 1022 ) were a legendary leader of the Rededya , a Circassian tribe from the North Caucasus .","The Kassogians were a tribe of Circassians who lived in the North Caucasus .

LABEL: 1

SENTENCE 3:
","The Kassogians were a nomadic tribe that lived in the North Caucasus .

LABEL: 1

SENTENCE 3:
The Kass",0.36,0.35,0.12,0.14
"Part of the municipal water supply infrastructure , which provides water to large companies and state water suppliers , is directly owned by HIDROVEN and its affiliated regional companies .","The municipal water supply infrastructure which provides water to bulk and state water companies is owned directly by HIDROVEN and its affiliated regional companies .

LAB","Some of the municipal water supply infrastructure which provides water to bulk and state water companies is owned directly by HIDROVEN and its affiliated regional companies .
",0.81,0.83,0.63,0.73
"Nowadays , masking tapes are used for various purposes : they are printed with decorative patterns , some Japanese tapes are made of washi paper .","
Nowadays , masking tapes are often used for decorative purposes : they are printed with different patterns , some Japanese tapes are made from washi paper .
","The Japanese masking tape is made from washi paper .

LABEL: 1

SENTENCE 3:
The Japanese masking tape is",0.84,0.2,0.81,0.32
"Tomasz Kafarski ( born January 13 , 1975 in Kościerzyna ) is a former football manager and Polish footballer .","Tomasz Kafarski ( born January 13 , 1975 in Kościerzyna ) is a former Polish football manager and football player .
","Tomasz Kafarski ( born January 13 , 1975 in Kościerzyna ) is a former Polish football manager and football player .
",0.86,0.86,0.85,0.85
